task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,8.3575535,9,[-39.826995849609375],[-86.85196685791016],129,"[-41.505096435546875, -30.95716094970703]","[-88.30773162841797, -109.85379791259766]",-5.3563576,-4.6460676,incorrect,False,-5.3563576,-9.292135,correct,True,-5.3563576,-7.034458,correct,True,8.330521,4422,[-24.08417510986328],[5.068215847015381],40399,"[-26.381113052368164, -30.65162467956543]","[4.20028018951416, -83.66897583007812]",-10.594061,-8.37225,incorrect,False,-10.594061,-16.7445,correct,True,-10.594061,-12.890999,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,8.348986,30,[-87.44275665283203],,244,"[-88.8263931274414, -75.16512298583984]",,-6.115345,-4.024893,incorrect,False,-6.115345,-8.049786,correct,True,-6.115345,-7.4989815,correct,True,8.056801,7955,[-54.44409942626953],,42732,"[-56.84104537963867, -66.78824615478516]",,-11.190756,-7.74667,incorrect,False,-11.190756,-15.49334,correct,True,-11.190756,-13.587702,correct,True,An
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,5.530189,4831,[-22.731372833251953],[-15.59912395477295],1812,[-21.217266082763672],[-13.125433921813965],-11.909002,-10.394896,incorrect,False,-11.909002,-10.394896,incorrect,False,-11.909002,-10.394896,incorrect,False,5.6648664,8932,[20.969205856323242],[10.910473823547363],7714,[21.302682876586914],[10.610054016113281],-13.079508,-12.746031,incorrect,False,-13.079508,-12.746031,incorrect,False,-13.079508,-12.746031,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,7.3276143,4781,[2.121363401412964],[-1.0246529579162598],2790,[2.739311456680298],[-2.337627410888672],-10.584604,-9.966657,incorrect,False,-10.584604,-9.966657,incorrect,False,-10.584604,-9.966657,incorrect,False,7.4707975,16138,[-6.750226974487305],[3.2214176654815674],5880,[-5.609000205993652],[3.095684766769409],-12.242811,-11.1015835,incorrect,False,-12.242811,-11.1015835,incorrect,False,-12.242811,-11.1015835,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,8.0305,1964,[2.1952757835388184],[-18.213727951049805],1350,[2.6025357246398926],[-13.85047435760498],-9.350278,-8.943018,incorrect,False,-9.350278,-8.943018,incorrect,False,-9.350278,-8.943018,incorrect,False,9.553303,2622,[4.565239906311035],[4.232082366943359],10309,[3.540731191635132],[3.2490901947021484],-9.774288,-10.798796,correct,True,-9.774288,-10.798796,correct,True,-9.774288,-10.798796,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,8.016626,1065,[-3.1721818447113037],[-1.6378402709960938],216,[-1.7556636333465576],[-0.22111833095550537],-8.692009,-7.2754908,incorrect,False,-8.692009,-7.2754908,incorrect,False,-8.692009,-7.2754908,incorrect,False,9.0845175,13835,[-2.9298369884490967],[-2.7511696815490723],14378,[-2.9677724838256836],[-2.7886605262756348],-11.253991,-11.291926,correct,True,-11.253991,-11.291926,correct,True,-11.253991,-11.291926,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,7.7842937,365,[-4.929833889007568],[-20.970659255981445],51,[-3.3971199989318848],[-16.67190933227539],-7.667966,-6.135252,incorrect,False,-7.667966,-6.135252,incorrect,False,-7.667966,-6.135252,incorrect,False,9.251937,8375,[-3.16564679145813],[-2.3165674209594727],11068,[-3.406115770339966],[-2.7776973247528076],-10.764385,-11.004854,correct,True,-10.764385,-11.004854,correct,True,-10.764385,-11.004854,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,7.7241583,121,[-8.918403625488281],[-6.30789041519165],5,[-7.0037031173706055],[-13.938788414001465],-6.8500805,-4.93538,incorrect,False,-6.8500805,-4.93538,incorrect,False,-6.8500805,-4.93538,incorrect,False,9.225015,9184,[-5.6217732429504395],[-5.664169788360596],12227,[-5.8698410987854],[-6.1540021896362305],-10.858278,-11.106346,correct,True,-10.858278,-11.106346,correct,True,-10.858278,-11.106346,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,7.2141857,37,[-11.421670913696289],[4.6508355140686035],12,[-10.678359985351562],[0.0029767751693725586],-5.756088,-5.012777,incorrect,False,-5.756088,-5.012777,incorrect,False,-5.756088,-5.012777,incorrect,False,9.518566,5990,[-6.609266757965088],[-8.510805130004883],16397,[-7.385000228881836],[-9.70047378540039],-10.5007515,-11.2764845,correct,True,-10.5007515,-11.2764845,correct,True,-10.5007515,-11.2764845,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,7.615117,21,[-11.58923625946045],[-15.509296417236328],38,[-11.821971893310547],[-15.523248672485352],-5.592035,-5.8247705,correct,True,-5.592035,-5.8247705,correct,True,-5.592035,-5.8247705,correct,True,9.1637125,12864,[-10.922111511230469],[-15.964557647705078],16059,[-11.112722396850586],[-16.470890045166016],-11.22972,-11.420331,correct,True,-11.22972,-11.420331,correct,True,-11.22972,-11.420331,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,8.024049,23,[-17.389198303222656],[-10.047664642333984],17,[-17.245832443237305],[-12.181446075439453],-5.8644786,-5.7211127,incorrect,False,-5.8644786,-5.7211127,incorrect,False,-5.8644786,-5.7211127,incorrect,False,8.910099,15642,[-14.712820053100586],[-34.089256286621094],13260,[-14.567508697509766],[-33.22347640991211],-11.495506,-11.350195,incorrect,False,-11.495506,-11.350195,incorrect,False,-11.495506,-11.350195,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,9,8.42496,23,[-21.292133331298828],[-50.73605728149414],19,[-21.167150497436523],[-51.3184928894043],-6.0330477,-5.908065,incorrect,False,-6.0330477,-5.908065,incorrect,False,-6.0330477,-5.908065,incorrect,False,8.401915,21173,[-20.12688446044922],[-83.25837707519531],10476,[-19.45962142944336],[-81.7706069946289],-12.005884,-11.338621,incorrect,False,-12.005884,-11.338621,incorrect,False,-12.005884,-11.338621,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,10,8.835693,105,[-39.61903381347656],[-84.52330780029297],46,[-39.16773986816406],[-82.8991470336914],-7.1176467,-6.6663527,incorrect,False,-7.1176467,-6.6663527,incorrect,False,-7.1176467,-6.6663527,incorrect,False,8.291144,24589,[-25.732513427734375],[2.597946882247925],10514,[-24.902111053466797],[4.408291816711426],-12.231478,-11.401075,incorrect,False,-12.231478,-11.401075,incorrect,False,-12.231478,-11.401075,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,11,8.691898,190,[-84.80660247802734],,49,[-83.99345397949219],,-7.403557,-6.5904083,incorrect,False,-7.403557,-6.5904083,incorrect,False,-7.403557,-6.5904083,incorrect,False,7.290941,25420,[-60.63076400756836],,9068,[-59.443607330322266],,-12.80159,-11.614433,incorrect,False,-12.80159,-11.614433,incorrect,False,-12.80159,-11.614433,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,0,5.315469,2699,[-20.542123794555664],[-13.471084594726562],15434,[-23.95083999633789],[-13.96916675567627],-11.161594,-14.570311,correct,True,-11.161594,-14.570311,correct,True,-11.161594,-14.570311,correct,True,5.6648664,7714,[21.302682876586914],[10.610054016113281],3536,[22.88848304748535],[12.254537582397461],-12.746031,-11.160231,incorrect,False,-12.746031,-11.160231,incorrect,False,-12.746031,-11.160231,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,1,7.4216757,2511,[3.1905698776245117],[-2.47760272026062],647,[4.47158145904541],[-1.853487253189087],-9.850019,-8.569008,incorrect,False,-9.850019,-8.569008,incorrect,False,-9.850019,-8.569008,incorrect,False,7.4707975,5880,[-5.609000205993652],[3.095684766769409],3738,[-5.103241920471191],[4.151491165161133],-11.1015835,-10.595825,incorrect,False,-11.1015835,-10.595825,incorrect,False,-11.1015835,-10.595825,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,2,8.041745,865,[3.1381044387817383],[-15.549226760864258],183,[4.34536600112915],[-17.509815216064453],-8.546776,-7.339514,incorrect,False,-8.546776,-7.339514,incorrect,False,-8.546776,-7.339514,incorrect,False,9.553303,10309,[3.540731191635132],[3.2490901947021484],3393,[4.392866611480713],[4.039571285247803],-10.798796,-9.946661,incorrect,False,-10.798796,-9.946661,incorrect,False,-10.798796,-9.946661,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,3,8.074807,125,[-1.4380214214324951],[-2.2642388343811035],58,[-0.8515480756759644],[-3.6508846282958984],-6.968834,-6.3823605,incorrect,False,-6.968834,-6.3823605,incorrect,False,-6.968834,-6.3823605,incorrect,False,9.0845175,14378,[-2.9677724838256836],[-2.7886605262756348],2932,[-1.654101848602295],[-1.5057950019836426],-11.291926,-9.978256,incorrect,False,-11.291926,-9.978256,incorrect,False,-11.291926,-9.978256,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,4,7.841007,32,[-3.502289295196533],[-17.551912307739258],26,[-3.304534435272217],[-20.4608211517334],-5.9221144,-5.7243595,incorrect,False,-5.9221144,-5.7243595,incorrect,False,-5.9221144,-5.7243595,incorrect,False,9.251937,11068,[-3.406115770339966],[-2.7776973247528076],3270,[-2.428647756576538],[-1.999470829963684],-11.004854,-10.027386,incorrect,False,-11.004854,-10.027386,incorrect,False,-11.004854,-10.027386,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,5,7.7080545,7,[-7.409210681915283],[-14.497289657592773],24,[-7.82151460647583],[-16.29210662841797],-4.9570026,-5.3693066,correct,True,-4.9570026,-5.3693066,correct,True,-4.9570026,-5.3693066,correct,True,9.225015,12227,[-5.8698410987854],[-6.1540021896362305],4217,[-5.0209503173828125],[-5.525520324707031],-11.106346,-10.257456,incorrect,False,-11.106346,-10.257456,incorrect,False,-11.106346,-10.257456,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,6,7.149412,8,[-11.217382431030273],[4.212575912475586],25,[-12.002891540527344],[2.8589189052581787],-4.7203026,-5.5058117,correct,True,-4.7203026,-5.5058117,correct,True,-4.7203026,-5.5058117,correct,True,9.518566,16397,[-7.385000228881836],[-9.70047378540039],4078,[-6.322783470153809],[-9.110328674316406],-11.2764845,-10.214268,incorrect,False,-11.2764845,-10.214268,incorrect,False,-11.2764845,-10.214268,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,7,7.0552125,9,[-11.337977409362793],[-13.978758811950684],35,[-12.318380355834961],[-14.383572578430176],-4.8264284,-5.8068314,correct,True,-4.8264284,-5.8068314,correct,True,-4.8264284,-5.8068314,correct,True,9.1637125,16059,[-11.112722396850586],[-16.470890045166016],4874,[-10.139664649963379],[-15.846078872680664],-11.420331,-10.447273,incorrect,False,-11.420331,-10.447273,incorrect,False,-11.420331,-10.447273,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,8,7.341798,4,[-16.750606536865234],[-10.300006866455078],13,[-17.547536849975586],[-8.787940979003906],-4.431552,-5.2284822,correct,True,-4.431552,-5.2284822,correct,True,-4.431552,-5.2284822,correct,True,8.910099,13260,[-14.567508697509766],[-33.22347640991211],3297,[-13.402328491210938],[-33.35175704956055],-11.350195,-10.185015,incorrect,False,-11.350195,-10.185015,incorrect,False,-11.350195,-10.185015,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,9,7.7002835,4,[-20.487646102905273],[-49.449005126953125],6,[-20.74677276611328],[-48.35556411743164],-4.4420056,-4.7011323,correct,True,-4.4420056,-4.7011323,correct,True,-4.4420056,-4.7011323,correct,True,8.401915,10476,[-19.45962142944336],[-81.7706069946289],3273,[-18.416858673095703],[-82.48174285888672],-11.338621,-10.295858,incorrect,False,-11.338621,-10.295858,incorrect,False,-11.338621,-10.295858,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,10,8.314705,7,[-38.59553146362305],[-79.51494598388672],5,[-38.36332321166992],[-79.0384292602539],-5.146271,-4.914063,incorrect,False,-5.146271,-4.914063,incorrect,False,-5.146271,-4.914063,incorrect,False,8.291144,10514,[-24.902111053466797],[4.408291816711426],4367,[-24.092185974121094],[4.432262420654297],-11.401075,-10.59115,incorrect,False,-11.401075,-10.59115,incorrect,False,-11.401075,-10.59115,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,11,8.417591,36,[-83.06532287597656],,25,[-83.00569915771484],,-6.12162,-6.0619965,incorrect,False,-6.12162,-6.0619965,incorrect,False,-6.12162,-6.0619965,incorrect,False,7.290941,9068,[-59.443607330322266],,5844,[-58.961978912353516],,-11.614433,-11.132805,incorrect,False,-11.614433,-11.132805,incorrect,False,-11.614433,-11.132805,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,0,5.464381,14252,[-25.45038604736328],[-12.4073486328125],2047,[-21.901220321655273],[-11.21908950805664],-14.210219,-10.661054,incorrect,False,-14.210219,-10.661054,incorrect,False,-14.210219,-10.661054,incorrect,False,5.6648664,14236,[19.73849105834961],[10.264147758483887],7714,[21.302682876586914],[10.610054016113281],-14.310223,-12.746031,incorrect,False,-14.310223,-12.746031,incorrect,False,-14.310223,-12.746031,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,1,7.3547773,2497,[3.0338966846466064],[-1.6933965682983398],2304,[3.1139440536499023],[-4.689265727996826],-9.86458,-9.784533,incorrect,False,-9.86458,-9.784533,incorrect,False,-9.86458,-9.784533,incorrect,False,7.4707975,18618,[-6.920662879943848],[3.874211072921753],5880,[-5.609000205993652],[3.095684766769409],-12.413246,-11.1015835,incorrect,False,-12.413246,-11.1015835,incorrect,False,-12.413246,-11.1015835,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,2,8.020936,660,[3.0869381427764893],[-21.8799991607666],1143,[2.5978763103485107],[-14.143926620483398],-8.305563,-8.794624,correct,True,-8.305563,-8.794624,correct,True,-8.305563,-8.794624,correct,True,9.553303,3296,[4.413398265838623],[4.117510795593262],10309,[3.540731191635132],[3.2490901947021484],-9.926129,-10.798796,correct,True,-9.926129,-10.798796,correct,True,-9.926129,-10.798796,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,3,8.038263,950,[-2.9596049785614014],[0.14423668384552002],202,[-1.6312185525894165],[-0.45703721046447754],-8.569924,-7.241538,incorrect,False,-8.569924,-7.241538,incorrect,False,-8.569924,-7.241538,incorrect,False,9.0845175,12028,[-2.8022336959838867],[-2.5137124061584473],14378,[-2.9677724838256836],[-2.7886605262756348],-11.126388,-11.291926,correct,True,-11.126388,-11.291926,correct,True,-11.126388,-11.291926,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,4,7.8104362,275,[-4.607964038848877],[-27.68617820739746],51,[-3.2955687046051025],[-18.190507888793945],-7.439727,-6.1273317,incorrect,False,-7.439727,-6.1273317,incorrect,False,-7.439727,-6.1273317,incorrect,False,9.251937,10242,[-3.3379690647125244],[-2.344068765640259],11068,[-3.406115770339966],[-2.7776973247528076],-10.9367075,-11.004854,correct,True,-10.9367075,-11.004854,correct,True,-10.9367075,-11.004854,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,5,7.7566905,424,[-9.98682689666748],[-13.011844635009766],9,[-7.266969680786133],[-18.882923126220703],-7.829567,-5.1097097,incorrect,False,-7.829567,-5.1097097,incorrect,False,-7.829567,-5.1097097,incorrect,False,9.225015,15679,[-6.094024181365967],[-6.089378833770752],12227,[-5.8698410987854],[-6.1540021896362305],-11.330529,-11.106346,incorrect,False,-11.330529,-11.106346,incorrect,False,-11.330529,-11.106346,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,6,7.4104576,107,[-13.353163719177246],[6.568508148193359],11,[-11.766478538513184],[3.2344329357147217],-6.6806016,-5.0939164,incorrect,False,-6.6806016,-5.0939164,incorrect,False,-6.6806016,-5.0939164,incorrect,False,9.518566,15469,[-7.337333679199219],[-9.358427047729492],16397,[-7.385000228881836],[-9.70047378540039],-11.228818,-11.2764845,correct,True,-11.228818,-11.2764845,correct,True,-11.228818,-11.2764845,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,7,7.6233196,41,[-12.683624267578125],[-8.108914375305176],14,[-11.965792655944824],[-11.077848434448242],-6.0011406,-5.283309,incorrect,False,-6.0011406,-5.283309,incorrect,False,-6.0011406,-5.283309,incorrect,False,9.1637125,21149,[-11.361315727233887],[-16.197826385498047],16059,[-11.112722396850586],[-16.470890045166016],-11.668924,-11.420331,incorrect,False,-11.668924,-11.420331,incorrect,False,-11.668924,-11.420331,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,8,7.9540124,8,[-16.69080352783203],[-3.1298789978027344],4,[-16.496522903442383],[-6.659968376159668],-5.110609,-4.9163284,incorrect,False,-5.110609,-4.9163284,incorrect,False,-5.110609,-4.9163284,incorrect,False,8.910099,17695,[-14.827033042907715],[-32.86445236206055],13260,[-14.567508697509766],[-33.22347640991211],-11.60972,-11.350195,incorrect,False,-11.60972,-11.350195,incorrect,False,-11.60972,-11.350195,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,9,8.05858,2,[-18.733243942260742],[-47.14918899536133],3,[-19.102319717407227],[-47.408111572265625],-4.0578218,-4.4268975,correct,True,-4.0578218,-4.4268975,correct,True,-4.0578218,-4.4268975,correct,True,8.401915,16944,[-19.907583236694336],[-81.61363220214844],10476,[-19.45962142944336],[-81.7706069946289],-11.786583,-11.338621,incorrect,False,-11.786583,-11.338621,incorrect,False,-11.786583,-11.338621,incorrect,False,A
