task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,7.907934,722,[1.4828495979309082],[1.1583566665649414],10897,"[-2.29321551322937, 8.84057903289795]","[-0.5904194116592407, 6.029953956604004]",-8.337215,-6.873493,incorrect,False,-8.337215,-13.746986,correct,True,-8.337215,-12.113281,correct,True,10.463948,13139,[0.8335059285163879],[0.8184658288955688],29478,"[0.1187569871544838, 9.488203048706055]","[0.13451692461967468, 2.7223682403564453]",-10.654761,-6.070204,incorrect,False,-10.654761,-12.140408,correct,True,-10.654761,-11.369511,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,7.8433886,653,[1.800777792930603],[0.6538634896278381],10931,"[-2.1691300868988037, 9.350737571716309]","[-1.1595909595489502, 5.903063774108887]",-8.20985,-6.798423,incorrect,False,-8.20985,-13.596846,correct,True,-8.20985,-12.179758,correct,True,10.420253,17021,[0.7552435994148254],[0.6220560073852539],30864,"[0.13992466032505035, 9.720625877380371]","[0.09186914563179016, 2.785555839538574]",-10.876422,-6.0945845,incorrect,False,-10.876422,-12.189169,correct,True,-10.876422,-11.491741,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,7.7289724,687,[1.8883484601974487],[6.358785629272461],11884,"[-2.3100950717926025, 9.646017074584961]","[1.4529316425323486, -0.4937688410282135]",-8.31112,-6.9666176,incorrect,False,-8.31112,-13.933235,correct,True,-8.31112,-12.509563,correct,True,10.39719,17709,[0.7684135437011719],[0.7220738530158997],30782,"[0.176937997341156, 9.756757736206055]","[0.27388548851013184, 6.534295082092285]",-10.930897,-6.105368,incorrect,False,-10.930897,-12.210736,correct,True,-10.930897,-11.522372,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,7.6259522,241,[3.2579801082611084],[7.888848781585693],9809,"[-1.7700992822647095, 9.397777557373047]","[-0.41859400272369385, 2.8301289081573486]",-7.206278,-6.8765583,incorrect,False,-7.206278,-13.753117,correct,True,-7.206278,-12.234358,correct,True,10.403938,20462,[0.731473982334137],[0.734128475189209],29883,"[0.3072420358657837, 10.125260353088379]","[0.4611836075782776, 1.923434853553772]",-11.053209,-6.006946,incorrect,False,-11.053209,-12.013892,correct,True,-11.053209,-11.477442,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,7.4393253,39,[5.106125831604004],[5.130622863769531],9146,"[-1.5157866477966309, 9.744156837463379]","[0.6242185831069946, 1.1795704364776611]",-5.718923,-6.8624063,correct,True,-5.718923,-13.7248125,correct,True,-5.718923,-12.340836,correct,True,10.386439,21949,[0.6711946725845337],[0.6686935424804688],31140,"[0.2527136206626892, 10.461640357971191]","[0.4350981116294861, 0.9629849195480347]",-11.13878,-6.0081725,incorrect,False,-11.13878,-12.016345,correct,True,-11.13878,-11.5572605,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,15,7.452652,10,[5.913686275482178],[-0.9989041090011597],8194,"[-1.238705039024353, 9.643119812011719]","[-2.724606990814209, 3.450169801712036]",-4.9231386,-6.838363,correct,True,-4.9231386,-13.676726,correct,True,-4.9231386,-12.07553,correct,True,10.390882,20127,[0.7769118547439575],[0.7883530259132385],29345,"[0.3537446856498718, 10.220821380615234]","[0.699231743812561, 3.4245288372039795]",-11.044709,-5.976722,incorrect,False,-11.044709,-11.953444,correct,True,-11.044709,-11.467876,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,16,7.3260245,22,[5.589160442352295],[4.242792129516602],9129,"[-1.569673776626587, 9.933314323425293]","[3.416330337524414, 3.481342077255249]",-5.3151197,-7.104414,correct,True,-5.3151197,-14.208828,correct,True,-5.3151197,-12.473953,correct,True,10.362686,24901,[0.8078768849372864],[0.8114004135131836],30807,"[0.5353552103042603, 10.297273635864258]","[0.9750070571899414, 2.9919798374176025]",-11.302894,-6.0225854,incorrect,False,-11.302894,-12.045171,correct,True,-11.302894,-11.575416,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,7.222621,6,[6.312936782836914],[-0.5441188812255859],5807,"[-0.6786801815032959, 10.107258796691895]","[-2.089721441268921, 2.991483688354492]",-4.627822,-6.542565,correct,True,-4.627822,-13.08513,correct,True,-4.627822,-11.619438,correct,True,10.359211,26234,[0.8261221647262573],[0.7268651723861694],30806,"[0.6192559599876404, 10.33831787109375]","[0.9903760552406311, -0.34716281294822693]",-11.36665,-6.0114636,incorrect,False,-11.36665,-12.022927,correct,True,-11.36665,-11.573515,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,7.050449,15,[6.012143135070801],[6.403353214263916],6994,"[-1.0668278932571411, 10.325798988342285]","[7.177032947540283, -1.9784451723098755]",-4.9596806,-6.6746755,correct,True,-4.9596806,-13.349351,correct,True,-4.9596806,-12.038651,correct,True,10.336199,26113,[0.9019167423248291],[0.5518877506256104],30501,"[0.7000550031661987, 10.029457092285156]","[1.1778298616409302, -0.1322285383939743]",-11.380252,-6.0657825,incorrect,False,-11.380252,-12.131565,correct,True,-11.380252,-11.582113,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,6.9196453,4,[6.951183319091797],[0.16238152980804443],3361,"[0.4142557978630066, 9.688673973083496]","[3.383342742919922, 3.0901098251342773]",-4.1913643,-6.3632603,correct,True,-4.1913643,-12.726521,correct,True,-4.1913643,-10.728292,correct,True,10.315491,25949,[0.9435327053070068],[0.318830281496048],30865,"[0.7122729420661926, 9.6411714553833]","[0.4941152036190033, 1.8846412897109985]",-11.394463,-6.1971426,incorrect,False,-11.394463,-12.394285,correct,True,-11.394463,-11.625723,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,6.9443846,6,[6.7424798011779785],[3.664489269256592],2246,"[1.0549371242523193, 9.809981346130371]","[7.6624250411987305, 7.9569854736328125]",-4.389862,-5.8580775,correct,True,-4.389862,-11.716155,correct,True,-4.389862,-10.077405,correct,True,10.303874,26171,[0.9943138957023621],[-0.19413316249847412],30171,"[0.8076554536819458, 9.505309104919434]","[-1.4850835800170898, 3.4433698654174805]",-11.407925,-6.222769,incorrect,False,-11.407925,-12.445538,correct,True,-11.407925,-11.594583,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,7.146042,2,[7.1274213790893555],[7.352862358093262],723,"[2.5357799530029297, 10.316216468811035]","[4.08896017074585, 5.770749092102051]",-3.863749,-4.9004636,correct,True,-3.863749,-9.800927,correct,True,-3.863749,-8.455391,correct,True,10.300374,26747,[0.9325923323631287],[0.20990437269210815],29914,"[0.7870063781738281, 9.449631690979004]","[-2.6581339836120605, 7.575455665588379]",-11.433447,-6.228421,incorrect,False,-11.433447,-12.456842,correct,True,-11.433447,-11.579033,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,6.8095074,2,[7.9511823654174805],[0.46094802021980286],515,"[3.103827476501465, 10.393420219421387]","[0.3280192017555237, 2.582300901412964]",-3.302999,-4.671899,correct,True,-3.302999,-9.343798,correct,True,-3.302999,-8.150354,correct,True,10.292439,27274,[0.9387781620025635],[0.32726770639419556],29421,"[0.8449063301086426, 9.693072319030762]","[-2.6190600395202637, 5.438929557800293]",-11.459293,-6.1692076,incorrect,False,-11.459293,-12.338415,correct,True,-11.459293,-11.553165,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,6.636896,2,[7.543944835662842],[6.369139671325684],441,"[3.047762870788574, 10.239724159240723]","[5.319696426391602, 10.023487091064453]",-3.5135055,-4.5741425,correct,True,-3.5135055,-9.148285,correct,True,-3.5135055,-8.009687,correct,True,10.280812,26786,[0.9380397200584412],[-1.2056008577346802],28862,"[0.845836341381073, 9.665289878845215]","[-5.30077600479126, 11.182827949523926]",-11.443189,-6.166334,incorrect,False,-11.443189,-12.332668,correct,True,-11.443189,-11.535393,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,5.934572,4,[8.260040283203125],[9.075480461120605],212,"[3.852586030960083, 11.042957305908203]","[5.973483562469482, 10.652409553527832]",-3.044961,-4.1572638,correct,True,-3.044961,-8.3145275,correct,True,-3.044961,-7.4524155,correct,True,10.283024,25781,[0.8719536066055298],[-1.0523408651351929],28171,"[0.7688724398612976, 10.322860717773438]","[-4.193807125091553, 6.5621161460876465]",-11.386918,-6.0318937,incorrect,False,-11.386918,-12.063787,correct,True,-11.386918,-11.49,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,5.7519627,2,[9.170093536376953],[9.444389343261719],130,"[4.583209037780762, 11.899121284484863]","[10.18167781829834, 6.556479454040527]",-2.4117098,-3.7701783,correct,True,-2.4117098,-7.5403566,correct,True,-2.4117098,-6.9985943,correct,True,10.273615,25051,[0.8008546233177185],[-0.8968307971954346],29299,"[0.6188501715660095, 10.477592468261719]","[-3.6467478275299072, 6.729702472686768]",-11.3558,-6.043042,incorrect,False,-11.3558,-12.086084,correct,True,-11.3558,-11.537804,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,5.4141493,1,[9.820463180541992],[11.458976745605469],36,"[5.7170915603637695, 11.93549919128418]","[6.646803379058838, 0.9787786602973938]",-1.8057669,-3.2138178,correct,True,-1.8057669,-6.4276357,correct,True,-1.8057669,-5.9091387,correct,True,10.279338,22984,[0.8136371970176697],[-0.43019190430641174],31211,"[0.47893306612968445, 10.508191108703613]","[-4.706887245178223, 4.135646820068359]",-11.261671,-6.0633574,incorrect,False,-11.261671,-12.126715,correct,True,-11.261671,-11.5963745,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,4.3803434,1,[10.708653450012207],[5.626681804656982],27,"[6.1608710289001465, 11.338854789733887]","[4.102017879486084, 6.937252521514893]",-1.314112,-3.2792387,correct,True,-1.314112,-6.5584774,correct,True,-1.314112,-5.8618946,correct,True,10.290571,22770,[0.8336420655250549],[-1.3337829113006592],30813,"[0.5173900127410889, 10.269214630126953]","[-3.984748125076294, 3.4167957305908203]",-11.245651,-6.0942187,incorrect,False,-11.245651,-12.188437,correct,True,-11.245651,-11.561903,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,4.2114825,1,[10.429341316223145],[11.060151100158691],25,"[6.102840900421143, 11.497796058654785]","[5.0113067626953125, 3.640604019165039]",-1.3574132,-3.1773071,correct,True,-1.3574132,-6.3546143,correct,True,-1.3574132,-5.6839137,correct,True,10.331234,19718,[0.8609044551849365],[-1.2522149085998535],32414,"[0.37081578373908997, 9.952522277832031]","[-4.954625606536865, 2.680924415588379]",-11.083237,-6.165175,incorrect,False,-11.083237,-12.33035,correct,True,-11.083237,-11.573326,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,3.2149115,1,[11.21432876586914],[9.196185111999512],22,"[6.261386871337891, 11.479032516479492]","[2.930776596069336, 1.856363296508789]",-0.97054756,-3.2313333,correct,True,-0.97054756,-6.4626665,correct,True,-0.97054756,-5.9234896,correct,True,10.360291,20699,[0.7841925621032715],[-1.975520133972168],34427,"[0.26699376106262207, 9.687942504882812]","[-7.632918357849121, 0.6501650810241699]",-11.09828,-6.207696,incorrect,False,-11.09828,-12.415392,correct,True,-11.09828,-11.6154785,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,2.8801723,1,[11.269775390625],[15.363897323608398],23,"[6.0167412757873535, 11.141627311706543]","[12.157485008239746, -1.1390941143035889]",-0.83606434,-3.2977211,correct,True,-0.83606434,-6.5954423,correct,True,-0.83606434,-6.0890985,correct,True,10.425344,17015,[0.8090811967849731],[-3.3092784881591797],34003,"[0.19430072605609894, 9.228805541992188]","[-11.57507610321045, 4.397511005401611]",-10.906874,-6.1970563,incorrect,False,-10.906874,-12.394113,correct,True,-10.906874,-11.521654,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,2.214542,1,[12.226707458496094],[9.93162727355957],13,"[7.082474708557129, 10.592649459838867]","[5.271124362945557, 2.4676949977874756]",-0.78914285,-3.3166764,correct,True,-0.78914285,-6.6333528,correct,True,-0.78914285,-5.9333754,correct,True,10.465689,12641,[0.8707492351531982],[-4.4771504402160645],34578,"[0.06326223164796829, 9.098527908325195]","[-10.097795486450195, 0.9341296553611755]",-10.692345,-6.2684846,incorrect,False,-10.692345,-12.536969,correct,True,-10.692345,-11.499832,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,32,2.1497412,1,[12.237793922424316],[7.152652263641357],13,"[6.924238204956055, 10.56541919708252]","[7.970592498779297, 7.0218353271484375]",-0.7502326,-3.449117,correct,True,-0.7502326,-6.898234,correct,True,-0.7502326,-6.0637884,correct,True,10.512231,9297,[0.9463321566581726],[-3.6202614307403564],33018,"[0.05481109395623207, 8.871001243591309]","[-7.281095504760742, 1.1698503494262695]",-10.502744,-6.2908683,incorrect,False,-10.502744,-12.581737,correct,True,-10.502744,-11.394265,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,33,2.162712,1,[12.258790016174316],[12.92179012298584],13,"[7.316411018371582, 11.02358341217041]","[12.347051620483398, 2.7787575721740723]",-0.92718637,-3.2489877,correct,True,-0.92718637,-6.4979753,correct,True,-0.92718637,-5.8695655,correct,True,10.538364,7002,[0.955978274345398],[-3.6802632808685303],31427,"[0.008010005578398705, 8.740254402160645]","[-5.909456729888916, 3.8743598461151123]",-10.359867,-6.2599683,incorrect,False,-10.359867,-12.519937,correct,True,-10.359867,-11.307837,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,34,1.7929676,1,[13.00485610961914],[4.499770164489746],9,"[8.383661270141602, 10.920805931091309]","[2.3552541732788086, -2.7316277027130127]",-0.9128108,-3.08679,correct,True,-0.9128108,-6.17358,correct,True,-0.9128108,-5.5340056,correct,True,10.56002,5225,[0.9794505834579468],[-3.286604881286621],33939,"[-0.15735740959644318, 8.643433570861816]","[-4.965357303619385, -0.8514442443847656]",-10.237751,-6.2960463,incorrect,False,-10.237751,-12.5920925,correct,True,-10.237751,-11.374559,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,35,1.8758557,1,[12.540596008300781],[11.694328308105469],10,"[7.907979965209961, 10.302543640136719]","[4.312715530395508, 5.339849472045898]",-0.7953683,-3.0690126,correct,True,-0.7953683,-6.1380253,correct,True,-0.7953683,-5.427984,correct,True,10.583643,3734,[1.0546156167984009],[-3.019148826599121],30586,"[-0.05896887183189392, 8.212508201599121]","[-4.918081760406494, 4.481536388397217]",-10.117124,-6.337983,incorrect,False,-10.117124,-12.675966,correct,True,-10.117124,-11.230708,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,36,1.5499306,1,[13.248539924621582],[8.420093536376953],12,"[7.89258337020874, 10.42105484008789]","[5.493284225463867, 2.189298629760742]",-0.86110127,-3.4132202,correct,True,-0.86110127,-6.8264403,correct,True,-0.86110127,-6.2170577,correct,True,10.601007,2919,[1.0676349401474],[-3.073930263519287],26818,"[0.04684848338365555, 8.08614730834961]","[-4.395422458648682, 8.559072494506836]",-10.057491,-6.284891,incorrect,False,-10.057491,-12.569782,correct,True,-10.057491,-11.078278,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,37,1.5596402,1,[13.361495018005371],[11.970182418823242],11,"[8.10236930847168, 10.38184928894043]","[2.159609079360962, 4.645394802093506]",-0.7061518,-3.2687452,correct,True,-0.7061518,-6.5374904,correct,True,-0.7061518,-5.9652777,correct,True,10.611402,1547,[1.1651909351348877],[-2.9424006938934326],25323,"[0.011294210329651833, 8.403237342834473]","[-3.8013665676116943, 5.063063144683838]",-9.864337,-6.1484795,incorrect,False,-9.864337,-12.296959,correct,True,-9.864337,-11.018233,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,38,1.2964973,1,[14.34865665435791],[13.584515571594238],11,"[8.213418960571289, 10.62149715423584]","[7.801935195922852, 1.105642318725586]",-0.48712167,-3.6207013,correct,True,-0.48712167,-7.2414026,correct,True,-0.48712167,-6.6223593,correct,True,10.616053,1299,[1.055037498474121],[-2.7752928733825684],25963,"[-0.1602516621351242, 8.445951461791992]","[-3.5230565071105957, 5.130041599273682]",-9.823835,-6.168311,incorrect,False,-9.823835,-12.336622,correct,True,-9.823835,-11.0391245,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,39,1.1710632,1,[15.35902214050293],[-2.479440689086914],11,"[8.938691139221191, 10.624004364013672]","[-2.811258316040039, 4.77047061920166]",-0.52599984,-3.7476456,correct,True,-0.52599984,-7.495291,correct,True,-0.52599984,-6.946331,correct,True,10.616082,506,[1.1273467540740967],[-2.6491334438323975],25236,"[-0.290530264377594, 8.567591667175293]","[-2.6650824546813965, 2.139113664627075]",-9.5970955,-6.130251,incorrect,False,-9.5970955,-12.260502,correct,True,-9.5970955,-11.014973,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,40,1.2606611,1,[14.790205001831055],[0.4870244860649109],10,"[8.54696273803711, 10.988690376281738]","[-1.2955883741378784, 5.3440656661987305]",-0.5210803,-3.6148572,correct,True,-0.5210803,-7.2297144,correct,True,-0.5210803,-6.7643228,correct,True,10.60893,272,[1.1356620788574219],[-2.503624439239502],23044,"[-0.4125811457633972, 8.638284683227539]","[-2.167548894882202, 6.94796895980835]",-9.399385,-6.0972357,incorrect,False,-9.399385,-12.194471,correct,True,-9.399385,-10.947629,correct,True,An
