task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",16,0.78630614,85,"[4.458403587341309, 5.867917060852051, 4.160776138305664]","[2.149035930633545, 3.8537981510162354, 4.6927595138549805]",16,[6.790806770324707],[3.603851795196533],-7.976825,-8.195259,correct,True,-23.930475,-8.195259,incorrect,False,-10.527662,-8.195259,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",17,3.257769,46,"[5.093380928039551, 6.855802536010742, 5.296205520629883]","[-1.5159132480621338, 3.287018060684204, 2.3731331825256348]",16,[6.481902599334717],[1.4485670328140259],-6.078835,-5.6456995,incorrect,False,-18.236506,-5.6456995,incorrect,False,-7.034221,-5.6456995,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",18,2.1884036,84,"[4.311861038208008, 7.433781147003174, 5.631647109985352]","[2.022385835647583, 4.816011428833008, 7.15897274017334]",14,[6.794757843017578],[3.6475257873535156],-6.225632,-5.970273,incorrect,False,-18.676897,-5.970273,incorrect,False,-8.45317,-5.970273,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",19,0.9726034,82,"[4.53864049911499, 7.810786247253418, 7.418413162231445]","[1.289862871170044, 11.445639610290527, 2.148953676223755]",9,[7.879402160644531],[8.35425853729248],-6.185505,-7.3900185,correct,True,-18.556515,-7.3900185,incorrect,False,-10.73078,-7.3900185,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",20,1.1846912,93,"[4.539332389831543, 11.12722396850586, 7.19959831237793]","[6.878095626831055, 4.135756492614746, -0.09153462946414948]",5,[9.483980178833008],[9.743335723876953],-5.3399944,-5.558564,correct,True,-16.019983,-5.558564,incorrect,False,-10.503212,-5.558564,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",21,0.8498119,33,"[6.052806854248047, 10.303272247314453, 6.813571929931641]","[5.230630874633789, 4.848938941955566, 2.559404134750366]",3,[10.943516731262207],[7.1523847579956055],-4.9668293,-3.8149323,incorrect,False,-14.900488,-3.8149323,incorrect,False,-8.705642,-3.8149323,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",22,2.0364375,24,"[6.753347396850586, 9.934234619140625, 7.503639221191406]","[7.054883003234863, 5.693398475646973, 7.601805686950684]",4,[10.29863166809082],[5.1168107986450195],-4.065979,-3.048325,incorrect,False,-12.197937,-3.048325,incorrect,False,-6.5936093,-3.048325,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",23,3.2130346,13,"[7.664505481719971, 10.15660572052002, 9.339632034301758]","[4.272629737854004, 5.348034858703613, 6.538633346557617]",3,[9.877609252929688],[9.833106994628906],-2.8938446,-2.5561714,incorrect,False,-8.681534,-2.5561714,incorrect,False,-4.769275,-2.5561714,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",24,2.8029966,14,"[7.912492752075195, 10.431488990783691, 10.701066970825195]","[7.359966278076172, 6.370161056518555, 4.4166765213012695]",3,[11.135586738586426],[4.639813423156738],-2.5273242,-1.9566349,incorrect,False,-7.5819726,-1.9566349,incorrect,False,-5.179729,-1.9566349,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",25,1.3360717,8,"[9.079957962036133, 11.073933601379395, 11.413768768310547]","[5.759613990783691, 9.045869827270508, 2.5820417404174805]",6,[10.15548324584961],[7.464205741882324],-2.3949625,-4.333123,correct,True,-7.184888,-4.333123,incorrect,False,-5.4086485,-4.333123,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",26,2.532064,9,"[9.564640045166016, 11.760319709777832, 11.599703788757324]","[12.31868839263916, 10.241342544555664, 5.3815507888793945]",3,[10.933662414550781],[7.2697649002075195],-1.763651,-2.499864,correct,True,-5.290953,-2.499864,incorrect,False,-3.8688865,-2.499864,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",27,2.358914,2,"[11.813516616821289, 12.925783157348633, 12.414873123168945]","[11.76746654510498, 4.99761962890625, 6.353166580200195]",3,[11.296932220458984],[-6.902138710021973],-0.98203516,-2.4225388,correct,True,-2.9461055,-2.4225388,incorrect,False,-1.9059542,-2.4225388,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",28,1.5562316,1,"[13.782797813415527, 12.650874137878418, 13.192329406738281]","[9.538839340209961, 7.598772048950195, 2.2957746982574463]",8,[9.247455596923828],[-4.14484977722168],-0.3011341,-4.959353,correct,True,-0.9034023,-4.959353,correct,True,-0.42401087,-4.959353,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",29,1.230383,1,"[14.891526222229004, 13.19121265411377, 13.18628978729248]","[1.8647700548171997, 6.990318298339844, 8.609114646911621]",11,[8.50529670715332],[-6.330497741699219],-0.23704123,-6.7298574,correct,True,-0.7111237,-6.7298574,correct,True,-0.34362814,-6.7298574,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",30,1.3695579,1,"[14.475488662719727, 13.75408935546875, 14.355588912963867]","[3.4754691123962402, 8.233492851257324, 3.9481682777404785]",27,[7.142189025878906],[-0.39148712158203125],-0.16967666,-7.70834,correct,True,-0.50903,-7.70834,correct,True,-0.37504035,-7.70834,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",31,1.1180792,1,"[14.61933422088623, 14.120445251464844, 14.680745124816895]","[7.999070167541504, 7.253512382507324, 5.75212287902832]",21,[7.2758378982543945],[6.0590596199035645],-0.11488917,-7.597782,correct,True,-0.3446675,-7.597782,correct,True,-0.25428578,-7.597782,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",32,0.55100524,1,"[15.627727508544922, 14.737862586975098, 15.021446228027344]","[8.180851936340332, 6.213134288787842, 4.679849147796631]",12,[8.444008827209473],[-3.2337303161621094],-0.05140248,-7.277601,correct,True,-0.15420744,-7.277601,correct,True,-0.09388225,-7.277601,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",33,0.28522724,1,"[16.192646026611328, 14.297993659973145, 15.404703140258789]","[4.516400337219238, 19.17150115966797, 5.672280311584473]",19,[7.495874881744385],[-0.5005698204040527],-0.03166584,-8.737642,correct,True,-0.09499752,-8.737642,correct,True,-0.040870365,-8.737642,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",34,0.39865285,1,"[16.11595916748047, 16.46516227722168, 15.530173301696777]","[-3.4662442207336426, 15.505170822143555, 3.355027675628662]",22,[7.494081497192383],[-0.9440117478370667],-0.030049726,-8.684665,correct,True,-0.09014918,-8.684665,correct,True,-0.06278735,-8.684665,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",35,1.084567,1,"[15.025039672851562, 18.912805557250977, 15.279606819152832]","[13.63971996307373, 0.7027138471603394, 27.712345123291016]",21,[7.754651069641113],[4.572177410125732],-0.09399583,-7.5223203,correct,True,-0.2819875,-7.5223203,correct,True,-0.25193146,-7.5223203,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",36,0.42986315,1,"[16.151763916015625, 17.70646858215332, 21.619380950927734]","[2.7837352752685547, 4.470895290374756, 2.990138053894043]",14,[8.492000579833984],[1.490634560585022],-0.023761032,-7.7294436,correct,True,-0.071283095,-7.7294436,correct,True,-0.06968031,-7.7294436,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",37,1.4017482,1,"[14.477070808410645, 17.42829132080078, 19.89862823486328]","[3.496673107147217, 8.257879257202148, 4.004022121429443]",14,[8.107643127441406],[7.1449079513549805],-0.11467749,-6.7112913,correct,True,-0.34403247,-6.7112913,correct,True,-0.34186345,-6.7112913,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",38,2.212122,1,"[14.371071815490723, 19.973724365234375, 19.851722717285156]","[5.351388931274414, 4.699562072753906, 12.810739517211914]",12,[10.111804008483887],[8.218568801879883],-0.23984878,-4.976326,correct,True,-0.7195463,-4.976326,correct,True,-0.71705806,-4.976326,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",39,3.0348525,1,"[15.313694953918457, 18.914306640625, 20.374713897705078]",,4,[13.170703887939453],,-0.27913758,-2.9736557,correct,True,-0.8374127,-2.9736557,correct,True,-0.83066475,-2.9736557,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,5.682437,5842,"[-0.24523282051086426, 5.148150444030762, 3.7834630012512207]","[1.0602784156799316, 3.5118019580841064, 2.0596582889556885]",8512,[-0.8280564546585083],[0.12983208894729614],-8.341498,-12.737826,correct,True,-25.024496,-12.737826,incorrect,False,-12.155003,-12.737826,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,6.599753,2164,"[1.018020749092102, 5.97634744644165, 3.170180320739746]","[3.5295727252960205, 2.6720199584960938, 3.9828670024871826]",3566,[0.3952629566192627],[0.807644248008728],-7.6421447,-10.710006,correct,True,-22.926434,-10.710006,incorrect,False,-10.087248,-10.710006,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,6.2734966,503,"[2.735086441040039, 6.58288049697876, 5.6616010665893555]","[1.3522471189498901, 0.12498468160629272, 0.6092733144760132]",2030,[1.0664108991622925],[0.5103461146354675],-6.1844974,-10.061392,correct,True,-18.553492,-10.061392,incorrect,False,-8.392717,-10.061392,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,5.746482,601,"[2.485048294067383, 5.481752395629883, 5.0815749168396]","[0.9830378293991089, 3.5221118927001953, -1.7409162521362305]",1775,[1.1114856004714966],[1.9634873867034912],-6.660648,-10.223825,correct,True,-19.981943,-10.223825,incorrect,False,-8.850262,-10.223825,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,6.2101154,477,"[2.7316789627075195, 6.82893705368042, 4.010876655578613]","[1.583235502243042, 0.07850885391235352, 1.309145212173462]",822,[2.1393439769744873],[-1.5576670169830322],-6.628534,-9.074334,correct,True,-19.885601,-9.074334,incorrect,False,-8.481999,-9.074334,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,7.536687,355,"[2.78688383102417, 6.210857391357422, 4.229480266571045]","[3.0116078853607178, 0.4527941048145294, 2.428417205810547]",2423,[0.9401270151138306],[-0.27206939458847046],-6.6463685,-9.7799425,correct,True,-19.939106,-9.7799425,incorrect,False,-7.9331856,-9.7799425,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,6.9009256,94,"[3.928515672683716, 5.694947242736816, 4.630202293395996]","[2.8788371086120605, -0.7630480527877808, -1.2206302881240845]",2835,[0.4855896234512329],[-0.22213852405548096],-6.4378676,-10.229388,correct,True,-19.313602,-10.229388,incorrect,False,-6.786462,-10.229388,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,7.166088,27,"[4.891658782958984, 4.832831382751465, 3.7118537425994873]","[1.3348538875579834, -1.5683345794677734, -0.190683513879776]",2809,[0.5055453777313232],[-0.35737109184265137],-6.536194,-10.151419,correct,True,-19.608582,-10.151419,incorrect,False,-5.7653046,-10.151419,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",8,5.938141,45,"[4.728635787963867, 3.5995211601257324, 3.1023175716400146]","[1.9146184921264648, 3.221999168395996, 2.1334598064422607]",3613,[0.006081700325012207],[-0.5110483765602112],-7.2786427,-10.931957,correct,True,-21.835928,-10.931957,incorrect,False,-6.2094026,-10.931957,correct,True
