task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",18,1.7784986,25,"[7.181791305541992, 8.868858337402344, 10.89250373840332]","[3.503188133239746, 4.833826065063477, 2.301133632659912]",26,[7.101947784423828],[14.180152893066406],-4.2710934,-6.8305902,correct,True,-12.81328,-6.8305902,incorrect,False,-6.7507467,-6.8305902,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",19,1.4941201,20,"[7.6971282958984375, 8.436992645263672, 11.030828475952148]","[10.17282485961914, 5.70304536819458, 7.043880462646484]",5,[10.737287521362305],[10.902141571044922],-4.158708,-3.8136792,incorrect,False,-12.476124,-3.8136792,incorrect,False,-6.8538384,-3.8136792,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",20,3.330639,8,"[9.782384872436523, 8.309501647949219, 12.905473709106445]","[6.322706699371338, 12.34499454498291, 5.5629119873046875]",1,[12.030633926391602],[7.067547798156738],-2.540407,-1.6432215,incorrect,False,-7.621221,-1.6432215,incorrect,False,-3.8914704,-1.6432215,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",21,2.9779656,6,"[10.070903778076172, 10.217377662658691, 13.895578384399414]","[7.103278160095215, 8.212141036987305, 5.939902305603027]",5,[10.609994888305664],[5.066953182220459],-1.8381228,-3.0377126,correct,True,-5.5143685,-3.0377126,incorrect,False,-3.5768037,-3.0377126,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",22,4.5552063,1,"[10.355440139770508, 9.568954467773438, 15.635635375976562]","[10.023463249206543, 10.01324462890625, 3.1369221210479736]",8,[9.269936561584473],[12.165107727050781],-1.378692,-3.3807752,correct,True,-4.136076,-3.3807752,incorrect,False,-2.2952716,-3.3807752,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",23,3.007009,1,"[12.339158058166504, 10.545937538146973, 15.711128234863281]","[13.776535034179688, 12.818058013916016, 5.992465972900391]",2,[12.176916122436523],[12.487281799316406],-0.8071844,-1.3903679,correct,True,-2.4215531,-1.3903679,incorrect,False,-1.2281259,-1.3903679,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",24,1.7278976,1,"[14.582466125488281, 11.68714714050293, 16.598552703857422]","[6.88615083694458, 10.286569595336914, 11.124603271484375]",2,[13.593029975891113],[-5.227910041809082],-0.3797555,-1.5565748,correct,True,-1.1392665,-1.5565748,correct,True,-0.5671386,-1.5565748,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",25,1.4135259,1,"[14.344490051269531, 12.31435775756836, 18.899574279785156]","[2.42915678024292, 11.161336898803711, 9.935211181640625]",6,[10.353534698486328],[-1.4842431545257568],-0.18647116,-4.2860727,correct,True,-0.5594135,-4.2860727,correct,True,-0.2951172,-4.2860727,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",26,2.3985708,1,"[12.816320419311523, 13.096244812011719, 20.26947593688965]","[20.346433639526367, 6.526917457580566, 9.2985200881958]",7,[9.09261703491211],[-3.4635701179504395],-0.22526525,-4.287319,correct,True,-0.67579573,-4.287319,correct,True,-0.5636159,-4.287319,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",27,0.1722042,1,"[16.648550033569336, 13.267651557922363, 21.284282684326172]","[8.580910682678223, 9.793452262878418, 9.024978637695312]",9,[8.864541053771973],[1.5713022947311401],-0.033160936,-7.804654,correct,True,-0.09948281,-7.804654,correct,True,-0.02064525,-7.804654,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",28,0.17270292,1,"[16.142776489257812, 14.27506160736084, 21.722095489501953]","[-2.3876638412475586, 11.499028205871582, 18.64886474609375]",7,[8.972572326660156],[1.8741401433944702],-0.015750028,-7.1899285,correct,True,-0.047250085,-7.1899285,correct,True,-0.019724535,-7.1899285,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",29,1.1460829,1,"[13.710617065429688, 15.521830558776855, 24.783164978027344]","[3.832822322845459, -5.644734859466553, 2.3841192722320557]",9,[9.032889366149902],[4.694490432739258],-0.058178306,-4.8439054,correct,True,-0.17453492,-4.8439054,correct,True,-0.16617781,-4.8439054,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",30,2.253309,1,"[14.49542236328125, 14.836797714233398, 22.892044067382812]","[6.5878119468688965, 13.144128799438477, 9.018782615661621]",9,[10.38827896118164],[7.978610038757324],-0.2516782,-4.836162,correct,True,-0.7550346,-4.836162,correct,True,-0.7290187,-4.836162,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",31,3.4775224,1,"[16.17633056640625, 18.471662521362305, 19.002479553222656]",,6,[14.906288146972656],,-0.61680263,-3.1053047,correct,True,-1.850408,-3.1053047,correct,True,-1.8352624,-3.1053047,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,4.0266743,3555,"[0.3516991138458252, 5.835021495819092, 4.514917850494385]","[2.5778462886810303, 4.331784248352051, 2.006295680999756]",1525,[1.5683414936065674],[0.5207064151763916],-8.242385,-10.967822,correct,True,-24.727154,-10.967822,incorrect,False,-12.184464,-10.967822,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,4.9662294,2488,"[1.0681906938552856, 7.632358551025391, 4.335781574249268]","[0.7952677011489868, 2.466374397277832, 6.052894115447998]",2369,[1.1492784023284912],[0.8037824630737305],-7.272579,-10.83315,correct,True,-21.817738,-10.83315,incorrect,False,-10.914238,-10.83315,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,7.2793508,1484,"[1.6061668395996094, 7.153937816619873, 7.527838230133057]","[0.5092968344688416, 3.9547932147979736, 4.189856052398682]",1048,[1.9721373319625854],[2.422459125518799],-6.213135,-8.859769,correct,True,-18.639404,-8.859769,incorrect,False,-9.2257395,-8.859769,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,6.6561146,2486,"[1.144038438796997, 7.016665935516357, 8.931463241577148]","[4.023401737213135, -0.7849938869476318, 0.8569883704185486]",725,[2.582444190979004],[0.9371543526649475],-6.209641,-8.641525,correct,True,-18.628923,-8.641525,incorrect,False,-10.079931,-8.641525,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,5.9903994,466,"[3.1811463832855225, 6.003264427185059, 7.613008499145508]","[2.649522304534912, -2.9428272247314453, 0.2268352508544922]",1014,[2.345369815826416],[0.5274510383605957],-6.409022,-9.298813,correct,True,-19.227066,-9.298813,incorrect,False,-8.463036,-9.298813,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,6.9099817,241,"[3.922858476638794, 4.445627212524414, 6.539623260498047]","[-0.3393435478210449, 2.38944149017334, 1.7677555084228516]",1008,[2.30922269821167],[-0.2066565603017807],-6.817669,-8.996851,correct,True,-20.453007,-8.996851,incorrect,False,-7.383215,-8.996851,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,6.6717143,478,"[3.188753128051758, 5.24973201751709, 6.085535049438477]","[3.138153076171875, 0.6467782258987427, 1.465063452720642]",1433,[1.9848417043685913],[0.11308932304382324],-7.0095,-9.416536,correct,True,-21.0285,-9.416536,incorrect,False,-8.2126255,-9.416536,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,5.4127297,201,"[4.207501411437988, 5.858496189117432, 5.6430864334106445]","[-0.5280055999755859, -0.8919011950492859, 1.7337031364440918]",2081,[1.6186226606369019],[-0.16226530075073242],-6.650966,-10.301036,correct,True,-19.952898,-10.301036,incorrect,False,-7.7121572,-10.301036,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",8,6.1057434,536,"[3.1928908824920654, 4.619046211242676, 5.600722312927246]","[0.6515953540802002, -1.1090872287750244, -1.3896806240081787]",2701,[1.2747588157653809],[2.218306541442871],-7.4267554,-10.372809,correct,True,-22.280266,-10.372809,incorrect,False,-8.454677,-10.372809,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",9,5.4277506,660,"[3.205390453338623, 4.064829349517822, 4.716974258422852]","[2.985015869140625, 0.06382989883422852, 0.4581131339073181]",1364,[2.3732693195343018],[2.5965709686279297],-8.036348,-9.595437,correct,True,-24.109045,-9.595437,incorrect,False,-8.763315,-9.595437,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",10,4.0481367,246,"[4.218939781188965, 3.4136009216308594, 4.849142551422119]","[3.0855469703674316, -1.4306857585906982, 4.913100242614746]",648,[3.193693161010742],[-3.343642473220825],-8.129665,-9.241894,correct,True,-24.388996,-9.241894,incorrect,False,-8.216647,-9.241894,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",11,3.917589,78,"[5.315097808837891, 3.0778000354766846, 6.091745376586914]","[-1.1276869773864746, 5.793441295623779, 4.017813205718994]",2560,[1.4199448823928833],[0.32359591126441956],-7.504654,-11.116405,correct,True,-22.513962,-11.116405,incorrect,False,-7.2212515,-11.116405,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",12,1.0556898,243,"[4.29155158996582, 5.406244277954102, 6.993135452270508]","[2.6778783798217773, 2.80662202835083, 1.7719382047653198]",2613,[1.4469013214111328],[0.5561006665229797],-7.2497077,-12.627381,correct,True,-21.749123,-12.627381,incorrect,False,-9.782731,-12.627381,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",13,2.6106617,131,"[4.789761543273926, 5.907199859619141, 6.986320495605469]","[1.195809006690979, 1.185232400894165, 2.36698579788208]",2481,[1.539107084274292],[5.236334800720215],-6.562529,-11.362591,correct,True,-19.687588,-11.362591,incorrect,False,-8.111937,-11.362591,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",14,3.8475776,93,"[4.8490729331970215, 5.988029479980469, 7.757359504699707]","[1.682033658027649, -1.267606496810913, 3.792843818664551]",186,[4.245260238647461],[1.552334189414978],-6.187931,-8.113619,correct,True,-18.563793,-8.113619,incorrect,False,-7.5098057,-8.113619,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",15,3.560275,90,"[5.13803768157959, 4.834524631500244, 8.217662811279297]","[1.6183160543441772, 11.386600494384766, 2.1210756301879883]",173,[4.511067867279053],[2.3936121463775635],-6.488626,-8.248724,correct,True,-19.465878,-8.248724,incorrect,False,-7.6217546,-8.248724,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",16,3.7410944,153,"[4.736592769622803, 7.9537482261657715, 7.930283546447754]","[3.688782215118408, 5.776488304138184, 4.560425281524658]",144,[4.832070827484131],[6.13265323638916],-5.628086,-8.014091,correct,True,-16.884258,-8.014091,incorrect,False,-8.109569,-8.014091,incorrect,False
