task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,6.650553,16538,"[-1.1154656410217285, 0.41181421279907227]","[-8.38554573059082, -3.108858823776245]",22048,"[-1.7900629043579102, 6.648159980773926, 0.7838201522827148]","[-7.988430023193359, -11.25966739654541, -11.02499771118164]",-9.157402,-7.5779176,incorrect,False,-18.314804,-22.733753,correct,True,-13.572458,-14.247055,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,6.9036975,12264,"[-2.090023994445801, -0.05087876319885254]","[-5.545074939727783, -10.9719820022583]",15219,"[-2.528914213180542, 2.5467910766601562, -0.45029163360595703]","[-2.1583526134490967, -26.17640495300293, -29.539737701416016]",-8.5806675,-7.0007973,incorrect,False,-17.161335,-21.002392,correct,True,-12.788702,-13.227592,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,6.685301,8979,"[-4.165173053741455, -2.126865863800049]","[-2.5772459506988525, -10.182039260864258]",7989,"[-3.972360134124756, -1.6897358894348145, -5.730570316314697]","[1.5985617637634277, -7.603435039520264, -13.370620727539062]",-8.53859,-5.70438,incorrect,False,-17.07718,-17.11314,correct,True,-12.230088,-12.037276,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,6.8832917,5574,"[-5.444433212280273, -5.09477424621582]","[-33.424556732177734, -10.770905494689941]",3506,"[-4.858895301818848, -4.7896246910095215, -9.136327743530273]","[-27.5460205078125, -47.48809814453125, -2.3110716342926025]",-8.022182,-5.2892823,incorrect,False,-16.044365,-15.867847,incorrect,False,-11.16884,-10.583302,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,6.20148,3485,"[-9.801742553710938, -7.040703296661377]","[-11.254490852355957, 3.6543376445770264]",1528,"[-8.71224308013916, -11.570459365844727, -9.131952285766602]","[-8.935527801513672, -5.2172532081604, 9.706404685974121]",-7.4846177,-4.774826,incorrect,False,-14.969235,-14.324478,incorrect,False,-10.919347,-9.829847,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,7.2146196,1575,"[-12.176409721374512, -7.340712547302246]","[-24.372983932495117, -13.956278800964355]",474,"[-10.909904479980469, -13.960647583007812, -9.827107429504395]","[-20.588016510009766, -31.969520568847656, -22.823375701904297]",-6.710019,-3.6098354,incorrect,False,-13.420038,-10.829506,incorrect,False,-9.414043,-8.147538,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,7.0707545,1982,"[-17.34047508239746, -11.198541641235352]","[-13.976675987243652, -9.46973991394043]",475,"[-15.821283340454102, -19.734447479248047, -16.63001823425293]","[-8.224228858947754, -18.95379066467285, -7.883357524871826]",-6.5156684,-3.9920933,incorrect,False,-13.031337,-11.97628,incorrect,False,-9.743369,-8.224177,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,7.1320224,979,"[-21.096208572387695, -15.075464248657227]","[-7.796364784240723, -23.06892204284668]",78,"[-18.88770294189453, -22.83913230895996, -19.618139266967773]","[-9.486706733703613, -14.255475997924805, 1.2431581020355225]",-6.46356,-3.3822825,incorrect,False,-12.92712,-10.146848,incorrect,False,-8.972154,-6.763648,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,7.1306543,14,"[-23.052167892456055, -21.45005226135254]","[-52.67802810668945, -39.47160720825195]",5,"[-21.850868225097656, -25.419530868530273, -18.941614151000977]","[-54.32876205444336, -35.336875915527344, -36.536808013916016]",-4.838128,-2.0771341,incorrect,False,-9.676256,-6.2314024,incorrect,False,-5.2990994,-4.0978,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,7.6153874,25,"[-43.152809143066406, -35.217559814453125]","[-99.39962768554688, -108.1174545288086]",26,"[-43.179115295410156, -35.49348449707031, -33.14409255981445]","[-98.3606185913086, -75.34489440917969, -92.22883605957031]",-5.2858434,-3.50204,incorrect,False,-10.571687,-10.50612,incorrect,False,-5.731622,-5.7579284,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,7.267497,148,"[-92.50881958007812, -80.82539367675781]",,93,"[-91.99141693115234, -73.20304107666016, -76.91200256347656]",,-4.661304,-3.691906,incorrect,False,-9.322608,-11.075718,correct,True,-7.2593403,-6.7419376,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,0,6.56095,13664,[-15.59217643737793],[-35.967655181884766],13336,[-15.53142261505127],[-34.414100646972656],-13.31867,-13.257916,incorrect,False,-13.31867,-13.257916,incorrect,False,-13.31867,-13.257916,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,1,6.6995196,8198,[0.4435384273529053],[-8.424570083618164],8477,[0.3866998553276062],[-7.680061340332031],-12.227095,-12.283934,correct,True,-12.227095,-12.283934,correct,True,-12.227095,-12.283934,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,2,6.840898,5752,[-0.6692180633544922],[-13.107330322265625],5602,[-0.6309492588043213],[-15.914691925048828],-11.590168,-11.551899,incorrect,False,-11.590168,-11.551899,incorrect,False,-11.590168,-11.551899,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,3,6.6870236,6182,[-4.154601097106934],[-3.226325750350952],7444,[-4.448863506317139],[-1.824251413345337],-11.704682,-11.998944,correct,True,-11.704682,-11.998944,correct,True,-11.704682,-11.998944,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,4,6.7984304,3395,[-5.68342924118042],[-26.199893951416016],3226,[-5.607393264770508],[-32.11966323852539],-10.620273,-10.544236,incorrect,False,-10.620273,-10.544236,incorrect,False,-10.620273,-10.544236,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,5,6.226779,1972,[-9.349677085876465],[-5.526068687438965],3476,[-10.11940860748291],[-4.508561134338379],-10.198403,-10.968134,correct,True,-10.198403,-10.968134,correct,True,-10.198403,-10.968134,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,6,7.0870395,655,[-10.934162139892578],[-18.85004425048828],1064,[-11.477338790893555],[-17.939102172851562],-8.485887,-9.029063,correct,True,-8.485887,-9.029063,correct,True,-8.485887,-9.029063,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,7,7.0004864,804,[-15.513740539550781],[-16.185102462768555],928,[-15.68828010559082],[-13.835537910461426],-8.769607,-8.944146,correct,True,-8.769607,-8.944146,correct,True,-8.769607,-8.944146,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,8,7.073349,901,[-20.58319664001465],[-15.515178680419922],503,[-19.99491310119629],[-17.686105728149414],-8.93993,-8.351646,incorrect,False,-8.93993,-8.351646,incorrect,False,-8.93993,-8.351646,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,9,7.3374424,28,[-24.825963973999023],[-58.87749481201172],25,[-24.739208221435547],[-58.87305450439453],-5.64495,-5.558194,incorrect,False,-5.64495,-5.558194,incorrect,False,-5.64495,-5.558194,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,10,7.744502,63,[-45.81987380981445],[-105.48625946044922],52,[-45.6136474609375],[-103.7457275390625],-6.5828733,-6.376647,incorrect,False,-6.5828733,-6.376647,incorrect,False,-6.5828733,-6.376647,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,11,7.2311325,226,[-94.10865020751953],,95,[-93.31214904785156],,-7.6440363,-6.847535,incorrect,False,-7.6440363,-6.847535,incorrect,False,-7.6440363,-6.847535,incorrect,False
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,0,6.661928,5707,"[-11.507916450500488, 3.8444204330444336]","[-35.85590362548828, -52.303932189941406]",11836,[-12.981120109558105],[-41.10295867919922],-8.866745,-12.996859,correct,True,-17.73349,-12.996859,incorrect,False,-11.523655,-12.996859,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,1,6.7316837,3551,"[1.8047168254852295, 4.550700664520264]","[-12.836182594299316, 4.373852729797363]",24588,[-1.7921960353851318],[-9.925262451171875],-7.852797,-14.433191,correct,True,-15.705594,-14.433191,incorrect,False,-10.836278,-14.433191,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,2,6.833295,2454,"[0.5105130672454834, 4.2858991622924805]","[-7.3614912033081055, -25.234928131103516]",13971,[-2.334437370300293],[-6.190201759338379],-7.1574006,-13.122978,correct,True,-14.314801,-13.122978,incorrect,False,-10.278028,-13.122978,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,3,6.6252403,2911,"[-2.254040241241455, -0.14338934421539307]","[2.864170551300049, -7.49918794631958]",11724,[-4.475748062133789],[0.07766413688659668],-7.323848,-12.784571,correct,True,-14.647696,-12.784571,incorrect,False,-10.562863,-12.784571,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,4,6.921579,1033,"[-3.048534393310547, -3.223742961883545]","[-33.8248176574707, -25.0885009765625]",6076,[-5.256500720977783],[-37.84677505493164],-6.5389395,-11.3166065,correct,True,-13.077879,-11.3166065,incorrect,False,-9.108641,-11.3166065,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,5,6.198229,1281,"[-8.018438339233398, -7.10944938659668]","[-7.249828815460205, 20.2337589263916]",6368,[-10.244064331054688],[-5.084003448486328],-7.1189537,-11.87616,correct,True,-14.237907,-11.87616,incorrect,False,-9.650534,-11.87616,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,6,6.979269,655,"[-10.547141075134277, -4.912758827209473]","[-19.676475524902344, -1.0972896814346313]",1336,[-11.341209411621094],[-20.17230796813965],-5.9750667,-9.337807,correct,True,-11.950133,-9.337807,incorrect,False,-8.543739,-9.337807,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,7,6.8856726,504,"[-14.98459529876709, -6.4493727684021]","[-15.113948822021484, -7.073528289794922]",1200,[-15.891403198242188],[-12.128148078918457],-5.416011,-9.275671,correct,True,-10.832022,-9.275671,incorrect,False,-8.368863,-9.275671,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,8,6.946997,192,"[-19.34149932861328, -11.096675872802734]","[-19.046865463256836, 6.444506645202637]",353,[-19.97389030456543],[-9.395098686218262],-4.416487,-8.068395,correct,True,-8.832974,-8.068395,incorrect,False,-7.4360037,-8.068395,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,9,6.307614,99,"[-24.480487823486328, -12.601978302001953]","[-56.673484802246094, -35.785518646240234]",22,[-23.098464965820312],[-56.50201416015625],-3.5560484,-5.5894203,correct,True,-7.112097,-5.5894203,incorrect,False,-6.971443,-5.5894203,incorrect,False
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,10,7.6054077,58,"[-44.50005340576172, -29.727031707763672]","[-95.13560485839844, -73.63591766357422]",60,[-44.520416259765625],[-100.03324127197266],-3.5482254,-6.555376,correct,True,-7.096451,-6.555376,incorrect,False,-6.535013,-6.555376,correct,True
capitals-recall,4,country,India,has_competitor,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,The capital of India is,11,7.184228,47,"[-91.18099212646484, -70.92755889892578]",,185,[-92.50123596191406],,-3.6786795,-7.506938,correct,True,-7.357359,-7.506938,correct,True,-6.186694,-7.506938,correct,True
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,0,5.4455595,39849,"[-26.767499923706055, 10.534153938293457]","[-19.176498413085938, -49.3050422668457]",35623,"[-26.013174057006836, 3.2998504638671875, 19.63608741760254]","[-23.146827697753906, -38.29043197631836, -69.0632095336914]",-15.105047,-13.723724,incorrect,False,-30.210094,-41.171173,correct,True,-17.722265,-16.96794,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,1,6.7277923,22732,"[-2.9737253189086914, 4.198725700378418]","[-17.420597076416016, -5.357481002807617]",14097,"[-1.9457594156265259, 0.20667815208435059, 3.1057233810424805]","[-15.0759916305542, -5.408047199249268, -9.711546897888184]",-9.892832,-9.794812,incorrect,False,-19.785664,-29.384438,correct,True,-14.044924,-13.016958,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,2,6.9502397,17843,"[-4.492534637451172, 1.6429283618927002]","[-11.108672142028809, -10.15617561340332]",9873,"[-3.4035825729370117, -1.7461345195770264, 1.1435303688049316]","[-4.603802680969238, -17.95195770263672, -27.53333282470703]",-9.614527,-9.167264,incorrect,False,-19.229053,-27.501793,correct,True,-13.260022,-12.171071,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,3,6.437955,17513,"[-7.201254367828369, -0.4900949001312256]","[-11.255903244018555, -1.853525996208191]",4174,"[-4.992891311645508, -5.069818019866943, -4.020103931427002]","[-8.024714469909668, -7.530839920043945, -37.52128601074219]",-9.5626335,-8.168326,incorrect,False,-19.125267,-24.504978,correct,True,-13.234011,-11.025648,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,4,7.0085454,11381,"[-9.545576095581055, -2.1211397647857666]","[-29.831876754760742, -2.069131374359131]",1273,"[-6.995041370391846, -7.4777021408081055, -11.727543830871582]","[-26.931964874267578, -12.311627388000488, -7.001178741455078]",-8.769266,-7.871718,incorrect,False,-17.538532,-23.615154,correct,True,-11.948349,-9.397815,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,5,6.150087,12939,"[-14.185775756835938, -2.8849172592163086]","[-4.254768371582031, -7.5299482345581055]",1393,"[-11.155259132385254, -9.573870658874512, -11.993595123291016]","[-0.2808542251586914, -3.0442118644714355, -44.94635772705078]",-9.103563,-7.8242126,incorrect,False,-18.207127,-23.472637,correct,True,-12.785909,-9.755391,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,6,7.265748,10061,"[-14.78365421295166, -6.212621688842773]","[-19.648042678833008, -17.86734962463379]",645,"[-11.547185897827148, -11.268219947814941, -22.402734756469727]","[-17.827064514160156, -13.147571563720703, -12.397578239440918]",-8.89524,-7.540296,incorrect,False,-17.79048,-22.620888,correct,True,-11.801611,-8.565143,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,7,7.146763,10901,"[-18.8554744720459, -10.585436820983887]","[-24.457984924316406, 2.375708818435669]",697,"[-15.565284729003906, -14.91785717010498, -24.40247917175293]","[-20.94025230407715, -18.837942123413086, -25.790843963623047]",-8.96713,-7.3232512,incorrect,False,-17.93426,-21.969753,correct,True,-11.956787,-8.666597,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,8,7.1145906,10487,"[-24.536972045898438, -12.85452938079834]","[-20.264328002929688, -10.065522193908691]",456,"[-20.972349166870117, -20.257593154907227, -31.068984985351562]","[-16.790000915527344, -22.65062141418457, -23.691638946533203]",-8.569311,-6.524816,incorrect,False,-17.138622,-19.574448,correct,True,-11.899207,-8.334584,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,9,7.7777624,7405,"[-28.508405685424805, -17.494569778442383]","[-56.36977767944336, -36.21999740600586]",175,"[-24.752704620361328, -26.160991668701172, -35.024940490722656]","[-54.215728759765625, -39.59230041503906, -43.97978591918945]",-8.418647,-6.4507785,incorrect,False,-16.837294,-19.352335,correct,True,-11.146157,-7.390456,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,10,7.8548384,5527,"[-47.12767028808594, -32.05043411254883]","[-101.8471450805664, -82.24195861816406]",149,"[-43.84010696411133, -38.20705032348633, -46.26445388793945]","[-99.69805908203125, -71.957763671875, -105.0102310180664]",-7.633912,-6.3672714,incorrect,False,-15.267824,-19.101814,correct,True,-10.689765,-7.4022017,incorrect,False
capitals-recall,5,country,Morrocco,has_competitor,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,The capital of Morrocco is,11,7.1970224,3209,"[-96.06541442871094, -75.9383316040039]",,164,"[-93.09864807128906, -79.55328369140625, -105.18151092529297]",,-6.4331007,-4.978021,incorrect,False,-12.866201,-14.934064,correct,True,-10.362299,-7.3955326,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,0,6.627943,9979,[-13.841217994689941],[-37.43230056762695],30013,[-17.000226974487305],[-36.26008987426758],-12.565485,-15.724494,correct,True,-12.565485,-15.724494,correct,True,-12.565485,-15.724494,correct,True
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,1,6.7871065,25913,[-1.6579471826553345],[-3.0375494956970215],25767,[-1.6426026821136475],[-3.2366943359375],-14.483856,-14.468512,incorrect,False,-14.483856,-14.468512,incorrect,False,-14.483856,-14.468512,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,2,6.926339,15894,[-2.115373134613037],[-5.057221412658691],14345,[-1.910778284072876],[-12.95466423034668],-13.175949,-12.971354,incorrect,False,-13.175949,-12.971354,incorrect,False,-13.175949,-12.971354,incorrect,False
capitals-recall,6,country,New Zealand,has_competitor,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,The capital of New Zealand is,3,6.643797,9104,[-4.032358646392822],[2.559417963027954],16441,[-5.116872787475586],[2.629326581954956],-12.259676,-13.34419,correct,True,-12.259676,-13.34419,correct,True,-12.259676,-13.34419,correct,True
