task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,8.2,36,[4.4765625],[0.35302734375],23,"[4.6875, 4.17578125, 7.8515625]","[0.03375244140625, 2.275390625, 0.884765625]",-6.008,-5.93,incorrect,False,-6.008,-17.8,correct,True,-6.008,-5.797,incorrect,False,8.266,4129,[-0.1268310546875],[0.1109619140625],911,"[1.4912109375, 0.60400390625, 7.109375]","[-2.681640625, 2.642578125, -3.06640625]",-10.195,-7.87,incorrect,False,-10.195,-23.61,correct,True,-10.195,-8.57,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,8.25,23,[4.6484375],[-2.291015625],19,"[4.6953125, 4.7265625, 7.37109375]","[-0.59033203125, 3.74609375, 1.1875]",-5.766,-5.867,correct,True,-5.766,-17.61,correct,True,-5.766,-5.72,incorrect,False,8.37,3931,[0.0008039474487304688],[-0.86279296875],3021,"[0.3212890625, 1.380859375, 5.09765625]","[1.0244140625, 1.546875, 3.990234375]",-10.11,-8.58,incorrect,False,-10.11,-25.75,correct,True,-10.11,-9.79,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,8.17,131,[3.5859375],[1.6162109375],35,"[4.44921875, 5.734375, 7.43359375]","[0.57470703125, 1.7529296875, -0.12109375]",-6.883,-5.676,incorrect,False,-6.883,-17.03,correct,True,-6.883,-6.02,incorrect,False,8.195,4284,[-0.1925048828125],[-1.48828125],1582,"[0.96240234375, 1.8759765625, 6.15625]","[-0.73046875, 1.830078125, 2.115234375]",-10.3,-8.086,incorrect,False,-10.3,-24.27,correct,True,-10.3,-9.15,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,7.895,61,[4.28125],[2.78125],66,"[4.2421875, 5.98828125, 7.30078125]","[-0.116455078125, 3.17578125, 4.1171875]",-6.293,-5.73,incorrect,False,-6.293,-17.19,correct,True,-6.293,-6.332,correct,True,8.18,5442,[-0.462158203125],[1.9814453125],2008,"[0.759765625, 2.373046875, 6.44140625]","[2.759765625, 1.755859375, 4.21875]",-10.63,-7.81,incorrect,False,-10.63,-23.42,correct,True,-10.63,-9.41,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,7.82,14,[4.93359375],[4.34765625],130,"[3.66796875, 6.40625, 8.0546875]","[1.6376953125, 0.7548828125, 2.42578125]",-5.52,-5.387,incorrect,False,-5.52,-16.16,correct,True,-5.52,-6.785,correct,True,8.195,3119,[0.242919921875],[2.19140625],1160,"[1.322265625, 2.642578125, 7.1015625]","[0.41162109375, 3.056640625, 3.421875]",-9.9,-7.297,incorrect,False,-9.9,-21.89,correct,True,-9.9,-8.82,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,15,7.223,6,[6.0859375],[1.376953125],164,"[3.509765625, 6.2265625, 8.1328125]","[0.58056640625, -1.08984375, 0.454833984375]",-4.56,-5.586,correct,True,-4.56,-16.77,correct,True,-4.56,-7.137,correct,True,8.33,2118,[0.828125],[0.83544921875],1904,"[0.9501953125, 3.318359375, 7.4296875]","[-0.5068359375, 3.064453125, 3.763671875]",-9.44,-7.1,incorrect,False,-9.44,-21.31,correct,True,-9.44,-9.32,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,16,7.016,15,[5.421875],[4.34765625],181,"[3.458984375, 4.921875, 7.78515625]","[3.28515625, 1.5390625, -0.07818603515625]",-5.18,-5.938,correct,True,-5.18,-17.81,correct,True,-5.18,-7.145,correct,True,8.16,2243,[0.640625],[0.62353515625],2057,"[0.732421875, 4.21484375, 8.1328125]","[1.0224609375, 2.009765625, 0.99755859375]",-9.516,-6.64,incorrect,False,-9.516,-19.92,correct,True,-9.516,-9.42,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,7.566,2,[6.40625],[16.109375],54,"[4.09375, 4.91796875, 7.37109375]","[0.89404296875, 0.435302734375, 3.34765625]",-3.875,-5.74,correct,True,-3.875,-17.22,correct,True,-3.875,-6.188,correct,True,8.375,1837,[0.83642578125],[-1.4228515625],1852,"[0.83447265625, 4.62109375, 8.0]","[1.001953125, 0.7646484375, 4.86328125]",-9.23,-6.49,incorrect,False,-9.23,-19.47,correct,True,-9.23,-9.234,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,3.947,1,[10.6171875],[4.38671875],73,"[3.947265625, 4.703125, 8.09375]","[2.927734375, 4.89453125, 1.5263671875]",-0.627,-6.066,correct,True,-0.627,-18.2,correct,True,-0.627,-7.297,correct,True,8.266,4759,[-0.36181640625],[-1.2216796875],1725,"[0.84716796875, 4.71484375, 9.1875]","[0.48046875, 1.9462890625, 1.8017578125]",-10.42,-6.2,incorrect,False,-10.42,-18.6,correct,True,-10.42,-9.21,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,6.797,1,[8.625],[1.708984375],35,"[4.625, 5.4609375, 7.875]","[1.087890625, 4.66015625, 1.537109375]",-1.768,-5.195,correct,True,-1.768,-15.586,correct,True,-1.768,-5.766,correct,True,8.125,12721,[-1.9765625],[-0.59716796875],1448,"[0.970703125, 4.91015625, 8.875]","[2.201171875, 2.193359375, 1.0400390625]",-12.02,-6.156,incorrect,False,-12.02,-18.47,correct,True,-12.02,-9.08,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,7.645,1,[7.94140625],[6.921875],31,"[4.3203125, 6.22265625, 7.4921875]","[0.88134765625, 3.01953125, 3.376953125]",-2.209,-5.043,correct,True,-2.209,-15.125,correct,True,-2.209,-5.832,correct,True,8.2,12544,[-1.9912109375],[-1.373046875],888,"[1.4072265625, 4.94140625, 8.203125]","[0.447021484375, 3.86328125, 5.5390625]",-11.95,-6.062,incorrect,False,-11.95,-18.19,correct,True,-11.95,-8.555,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,5.34,1,[9.3046875],[2.3359375],39,"[4.28125, 6.3203125, 7.6328125]","[2.388671875, 4.30859375, 3.994140625]",-1.394,-5.008,correct,True,-1.394,-15.02,correct,True,-1.394,-6.418,correct,True,8.06,11905,[-2.087890625],[-2.01171875],849,"[1.423828125, 5.14453125, 9.0]","[1.603515625, 3.234375, 5.5546875]",-12.016,-5.71,incorrect,False,-12.016,-17.12,correct,True,-12.016,-8.51,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,5.78,3,[7.32421875],[8.890625],16,"[4.90625, 6.69921875, 8.1875]","[-1.7197265625, 4.0, 5.22265625]",-3.09,-4.348,correct,True,-3.09,-13.04,correct,True,-3.09,-5.508,correct,True,7.848,21148,[-3.224609375],[-1.80859375],808,"[1.537109375, 5.44921875, 9.875]","[-0.89990234375, 2.23828125, 6.2734375]",-13.28,-5.348,incorrect,False,-13.28,-16.05,correct,True,-13.28,-8.52,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,5.316,1,[9.140625],[6.53515625],51,"[4.07421875, 7.37890625, 9.078125]","[1.24609375, 5.1328125, 4.3515625]",-1.489,-4.348,correct,True,-1.489,-13.04,correct,True,-1.489,-6.555,correct,True,7.82,22067,[-3.06640625],[-3.203125],1323,"[1.185546875, 5.32421875, 10.7109375]","[1.52734375, 3.669921875, 6.1640625]",-13.3,-5.387,incorrect,False,-13.3,-16.16,correct,True,-13.3,-9.04,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,4.23,1,[10.0859375],[12.1015625],40,"[4.47265625, 8.1328125, 9.359375]","[1.923828125, 3.7421875, 6.484375]",-0.9233,-3.988,correct,True,-0.9233,-11.97,correct,True,-0.9233,-6.535,correct,True,7.98,21219,[-3.150390625],[-3.791015625],840,"[1.5556640625, 5.41796875, 10.8671875]","[1.3681640625, 1.90625, 6.9609375]",-13.22,-5.04,incorrect,False,-13.22,-15.12,correct,True,-13.22,-8.51,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,1.925,1,[11.8671875],[19.578125],37,"[4.85546875, 8.4765625, 10.2421875]","[-0.67041015625, 8.40625, 7.08203125]",-0.339,-3.912,correct,True,-0.339,-11.734,correct,True,-0.339,-7.35,correct,True,8.086,24512,[-3.544921875],[-3.6484375],707,"[1.685546875, 5.19921875, 11.53125]","[-0.53125, 5.32421875, 8.53125]",-13.57,-4.895,incorrect,False,-13.57,-14.69,correct,True,-13.57,-8.336,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,0.3147,1,[15.6015625],[-0.99462890625],82,"[4.30078125, 10.21875, 11.109375]","[0.93115234375, 7.82421875, 11.8828125]",-0.06165,-4.99,correct,True,-0.06165,-14.97,correct,True,-0.06165,-11.36,correct,True,8.29,28348,[-4.078125],[-0.1868896484375],921,"[1.4580078125, 5.79296875, 12.1015625]","[-1.2958984375, 2.30078125, 6.97265625]",-14.09,-4.754,incorrect,False,-14.09,-14.266,correct,True,-14.09,-8.555,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,0.8213,1,[13.609375],[5.6796875],70,"[4.59765625, 11.3515625, 12.90625]","[1.8193359375, 5.28515625, 1.697265625]",-0.1462,-3.568,correct,True,-0.1462,-10.7,correct,True,-0.1462,-9.16,correct,True,8.05,30560,[-4.94921875],[-3.517578125],1021,"[1.396484375, 5.828125, 12.7109375]","[0.775390625, 1.4921875, 1.345703125]",-15.06,-4.773,incorrect,False,-15.06,-14.32,incorrect,False,-15.06,-8.72,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,0.351,1,[15.2578125],[-9.0546875],56,"[4.90234375, 12.2734375, 12.1640625]","[-0.0030765533447265625, 5.95703125, 5.7578125]",-0.0598,-3.95,correct,True,-0.0598,-11.85,correct,True,-0.0598,-10.414,correct,True,8.305,30359,[-4.6171875],[0.460205078125],1220,"[1.2353515625, 5.39453125, 11.484375]","[0.1129150390625, 1.6123046875, 7.5859375]",-14.69,-5.047,incorrect,False,-14.69,-15.14,correct,True,-14.69,-8.836,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,1.204,1,[12.9140625],[0.460693359375],75,"[4.52734375, 13.0078125, 12.7890625]","[-1.2880859375, 2.458984375, 9.578125]",-0.212,-3.11,correct,True,-0.212,-9.33,correct,True,-0.212,-8.6,correct,True,8.36,27832,[-3.751953125],[-0.73046875],1392,"[0.99072265625, 4.9375, 12.1484375]","[0.463134765625, 3.400390625, 5.671875]",-13.75,-5.113,incorrect,False,-13.75,-15.34,correct,True,-13.75,-9.01,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,0.8647,1,[13.3984375],[1.37109375],126,"[3.982421875, 12.8046875, 13.859375]","[-0.8759765625, 2.814453125, 5.1875]",-0.1383,-3.408,correct,True,-0.1383,-10.23,correct,True,-0.1383,-9.555,correct,True,8.34,20910,[-2.80078125],[-3.330078125],1730,"[0.70947265625, 5.0546875, 12.4296875]","[0.054046630859375, 1.5888671875, 4.59765625]",-12.75,-5.12,incorrect,False,-12.75,-15.37,correct,True,-12.75,-9.24,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,0.711,1,[13.5859375],[3.1015625],173,"[3.47265625, 12.796875, 13.9140625]","[0.1845703125, 5.4609375, 9.8125]",-0.10175,-3.596,correct,True,-0.10175,-10.79,correct,True,-0.10175,-10.22,correct,True,8.25,19762,[-2.728515625],[-0.295166015625],2623,"[0.20361328125, 4.91015625, 12.375]","[3.31640625, 1.9853515625, 6.0390625]",-12.69,-5.293,incorrect,False,-12.69,-15.875,correct,True,-12.69,-9.76,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,32,0.571,1,[14.0390625],[1.2626953125],166,"[3.48828125, 13.4140625, 14.9296875]","[0.0273590087890625, 5.09375, 9.2890625]",-0.0849,-3.646,correct,True,-0.0849,-10.94,correct,True,-0.0849,-10.63,correct,True,8.19,18295,[-2.689453125],[-0.4130859375],1423,"[0.83447265625, 4.90625, 12.7890625]","[0.85595703125, -0.11663818359375, 7.3359375]",-12.6,-5.0,incorrect,False,-12.6,-15.01,correct,True,-12.6,-9.08,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,33,0.4817,1,[14.0],[1.275390625],196,"[3.083984375, 13.8671875, 15.296875]","[1.2734375, 5.03125, 12.2109375]",-0.06094,-3.742,correct,True,-0.06094,-11.23,correct,True,-0.06094,-10.98,correct,True,8.06,17482,[-2.44921875],[-1.390625],1682,"[0.68310546875, 4.5546875, 12.6328125]","[1.845703125, 1.03515625, 10.7578125]",-12.46,-5.188,incorrect,False,-12.46,-15.56,correct,True,-12.46,-9.33,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,34,0.525,1,[14.078125],[1.853515625],194,"[3.15234375, 14.234375, 16.75]","[0.3935546875, 1.2861328125, 3.197265625]",-0.07043,-3.748,correct,True,-0.07043,-11.25,correct,True,-0.07043,-11.0,correct,True,7.98,14520,[-2.283203125],[0.93603515625],1431,"[0.7919921875, 4.3359375, 13.4765625]","[1.4091796875, 4.47265625, 3.021484375]",-12.26,-5.223,incorrect,False,-12.26,-15.664,correct,True,-12.26,-9.19,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,35,0.398,1,[14.4375],[-8.109375],223,"[2.951171875, 13.6953125, 16.390625]","[2.185546875, 6.0703125, 3.0234375]",-0.04947,-3.963,correct,True,-0.04947,-11.89,correct,True,-0.04947,-11.54,correct,True,7.992,11084,[-1.8408203125],[2.52734375],1174,"[0.97900390625, 4.66015625, 13.21875]","[3.7734375, 5.98046875, -4.54296875]",-11.8,-5.08,incorrect,False,-11.8,-15.234,correct,True,-11.8,-8.984,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,36,2.184,1,[11.8984375],[3.314453125],215,"[3.056640625, 14.25, 16.140625]","[2.5078125, -0.151123046875, 17.34375]",-0.3464,-3.133,correct,True,-0.3464,-9.4,correct,True,-0.3464,-9.19,correct,True,7.883,7910,[-1.40625],[1.2236328125],825,"[1.4189453125, 5.54296875, 12.0078125]","[3.185546875, 4.98046875, 13.09375]",-11.414,-4.867,incorrect,False,-11.414,-14.61,correct,True,-11.414,-8.59,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,37,1.411,1,[12.6640625],[6.7578125],221,"[3.10546875, 13.3984375, 18.515625]","[7.67578125, 3.283203125, 5.7265625]",-0.201,-3.352,correct,True,-0.201,-10.055,correct,True,-0.201,-9.76,correct,True,7.72,3874,[-0.323974609375],[-1.4453125],727,"[1.716796875, 6.05078125, 13.78125]","[3.505859375, 3.2421875, 1.1748046875]",-10.51,-4.867,incorrect,False,-10.51,-14.6,correct,True,-10.51,-8.47,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,38,1.434,1,[13.6875],[10.1875],177,"[4.21484375, 13.546875, 18.09375]","[7.47265625, 6.5625, 10.203125]",-0.27,-3.36,correct,True,-0.27,-10.08,correct,True,-0.27,-9.74,correct,True,6.88,4363,[-0.368408203125],[1.8046875],1384,"[1.7265625, 6.5234375, 13.3203125]","[1.451171875, 5.30078125, 4.91015625]",-11.734,-5.195,incorrect,False,-11.734,-15.586,correct,True,-11.734,-9.64,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,39,1.121,1,[16.703125],,202,"[6.8203125, 14.8828125, 17.203125]",,-0.1708,-3.592,correct,True,-0.1708,-10.77,correct,True,-0.1708,-10.055,correct,True,6.977,6927,[0.87744140625],,4032,"[1.83203125, 8.3984375, 12.546875]",,-13.21,-6.332,incorrect,False,-13.21,-19.0,correct,True,-13.21,-12.25,incorrect,False,An
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,7.03,1655,"[1.3232421875, 5.05859375, 8.6328125]","[-1.4833984375, 1.4443359375, 4.9765625]",10691,[-0.55078125],[0.471923828125],-6.21,-11.336,correct,True,-18.62,-11.336,incorrect,False,-9.46,-11.336,correct,True,1.865,9683,"[0.63232421875, 4.75, 7.3203125]","[2.509765625, 1.31640625, 5.12890625]",9505,[0.65087890625],[0.470458984375],-7.91,-12.516,correct,True,-23.73,-12.516,incorrect,False,-12.54,-12.516,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,9.03,10247,"[-0.43017578125, 6.3984375, 9.2578125]","[0.73046875, 4.89453125, 6.421875]",8741,[-0.2030029296875],[2.244140625],-6.402,-10.79,correct,True,-19.2,-10.79,incorrect,False,-11.016,-10.79,incorrect,False,8.25,2238,"[1.126953125, 5.859375, 8.8984375]","[0.93359375, 3.294921875, 6.953125]",8040,[-0.35400390625],[2.8671875],-6.09,-11.04,correct,True,-18.27,-11.04,incorrect,False,-9.555,-11.04,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,8.87,5105,"[0.5009765625, 7.83984375, 11.1796875]","[2.599609375, 1.076171875, 2.951171875]",1639,[1.6494140625],[2.1953125],-5.54,-9.03,correct,True,-16.62,-9.03,incorrect,False,-10.18,-9.03,incorrect,False,8.24,2719,"[1.09375, 6.484375, 11.265625]","[-1.5625, 0.161376953125, 3.0546875]",2587,[1.1533203125],[-1.4970703125],-5.582,-9.695,correct,True,-16.75,-9.695,incorrect,False,-9.75,-9.695,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,8.25,473,"[2.38671875, 6.74609375, 9.59375]","[0.8955078125, 2.970703125, 3.3046875]",630,[2.15625],[-0.18896484375],-5.203,-8.2,correct,True,-15.61,-8.2,incorrect,False,-7.977,-8.2,correct,True,8.836,10104,"[-0.2578125, 4.78125, 10.2109375]","[0.59619140625, 2.970703125, 3.82421875]",10720,[-0.347412109375],[0.360595703125],-6.36,-11.12,correct,True,-19.08,-11.12,incorrect,False,-11.02,-11.12,correct,True,A
