task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,7.826268,203,"[4.095941543579102, 5.456491470336914, 5.220733165740967]","[1.7394022941589355, 1.4508601427078247, 4.255980491638184]",209,[4.0753984451293945],[1.5239861011505127],-7.095169,-7.264867,correct,True,-21.285507,-7.264867,incorrect,False,-7.2443233,-7.264867,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,7.229004,159,"[4.400188446044922, 5.9920854568481445, 6.159555435180664]","[1.09610116481781, 0.6017200946807861, 3.8589773178100586]",144,[4.460646152496338],[-1.3688639402389526],-6.585749,-7.004033,correct,True,-19.757248,-7.004033,incorrect,False,-7.0644913,-7.004033,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,7.2433653,156,"[4.49124813079834, 5.740326404571533, 6.876684188842773]","[2.346634864807129, 2.919045925140381, 2.4177677631378174]",386,[3.5959084033966064],[0.4041393995285034],-6.309513,-7.860688,correct,True,-18.92854,-7.860688,incorrect,False,-6.9653482,-7.860688,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,6.782236,105,"[5.05482816696167, 6.060130596160889, 7.067513465881348]","[0.8133319616317749, -1.601581335067749, 2.649482488632202]",444,[3.5316383838653564],[6.110368251800537],-6.094206,-8.120322,correct,True,-18.282618,-8.120322,incorrect,False,-6.597132,-8.120322,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,5.986926,81,"[5.087004661560059, 4.777372360229492, 7.928730487823486]","[3.6965482234954834, 6.834773540496826, 2.5035223960876465]",37,[5.803147315979004],[1.505291223526001],-6.2385736,-5.9807253,incorrect,False,-18.715721,-5.9807253,incorrect,False,-6.6968684,-5.9807253,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,6.5527186,32,"[5.821286201477051, 7.012333869934082, 7.758769512176514]","[5.209650993347168, 4.923837184906006, 2.178027629852295]",47,[5.648406982421875],[5.348637580871582],-5.30504,-5.9351597,correct,True,-15.91512,-5.9351597,incorrect,False,-5.7622805,-5.9351597,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,5.188281,19,"[6.884891510009766, 7.257843971252441, 7.545540809631348]","[1.471793293952942, 4.998104095458984, 5.1333513259887695]",16,[6.964601516723633],[7.916023254394531],-5.1122465,-5.2634892,correct,True,-15.33674,-5.2634892,incorrect,False,-5.3431983,-5.2634892,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,1.7669375,27,"[6.5301055908203125, 8.438791275024414, 9.202123641967773]","[6.589196681976318, 7.187258720397949, 6.6451826095581055]",8,[8.845083236694336],[4.780920028686523],-5.0768657,-5.242421,correct,True,-15.230597,-5.242421,incorrect,False,-7.557397,-5.242421,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,1.3905514,14,"[8.021510124206543, 8.94242000579834, 10.122886657714844]","[3.339249610900879, 6.084509372711182, 2.8186447620391846]",8,[8.925212860107422],[11.693695068359375],-4.4893665,-5.7386804,correct,True,-13.4681,-5.7386804,incorrect,False,-6.6423807,-5.7386804,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,2.707959,12,"[8.037223815917969, 9.038759231567383, 10.344526290893555]","[10.044391632080078, 6.1514434814453125, 7.638861656188965]",3,[11.177973747253418],[12.533893585205078],-3.8324544,-2.3418,incorrect,False,-11.497363,-2.3418,incorrect,False,-5.4825478,-2.3418,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,1.8055468,9,"[9.994461059570312, 9.161094665527344, 12.282567977905273]","[4.807332992553711, 6.6887712478637695, 4.253836154937744]",3,[12.726245880126953],[5.511964321136475],-2.9349012,-2.415391,incorrect,False,-8.804704,-2.415391,incorrect,False,-5.147174,-2.415391,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,1.1702697,5,"[9.53642749786377, 9.9951753616333, 12.898355484008789]","[4.376776218414307, 8.783886909484863, 5.37127685546875]",4,[10.302689552307129],[2.716811180114746],-2.8757327,-4.774418,correct,True,-8.627198,-4.774418,incorrect,False,-5.54068,-4.774418,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,3.8927033,4,"[8.967565536499023, 10.303934097290039, 14.51712417602539]","[13.12177562713623, 9.540319442749023, 2.9484703540802]",7,[8.211566925048828],[15.463740348815918],-1.871595,-4.1880364,correct,True,-5.614785,-4.1880364,incorrect,False,-3.4320369,-4.1880364,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,2.9842916,3,"[11.52695083618164, 11.502979278564453, 14.391773223876953]","[8.287261009216309, 11.491710662841797, 6.165482521057129]",2,[11.721170425415039],[9.93060302734375],-1.0567786,-1.6520467,correct,True,-3.1703355,-1.6520467,incorrect,False,-1.8462647,-1.6520467,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,2.3022718,3,"[12.39416217803955, 12.701164245605469, 15.261295318603516]","[8.917943954467773, 11.49267578125, 9.88027572631836]",4,[12.346811294555664],[-4.315405368804932],-0.883349,-2.060804,correct,True,-2.650047,-2.060804,incorrect,False,-2.0134528,-2.060804,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,2.7842765,1,"[12.491007804870605, 14.0804443359375, 17.120792388916016]","[5.180500507354736, 12.755514144897461, 10.413806915283203]",4,[9.305158615112305],[-1.4307076930999756],-0.2433573,-3.7402215,correct,True,-0.7300719,-3.7402215,correct,True,-0.5543729,-3.7402215,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,2.988769,1,"[12.173552513122559, 15.748805046081543, 18.707317352294922]","[24.35098648071289, 7.109004020690918, 9.124231338500977]",5,[8.671650886535645],[-2.6373612880706787],-0.22953862,-4.156975,correct,True,-0.68861586,-4.156975,correct,True,-0.6550733,-4.156975,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,0.115441866,1,"[16.903493881225586, 16.301298141479492, 19.675090789794922]","[7.150019645690918, 8.099466323852539, 9.628050804138184]",6,[8.512539863586426],[-1.8854249715805054],-0.009658266,-8.404062,correct,True,-0.028974798,-8.404062,correct,True,-0.013110036,-8.404062,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,0.2028905,1,"[15.952333450317383, 17.06939697265625, 20.18307876586914]","[-1.9310046434402466, 12.163619995117188, 20.873886108398438]",11,[7.858516216278076],[0.730753481388092],-0.010311962,-8.1180935,correct,True,-0.030935885,-8.1180935,correct,True,-0.024278935,-8.1180935,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,1.0780392,1,"[13.77040958404541, 19.041223526000977, 24.262300491333008]","[5.542137622833252, -4.421623229980469, 3.6467602252960205]",11,[7.866724967956543],[3.6439805030822754],-0.05560975,-6.068943,correct,True,-0.16682926,-6.068943,correct,True,-0.16526109,-6.068943,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,1.3910136,1,"[14.929000854492188, 18.38648796081543, 22.980876922607422]","[4.865673065185547, 6.54025936126709, 8.78782844543457]",15,[8.933422088623047],[6.5228118896484375],-0.11411477,-6.3346024,correct,True,-0.3423443,-6.3346024,correct,True,-0.3390232,-6.3346024,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,3.670012,1,"[15.315601348876953, 16.27039909362793, 18.306869506835938]",,6,[12.781596183776855],,-0.36406624,-3.6008205,correct,True,-1.0921987,-3.6008205,correct,True,-1.0668162,-3.6008205,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,4.865408,24214,"[-4.21182918548584, 7.586217880249023]","[-2.8977231979370117, 4.733013153076172]",7194,"[-0.7579318881034851, 6.07772159576416, -1.7676161527633667]","[1.6157641410827637, 5.930566787719727, 1.9964298009872437]",-9.823897,-9.918251,correct,True,-19.647795,-29.754753,correct,True,-16.037357,-12.583459,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,4.4404054,16789,"[-2.9939870834350586, 9.180335998535156]","[-1.7949953079223633, 4.149501323699951]",2283,"[1.275569200515747, 7.3813700675964355, 2.408824920654297]","[2.0587503910064697, 4.503438949584961, 5.975403308868408]",-9.064734,-8.136392,incorrect,False,-18.129469,-24.409174,correct,True,-15.28743,-11.017874,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,7.121799,15336,"[-2.3547353744506836, 8.55701732635498]","[-4.574418067932129, 5.076092720031738]",385,"[2.895801067352295, 7.75721549987793, 5.120670318603516]","[-1.9727725982666016, 3.145468235015869, 4.21272087097168]",-8.248318,-5.983706,incorrect,False,-16.496635,-17.951118,correct,True,-13.286006,-8.035469,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,6.793771,19797,"[-3.440396785736084, 8.252762794494629]","[-4.125061988830566, 4.781695365905762]",2515,"[1.212795376777649, 6.767397880554199, 6.1258344650268555]","[2.9733221530914307, 4.122411727905273, 6.718994617462158]",-9.342967,-6.6866264,incorrect,False,-18.685934,-20.05988,correct,True,-14.568117,-9.914925,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,7.2805424,26388,"[-4.9206390380859375, 9.150152206420898]","[0.4104020297527313, 4.494729995727539]",549,"[3.0125722885131836, 7.844566822052002, 8.145811080932617]","[0.41129791736602783, 0.4841197729110718, 1.1759448051452637]",-9.528134,-5.215277,incorrect,False,-19.056269,-15.645831,incorrect,False,-16.124569,-8.191359,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,7.6013694,23337,"[-3.614888906478882, 9.701324462890625]","[-1.4035308361053467, 5.340096950531006]",815,"[2.6815285682678223, 7.019318580627441, 7.719719886779785]","[-2.6981709003448486, 2.275914430618286, 4.415523052215576]",-8.928366,-5.799858,incorrect,False,-17.856731,-17.399574,incorrect,False,-14.830168,-8.533751,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,7.469572,25286,"[-3.9191040992736816, 10.561214447021484]","[-0.4776904582977295, 5.742551803588867]",3718,"[0.9239794015884399, 7.128927230834961, 8.742666244506836]","[2.4352729320526123, 4.117032527923584, 6.14954948425293]",-8.855152,-5.97147,incorrect,False,-17.710304,-17.91441,correct,True,-15.19422,-10.351135,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,7.718942,23882,"[-3.514242172241211, 11.30003833770752]","[-1.315222144126892, 6.118406295776367]",1401,"[2.154829740524292, 7.609100341796875, 10.73851490020752]","[-0.4677594304084778, 2.5432262420654297, 0.7073650360107422]",-8.545944,-4.852468,incorrect,False,-17.091888,-14.5574045,incorrect,False,-14.743736,-9.074665,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,7.737272,24675,"[-3.797548770904541, 12.142720222473145]","[-0.32765209674835205, 5.769672870635986]",2319,"[1.586091160774231, 7.415535926818848, 10.056099891662598]","[0.8615572452545166, 4.244909763336182, 1.1261935234069824]",-8.17995,-5.2269387,incorrect,False,-16.3599,-15.680816,incorrect,False,-15.037384,-9.653744,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,7.7585983,24533,"[-3.5565388202667236, 12.7100830078125]","[-1.0188705921173096, 0.2532961964607239]",1696,"[2.052130937576294, 8.2008638381958, 9.133066177368164]","[1.2783441543579102, 2.7149152755737305, -2.2834115028381348]",-7.8688097,-5.154825,incorrect,False,-15.737619,-15.464476,incorrect,False,-14.871625,-9.262955,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,7.599967,23945,"[-3.475705862045288, 11.792308807373047]","[-0.7704453468322754, 2.35774827003479]",1327,"[2.3126614093780518, 8.389358520507812, 7.7346906661987305]","[0.28601759672164917, 2.149592638015747, 0.1947709321975708]",-7.956097,-5.500433,incorrect,False,-15.912194,-16.501299,correct,True,-14.832131,-9.043763,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,6.9185286,21828,"[-3.3910834789276123, 11.637699127197266]","[-5.128417015075684, 3.1979823112487793]",1203,"[2.314615249633789, 7.88404655456543, 7.610968589782715]","[-1.4435783624649048, 4.55783748626709, 6.473179340362549]",-7.913216,-5.8293,incorrect,False,-15.826432,-17.4879,correct,True,-14.876488,-9.170789,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,6.8697443,27753,"[-5.194835186004639, 12.020662307739258]","[1.4977612495422363, 3.754485607147217]",2052,"[1.6275482177734375, 8.748493194580078, 9.48807144165039]","[0.6020520925521851, 3.8198373317718506, 5.001311302185059]",-8.789987,-5.095,incorrect,False,-17.579973,-15.285,incorrect,False,-16.70918,-9.886797,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,6.532588,22917,"[-3.9990813732147217, 12.128307342529297]","[2.7622547149658203, 4.930886268615723]",2018,"[1.7129507064819336, 9.010881423950195, 10.257940292358398]","[3.3701581954956055, 4.291600227355957, 5.2005133628845215]",-8.539762,-4.758097,incorrect,False,-17.079523,-14.274292,incorrect,False,-15.6898155,-9.977783,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,3.439591,17003,"[-2.7332820892333984, 12.417305946350098]","[-0.678581714630127, 3.0757834911346436]",695,"[2.957855224609375, 9.611724853515625, 11.875314712524414]","[-1.1506030559539795, 1.870978832244873, 11.96249771118164]",-8.516573,-4.145412,incorrect,False,-17.033146,-12.436235,incorrect,False,-15.266252,-9.575113,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,5.191203,15923,"[-2.595832586288452, 12.30839729309082]","[6.089806079864502, 5.965358734130859]",1175,"[2.280324935913086, 9.069964408874512, 15.399253845214844]","[4.395171642303467, 5.249719619750977, 6.477269172668457]",-8.319639,-4.21864,incorrect,False,-16.639278,-12.655919,incorrect,False,-14.487927,-9.611769,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,3.6094985,5929,"[0.10149109363555908, 12.50499153137207]","[4.647630214691162, 3.376437187194824]",443,"[3.5387306213378906, 9.313863754272461, 15.676375389099121]","[-0.909098744392395, 4.981725692749023, 9.219160079956055]",-6.9782233,-3.8942425,incorrect,False,-13.956447,-11.682728,incorrect,False,-12.644342,-9.207103,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,2.7607665,1963,"[1.8869646787643433, 12.405532836914062]","[3.8105859756469727, 2.967414379119873]",984,"[2.7072479724884033, 9.681828498840332, 17.360193252563477]","[1.2106488943099976, 3.3452396392822266, 9.56245231628418]",-6.7933655,-4.2786574,incorrect,False,-13.586731,-12.835973,incorrect,False,-11.438999,-10.618715,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,1.6940179,1188,"[2.4325125217437744, 12.019378662109375]","[10.60361099243164, 8.101800918579102]",1063,"[2.532794952392578, 9.08853530883789, 18.53587532043457]","[9.825533866882324, 6.564264297485352, 12.240372657775879]",-6.551469,-4.6702704,incorrect,False,-13.102938,-14.010811,correct,True,-11.590947,-11.490664,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,3.2644453,65,"[5.109807968139648, 13.022639274597168]","[12.858480453491211, 4.420495986938477]",56,"[5.204774856567383, 10.17367935180664, 19.678329467773438]","[8.517321586608887, 9.550643920898438, 10.238242149353027]",-4.4916,-3.0568502,incorrect,False,-8.9832,-9.17055,correct,True,-7.626951,-7.531983,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,1.7420361,13,"[7.906033515930176, 12.90789794921875]","[7.959126949310303, 1.4589170217514038]",22,"[6.817549705505371, 11.407899856567383, 20.621952056884766]","[4.4622931480407715, 5.590739727020264, 9.948795318603516]",-3.6866636,-2.6904738,incorrect,False,-7.3733273,-8.071422,correct,True,-6.152488,-7.2409687,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,2.4694302,18,"[6.927343845367432, 12.478583335876465]","[5.451068878173828, 6.083934307098389]",31,"[5.773391246795654, 11.529412269592285, 21.24883270263672]","[5.893006324768066, 5.93353271484375, 8.544771194458008]",-3.4586134,-2.72614,incorrect,False,-6.917227,-8.17842,correct,True,-6.162735,-7.316683,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,5.4420376,15,"[6.881721019744873, 11.408944129943848]","[5.75638484954834, 2.7855467796325684]",32,"[5.707980632781982, 11.23720645904541, 21.541202545166016]","[8.717040061950684, 2.0579142570495605, 5.579050064086914]",-2.8435054,-2.2904189,incorrect,False,-5.687011,-6.871257,correct,True,-4.9151297,-6.088869,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,5.305996,7,"[7.916924476623535, 11.333970069885254]","[19.917451858520508, 5.278232574462891]",18,"[6.819495677947998, 10.496479034423828, 21.275962829589844]","[14.391695022583008, 10.902384757995605, 2.629643440246582]",-2.5045679,-2.058919,incorrect,False,-5.0091357,-6.176757,correct,True,-3.9649749,-5.0624027,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,24,2.694983,2,"[12.010761260986328, 12.066581726074219]","[-4.396347522735596, 17.94021987915039]",5,"[9.335798263549805, 11.530531883239746, 19.652063369750977]","[6.286737442016602, 22.971786499023438, 4.801337242126465]",-0.8634346,-1.5160843,correct,True,-1.7268692,-4.548253,correct,True,-1.2167962,-3.8917537,correct,True
