task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,0.0009454843,109631,[-5.264358043670654],[8.93407917022705],87296,[-3.9507696628570557],[3.754822015762329],-42.05151,-40.737923,incorrect,False,-42.05151,-40.737923,incorrect,False,-42.05151,-40.737923,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,0.00047736915,64594,[-1.931098461151123],[-6.285314083099365],72795,[-2.4593148231506348],[-2.9309275150299072],-38.86817,-39.39639,correct,True,-38.86817,-39.39639,correct,True,-38.86817,-39.39639,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,0.00028738493,108058,[-4.125992298126221],[-7.7844953536987305],97978,[-3.5349605083465576],[-4.033816814422607],-43.39035,-42.79932,incorrect,False,-43.39035,-42.79932,incorrect,False,-43.39035,-42.79932,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,0.0004935969,138707,[-6.654101848602295],[2.3037631511688232],104128,[-4.687754154205322],[3.1880340576171875],-44.765156,-42.79881,incorrect,False,-44.765156,-42.79881,incorrect,False,-44.765156,-42.79881,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,0.004597154,149950,[-5.452106475830078],[17.19196128845215],107665,[-3.2310519218444824],[21.36989974975586],-39.8631,-37.642044,incorrect,False,-39.8631,-37.642044,incorrect,False,-39.8631,-37.642044,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,0.76591015,39652,[2.0555646419525146],[-1.3028132915496826],11149,[6.029857158660889],[10.319579124450684],-28.443665,-24.469372,incorrect,False,-28.443665,-24.469372,incorrect,False,-28.443665,-24.469372,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,0.8208276,32893,[1.1796939373016357],[6.493812561035156],1371,[9.428494453430176],[-1.8079313039779663],-30.589134,-22.340332,incorrect,False,-30.589134,-22.340332,incorrect,False,-30.589134,-22.340332,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,0.16403869,11128,[3.8148117065429688],[34.406585693359375],1924,[8.432360649108887],[38.80976104736328],-32.359043,-27.741493,incorrect,False,-32.359043,-27.741493,incorrect,False,-32.359043,-27.741493,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,0.030397324,98,[18.225669860839844],[11.67249870300293],25,[24.223934173583984],[7.489903926849365],-19.232815,-13.23455,incorrect,False,-19.232815,-13.23455,incorrect,False,-19.232815,-13.23455,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,0.42228115,61,[20.624792098999023],[7.302189350128174],23,[24.208959579467773],[10.203166961669922],-16.50609,-12.921922,incorrect,False,-16.50609,-12.921922,incorrect,False,-16.50609,-12.921922,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,0.9050121,57,[21.275842666625977],[24.47791862487793],18,[25.608373641967773],[26.288076400756836],-14.870847,-10.538316,incorrect,False,-14.870847,-10.538316,incorrect,False,-14.870847,-10.538316,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,0.95492816,16,[27.487531661987305],[33.65522766113281],8,[31.855175018310547],[38.95245361328125],-10.662569,-6.294926,incorrect,False,-10.662569,-6.294926,incorrect,False,-10.662569,-6.294926,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,0.20771435,6,[36.09539794921875],[-3.4359216690063477],1,[41.81276321411133],[-0.19733001291751862],-5.7535806,-0.03621507,incorrect,False,-5.7535806,-0.03621507,incorrect,False,-5.7535806,-0.03621507,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,0.40623927,15,[31.012481689453125],[11.841103553771973],3,[37.13442611694336],[2.3651294708251953],-11.281932,-5.1599874,incorrect,False,-11.281932,-5.1599874,incorrect,False,-11.281932,-5.1599874,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,0.8712486,15,[32.23382568359375],[28.106775283813477],10,[33.3775749206543],[15.346590995788574],-8.221647,-7.077898,incorrect,False,-8.221647,-7.077898,incorrect,False,-8.221647,-7.077898,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,0.63549525,1,[41.2014045715332],,4,[36.54754638671875],,-0.18188897,-4.8357472,correct,True,-0.18188897,-4.8357472,correct,True,-0.18188897,-4.8357472,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,1.6523827e-21,8156,"[6.000349044799805, 3.712038278579712]","[4.366618633270264, -1.0418986082077026]",83557,"[-7.790927886962891, 23.055925369262695, -4.777693748474121]","[0.4156620502471924, 6.196231842041016, -11.231966972351074]",-177.89632,-176.56181,incorrect,False,-355.79263,-529.6854,correct,True,-138.2864,-152.0777,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,0.00039312924,6206,"[7.97337532043457, 2.795241117477417]","[-6.01237154006958, 4.718350410461426]",98867,"[-6.192679405212402, 25.70704460144043, -11.376049995422363]","[1.560348629951477, -11.859051704406738, 29.171838760375977]",-149.24826,-151.81212,correct,True,-298.49652,-455.43637,correct,True,-116.284874,-130.4509,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,3.7651043e-13,25747,"[4.200619220733643, 5.841467380523682]","[1.029624104499817, -8.804880142211914]",143625,"[-5.790661334991455, 15.789956092834473, 10.072216033935547]","[1.793781042098999, -6.2218852043151855, 9.952910423278809]",-116.92941,-114.1554,incorrect,False,-233.85883,-342.46622,correct,True,-95.94081,-105.93206,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,0.05961779,14571,"[4.021392345428467, 0.764910876750946]","[-2.661921977996826, -2.3257014751434326]",84487,"[-3.6539828777313232, 12.413463592529297, 14.922967910766602]","[1.7198865413665771, -7.641630172729492, -0.8087980151176453]",-91.997856,-86.43442,incorrect,False,-183.99571,-259.30325,correct,True,-82.45393,-90.12929,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,0.01372538,32551,"[1.78896963596344, -0.6150315403938293]","[-12.334440231323242, -9.306605339050293]",79402,"[-2.0627248287200928, 7.988407135009766, 14.900063514709473]","[-6.608205318450928, -5.460366249084473, -1.28551185131073]",-73.29054,-60.833897,incorrect,False,-146.58109,-182.5017,correct,True,-60.67487,-64.52655,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,5.3639145e-15,89171,"[-4.4488019943237305, -5.2245025634765625]","[0.8378468155860901, 8.074870109558105]",102481,"[-5.297634601593018, 4.768042087554932, 12.134066581726074]","[3.575253486633301, -4.204708576202393, -1.9768986701965332]",-93.560135,-68.60376,incorrect,False,-187.12027,-205.81128,correct,True,-96.4507,-97.29953,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,0.00010317704,93963,"[-3.567211389541626, -0.9619789123535156]","[4.049498558044434, -1.016052007675171]",76880,"[-2.5160412788391113, 2.122225761413574, 10.865973472595215]","[3.2275705337524414, -5.06644868850708, -8.977313995361328]",-55.105045,-43.704304,incorrect,False,-110.21009,-131.11292,correct,True,-49.794968,-48.74379,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,0.00045190332,39603,"[-0.87745600938797, -1.368596076965332]","[-1.8505969047546387, 6.354140281677246]",34941,"[-0.4387882947921753, -0.13548582792282104, 6.686774253845215]","[-0.3262873589992523, -7.285000324249268, 0.5683274865150452]",-44.23191,-36.2037,incorrect,False,-88.46382,-108.6111,correct,True,-37.859478,-37.4208,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,0.0007004843,47131,"[-1.532631754875183, 1.0956474542617798]","[2.583901882171631, -9.814850807189941]",35150,"[-0.5292099714279175, -2.8187296390533447, 6.238192081451416]","[-0.4600122272968292, -14.522160530090332, -1.6227127313613892]",-42.642624,-32.779545,incorrect,False,-85.28525,-98.33864,correct,True,-36.832813,-35.82938,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,0.006176726,56974,"[-0.49609607458114624, -2.750035285949707]","[4.960875034332275, 1.8352320194244385]",59494,"[-0.6743403077125549, -7.448284149169922, 5.977391719818115]","[-4.848886489868164, 9.16108512878418, -0.9252581596374512]",-38.501434,-33.508606,incorrect,False,-77.00287,-100.52582,correct,True,-32.23221,-32.41045,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,0.0015637001,22633,"[1.4208124876022339, -1.8562484979629517]","[4.681005001068115, -0.06873218715190887]",64381,"[-2.4865453243255615, -4.08597469329834, 5.679193496704102]","[-3.662169933319092, -8.614232063293457, 3.536038875579834]",-36.896637,-35.10725,incorrect,False,-73.793274,-105.321754,correct,True,-34.589943,-38.49729,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,0.001140666,13169,"[2.947441816329956, -1.6414668560028076]","[-4.819178104400635, 2.1325793266296387]",88743,"[-3.595510482788086, -6.563382148742676, 6.635790824890137]","[-1.1247316598892212, 6.790085315704346, -10.153238296508789]",-34.48944,-34.80666,correct,True,-68.97888,-104.41998,correct,True,-33.825317,-40.36825,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,0.00065484626,29317,"[1.38788902759552, -0.8274296522140503]","[9.394469261169434, -10.507506370544434]",102713,"[-4.149634838104248, -4.638370990753174, 2.9719831943511963]","[0.25198471546173096, 2.3619649410247803, -6.261055946350098]",-36.317074,-37.27843,correct,True,-72.63415,-111.83529,correct,True,-38.718166,-44.255707,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,0.00038395202,6904,"[4.769040584564209, -4.954240798950195]","[-6.378628253936768, 4.807474136352539]",81335,"[-3.6561830043792725, -3.217034339904785, 0.1297144740819931]","[10.105851173400879, 13.113080024719238, 15.113828659057617]",-36.317482,-35.24117,incorrect,False,-72.634964,-105.72351,correct,True,-35.90402,-44.32924,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,0.008531077,24279,"[1.9568133354187012, -2.803288698196411]","[10.27955436706543, 1.6588882207870483]",38107,"[0.5366103649139404, 1.6981555223464966, 6.264822483062744]","[-5.927847862243652, -2.454716920852661, 4.0494794845581055]",-33.28376,-25.908758,incorrect,False,-66.56752,-77.72627,correct,True,-33.204975,-34.625153,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,0.80871344,5998,"[6.1783905029296875, -1.9764832258224487]","[0.37023624777793884, 0.15391190350055695]",75695,"[-1.9966312646865845, 0.5693596005439758, 8.504773139953613]","[0.04488564282655716, 0.27006399631500244, 6.139132976531982]",-31.225065,-26.440664,incorrect,False,-62.45013,-79.32199,correct,True,-25.39914,-33.574142,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,0.9632507,4761,"[5.510488986968994, -1.5751738548278809]","[-6.05617618560791, 8.316215515136719]",52041,"[-1.7140390872955322, 0.5949621200561523, 9.991830825805664]","[0.7349410057067871, 1.7435495853424072, 0.6278766989707947]",-32.818054,-25.739496,incorrect,False,-65.63611,-77.21849,correct,True,-27.288853,-34.513382,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,0.39384446,9883,"[3.027482748031616, 3.154367685317993]","[20.170024871826172, 7.253743648529053]",38611,"[-1.4078783988952637, 1.1768418550491333, 8.679131507873535]","[12.675978660583496, 3.9477648735046387, 18.63477897644043]",-35.146667,-23.763748,incorrect,False,-70.293335,-71.291245,correct,True,-35.7646,-40.199944,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,0.08171647,732,"[10.954888343811035, 6.682697772979736]","[-1.7151254415512085, 5.508742332458496]",6814,"[4.010025978088379, 2.8702480792999268, 18.755685806274414]","[13.89877986907959, 42.09126281738281, 15.394296646118164]",-33.18567,-19.242092,incorrect,False,-66.37134,-57.726276,incorrect,False,-29.95237,-36.897236,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,0.3453432,1346,"[9.071083068847656, 8.069209098815918]","[13.513449668884277, 12.38725757598877]",1391,"[8.980722427368164, 20.445056915283203, 23.708477020263672]","[4.760155200958252, 2.677424907684326, 15.993884086608887]",-31.92904,-12.521619,incorrect,False,-63.85808,-37.564857,incorrect,False,-30.97388,-31.064276,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,0.8856513,530,"[13.047966003417969, 12.053487777709961]","[11.322121620178223, 16.78583526611328]",1178,"[9.672842025756836, 17.63192367553711, 27.508529663085938]","[12.858525276184082, 3.0568912029266357, 16.150026321411133]",-24.729887,-11.069556,incorrect,False,-49.459774,-33.208668,incorrect,False,-28.489897,-31.865034,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,0.68542874,427,"[15.646800994873047, 16.79637336730957]","[21.702211380004883, -0.3428055942058563]",670,"[13.310349464416504, 16.080537796020508, 30.619901657104492]","[25.87339973449707, 27.25751495361328, -1.2757575511932373]",-22.902338,-11.456939,incorrect,False,-45.804676,-34.370815,incorrect,False,-31.23019,-33.56665,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,0.2469213,115,"[21.46262550354004, 13.803646087646484]","[6.16480827331543, 10.774362564086914]",127,"[20.956186294555664, 23.11687469482422, 25.139543533325195]","[11.53699779510498, 43.05654525756836, -10.28056812286377]",-17.32956,-8.280747,incorrect,False,-34.65912,-24.842241,incorrect,False,-24.322361,-24.828808,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,0.074747674,188,"[20.894868850708008, 17.557432174682617]","[10.969015121459961, 12.217315673828125]",138,"[22.191171646118164, 37.77616882324219, 18.138416290283203]","[15.854083061218262, 2.290372848510742, -2.048673391342163]",-15.665281,-10.12683,incorrect,False,-31.330563,-30.380491,incorrect,False,-27.801414,-26.505116,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,24,0.11735679,169,"[23.034387588500977, 21.189876556396484]","[12.105123519897461, 10.696243286132812]",81,"[26.129905700683594, 32.71394348144531, 11.489924430847168]","[20.97720718383789, -5.323772430419922, 1.1011977195739746]",-12.124438,-7.2870784,incorrect,False,-24.248877,-21.861235,incorrect,False,-24.242887,-21.147373,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,25,0.3175942,36,"[31.784208297729492, 20.07481575012207]",,8,"[40.85511016845703, 15.289113998413086, 6.841573715209961]",,-8.685746,-2.785043,incorrect,False,-17.371492,-8.355129,incorrect,False,-17.370384,-8.299481,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,0,1.8247398000000002e-21,152597,[-15.002673149108887],[5.122855186462402],96002,[-9.364325523376465],[7.305823802947998],-160.54053,-154.90218,incorrect,False,-160.54053,-154.90218,incorrect,False,-160.54053,-154.90218,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,1,0.0010845265,133919,[-9.113332748413086],[1.9381797313690186],61455,[-2.9409358501434326],[-5.065847396850586],-132.8904,-126.717995,incorrect,False,-132.8904,-126.717995,incorrect,False,-132.8904,-126.717995,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,2,6.689505e-14,187133,[-9.005589485168457],[-3.3140106201171875],171045,[-7.689815998077393],[5.201174736022949],-110.09504,-108.77927,incorrect,False,-110.09504,-108.77927,incorrect,False,-110.09504,-108.77927,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,3,0.5102278,164444,[-9.300477027893066],[6.708218574523926],75663,[-3.117769241333008],[-5.4908881187438965],-92.20835,-86.02564,incorrect,False,-92.20835,-86.02564,incorrect,False,-92.20835,-86.02564,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,4,0.42852283,107789,[-3.717818260192871],[-5.782375335693359],150272,[-6.170325756072998],[-6.751179218292236],-62.266094,-64.7186,correct,True,-62.266094,-64.7186,correct,True,-62.266094,-64.7186,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,5,1.9304081e-13,110957,[-6.404834747314453],[8.430290222167969],155253,[-9.22275161743164],[11.120967864990234],-97.254684,-100.0726,correct,True,-97.254684,-100.0726,correct,True,-97.254684,-100.0726,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,6,0.0002511732,46280,[-0.21324129402637482],[-5.995782375335693],55733,[-0.9893223643302917],[-4.156884670257568],-46.258442,-47.034523,correct,True,-46.258442,-47.034523,correct,True,-46.258442,-47.034523,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,7,0.0013885518,75196,[-3.0556249618530273],[8.67974853515625],70920,[-2.793006181716919],[-0.8152140974998474],-39.534225,-39.271606,incorrect,False,-39.534225,-39.271606,incorrect,False,-39.534225,-39.271606,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,8,0.000601797,21463,[0.6532487869262695],[-10.919422149658203],62607,[-2.8945231437683105],[-11.948070526123047],-34.860874,-38.408646,correct,True,-34.860874,-38.408646,correct,True,-34.860874,-38.408646,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,9,0.0024493362,96795,[-3.4397528171539307],[-7.260293006896973],167162,[-7.202229022979736],[1.4219127893447876],-36.89723,-40.659702,correct,True,-36.89723,-40.659702,correct,True,-36.89723,-40.659702,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,10,0.0005203298,119172,[-6.023522853851318],[2.308657169342041],125704,[-6.370729923248291],[7.527416706085205],-44.237865,-44.585075,correct,True,-44.237865,-44.585075,correct,True,-44.237865,-44.585075,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,11,0.0002924974,105540,[-4.825417518615723],[2.7441608905792236],78630,[-3.342219829559326],[2.755012273788452],-43.102,-41.618805,incorrect,False,-43.102,-41.618805,incorrect,False,-43.102,-41.618805,incorrect,False
