task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,9.2,14515,"[0.38818359375, 0.483642578125, 1.8916015625]","[2.142578125, 0.177978515625, -0.09619140625]",96,[4.375],[1.3935546875],-10.66,-7.316,incorrect,False,-31.97,-7.316,incorrect,False,-11.305,-7.316,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,9.25,6901,"[1.2841796875, 0.5185546875, 1.7529296875]","[0.2135009765625, -0.46728515625, -0.98779296875]",57,[4.625],[-0.65087890625],-10.445,-6.996,incorrect,False,-31.33,-6.996,incorrect,False,-10.336,-6.996,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,9.17,7500,"[1.2744140625, 0.303466796875, 1.337890625]","[0.5478515625, -0.0677490234375, 2.72265625]",168,[4.0859375],[-2.005859375],-10.69,-7.652,incorrect,False,-32.06,-7.652,incorrect,False,-10.46,-7.652,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,9.22,6092,"[1.384765625, 0.260498046875, 2.1484375]","[0.59326171875, 1.171875, 1.712890625]",663,[3.181640625],[0.79833984375],-10.33,-8.44,incorrect,False,-30.97,-8.44,incorrect,False,-10.234,-8.44,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,9.21,5260,"[1.46484375, 0.6787109375, 2.5078125]","[3.296875, -1.8095703125, 1.443359375]",590,[3.171875],[7.1953125],-9.92,-8.39,incorrect,False,-29.75,-8.39,incorrect,False,-10.1,-8.39,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,8.76,1124,"[2.607421875, -0.0595703125, 2.908203125]","[-0.06231689453125, -0.353271484375, 2.146484375]",6,[5.66796875],[3.865234375],-9.78,-5.863,incorrect,False,-29.34,-5.863,incorrect,False,-8.92,-5.863,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,8.58,1185,"[2.501953125, -0.1966552734375, 3.3671875]","[-1.8369140625, -2.458984375, 1.04296875]",5,[6.74609375],[-1.130859375],-9.664,-4.754,incorrect,False,-28.98,-4.754,incorrect,False,-9.0,-4.754,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,8.914,2580,"[1.7841796875, -1.1220703125, 3.4375]","[0.66845703125, 0.302734375, -1.12109375]",6,[6.0625],[-0.1322021484375],-10.03,-5.254,incorrect,False,-30.08,-5.254,incorrect,False,-9.53,-5.254,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,8.89,2266,"[1.8974609375, -0.951171875, 2.931640625]","[0.57421875, 1.7138671875, 0.95068359375]",10,[5.69140625],[-1.505859375],-10.234,-5.63,incorrect,False,-30.72,-5.63,incorrect,False,-9.42,-5.63,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,9.04,2160,"[1.9775390625, -0.324462890625, 3.078125]","[0.0465087890625, -1.0185546875, -0.57666015625]",29,[4.88671875],[1.8515625],-9.83,-6.44,incorrect,False,-29.47,-6.44,incorrect,False,-9.35,-6.44,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,9.08,3054,"[1.86328125, -0.63818359375, 2.80859375]","[-0.54638671875, -0.76708984375, 0.11181640625]",26,[5.13671875],[-1.12109375],-10.13,-6.36,incorrect,False,-30.39,-6.36,incorrect,False,-9.63,-6.36,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,9.15,4090,"[1.587890625, -0.85986328125, 2.76171875]","[-0.188232421875, 1.337890625, 2.546875]",59,[4.5],[-0.81005859375],-10.31,-6.965,incorrect,False,-30.94,-6.965,incorrect,False,-9.875,-6.965,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,9.16,4586,"[1.3974609375, -0.37646484375, 3.279296875]","[-0.68115234375, -2.556640625, -0.88916015625]",140,[3.873046875],[-0.94482421875],-9.98,-7.5,incorrect,False,-29.92,-7.5,incorrect,False,-9.98,-7.5,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,9.14,6705,"[1.123046875, -1.27734375, 2.962890625]","[1.9306640625, 0.1932373046875, 2.044921875]",399,[3.390625],[2.443359375],-10.516,-8.1,incorrect,False,-31.56,-8.1,incorrect,False,-10.375,-8.1,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,9.14,3559,"[1.623046875, -1.1611328125, 3.400390625]","[2.384765625, 1.255859375, -0.91796875]",132,[3.939453125],[2.7265625],-10.11,-7.453,incorrect,False,-30.31,-7.453,incorrect,False,-9.766,-7.453,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,9.14,1831,"[2.162109375, -0.7001953125, 2.9765625]","[0.427734375, 1.1513671875, 1.6044921875]",57,[4.45703125],[-2.08203125],-9.94,-6.914,incorrect,False,-29.81,-6.914,incorrect,False,-9.21,-6.914,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,9.086,1875,"[2.166015625, -0.34765625, 3.255859375]","[-0.52197265625, -0.25634765625, 3.40625]",213,[3.685546875],[-0.6123046875],-9.8,-7.72,incorrect,False,-29.39,-7.72,incorrect,False,-9.24,-7.72,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,9.07,2329,"[1.92578125, -0.399658203125, 3.951171875]","[-1.287109375, -1.05859375, 0.666015625]",323,[3.34765625],[0.8515625],-9.625,-8.01,incorrect,False,-28.86,-8.01,incorrect,False,-9.43,-8.01,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,9.086,4083,"[1.5556640625, -0.650390625, 3.951171875]","[0.82666015625, 2.525390625, 0.247314453125]",331,[3.458984375],[1.3466796875],-9.875,-8.0,incorrect,False,-29.62,-8.0,incorrect,False,-9.91,-8.0,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,9.11,3446,"[1.7119140625, -0.032958984375, 3.8671875]","[1.9794921875, 0.58447265625, 0.1534423828125]",231,[3.693359375],[-0.161376953125],-9.56,-7.766,incorrect,False,-28.69,-7.766,incorrect,False,-9.74,-7.766,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,32,9.11,2072,"[2.1171875, 0.1038818359375, 3.607421875]","[1.005859375, -1.01953125, -0.4453125]",309,[3.490234375],[0.408203125],-9.49,-7.965,incorrect,False,-28.48,-7.965,incorrect,False,-9.336,-7.965,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,33,9.07,1657,"[2.28125, -0.1649169921875, 3.435546875]","[2.57421875, 0.6162109375, -0.251220703125]",349,[3.44140625],[7.79296875],-9.52,-8.01,incorrect,False,-28.56,-8.01,incorrect,False,-9.164,-8.01,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,34,8.92,879,"[2.8984375, 0.038116455078125, 3.162109375]","[-0.38916015625, -1.1943359375, -0.5087890625]",16,[5.48046875],[-1.080078125],-9.44,-6.133,incorrect,False,-28.31,-6.133,incorrect,False,-8.72,-6.133,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,35,8.99,1238,"[2.6953125, -0.268798828125, 2.896484375]","[1.11328125, 1.6630859375, -0.77685546875]",36,[5.0078125],[-0.02435302734375],-9.77,-6.637,incorrect,False,-29.33,-6.637,incorrect,False,-8.945,-6.637,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,36,9.086,954,"[2.8046875, 0.1539306640625, 2.501953125]","[2.3203125, 4.47265625, 2.310546875]",52,[4.6484375],[3.12109375],-9.73,-6.89,incorrect,False,-29.19,-6.89,incorrect,False,-8.734,-6.89,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,37,9.1,506,"[3.21484375, 1.27734375, 2.927734375]","[0.19287109375, 0.227783203125, 1.609375]",17,[5.125],[1.9189453125],-9.06,-6.37,incorrect,False,-27.19,-6.37,incorrect,False,-8.28,-6.37,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,38,9.05,613,"[3.08203125, 1.27734375, 3.154296875]","[-1.4541015625, 5.6953125, 1.1552734375]",18,[5.33984375],[2.69140625],-8.98,-6.17,incorrect,False,-26.94,-6.17,incorrect,False,-8.43,-6.17,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,39,8.94,1121,"[2.501953125, 2.8984375, 3.068359375]","[6.16796875, 2.77734375, -0.68359375]",8,[5.71484375],[9.4140625],-8.65,-5.668,incorrect,False,-25.94,-5.668,incorrect,False,-8.88,-5.668,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,40,7.305,96,"[4.21875, 3.48828125, 2.90625]","[1.810546875, 6.30859375, -0.76123046875]",4,[8.140625],[3.6640625],-8.08,-3.654,incorrect,False,-24.23,-3.654,incorrect,False,-7.58,-3.654,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,41,7.484,75,"[4.37890625, 4.9453125, 2.51953125]","[3.669921875, 5.76953125, 2.296875]",2,[8.4921875],[7.13671875],-7.633,-3.213,incorrect,False,-22.9,-3.213,incorrect,False,-7.324,-3.213,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,42,5.746,35,"[5.0, 5.9296875, 2.98828125]","[7.42578125, 3.5859375, 3.2734375]",3,[9.703125],[2.001953125],-7.14,-2.389,incorrect,False,-21.42,-2.389,incorrect,False,-7.09,-2.389,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,43,5.145,16,"[6.40234375, 6.1796875, 3.455078125]","[6.33984375, 7.125, 5.64453125]",4,[9.421875],[5.72265625],-6.453,-2.805,incorrect,False,-19.36,-2.805,incorrect,False,-5.824,-2.805,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,44,4.582,13,"[7.55859375, 7.5078125, 4.25]","[3.640625, 4.4921875, 4.33984375]",6,[10.0078125],[4.2421875],-5.625,-2.69,incorrect,False,-16.88,-2.69,incorrect,False,-5.14,-2.69,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,45,4.047,13,"[7.89453125, 7.984375, 4.87109375]","[4.98046875, 7.2421875, 5.484375]",5,[10.328125],[3.458984375],-5.324,-2.652,incorrect,False,-15.97,-2.652,incorrect,False,-5.086,-2.652,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,46,3.896,13,"[8.46875, 9.03125, 5.703125]","[6.76171875, 5.55078125, 3.080078125]",5,[10.4296875],[16.0],-4.727,-2.697,incorrect,False,-14.18,-2.697,incorrect,False,-4.66,-2.697,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,47,2.129,12,"[9.3515625, 9.4140625, 6.2265625]","[5.28125, 7.546875, 2.158203125]",3,[13.078125],[0.85205078125],-5.6,-2.086,incorrect,False,-16.81,-2.086,incorrect,False,-5.812,-2.086,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,48,2.438,10,"[9.9296875, 10.3046875, 6.4375]","[5.5078125, 5.640625, 1.8798828125]",2,[12.7265625],[3.560546875],-4.453,-1.777,incorrect,False,-13.36,-1.777,incorrect,False,-4.574,-1.777,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,49,2.447,9,"[10.515625, 10.6484375, 6.5078125]","[5.43359375, 7.328125, 4.203125]",2,[12.8828125],[5.26171875],-3.984,-1.55,incorrect,False,-11.95,-1.55,incorrect,False,-3.918,-1.55,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,50,2.186,8,"[11.078125, 11.40625, 7.03515625]","[10.625, 7.98828125, 5.3984375]",2,[13.3515625],[1.021484375],-3.76,-1.496,incorrect,False,-11.28,-1.496,incorrect,False,-3.77,-1.496,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,51,2.428,4,"[12.40625, 12.2265625, 7.81640625]","[4.3125, 4.25, 1.9501953125]",2,[13.015625],[2.140625],-2.584,-1.634,incorrect,False,-7.75,-1.634,incorrect,False,-2.244,-1.634,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,52,2.557,2,"[12.71875, 12.5703125, 7.98046875]","[7.57421875, 6.68359375, 1.68359375]",1,[12.9765625],[1.544921875],-2.215,-1.348,incorrect,False,-6.645,-1.348,incorrect,False,-1.605,-1.348,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,53,2.27,1,"[13.5546875, 13.21875, 8.1328125]","[6.19140625, 5.75, 3.490234375]",2,[12.859375],[2.4296875],-1.752,-1.514,incorrect,False,-5.254,-1.514,incorrect,False,-0.819,-1.514,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,54,1.844,1,"[14.140625, 13.828125, 8.5625]","[14.8828125, 12.203125, 4.30859375]",2,[12.90625],[13.203125],-1.359,-1.779,correct,True,-4.08,-1.779,incorrect,False,-0.545,-1.779,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,55,0.8223,1,"[16.234375, 15.3125, 9.109375]","[5.82421875, 5.578125, 2.701171875]",2,[14.75],[-1.09765625],-1.019,-1.742,correct,True,-3.057,-1.742,incorrect,False,-0.2573,-1.742,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,56,0.5063,1,"[16.65625, 15.765625, 9.375]","[6.375, 16.4375, 4.89453125]",2,[14.2734375],[1.90234375],-0.814,-2.498,correct,True,-2.441,-2.498,correct,True,-0.1159,-2.498,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,57,0.3323,1,"[17.171875, 17.703125, 9.9609375]","[-2.51953125, 9.6640625, 2.3984375]",2,[14.234375],[0.45849609375],-0.5493,-3.004,correct,True,-1.647,-3.004,correct,True,-0.0674,-3.004,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,58,0.487,1,"[16.484375, 18.90625, 10.234375]","[6.8671875, 8.2421875, 4.203125]",2,[14.0],[1.32421875],-0.4795,-2.592,correct,True,-1.438,-2.592,correct,True,-0.1067,-2.592,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,59,0.3105,1,"[16.9375, 19.59375, 10.6640625]","[3.9375, 8.0703125, 2.15234375]",2,[13.7421875],[2.927734375],-0.3438,-3.252,correct,True,-1.031,-3.252,correct,True,-0.0568,-3.252,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,60,0.2751,1,"[17.125, 20.328125, 10.8515625]","[2.0390625, 10.03125, 0.208740234375]",2,[13.859375],[-3.330078125],-0.307,-3.316,correct,True,-0.9204,-3.316,correct,True,-0.05066,-3.316,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,61,0.2097,1,"[17.09375, 21.234375, 10.765625]","[2.1015625, 8.78125, 4.171875]",2,[13.2421875],[0.0943603515625],-0.3132,-3.885,correct,True,-0.94,-3.885,correct,True,-0.03278,-3.885,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,62,0.1917,1,"[17.0, 21.953125, 11.203125]","[4.6328125, 10.296875, 5.1875]",2,[12.984375],[0.17578125],-0.242,-4.043,correct,True,-0.726,-4.043,correct,True,-0.02847,-4.043,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,63,0.1416,1,"[17.1875, 23.078125, 11.734375]","[3.41796875, 4.265625, 6.12109375]",2,[12.7265625],[0.296630859375],-0.1582,-4.48,correct,True,-0.4744,-4.48,correct,True,-0.0193,-4.48,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,64,0.12476,1,"[17.1875, 23.078125, 12.2890625]","[12.3125, 4.0234375, 0.77490234375]",2,[12.46875],[1.65234375],-0.0988,-4.734,correct,True,-0.2966,-4.734,correct,True,-0.01617,-4.734,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,65,0.04233,1,"[18.453125, 23.21875, 12.2265625]","[2.185546875, 2.17578125, 8.40625]",2,[12.46875],[-0.72900390625],-0.09973,-5.99,correct,True,-0.299,-5.99,correct,True,-0.004883,-5.99,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,66,0.03888,1,"[18.375, 22.984375, 13.3046875]","[19.90625, 4.41796875, 18.15625]",2,[12.1328125],[1.875],-0.04486,-6.246,correct,True,-0.1346,-6.246,correct,True,-0.004272,-6.246,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,67,0.005344,1,"[20.921875, 23.015625, 16.265625]","[1.0439453125, 2.0546875, 1.7294921875]",3,[12.1328125],[-0.6162109375],-0.002981,-8.79,correct,True,-0.00894,-8.79,correct,True,-0.0005374,-8.79,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,68,0.00512,1,"[20.625, 22.828125, 15.5703125]","[9.859375, 36.625, -5.71875]",3,[11.8125],[3.63671875],-0.004066,-8.81,correct,True,-0.0122,-8.81,correct,True,-0.00051,-8.81,correct,True
