task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,9.72,43137,[0.250732421875],[-0.248046875],112929,"[-2.666015625, 5.515625]","[0.4541015625, 3.736328125]",-12.82,-11.766,incorrect,False,-12.82,-23.53,correct,True,-12.82,-15.74,correct,True,9.84,49749,[-0.01430511474609375],[-1.0478515625],57953,"[-0.30126953125, 6.30078125]","[-1.947265625, 4.00390625]",-12.95,-10.1,incorrect,False,-12.95,-20.2,correct,True,-12.95,-13.24,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,9.766,51688,[0.111572265625],[-0.57275390625],107103,"[-2.08984375, 6.25]","[1.6787109375, -2.185546875]",-13.086,-11.11,incorrect,False,-13.086,-22.22,correct,True,-13.086,-15.28,correct,True,9.9,58756,[-0.37158203125],[1.7861328125],75193,"[-0.93505859375, 6.94140625]","[3.46875, 1.61328125]",-13.24,-10.03,incorrect,False,-13.24,-20.06,correct,True,-13.24,-13.805,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,9.81,54975,[-0.10638427734375],[1.134765625],87167,"[-1.2802734375, 4.73046875]","[-0.218017578125, 0.2298583984375]",-13.21,-11.37,incorrect,False,-13.21,-22.73,correct,True,-13.21,-14.38,correct,True,9.92,36348,[0.422607421875],[-1.232421875],31215,"[0.6396484375, 6.75]","[0.296630859375, -3.44140625]",-12.43,-9.31,incorrect,False,-12.43,-18.62,correct,True,-12.43,-12.22,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,9.8,43106,[0.3447265625],[-0.1627197265625],87648,"[-1.25390625, 4.3515625]","[-0.2763671875, -0.07794189453125]",-12.77,-11.56,incorrect,False,-12.77,-23.12,correct,True,-12.77,-14.375,correct,True,9.98,47419,[-0.059051513671875],[-1.2978515625],28142,"[0.70751953125, 4.63671875]","[-3.125, -1.99609375]",-12.836,-10.25,incorrect,False,-12.836,-20.5,correct,True,-12.836,-12.07,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,9.7,44082,[0.273193359375],[0.56494140625],87578,"[-1.2890625, 4.06640625]","[1.3330078125, -1.6875]",-12.82,-11.64,incorrect,False,-12.82,-23.28,correct,True,-12.82,-14.38,correct,True,9.78,58029,[-0.5869140625],[-3.40625],58744,"[-0.61181640625, 3.62890625]","[0.638671875, 3.1171875]",-13.266,-11.31,incorrect,False,-13.266,-22.62,correct,True,-13.266,-13.29,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,15,9.87,45203,[0.47119140625],[-0.69775390625],79408,"[-0.70947265625, 3.1171875]","[0.446533203125, 1.0166015625]",-12.766,-11.984,incorrect,False,-12.766,-23.97,correct,True,-12.766,-13.945,correct,True,9.6,99235,[-1.8896484375],[-1.49609375],53749,"[-0.281005859375, 4.67578125]","[-1.9462890625, 0.435791015625]",-14.695,-10.66,incorrect,False,-14.695,-21.31,correct,True,-14.695,-13.086,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,16,9.984,52414,[0.1685791015625],[3.302734375],71823,"[-0.482421875, 3.294921875]","[1.7041015625, 4.4375]",-12.97,-11.71,incorrect,False,-12.97,-23.42,correct,True,-12.97,-13.625,correct,True,10.0,108729,[-2.3828125],[0.14599609375],75409,"[-1.029296875, 4.51953125]","[1.123046875, -0.20703125]",-15.07,-11.05,incorrect,False,-15.07,-22.1,correct,True,-15.07,-13.72,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,9.74,16642,[1.599609375],[2.728515625],44825,"[0.3193359375, 4.7109375]","[-0.84375, -2.171875]",-11.484,-10.555,incorrect,False,-11.484,-21.11,correct,True,-11.484,-12.766,correct,True,10.06,103836,[-2.287109375],[-3.03125],57016,"[-0.5693359375, 3.931640625]","[1.2626953125, 3.91015625]",-14.84,-11.05,incorrect,False,-14.84,-22.1,correct,True,-14.84,-13.125,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,9.92,4501,[2.671875],[2.498046875],50765,"[-0.0828857421875, 3.46875]","[-3.55859375, -0.331298828125]",-10.22,-11.22,correct,True,-10.22,-22.44,correct,True,-10.22,-12.97,correct,True,10.07,119097,[-3.404296875],[3.787109375],36084,"[0.10205078125, 5.484375]","[-0.8359375, 2.46875]",-15.86,-9.82,incorrect,False,-15.86,-19.64,correct,True,-15.86,-12.35,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,9.8,1329,[3.66015625],[1.9345703125],94685,"[-1.6572265625, 3.224609375]","[4.0, 1.791015625]",-9.26,-12.14,correct,True,-9.26,-24.28,correct,True,-9.26,-14.58,correct,True,10.125,95756,[-1.90234375],[-0.475830078125],47031,"[-0.23095703125, 6.3515625]","[2.396484375, -0.273681640625]",-14.4,-9.61,incorrect,False,-14.4,-19.22,correct,True,-14.4,-12.73,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,9.766,544,[4.12890625],[-2.357421875],39920,"[0.10321044921875, 3.833984375]","[-3.50390625, -0.87109375]",-8.6,-10.92,correct,True,-8.6,-21.84,correct,True,-8.6,-12.625,correct,True,10.164,85438,[-1.6767578125],[-1.595703125],15192,"[1.0068359375, 5.64453125]","[-0.759765625, -0.50927734375]",-13.97,-9.13,incorrect,False,-13.97,-18.27,correct,True,-13.97,-11.28,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,9.734,2185,[2.96484375],[1.875],72569,"[-1.2001953125, 3.4921875]","[0.1522216796875, 0.1368408203125]",-9.64,-11.78,correct,True,-9.64,-23.56,correct,True,-9.64,-13.805,correct,True,10.26,78749,[-1.9287109375],[-3.98046875],18129,"[0.349365234375, 5.01171875]","[-0.1187744140625, 1.0341796875]",-13.71,-9.37,incorrect,False,-13.71,-18.73,correct,True,-13.71,-11.44,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,9.72,1061,[3.38671875],[3.6015625],64320,"[-1.0927734375, 3.484375]","[-2.375, -2.453125]",-9.06,-11.66,correct,True,-9.06,-23.31,correct,True,-9.06,-13.54,correct,True,10.29,94762,[-2.74609375],[-1.1220703125],15415,"[0.2459716796875, 5.0546875]","[0.1767578125, 2.185546875]",-14.234,-9.17,incorrect,False,-14.234,-18.34,correct,True,-14.234,-11.24,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,9.61,301,[4.359375],[-0.323974609375],81516,"[-1.78515625, 2.466796875]","[1.1376953125, -2.619140625]",-8.06,-12.516,correct,True,-8.06,-25.03,correct,True,-8.06,-14.2,correct,True,10.234,88504,[-2.3984375],[-2.173828125],18473,"[0.2449951171875, 5.5546875]","[-1.30859375, 1.7666015625]",-14.09,-8.99,incorrect,False,-14.09,-17.98,correct,True,-14.09,-11.45,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,9.85,262,[4.26953125],[-0.35595703125],72467,"[-1.4521484375, 1.384765625]","[-2.41015625, 4.44140625]",-8.05,-12.86,correct,True,-8.05,-25.72,correct,True,-8.05,-13.77,correct,True,10.13,76340,[-2.384765625],[-2.15625],28024,"[-0.677734375, 5.82421875]","[-2.1796875, -0.4501953125]",-13.69,-9.055,incorrect,False,-13.69,-18.11,correct,True,-13.69,-11.98,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,9.74,350,[4.078125],[1.0185546875],90935,"[-2.08984375, 2.986328125]","[1.98828125, 0.02001953125]",-8.29,-12.44,correct,True,-8.29,-24.88,correct,True,-8.29,-14.45,correct,True,10.19,76054,[-2.396484375],[0.259521484375],33467,"[-0.94970703125, 5.5703125]","[-2.408203125, 2.693359375]",-13.63,-9.24,incorrect,False,-13.63,-18.48,correct,True,-13.63,-12.19,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,9.86,252,[4.28125],[1.0703125],73677,"[-1.4716796875, 2.916015625]","[3.54296875, -2.3125]",-8.05,-12.08,correct,True,-8.05,-24.16,correct,True,-8.05,-13.8,correct,True,10.15,68070,[-2.2265625],[0.6279296875],34962,"[-1.0986328125, 6.15234375]","[-2.056640625, -1.501953125]",-13.39,-9.0,incorrect,False,-13.39,-18.0,correct,True,-13.39,-12.266,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,9.84,184,[4.640625],[1.94140625],41772,"[-0.1400146484375, 1.978515625]","[0.425537109375, 0.2890625]",-7.895,-12.08,correct,True,-7.895,-24.16,correct,True,-7.895,-12.67,correct,True,10.18,66184,[-2.138671875],[-2.478515625],37541,"[-1.1787109375, 5.90234375]","[-0.414794921875, 3.921875]",-13.32,-9.24,incorrect,False,-13.32,-18.48,correct,True,-13.32,-12.36,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,9.69,86,[5.10546875],[0.2376708984375],35034,"[0.006725311279296875, 1.9580078125]","[-3.16796875, -0.31640625]",-7.387,-11.85,correct,True,-7.387,-23.7,correct,True,-7.387,-12.484,correct,True,10.125,67355,[-2.208984375],[1.91015625],36597,"[-1.1708984375, 6.72265625]","[2.2734375, 0.34326171875]",-13.375,-8.836,incorrect,False,-13.375,-17.67,correct,True,-13.375,-12.336,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,9.78,118,[5.140625],[-1.5693359375],72517,"[-1.1416015625, 1.6943359375]","[-1.01171875, 1.185546875]",-7.535,-12.734,correct,True,-7.535,-25.47,correct,True,-7.535,-13.82,correct,True,10.164,70599,[-2.17578125],[0.79931640625],34636,"[-0.93994140625, 6.53125]","[-1.0341796875, -1.30078125]",-13.484,-8.9,incorrect,False,-13.484,-17.8,correct,True,-13.484,-12.25,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,9.67,351,[4.37109375],[0.4501953125],79528,"[-1.4541015625, 2.154296875]","[-0.189697265625, 1.6123046875]",-8.28,-12.72,correct,True,-8.28,-25.44,correct,True,-8.28,-14.11,correct,True,10.17,71978,[-2.21875],[-0.55126953125],37660,"[-1.052734375, 6.2578125]","[-5.65234375, 4.234375]",-13.53,-9.234,incorrect,False,-13.53,-18.47,correct,True,-13.53,-12.37,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,9.68,270,[4.47265625],[-1.33984375],80643,"[-1.5, 2.759765625]","[-1.0966796875, 1.6845703125]",-8.15,-12.53,correct,True,-8.15,-25.06,correct,True,-8.15,-14.125,correct,True,10.14,69279,[-2.208984375],[2.73828125],44763,"[-1.408203125, 7.34375]","[-0.8701171875, -0.6171875]",-13.445,-8.91,incorrect,False,-13.445,-17.81,correct,True,-13.445,-12.64,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,32,9.734,554,[3.923828125],[1.1953125],85890,"[-1.7978515625, 3.359375]","[0.20947265625, 1.0244140625]",-8.61,-12.19,correct,True,-8.61,-24.38,correct,True,-8.61,-14.33,correct,True,10.125,65006,[-2.1015625],[1.78515625],46409,"[-1.494140625, 6.88671875]","[2.705078125, 2.896484375]",-13.32,-9.14,incorrect,False,-13.32,-18.28,correct,True,-13.32,-12.71,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,33,9.69,393,[4.1640625],[-0.75537109375],81448,"[-1.66796875, 3.677734375]","[0.31591796875, -3.44140625]",-8.36,-11.89,correct,True,-8.36,-23.78,correct,True,-8.36,-14.195,correct,True,10.18,69430,[-2.0859375],[1.689453125],41399,"[-1.1396484375, 7.546875]","[0.87548828125, 0.379638671875]",-13.46,-8.75,incorrect,False,-13.46,-17.5,correct,True,-13.46,-12.516,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,34,9.734,530,[3.8671875],[1.583984375],76893,"[-1.5458984375, 2.294921875]","[-0.432861328125, 1.3681640625]",-8.56,-12.41,correct,True,-8.56,-24.81,correct,True,-8.56,-13.97,correct,True,10.414,94282,[-2.517578125],[3.306640625],62653,"[-1.4697265625, 7.4453125]","[2.732421875, -0.63330078125]",-14.1,-9.05,incorrect,False,-14.1,-18.1,correct,True,-14.1,-13.055,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,35,9.7,306,[4.21875],[0.226806640625],77894,"[-1.625, 2.71484375]","[0.437744140625, 2.544921875]",-8.16,-12.11,correct,True,-8.16,-24.22,correct,True,-8.16,-14.0,correct,True,10.29,84103,[-1.5947265625],[-0.83740234375],52723,"[-0.58447265625, 7.17578125]","[-1.53125, 2.646484375]",-13.82,-9.125,incorrect,False,-13.82,-18.25,correct,True,-13.82,-12.81,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,36,9.664,387,[4.03515625],[16.40625],70478,"[-1.3974609375, 3.3046875]","[3.208984375, 2.837890625]",-8.34,-11.48,correct,True,-8.34,-22.95,correct,True,-8.34,-13.77,correct,True,10.375,64247,[-1.626953125],[1.751953125],45298,"[-1.0224609375, 7.35546875]","[2.146484375, -0.21826171875]",-13.125,-8.77,incorrect,False,-13.125,-17.55,correct,True,-13.125,-12.516,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,37,9.25,1,[9.78125],[3.390625],38943,"[-0.09649658203125, 4.04296875]","[2.5625, 1.490234375]",-2.861,-10.66,correct,True,-2.861,-21.31,correct,True,-2.861,-12.74,correct,True,10.16,71916,[-1.025390625],[0.354736328125],43595,"[-0.09942626953125, 7.1171875]","[0.486083984375, 0.18603515625]",-13.49,-9.03,incorrect,False,-13.49,-18.06,correct,True,-13.49,-12.56,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,38,9.18,1,[10.2265625],[3.46484375],24857,"[0.662109375, 4.16015625]","[0.155517578125, 0.21240234375]",-2.562,-10.266,correct,True,-2.562,-20.53,correct,True,-2.562,-12.125,correct,True,10.164,69761,[-0.90576171875],[1.01953125],41537,"[0.021484375, 6.4609375]","[0.6787109375, -0.15771484375]",-13.4,-9.3,incorrect,False,-13.4,-18.6,correct,True,-13.4,-12.48,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,39,9.19,1,[10.5546875],[3.845703125],28945,"[0.662109375, 4.10546875]","[-1.2958984375, 2.677734375]",-2.39,-10.47,correct,True,-2.39,-20.94,correct,True,-2.39,-12.28,correct,True,10.164,56982,[-0.60693359375],[1.6611328125],33754,"[0.197021484375, 6.26171875]","[0.52783203125, 5.11328125]",-13.01,-9.516,incorrect,False,-13.01,-19.03,correct,True,-13.01,-12.2,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,40,8.83,1,[10.9765625],[5.5859375],37512,"[0.325927734375, 4.5625]","[-3.189453125, 4.34375]",-2.057,-10.51,correct,True,-2.057,-21.02,correct,True,-2.057,-12.71,correct,True,10.09,40028,[-0.0869140625],[-0.4365234375],29474,"[0.325439453125, 7.15234375]","[-1.51953125, 7.58984375]",-12.48,-9.02,incorrect,False,-12.48,-18.05,correct,True,-12.48,-12.06,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,41,7.82,1,[11.75],[3.490234375],55575,"[-0.391357421875, 5.328125]","[4.13671875, -1.16015625]",-1.417,-10.55,correct,True,-1.417,-21.1,correct,True,-1.417,-13.555,correct,True,10.12,39252,[-0.1663818359375],[2.556640625],34581,"[0.0143280029296875, 8.4609375]","[-0.48828125, -1.3505859375]",-12.445,-8.44,incorrect,False,-12.445,-16.88,correct,True,-12.445,-12.266,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,42,7.668,1,[11.9453125],[8.828125],32980,"[0.58251953125, 4.68359375]","[4.453125, 0.759765625]",-1.37,-10.5,correct,True,-1.37,-21.0,correct,True,-1.37,-12.734,correct,True,10.04,30007,[0.324462890625],[-0.477294921875],40568,"[-0.07867431640625, 7.7109375]","[0.66455078125, 3.486328125]",-12.09,-8.94,incorrect,False,-12.09,-17.88,correct,True,-12.09,-12.5,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,43,4.207,1,[13.546875],[2.06640625],14176,"[1.583984375, 4.71484375]","[-2.337890625, 4.9375]",-0.4868,-10.35,correct,True,-0.4868,-20.7,correct,True,-0.4868,-12.45,correct,True,9.98,31270,[0.2220458984375],[-0.9755859375],35582,"[0.049346923828125, 8.2109375]","[1.078125, 3.845703125]",-12.17,-8.695,incorrect,False,-12.17,-17.39,correct,True,-12.17,-12.34,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,44,4.617,1,[13.3828125],[1.56640625],24072,"[0.98095703125, 5.578125]","[2.72265625, 1.134765625]",-0.5566,-10.13,correct,True,-0.5566,-20.27,correct,True,-0.5566,-12.96,correct,True,9.93,34573,[0.03082275390625],[2.85546875],29419,"[0.24169921875, 8.671875]","[0.2763671875, -0.759765625]",-12.32,-8.34,incorrect,False,-12.32,-16.69,correct,True,-12.32,-12.11,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,45,5.105,1,[13.1640625],[0.1728515625],15028,"[1.509765625, 5.48828125]","[4.02734375, 5.04296875]",-0.6616,-9.81,correct,True,-0.6616,-19.62,correct,True,-0.6616,-12.31,correct,True,10.02,19170,[0.58251953125],[0.8798828125],24750,"[0.28515625, 7.9921875]","[-1.4208984375, 5.34765625]",-11.58,-8.516,incorrect,False,-11.58,-17.03,correct,True,-11.58,-11.875,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,46,5.97,1,[12.8125],[-3.7265625],7294,"[2.2890625, 6.3203125]","[3.392578125, 0.47509765625]",-0.844,-8.984,correct,True,-0.844,-17.97,correct,True,-0.844,-11.37,correct,True,10.016,18070,[0.70458984375],[-0.50341796875],31363,"[0.055145263671875, 8.6640625]","[0.2220458984375, -0.1588134765625]",-11.516,-8.34,incorrect,False,-11.516,-16.69,correct,True,-11.516,-12.164,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,47,7.746,1,[11.890625],[4.57421875],3692,"[2.892578125, 6.25]","[4.66015625, 2.109375]",-1.407,-8.56,correct,True,-1.407,-17.12,correct,True,-1.407,-10.41,correct,True,10.02,20243,[0.60009765625],[-1.044921875],31104,"[0.09014892578125, 8.3046875]","[0.09564208984375, 2.283203125]",-11.64,-8.59,incorrect,False,-11.64,-17.19,correct,True,-11.64,-12.15,correct,True,An
