task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,9.65894,22074,[1.8727539777755737],[0.08190371096134186],68017,"[-0.06932449340820312, 2.350942850112915]","[1.903686761856079, -2.1108498573303223]",-11.917506,-12.856803,correct,True,-11.917506,-25.713606,correct,True,-11.917506,-13.859585,correct,True,9.298748,68751,[0.2523316442966461],[-0.028746236115694046],47495,"[1.0102558135986328, -2.597949743270874]","[1.7202478647232056, -0.3510627746582031]",-13.877655,-14.621529,correct,True,-13.877655,-29.243057,correct,True,-13.877655,-13.119732,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,9.723268,26278,[1.8368339538574219],[-2.943244457244873],46857,"[0.9221876263618469, 1.0883288383483887]","[-2.5455708503723145, -2.0007922649383545]",-12.153617,-13.007645,correct,True,-12.153617,-26.01529,correct,True,-12.153617,-13.068263,correct,True,9.306653,66019,[0.2198919653892517],[-1.9586453437805176],32680,"[1.4561097621917725, -2.672457456588745]","[-1.6444858312606812, 4.1268510818481445]",-13.742049,-14.236339,correct,True,-13.742049,-28.472677,correct,True,-13.742049,-12.505831,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,9.713263,67855,[-0.06943953782320023],[0.41716331243515015],82921,"[-0.6344546675682068, 0.10302936285734177]","[2.1837871074676514, 2.729708433151245]",-13.783702,-14.23619,correct,True,-13.783702,-28.47238,correct,True,-13.783702,-14.348717,correct,True,9.630658,76561,[-0.3790997564792633],[3.1361513137817383],40679,"[0.886426568031311, -0.8041313886642456]","[1.5601329803466797, 0.30757516622543335]",-13.98913,-13.391157,incorrect,False,-13.98913,-26.782314,correct,True,-13.98913,-12.723604,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,9.708037,63725,[0.14026838541030884],[-1.6238138675689697],54651,"[0.4799535274505615, 1.2815524339675903]","[2.3122057914733887, -2.2953555583953857]",-13.683077,-13.19065,incorrect,False,-13.683077,-26.3813,correct,True,-13.683077,-13.343391,incorrect,False,9.691998,48388,[0.5619009137153625],[-3.196993112564087],28653,"[1.341619610786438, -0.6289104223251343]","[-0.820730984210968, 5.632765293121338]",-13.01213,-13.14646,correct,True,-13.01213,-26.29292,correct,True,-13.01213,-12.232411,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,9.552046,81953,[-0.7121922373771667],[7.378304481506348],23623,"[1.639431357383728, 0.11618077009916306]","[3.3210103511810303, 1.5381654500961304]",-14.357025,-13.00136,incorrect,False,-14.357025,-26.00272,correct,True,-14.357025,-12.005402,incorrect,False,9.606209,84733,[-0.721082329750061],[3.4755136966705322],39256,"[0.9297690987586975, 1.8125159740447998]","[-0.8108395338058472, 2.8181724548339844]",-14.355397,-12.098494,incorrect,False,-14.355397,-24.196987,correct,True,-14.355397,-12.704545,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,15,9.489359,7673,[3.178002119064331],[3.2097105979919434],6893,"[3.2869668006896973, 0.8066087961196899]","[4.944811820983887, 0.5557353496551514]",-10.746056,-11.991804,correct,True,-10.746056,-23.983608,correct,True,-10.746056,-10.637092,incorrect,False,9.423799,51775,[0.6012548208236694],[3.867151975631714],52920,"[0.5611754059791565, 2.8134191036224365]","[0.9852771759033203, 1.5624775886535645]",-13.283691,-11.935982,incorrect,False,-13.283691,-23.871964,correct,True,-13.283691,-13.3237705,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,16,9.485031,1583,[4.41986083984375],[7.086645603179932],449,"[5.3668341636657715, 1.0407642126083374]","[3.2262632846832275, 0.15431705117225647]",-9.321796,-10.589415,correct,True,-9.321796,-21.17883,correct,True,-9.321796,-8.374824,incorrect,False,9.525272,16037,[1.9955271482467651],[0.734770655632019],38014,"[0.8615058064460754, 3.3481743335723877]","[-3.3304693698883057, 0.15510034561157227]",-11.592419,-11.483088,incorrect,False,-11.592419,-22.966175,correct,True,-11.592419,-12.72644,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,9.092399,37,[7.515146255493164],[11.211803436279297],176,"[6.448197841644287, 0.9825481176376343]","[-2.041513204574585, 1.164011836051941]",-6.5577583,-10.261265,correct,True,-6.5577583,-20.52253,correct,True,-6.5577583,-7.6247067,correct,True,9.400995,17942,[2.0151143074035645],[-2.475262403488159],76701,"[-0.3911292254924774, 3.0276665687561035]","[-2.270521402359009, 2.9074881076812744]",-11.759222,-12.315084,correct,True,-11.759222,-24.630169,correct,True,-11.759222,-14.165466,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,8.030584,1,[12.156893730163574],[1.8840789794921875],1115,"[5.187309265136719, 1.3561943769454956]","[-4.302151203155518, 0.6395944356918335]",-2.3022225,-10.906546,correct,True,-2.3022225,-21.813091,correct,True,-2.3022225,-9.271807,correct,True,9.395931,35154,[0.9070897102355957],[0.45804423093795776],89345,"[-1.1035822629928589, 3.9105334281921387]","[0.17851558327674866, 0.7508828639984131]",-12.632875,-12.308778,incorrect,False,-12.632875,-24.617556,correct,True,-12.632875,-14.643549,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,8.147258,1,[11.875532150268555],[2.516948699951172],8730,"[2.95953631401062, 1.4342024326324463]","[0.7241994738578796, 3.0209596157073975]",-2.2803106,-11.731493,correct,True,-2.2803106,-23.462986,correct,True,-2.2803106,-11.196306,correct,True,9.439171,35451,[0.9521763920783997],[-2.8393325805664062],88101,"[-0.9730766415596008, 3.736734628677368]","[-1.7839797735214233, 5.879171848297119]",-12.616082,-12.323719,incorrect,False,-12.616082,-24.647438,correct,True,-12.616082,-14.541335,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,8.184023,1,[11.93036937713623],[11.424661636352539],10282,"[3.0102341175079346, 2.3001646995544434]","[6.221274375915527, 2.2747442722320557]",-2.5064156,-11.394793,correct,True,-2.5064156,-22.789585,correct,True,-2.5064156,-11.426551,correct,True,9.487013,57535,[0.05888375639915466],[0.8321097493171692],95907,"[-1.3667563199996948, 5.263171672821045]","[-0.30910757184028625, 5.570410251617432]",-13.40418,-11.751713,incorrect,False,-13.40418,-23.503426,correct,True,-13.40418,-14.829821,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,3.2831266,1,[15.356721878051758],[3.9319534301757812],1190,"[5.222621440887451, 2.891388416290283]","[-1.923590898513794, 8.059160232543945]",-0.5700235,-10.660837,correct,True,-0.5700235,-21.321674,correct,True,-0.5700235,-10.7041235,correct,True,9.526329,43976,[0.2729666829109192],[0.20494835078716278],88752,"[-1.2914930582046509, 6.595448017120361]","[-4.043972492218018, 7.473495960235596]",-12.869879,-10.728224,incorrect,False,-12.869879,-21.456448,correct,True,-12.869879,-14.43434,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,2.2635074,1,[15.951753616333008],[18.08824920654297],3640,"[4.203584671020508, 5.340264797210693]","[3.1915602684020996, 7.446881294250488]",-0.26680097,-11.112024,correct,True,-0.26680097,-22.224049,correct,True,-0.26680097,-12.01497,correct,True,9.475095,43666,[0.2933690547943115],[-2.0926973819732666],107678,"[-2.1731643676757812, 8.226324081420898]","[-0.13465578854084015, 6.91853666305542]",-12.904604,-10.321723,incorrect,False,-12.904604,-20.643446,correct,True,-12.904604,-15.371138,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,0.1514521,1,[21.717105865478516],[-2.358738899230957],1431,"[5.124516487121582, 7.209259510040283]","[4.283626556396484, 2.642458915710449]",-0.024557786,-11.883934,correct,True,-0.024557786,-23.767868,correct,True,-0.024557786,-16.617147,correct,True,9.471082,53561,[-0.15537215769290924],[-0.9639385342597961],102856,"[-2.012425184249878, 9.362031936645508]","[-0.26496565341949463, 4.044181823730469]",-13.216127,-9.682947,incorrect,False,-13.216127,-19.365894,correct,True,-13.216127,-15.07318,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,0.46977085,1,[18.856557846069336],[1.6597115993499756],552,"[6.342166900634766, 7.368671894073486]","[-4.976855754852295, 25.100589752197266]",-0.06782669,-9.684931,correct,True,-0.06782669,-19.369862,correct,True,-0.06782669,-12.582217,correct,True,9.62184,53554,[-0.310078501701355],[-0.2995266914367676],98665,"[-1.9391212463378906, 9.733161926269531]","[0.8990575075149536, 22.526569366455078]",-13.138319,-9.456751,incorrect,False,-13.138319,-18.913502,correct,True,-13.138319,-14.767362,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,0.92299753,1,[17.842937469482422],[-4.2061381340026855],8475,"[3.6880507469177246, 15.449399948120117]","[3.717907667160034, 6.489532470703125]",-0.12072925,-8.47127,correct,True,-0.12072925,-16.94254,correct,True,-0.12072925,-14.275616,correct,True,9.687301,49316,[-0.34438976645469666],[-2.3264167308807373],87508,"[-1.6318104267120361, 15.874279975891113]","[-2.6989986896514893, 3.936123847961426]",-12.964833,-8.487808,incorrect,False,-12.964833,-16.975616,correct,True,-12.964833,-14.2522545,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,3.800897,1,[15.071118354797363],[18.081695556640625],1688,"[4.90716552734375, 16.214601516723633]","[-1.0561877489089966, -4.927731990814209]",-0.57519346,-6.544716,correct,True,-0.57519346,-13.089432,correct,True,-0.57519346,-10.739146,correct,True,9.302726,60520,[-0.8000544309616089],[-0.13728129863739014],94787,"[-2.0456206798553467, 15.788416862487793]","[2.966193914413452, -1.752667784690857]",-13.487434,-8.391521,incorrect,False,-13.487434,-16.783043,correct,True,-13.487434,-14.733002,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,0.2205145,1,[20.819839477539062],[4.911506175994873],4713,"[4.048890113830566, 13.63068962097168]","[1.3830491304397583, 10.554000854492188]",-0.03458048,-10.256152,correct,True,-0.03458048,-20.512304,correct,True,-0.03458048,-16.80553,correct,True,9.242707,56891,[-0.7763044238090515],[0.5344071388244629],75233,"[-1.3783254623413086, 14.188122749328613]","[-1.5868860483169556, 13.627870559692383]",-13.397772,-8.006752,incorrect,False,-13.397772,-16.013504,correct,True,-13.397772,-13.999793,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,0.24633479,1,[21.049951553344727],[4.345489501953125],3428,"[4.280482769012451, 16.11765480041504]","[0.6890685558319092, 5.650758743286133]",-0.040696062,-9.4349985,correct,True,-0.040696062,-18.869997,correct,True,-0.040696062,-16.810163,correct,True,8.652847,54426,[-0.6013408303260803],[-0.9076303839683533],85022,"[-1.6390323638916016, 16.7330379486084]","[-1.6208727359771729, 2.1235804557800293]",-13.430409,-7.7926683,incorrect,False,-13.430409,-15.585337,correct,True,-13.430409,-14.4681,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,0.11653537,1,[21.134658813476562],[3.124145269393921],2345,"[4.204925060272217, 16.395923614501953]","[3.206916093826294, 13.928600311279297]",-0.016200332,-8.732684,correct,True,-0.016200332,-17.465368,correct,True,-0.016200332,-16.945934,correct,True,8.771455,59479,[-0.7719853520393372],[-2.078904151916504],91472,"[-1.9008210897445679, 15.623734474182129]","[0.7851694226264954, 7.993103504180908]",-13.597345,-7.6476064,incorrect,False,-13.597345,-15.295213,correct,True,-13.597345,-14.726181,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,0.07585475,1,[20.26529884338379],[3.2431678771972656],554,"[5.20892858505249, 20.572872161865234]","[9.4153470993042, 17.298377990722656]",-0.008291347,-7.674858,correct,True,-0.008291347,-15.349716,correct,True,-0.008291347,-15.064661,correct,True,6.9352703,80639,[-1.5659395456314087],[2.008943796157837],79180,"[-1.5086219310760498, 17.67728042602539]","[-0.15791185200214386, 5.388347148895264]",-15.47135,-7.8885255,incorrect,False,-15.47135,-15.777051,correct,True,-15.47135,-15.414032,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,1.8669454,1,[17.81610870361328],,46,"[10.62364387512207, 24.629318237304688]",,-0.46671343,-3.8855102,correct,True,-0.46671343,-7.7710204,correct,True,-0.46671343,-7.6591783,correct,True,7.1715393,14702,[0.8536315560340881],,35144,"[-1.1119426488876343, 15.45284366607666]",,-14.932655,-8.696516,incorrect,False,-14.932655,-17.393032,correct,True,-14.932655,-16.89823,correct,True,An
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,9.342892,20622,"[2.4210379123687744, 2.422131061553955]","[-0.11304932087659836, 0.47498366236686707]",109933,[-1.6676419973373413],[-0.30621325969696045],-11.468906,-16.070545,correct,True,-22.937813,-16.070545,incorrect,False,-11.981865,-16.070545,correct,True,9.425417,50932,"[0.9309297800064087, 1.313970685005188]","[-1.25029718875885, 3.04435396194458]",74932,[0.020149631425738335],[-1.079109787940979],-12.694173,-14.213575,correct,True,-25.388346,-14.213575,incorrect,False,-13.302795,-14.213575,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,9.210872,30843,"[1.4214786291122437, 2.214754343032837]","[-0.6850396394729614, -1.2523682117462158]",95639,[-1.2546436786651611],[-0.31283843517303467],-11.939965,-15.21282,correct,True,-23.87993,-15.21282,incorrect,False,-12.536697,-15.21282,correct,True,9.278395,74512,"[0.13730914890766144, 2.623389720916748]","[-0.5694937705993652, -3.1371970176696777]",89952,[-0.4905073344707489],[-0.723871111869812],-12.790607,-14.934216,correct,True,-25.581215,-14.934216,incorrect,False,-14.306398,-14.934216,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,9.121989,51842,"[0.5897063612937927, 1.0023330450057983]","[1.6951344013214111, 4.22429895401001]",94240,[-1.1062170267105103],[-1.3251845836639404],-12.9401655,-15.232059,correct,True,-25.880331,-15.232059,incorrect,False,-13.536135,-15.232059,correct,True,9.338456,82499,"[-0.15215422213077545, 0.1208258792757988]","[-0.6997621655464172, 1.4109150171279907]",94716,[-0.6873043179512024],[-1.4125514030456543],-14.078319,-15.145802,correct,True,-28.156637,-15.145802,incorrect,False,-14.610649,-15.145802,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,9.051025,27378,"[1.4309556484222412, 3.6088709831237793]","[-0.6255142688751221, 4.911715984344482]",100405,[-1.6171706914901733],[0.9865992665290833],-11.22331,-15.484835,correct,True,-22.44662,-15.484835,incorrect,False,-12.436709,-15.484835,correct,True,9.029633,88586,"[-0.5128252506256104, 0.9047724008560181]","[-0.6789209246635437, 6.938265323638916]",104271,[-1.2747291326522827],[-0.5989659428596497],-13.974216,-15.665997,correct,True,-27.948433,-15.665997,incorrect,False,-14.904093,-15.665997,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,8.24123,51208,"[0.7047192454338074, 6.097907066345215]","[1.8283514976501465, -1.6879642009735107]",85894,[-0.6223710179328918],[3.764207601547241],-10.606721,-14.874896,correct,True,-21.213442,-14.874896,incorrect,False,-13.547807,-14.874896,correct,True,9.258372,90817,"[-0.7313805222511292, 4.808643817901611]","[0.1454969346523285, -1.1222655773162842]",103633,[-1.3270127773284912],[4.586524963378906],-11.977288,-15.373756,correct,True,-23.954576,-15.373756,incorrect,False,-14.778124,-15.373756,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,9.202058,28584,"[1.6885123252868652, 3.806213855743408]","[-0.8286353349685669, -2.9534454345703125]",28746,[1.6787383556365967],[-0.8974419832229614],-11.247278,-12.414147,correct,True,-22.494556,-12.414147,incorrect,False,-12.404374,-12.414147,correct,True,9.297326,92468,"[-0.6349377632141113, 3.6013500690460205]","[2.0689632892608643, -4.127983570098877]",66482,[0.3762061893939972],[-3.2529709339141846],-12.560189,-13.909624,correct,True,-25.120378,-13.909624,incorrect,False,-14.920767,-13.909624,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,9.375845,50923,"[1.0094883441925049, 1.9556934833526611]","[-0.8846967816352844, -2.009258985519409]",52107,[0.9618308544158936],[-2.704439640045166],-12.54622,-13.441457,correct,True,-25.09244,-13.441457,incorrect,False,-13.393801,-13.441457,correct,True,9.297211,70138,"[0.2757548987865448, 1.0790460109710693]","[-0.8019941449165344, -2.1687419414520264]",100732,[-0.965207040309906],[4.696099758148193],-13.285191,-15.224457,correct,True,-26.570381,-15.224457,incorrect,False,-13.983495,-15.224457,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,9.56578,58678,"[0.41203054785728455, 0.7069581151008606]","[0.462909996509552, 0.9214857816696167]",86951,[-0.6724218726158142],[-0.3703843653202057],-13.3243,-14.687988,correct,True,-26.6486,-14.687988,incorrect,False,-13.6035385,-14.687988,correct,True,8.850729,88653,"[-0.2666761577129364, -0.02895374782383442]","[-2.003711223602295, 1.2734445333480835]",30946,[2.032336711883545],[3.2119154930114746],-14.278326,-12.642107,incorrect,False,-28.556652,-12.642107,incorrect,False,-14.94112,-12.642107,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,9.486039,53475,"[0.616844117641449, 1.1030559539794922]","[-0.6012844443321228, 4.868313789367676]",90547,[-0.805742084980011],[-1.7605750560760498],-13.061248,-14.8257065,correct,True,-26.122496,-14.8257065,incorrect,False,-13.403122,-14.8257065,correct,True,9.214661,103041,"[-0.903005063533783, 0.4794982671737671]","[2.29162859916687, -3.551719903945923]",15779,[2.9037649631500244],[0.16038097441196442],-14.248896,-11.673112,incorrect,False,-28.497791,-11.673112,incorrect,False,-15.479881,-11.673112,incorrect,False,A
