task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,8.779324,3392,[3.9336130619049072],[1.8057143688201904],570,"[5.524571418762207, 2.001220941543579]","[-0.9406347870826721, 3.2862460613250732]",-10.049949,-8.731428,incorrect,False,-10.049949,-17.462856,correct,True,-10.049949,-8.45899,incorrect,False,10.741731,62438,[-0.4850766062736511],[0.6840347647666931],14891,"[1.0823348760604858, 4.6437602043151855]","[2.4101970195770264, 2.6540908813476562]",-12.590639,-9.542786,incorrect,False,-12.590639,-19.085571,correct,True,-12.590639,-11.023228,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,8.6307125,2281,[4.4599809646606445],[2.882956027984619],1241,"[5.0095133781433105, 3.063025951385498]","[1.0497254133224487, -0.7593792676925659]",-9.698849,-8.8465805,incorrect,False,-9.698849,-17.693161,correct,True,-9.698849,-9.149316,incorrect,False,10.778535,60414,[-0.3875330984592438],[0.9821646809577942],10117,"[1.3497178554534912, 5.341335773468018]","[-0.123667411506176, 2.316347360610962]",-12.4906025,-8.898049,incorrect,False,-12.4906025,-17.796099,correct,True,-12.4906025,-10.753352,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,6.478438,1746,[5.329313278198242],[-3.673207998275757],2236,"[5.078223705291748, 2.634866714477539]","[-1.6300920248031616, 0.6094127893447876]",-9.852622,-9.2332115,incorrect,False,-9.852622,-18.466423,correct,True,-9.852622,-10.103706,correct,True,10.748749,50586,[-0.2340528815984726],[2.0172524452209473],9546,"[1.3008118867874146, 6.097569465637207]","[2.4017491340637207, -3.241718053817749]",-12.240319,-8.693011,incorrect,False,-12.240319,-17.386023,correct,True,-12.240319,-10.705455,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,7.361422,4065,[3.8159050941467285],[8.0814208984375],2394,"[4.312798976898193, 2.7136032581329346]","[0.6627868413925171, 0.9985299110412598]",-10.539827,-9.627155,incorrect,False,-10.539827,-19.25431,correct,True,-10.539827,-10.042933,incorrect,False,10.790366,49081,[0.1021241545677185],[3.2885215282440186],8095,"[1.6708325147628784, 5.008701801300049]","[1.407627820968628, 5.628126621246338]",-12.165281,-9.121176,incorrect,False,-12.165281,-18.242352,correct,True,-12.165281,-10.596573,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,7.489927,237,[6.912091255187988],[0.052000485360622406],4125,"[4.304960250854492, 3.0912487506866455]","[0.6365572214126587, 3.6396265029907227]",-7.9749393,-9.530225,correct,True,-7.9749393,-19.06045,correct,True,-7.9749393,-10.5820675,correct,True,10.853768,45192,[0.5384254455566406],[2.2475290298461914],9187,"[1.8537442684173584, 6.487798690795898]","[4.997064113616943, 1.0947144031524658]",-11.997734,-8.985333,incorrect,False,-11.997734,-17.970667,correct,True,-11.997734,-10.682415,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,15,7.4895754,699,[6.457699775695801],[4.8750319480896],6702,"[4.239627838134766, 4.31646728515625]","[5.283026695251465, -1.9649358987808228]",-8.911042,-9.789831,correct,True,-8.911042,-19.579662,correct,True,-8.911042,-11.129114,correct,True,10.862751,36900,[0.8660107851028442],[0.34954288601875305],3147,"[2.5609681606292725, 6.741973876953125]","[-2.168882131576538, -6.201521396636963]",-11.76548,-8.903507,incorrect,False,-11.76548,-17.807014,correct,True,-11.76548,-10.070523,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,16,7.193876,67,[7.705343246459961],[5.034212589263916],439,"[5.888339042663574, 3.33482027053833]","[6.483757972717285, -1.4048817157745361]",-6.7857933,-9.156701,correct,True,-6.7857933,-18.313402,correct,True,-6.7857933,-8.602796,correct,True,10.894553,33053,[0.9345497488975525],[-2.739593267440796],3991,"[2.3658559322357178, 5.1627326011657715]","[-3.085991859436035, 2.0842125415802]",-11.630264,-9.609865,incorrect,False,-11.630264,-19.21973,correct,True,-11.630264,-10.198957,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,4.804262,25,[8.79486083984375],[13.717750549316406],69,"[7.703774929046631, 2.8124759197235107]","[3.643204927444458, -3.8184492588043213]",-6.19872,-8.639731,correct,True,-6.19872,-17.279463,correct,True,-6.19872,-7.2898026,correct,True,10.898778,27575,[0.7103887796401978],[4.896779537200928],2736,"[2.1485931873321533, 5.576673984527588]","[4.360431671142578, 0.23685406148433685]",-11.455626,-9.720672,incorrect,False,-11.455626,-19.441343,correct,True,-11.455626,-10.017422,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,5.3065143,5,[12.408747673034668],[0.043270695954561234],58,"[8.383914947509766, 1.6464879512786865]","[1.1127122640609741, 2.4629158973693848]",-3.001745,-8.827016,correct,True,-3.001745,-17.654032,correct,True,-3.001745,-7.026577,correct,True,10.929763,29681,[1.2863948345184326],[2.1820387840270996],3252,"[2.667745590209961, 5.5992913246154785]","[-3.4331705570220947, 0.9264378547668457]",-11.507639,-9.532879,incorrect,False,-11.507639,-19.065758,correct,True,-11.507639,-10.126287,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,6.055672,5,[12.178741455078125],[9.889660835266113],82,"[8.554513931274414, 2.286417007446289]","[6.187309265136719, 1.0622260570526123]",-3.5975556,-8.966046,correct,True,-3.5975556,-17.932093,correct,True,-3.5975556,-7.221784,correct,True,10.869817,14018,[1.6183055639266968],[-0.6134048104286194],6678,"[2.083582639694214, 5.774150371551514]","[3.0645194053649902, -0.5540263056755066]",-10.9368725,-9.604697,incorrect,False,-10.9368725,-19.209394,correct,True,-10.9368725,-10.471596,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,4.8628097,2,[14.288643836975098],[-0.28815704584121704],40,"[9.821979522705078, 2.4446535110473633]","[1.4061176776885986, 1.5419963598251343]",-2.0772042,-8.993317,correct,True,-2.0772042,-17.986633,correct,True,-2.0772042,-6.5438676,correct,True,10.858491,13818,[1.5625075101852417],[0.48279669880867004],3076,"[2.4465222358703613, 5.573536396026611]","[3.4019315242767334, 2.9136500358581543]",-10.925381,-9.467751,incorrect,False,-10.925381,-18.935501,correct,True,-10.925381,-10.041367,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,5.047072,2,[13.573309898376465],[5.76729154586792],21,"[9.733112335205078, 2.7403745651245117]","[3.411630392074585, 5.236355304718018]",-1.8624806,-8.578936,correct,True,-1.8624806,-17.157871,correct,True,-1.8624806,-5.702674,correct,True,10.873362,15377,[1.6062747240066528],[3.342050313949585],1988,"[2.754683017730713, 6.1479573249816895]","[3.749844551086426, 9.25783920288086]",-10.99863,-9.464113,incorrect,False,-10.99863,-18.928226,correct,True,-10.99863,-9.850222,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,4.6060367,2,[14.355266571044922],[13.229996681213379],24,"[10.054194450378418, 3.9009926319122314]","[6.471680164337158, 0.9539431929588318]",-1.7562321,-8.483947,correct,True,-1.7562321,-16.967894,correct,True,-1.7562321,-6.057305,correct,True,10.899595,14522,[2.0382347106933594],[-1.578093409538269],1620,"[3.2201015949249268, 8.287392616271973]","[-7.5175557136535645, 4.8768391609191895]",-10.961985,-8.398294,incorrect,False,-10.961985,-16.796589,correct,True,-10.961985,-9.780118,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,2.0443292,1,[17.02825927734375],[-1.9523440599441528],19,"[11.079120635986328, 3.8489017486572266]","[1.1474902629852295, 7.683653354644775]",-0.60911137,-10.879997,correct,True,-0.60911137,-21.759995,correct,True,-0.60911137,-6.558252,correct,True,10.8977995,8088,[1.8342618942260742],[4.966217517852783],3221,"[2.3277151584625244, 9.111668586730957]","[3.1301400661468506, 0.8968639969825745]",-10.591888,-8.7751255,incorrect,False,-10.591888,-17.550251,correct,True,-10.591888,-10.098435,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,2.8883083,1,[15.548316955566406],[4.468449115753174],16,"[10.770066261291504, 5.656164646148682]","[8.547155380249023, 2.339247465133667]",-0.92748815,-9.786703,correct,True,-0.92748815,-19.573406,correct,True,-0.92748815,-5.705744,correct,True,10.841256,4899,[2.727037191390991],[0.38647958636283875],4342,"[2.7968225479125977, 8.696422576904297]","[1.5708105564117432, 5.496037006378174]",-10.286394,-8.934774,incorrect,False,-10.286394,-17.869549,correct,True,-10.286394,-10.216609,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,2.1612577,2,[15.641922950744629],[15.579606056213379],10,"[12.36147403717041, 5.860013961791992]","[4.499457836151123, 10.228704452514648]",-1.7331407,-8.41453,correct,True,-1.7331407,-16.82906,correct,True,-1.7331407,-5.0135846,correct,True,10.813213,4744,[2.682737350463867],[5.54976749420166],3226,"[2.90008282661438, 9.619223594665527]","[7.994711399078369, 10.79946231842041]",-10.251535,-8.277251,incorrect,False,-10.251535,-16.554502,correct,True,-10.251535,-10.034189,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,1.5325617,1,[18.9757137298584],[6.806781768798828],11,"[12.814565658569336, 8.552717208862305]","[4.833242893218994, 3.3815855979919434]",-0.56130165,-7.7846,correct,True,-0.56130165,-15.5692,correct,True,-0.56130165,-6.7224474,correct,True,10.823185,7483,[3.502194404602051],[-0.12298055738210678],2327,"[4.1762285232543945, 12.164159774780273]","[-4.304230690002441, 3.146038770675659]",-10.535142,-6.951332,incorrect,False,-10.535142,-13.902664,correct,True,-10.535142,-9.861108,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,1.320261,1,[19.498756408691406],[-0.030606402084231377],13,"[13.239447593688965, 8.938164710998535]","[-0.8798860311508179, 5.508903980255127]",-0.39460784,-8.088149,correct,True,-0.39460784,-16.176298,correct,True,-0.39460784,-6.6539183,correct,True,10.836652,4424,[3.3384878635406494],[2.416764736175537],3278,"[3.502655267715454, 12.321510314941406]","[0.7726567983627319, 6.30300760269165]",-10.219974,-7.296682,incorrect,False,-10.219974,-14.593364,correct,True,-10.219974,-10.055806,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,0.9567671,2,[18.060047149658203],[8.258377075195312],22,"[12.009164810180664, 9.756014823913574]","[2.2637720108032227, 14.425365447998047]",-2.0617282,-7.6774015,correct,True,-2.0617282,-15.354803,correct,True,-2.0617282,-8.112608,correct,True,10.805856,3912,[3.5502312183380127],[-7.070509910583496],3938,"[3.5463130474090576, 13.123199462890625]","[-4.156833648681641, 12.221687316894531]",-10.141239,-6.6273623,incorrect,False,-10.141239,-13.2547245,correct,True,-10.141239,-10.145157,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,1.26721,1,[19.63225746154785],[14.451440811157227],24,"[12.121072769165039, 12.748575210571289]","[8.501277923583984, 5.6470489501953125]",-0.79740596,-8.935946,correct,True,-0.79740596,-17.871893,correct,True,-0.79740596,-8.308593,correct,True,10.784358,6583,[2.5761964321136475],[0.7559875249862671],3493,"[2.9430201053619385, 15.7868070602417]","[1.8972043991088867, 8.590571403503418]",-10.43919,-7.767088,incorrect,False,-10.43919,-15.534176,correct,True,-10.43919,-10.072367,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,0.62176746,1,[22.641883850097656],[5.81096887588501],19,"[13.850325584411621, 13.520801544189453]","[-0.14033085107803345, 3.2281665802001953]",-0.147818,-10.499425,correct,True,-0.147818,-20.99885,correct,True,-0.147818,-8.939385,correct,True,10.713747,5711,[2.5040814876556396],[-1.1391280889511108],2294,"[3.030855655670166, 16.870086669921875]","[-5.665557384490967, 2.323533058166504]",-10.333043,-8.154375,incorrect,False,-10.333043,-16.30875,correct,True,-10.333043,-9.806269,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,0.52618426,1,[22.916057586669922],[9.156400680541992],23,"[12.914942741394043, 13.758936882019043]","[-0.6484053134918213, 8.276507377624512]",-0.121815085,-10.049752,correct,True,-0.121815085,-20.099504,correct,True,-0.121815085,-10.122935,correct,True,10.715382,4522,[2.354804039001465],[-7.630908966064453],3868,"[2.448350191116333, 16.77300262451172]","[-7.534636497497559, 4.882023334503174]",-10.187403,-7.41747,incorrect,False,-10.187403,-14.83494,correct,True,-10.187403,-10.093857,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,32,0.31257862,1,[24.142332077026367],[0.7707906365394592],28,"[11.977279663085938, 15.16174030303955]","[-2.433547019958496, 6.608336448669434]",-0.067207605,-9.925382,correct,True,-0.067207605,-19.850763,correct,True,-0.067207605,-12.232263,correct,True,10.670468,4252,[1.4084899425506592],[9.012701988220215],3548,"[1.5095382928848267, 17.302165985107422]","[10.990816116333008, 11.025465965270996]",-10.126652,-5.812619,incorrect,False,-10.126652,-11.625238,correct,True,-10.126652,-10.025604,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,33,0.17791681,1,[23.2436580657959],[-2.1399340629577637],37,"[10.73504638671875, 16.175031661987305]","[-2.2393503189086914, -2.6187591552734375]",-0.029560164,-9.078667,correct,True,-0.029560164,-18.157333,correct,True,-0.029560164,-12.538162,correct,True,10.685616,8014,[2.6597280502319336],[-6.8454718589782715],4458,"[3.042448043823242, 19.236255645751953]","[-7.831038475036621, 1.9264003038406372]",-10.561128,-5.4275427,incorrect,False,-10.561128,-10.855085,correct,True,-10.561128,-10.178408,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,34,0.31007224,1,[21.523929595947266],[-3.0429437160491943],36,"[9.5933256149292, 14.577134132385254]","[-1.1448577642440796, -1.4541841745376587]",-0.06702368,-8.487261,correct,True,-0.06702368,-16.974522,correct,True,-0.06702368,-11.997625,correct,True,10.660374,5465,[1.8386777639389038],[12.425355911254883],3587,"[2.1031923294067383, 18.789873123168945]","[15.364547729492188, -0.11167110502719879]",-10.285883,-5.213902,incorrect,False,-10.285883,-10.427804,correct,True,-10.285883,-10.021368,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,35,0.3822234,1,[19.947446823120117],[1.1971585750579834],27,"[8.945662498474121, 12.496562004089355]","[-4.518781661987305, 3.5234601497650146]",-0.09887988,-6.970108,correct,True,-0.09887988,-13.940216,correct,True,-0.09887988,-11.100654,correct,True,10.640451,17398,[3.826975107192993],[3.08894944190979],6500,"[4.560129165649414, 17.403179168701172]","[4.4855499267578125, 5.072442531585693]",-11.14653,-5.4133162,incorrect,False,-11.14653,-10.8266325,incorrect,False,-11.14653,-10.413376,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,36,0.22351724,1,[19.356586456298828],[-9.660186767578125],43,"[7.202804088592529, 11.56158447265625]","[-10.951172828674316, -5.664952278137207]",-0.04251996,-7.4244337,correct,True,-0.04251996,-14.848867,correct,True,-0.04251996,-12.196301,correct,True,10.373183,35751,[4.3324174880981445],[-0.7445111274719238],14116,"[5.336076736450195, 16.535886764526367]","[-1.3427165746688843, 0.09229966998100281]",-12.061286,-6.1040134,incorrect,False,-12.061286,-12.208027,correct,True,-12.061286,-11.057627,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,37,0.16642042,1,[14.379561424255371],[-11.565877914428711],33,"[2.940424680709839, 6.0412750244140625]","[-14.681441307067871, -7.285082817077637]",-0.025248358,-6.2635107,correct,True,-0.025248358,-12.527021,correct,True,-0.025248358,-11.464376,correct,True,10.182307,19556,[3.777437925338745],[8.679856300354004],8923,"[4.5398783683776855, 14.198508262634277]","[7.665477752685547, -11.952730178833008]",-11.454314,-5.536882,incorrect,False,-11.454314,-11.073764,incorrect,False,-11.454314,-10.691874,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,38,0.112854965,1,[8.27196216583252],[-16.44135093688965],34,"[-2.7053275108337402, 2.643813371658325]","[-11.963452339172363, -2.572681427001953]",-0.01456862,-5.5543013,correct,True,-0.01456862,-11.108603,correct,True,-0.01456862,-10.991861,correct,True,9.624755,22910,[7.222174644470215],[-17.11454200744629],17934,"[7.527505874633789, 6.21645450592041]","[-19.17460823059082, -6.93178129196167]",-12.040798,-5.925079,incorrect,False,-12.040798,-11.850158,incorrect,False,-12.040798,-11.735466,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,39,2.1260161,1,[0.015154702588915825],,40,"[-6.688904762268066, 1.1495484113693237]",,-0.5229051,-3.6383417,correct,True,-0.5229051,-7.2766833,correct,True,-0.5229051,-7.2269664,correct,True,7.0183372,12335,[-11.196901321411133],,30886,"[-13.08591365814209, 1.835055947303772]",,-13.762693,-7.9797387,incorrect,False,-13.762693,-15.959477,correct,True,-13.762693,-15.651707,correct,True,An
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,7.7889347,12532,"[1.3845995664596558, 7.632591724395752]","[1.8311097621917725, -2.3904268741607666]",47226,[-0.5185225009918213],[2.48820161819458],-8.988159,-13.495896,correct,True,-17.976318,-13.495896,incorrect,False,-11.592775,-13.495896,correct,True,8.226946,85541,"[-3.1916778087615967, 7.726701259613037]","[3.2311923503875732, 2.9971883296966553]",4922,[2.513484001159668],[0.6144073009490967],-11.143738,-10.586032,incorrect,False,-22.287476,-10.586032,incorrect,False,-16.291195,-10.586032,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,9.085691,4201,"[2.300057888031006, 6.935644626617432]","[7.341782093048096, -0.6730839610099792]",6362,[1.8675916194915771],[1.1179232597351074],-8.314077,-10.617159,correct,True,-16.628155,-10.617159,incorrect,False,-10.184692,-10.617159,correct,True,8.636845,81177,"[-1.9408724308013916, 8.548018455505371]","[1.4338256120681763, 2.6323764324188232]",6650,[2.8437047004699707],[1.7535048723220825],-10.780052,-10.815584,correct,True,-21.560104,-10.815584,incorrect,False,-15.600161,-10.815584,incorrect,False,A
