task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",12,6.715073,54183,[2.208935499191284],[0.8158385157585144],75072,[1.0716739892959595],[-2.50872540473938],-15.740845,-16.878105,correct,True,-15.740845,-16.878105,correct,True,-15.740845,-16.878105,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",13,6.4787254,44198,[2.404543161392212],[0.21064946055412292],82267,[0.3052658140659332],[1.9757628440856934],-15.116335,-17.215612,correct,True,-15.116335,-17.215612,correct,True,-15.116335,-17.215612,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",14,7.0252676,34643,[2.2414703369140625],[2.9800851345062256],59657,[0.9277762174606323],[1.0714114904403687],-14.579258,-15.892952,correct,True,-14.579258,-15.892952,correct,True,-14.579258,-15.892952,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",15,6.232207,19622,[3.1109209060668945],[-4.728988170623779],46540,[1.2386295795440674],[-0.8226033449172974],-13.53595,-15.408241,correct,True,-13.53595,-15.408241,correct,True,-13.53595,-15.408241,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",16,5.9283824,36261,[1.6828091144561768],[2.248497247695923],48606,[0.9687376022338867],[2.503962993621826],-14.761751,-15.475822,correct,True,-14.761751,-15.475822,correct,True,-14.761751,-15.475822,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",17,5.23149,36032,[2.307175636291504],[6.662443161010742],49882,[1.6521883010864258],[0.3756384253501892],-14.911336,-15.566323,correct,True,-14.911336,-15.566323,correct,True,-14.911336,-15.566323,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",18,4.576791,18567,[4.133667469024658],[8.331294059753418],59227,[1.6929967403411865],[6.937027931213379],-13.771812,-16.212482,correct,True,-13.771812,-16.212482,correct,True,-13.771812,-16.212482,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",19,5.7081213,4494,[6.430465221405029],[2.7369883060455322],25314,[3.7231547832489014],[0.39423274993896484],-11.350769,-14.05808,correct,True,-11.350769,-14.05808,correct,True,-11.350769,-14.05808,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",20,6.358146,2999,[6.780468463897705],[7.203920364379883],24914,[3.5801033973693848],[2.2086892127990723],-10.716706,-13.917071,correct,True,-10.716706,-13.917071,correct,True,-10.716706,-13.917071,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",21,6.4108715,926,[8.296845436096191],[1.0280563831329346],22434,[3.9801578521728516],[-4.943195343017578],-9.364629,-13.681316,correct,True,-9.364629,-13.681316,correct,True,-9.364629,-13.681316,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",22,6.600806,580,[8.421056747436523],[12.49380874633789],38893,[2.545337677001953],[11.39055347442627],-8.801103,-14.676822,correct,True,-8.801103,-14.676822,correct,True,-8.801103,-14.676822,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",23,6.715617,47,[11.074530601501465],[10.774659156799316],8338,[5.066084384918213],[13.179774284362793],-5.950778,-11.959224,correct,True,-5.950778,-11.959224,correct,True,-5.950778,-11.959224,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",24,4.70448,14,[12.94752025604248],[1.3975476026535034],436,[8.293953895568848],[-4.986087799072266],-4.622945,-9.276511,correct,True,-4.622945,-9.276511,correct,True,-4.622945,-9.276511,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",25,6.7821283,5,[12.507176399230957],[-0.08849890530109406],1298,[6.710385799407959],[3.6213576793670654],-3.8300605,-9.626851,correct,True,-3.8300605,-9.626851,correct,True,-3.8300605,-9.626851,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",26,6.216785,17,[11.974832534790039],[4.175680160522461],1039,[7.233394145965576],[1.1234666109085083],-4.8521585,-9.593597,correct,True,-4.8521585,-9.593597,correct,True,-4.8521585,-9.593597,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",27,6.308572,11,[11.659880638122559],[1.6082534790039062],1042,[6.748314380645752],[2.2626144886016846],-4.647478,-9.559044,correct,True,-4.647478,-9.559044,correct,True,-4.647478,-9.559044,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",28,4.301662,24,[11.073953628540039],[7.451781272888184],903,[6.670614719390869],[0.21303041279315948],-5.912199,-10.315538,correct,True,-5.912199,-10.315538,correct,True,-5.912199,-10.315538,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",29,4.271516,13,[11.858150482177734],[8.94784164428711],983,[6.3850579261779785],[5.4900031089782715],-4.813695,-10.286788,correct,True,-4.813695,-10.286788,correct,True,-4.813695,-10.286788,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",30,3.1223478,12,[12.668219566345215],[5.446356296539307],478,[6.944554328918457],[2.2721049785614014],-4.6852727,-10.408938,correct,True,-4.6852727,-10.408938,correct,True,-4.6852727,-10.408938,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",31,3.5251598,11,[12.96072769165039],[4.148965835571289],547,[6.994353771209717],[6.005310535430908],-4.280524,-10.246898,correct,True,-4.280524,-10.246898,correct,True,-4.280524,-10.246898,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",32,2.7816947,15,[13.572155952453613],[15.684218406677246],310,[8.078496932983398],[11.656210899353027],-5.114974,-10.608633,correct,True,-5.114974,-10.608633,correct,True,-5.114974,-10.608633,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",33,1.9427478,4,[15.928220748901367],[33.143699645996094],74,[10.002882957458496],[19.276948928833008],-3.6251307,-9.550468,correct,True,-3.6251307,-9.550468,correct,True,-3.6251307,-9.550468,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",34,1.1183767,2,[22.430831909179688],[56.495826721191406],22,[13.688135147094727],[36.062461853027344],-1.0093906,-9.752088,correct,True,-1.0093906,-9.752088,correct,True,-1.0093906,-9.752088,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",35,0.00016336485,1,[33.802310943603516],[28.66414451599121],2,[21.0233154296875],[15.943425178527832],-1.1324818e-05,-12.779007,correct,True,-1.1324818e-05,-12.779007,correct,True,-1.1324818e-05,-12.779007,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",36,1.8088842e-05,1,[36.571956634521484],[-3.6649391651153564],2,[22.34931182861328],[-2.4384450912475586],-1.072883e-06,-14.222646,correct,True,-1.072883e-06,-14.222646,correct,True,-1.072883e-06,-14.222646,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",37,9.050792e-05,1,[32.419490814208984],[-24.732318878173828],2,[19.768795013427734],[-22.699800491333008],-6.198864e-06,-12.6507015,correct,True,-6.198864e-06,-12.6507015,correct,True,-6.198864e-06,-12.6507015,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",38,0.0067680967,1,[15.725257873535156],[-12.711674690246582],4,[5.888666152954102],[-11.6533203125],-0.00071881205,-9.837311,correct,True,-0.00071881205,-9.837311,correct,True,-0.00071881205,-9.837311,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",39,1.3436178,1,[0.7130836248397827],,7,[-3.8660852909088135],,-0.24792558,-4.8270946,correct,True,-0.24792558,-4.8270946,correct,True,-0.24792558,-4.8270946,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,8.3585415,67300,[-0.40771058201789856],[-0.11025862395763397],61310,[-0.14080828428268433],[-4.0175628662109375],-14.606888,-14.339985,incorrect,False,-14.606888,-14.339985,incorrect,False,-14.606888,-14.339985,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,8.016951,54578,[-0.3214372992515564],[3.9633398056030273],96651,[-2.410827159881592],[2.7471868991851807],-14.475643,-16.565033,correct,True,-14.475643,-16.565033,correct,True,-14.475643,-16.565033,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,7.199217,23372,[2.1736443042755127],[7.6791462898254395],61932,[0.0070967962965369225],[3.95430326461792],-13.353916,-15.520463,correct,True,-13.353916,-15.520463,correct,True,-13.353916,-15.520463,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,5.982522,1097,[5.763578414916992],[-2.065277338027954],15805,[2.208787441253662],[-0.9543594717979431],-9.611592,-13.166383,correct,True,-9.611592,-13.166383,correct,True,-9.611592,-13.166383,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,7.6003866,4613,[4.499229431152344],[-2.3667194843292236],29609,[1.6631985902786255],[-1.4202003479003906],-10.788382,-13.624413,correct,True,-10.788382,-13.624413,correct,True,-10.788382,-13.624413,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,6.6050687,16390,[3.241421937942505],[-0.6584830284118652],53415,[0.9922100305557251],[-4.086426734924316],-12.779369,-15.028581,correct,True,-12.779369,-15.028581,correct,True,-12.779369,-15.028581,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,7.5259814,20335,[2.8544023036956787],[-3.383800745010376],85018,[-0.8047689199447632],[-1.0586858987808228],-13.021699,-16.68087,correct,True,-13.021699,-16.68087,correct,True,-13.021699,-16.68087,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,7.0666475,52509,[1.064505934715271],[7.042758941650391],93796,[-1.2514861822128296],[8.952387809753418],-15.304627,-17.620619,correct,True,-15.304627,-17.620619,correct,True,-15.304627,-17.620619,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",8,6.452452,20149,[4.026680946350098],[-5.860850811004639],39988,[2.7584025859832764],[-6.498460292816162],-13.47011,-14.738388,correct,True,-13.47011,-14.738388,correct,True,-13.47011,-14.738388,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",9,6.6406918,42660,[2.064817190170288],[2.128504991531372],70508,[0.523248553276062],[-0.6498722434043884],-14.827793,-16.369362,correct,True,-14.827793,-16.369362,correct,True,-14.827793,-16.369362,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",10,5.1504717,25842,[2.7580580711364746],[-2.4609932899475098],68668,[0.2936526834964752],[0.8275493383407593],-14.361076,-16.825481,correct,True,-14.361076,-16.825481,correct,True,-14.361076,-16.825481,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",11,5.1160626,44464,[2.0503475666046143],[0.6569082736968994],73456,[0.557348370552063],[1.4474811553955078],-15.64619,-17.139189,correct,True,-15.64619,-17.139189,correct,True,-15.64619,-17.139189,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",12,6.691765,52712,[2.2634103298187256],[1.1066644191741943],75561,[1.0144418478012085],[-2.672044277191162],-15.661877,-16.910845,correct,True,-15.661877,-16.910845,correct,True,-15.661877,-16.910845,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",13,6.4992247,41193,[2.541391134262085],[0.08210943639278412],83051,[0.2194923311471939],[1.788691520690918],-14.932583,-17.254482,correct,True,-14.932583,-17.254482,correct,True,-14.932583,-17.254482,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",14,7.04753,32757,[2.31771183013916],[2.246527910232544],61450,[0.7806366086006165],[1.369253396987915],-14.416438,-15.953513,correct,True,-14.416438,-15.953513,correct,True,-14.416438,-15.953513,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",15,6.475334,21859,[2.947673797607422],[-5.656392574310303],50331,[1.1782331466674805],[-2.096691131591797],-13.637939,-15.40738,correct,True,-13.637939,-15.40738,correct,True,-13.637939,-15.40738,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",16,6.1831617,41591,[1.2968991994857788],[3.6556777954101562],57009,[0.5639402270317078],[2.0011074542999268],-14.98807,-15.721029,correct,True,-14.98807,-15.721029,correct,True,-14.98807,-15.721029,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",17,5.512809,33766,[2.258110523223877],[5.297818660736084],56826,[1.0867249965667725],[-0.9855439066886902],-14.679126,-15.850512,correct,True,-14.679126,-15.850512,correct,True,-14.679126,-15.850512,correct,True
