task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,3.5874543,14,[11.916641235351562],[17.325345993041992],25,[10.982101440429688],[19.979904174804688],-4.7552986,-5.6898384,correct,True,-4.7552986,-5.6898384,correct,True,-4.7552986,-5.6898384,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,1.666412,6,[16.549448013305664],[29.40620231628418],5,[16.64557647705078],[20.927885055541992],-3.2795217,-3.1833932,incorrect,False,-3.2795217,-3.1833932,incorrect,False,-3.2795217,-3.1833932,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,0.19801658,1,[25.610219955444336],[-5.930649280548096],2,[21.56412696838379],[-6.281120777130127],-0.036587156,-4.08268,correct,True,-0.036587156,-4.08268,correct,True,-0.036587156,-4.08268,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,0.3136853,1,[17.54067611694336],[5.11190128326416],2,[14.112177848815918],[6.555327415466309],-0.06441999,-3.4929183,correct,True,-0.06441999,-3.4929183,correct,True,-0.06441999,-3.4929183,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,3.1879492,1,[13.557032585144043],,3,[12.302821159362793],,-1.168586,-2.4227974,correct,True,-1.168586,-2.4227974,correct,True,-1.168586,-2.4227974,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,7.8067827,77209,"[-2.061984062194824, 9.871824264526367]","[3.213616132736206, 1.027742862701416]",9925,"[2.364236354827881, 4.330994606018066, 0.3973847031593323]","[-4.829514980316162, 2.86961030960083, 7.503295421600342]",-11.620506,-12.279809,correct,True,-23.241013,-36.839428,correct,True,-16.114172,-11.687952,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,7.0217094,39663,"[0.15119899809360504, 8.599710464477539]","[-1.1361291408538818, 7.077155113220215]",55723,"[-0.7842839360237122, 4.783326625823975, 5.868717193603516]","[2.074613094329834, 7.73972225189209, -4.471560478210449]",-11.010725,-12.309592,correct,True,-22.02145,-36.928776,correct,True,-14.81813,-15.7536125,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,5.8350954,64427,"[-0.46843454241752625, 9.784760475158691]","[1.66236412525177, 9.218489646911621]",45377,"[0.49045103788375854, 7.117710113525391, 2.7839605808258057]","[-1.8561429977416992, 2.1593360900878906, 0.8952403664588928]",-12.161118,-12.042405,incorrect,False,-24.322235,-36.127216,correct,True,-16.62453,-15.665642,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,6.148097,52759,"[0.5897478461265564, 11.944258689880371]","[3.861259937286377, -2.072737216949463]",77954,"[-0.6811232566833496, 6.779416561126709, 2.5702617168426514]","[4.744968891143799, 4.768345355987549, 1.174810528755188]",-10.634351,-12.717172,correct,True,-21.268702,-38.151516,correct,True,-16.195307,-17.466177,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,5.2173324,35569,"[2.111370325088501, 9.362723350524902]","[-10.09231948852539, -5.184138774871826]",48194,"[1.3259629011154175, 7.824299335479736, 2.731435775756836]","[-4.05668830871582, -0.40375298261642456, 1.3748704195022583]",-12.09589,-12.280919,correct,True,-24.19178,-36.84276,correct,True,-15.521748,-16.307154,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,5.826169,102144,"[-2.7546451091766357, 7.012048244476318]","[-3.685898542404175, -1.936331868171692]",68819,"[-0.712239146232605, 7.400097846984863, 3.15240478515625]","[2.144080400466919, 2.197237253189087, -3.3494906425476074]",-14.442129,-12.680211,incorrect,False,-28.884258,-38.040634,correct,True,-18.968544,-16.926138,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,4.811393,113908,"[-4.007043838500977, 6.021582126617432]","[2.3354291915893555, 0.1938372254371643]",45395,"[0.24019411206245422, 7.513086318969727, 1.7109894752502441]","[-4.619096755981445, -1.7997421026229858, -3.8016481399536133]",-14.935341,-12.728353,incorrect,False,-29.870682,-38.18506,correct,True,-20.133614,-15.886373,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,4.9197865,106432,"[-3.2503321170806885, 5.748775005340576]","[-4.8170037269592285, 4.264901161193848]",76617,"[-1.3350870609283447, 6.167373180389404, 0.18669359385967255]","[2.4122068881988525, 2.3888580799102783, 3.9193527698516846]",-14.3297825,-13.848675,incorrect,False,-28.659565,-41.546024,correct,True,-19.360699,-17.445457,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,6.0854387,121391,"[-4.5117292404174805, 6.545217037200928]","[-1.7103052139282227, 1.5853508710861206]",62621,"[-0.331778347492218, 6.28802490234375, 1.397648572921753]","[3.6707980632781982, -0.8079751133918762, -5.577336311340332]",-14.706913,-13.103948,incorrect,False,-29.413826,-39.311844,correct,True,-20.569221,-16.38927,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,5.3863444,119707,"[-4.743643760681152, 6.459539890289307]","[-0.9254226684570312, -2.2094879150390625]",34805,"[0.7129359245300293, 5.8535027503967285, -0.07294566184282303]","[-1.319811224937439, 3.170306921005249, 0.07889319956302643]",-14.642288,-13.305187,incorrect,False,-29.284576,-39.91556,correct,True,-20.485264,-15.028683,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,5.4521265,124025,"[-5.10194206237793, 5.933882713317871]","[-0.1526467204093933, 4.396407604217529]",48380,"[0.38412708044052124, 6.445464134216309, -0.05509839579463005]","[1.4537698030471802, 1.7724287509918213, -4.220747947692871]",-15.314449,-13.39061,incorrect,False,-30.628899,-40.17183,correct,True,-21.25329,-15.767224,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,2.509168,121194,"[-4.819630146026611, 6.852947235107422]","[0.8952306509017944, 5.345408916473389]",35961,"[0.7229897975921631, 6.865616321563721, -0.9664308428764343]","[6.090136528015137, 0.9548924565315247, 3.0684750080108643]",-15.093546,-13.508217,incorrect,False,-30.187092,-40.52465,correct,True,-21.715046,-16.172424,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,2.1713696,112747,"[-4.235909461975098, 7.584222316741943]","[-3.5021963119506836, 3.0841517448425293]",14139,"[2.2347710132598877, 6.625521183013916, -0.2102871835231781]","[0.5459354519844055, 3.7277956008911133, 5.063697338104248]",-14.3606415,-12.883443,incorrect,False,-28.721283,-38.65033,correct,True,-20.8634,-14.392723,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,5.2091656,120125,"[-4.903149127960205, 7.930029392242432]","[0.917755126953125, 5.789564609527588]",16235,"[2.2359533309936523, 7.290915012359619, 1.0235053300857544]","[1.5311837196350098, 1.044928789138794, 8.938997268676758]",-14.143053,-12.041739,incorrect,False,-28.286106,-36.125217,correct,True,-20.629883,-13.490784,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,5.752268,114395,"[-4.28663969039917, 8.657179832458496]","[12.559524536132812, 7.21889591217041]",13767,"[2.4791665077209473, 6.895962715148926, 3.2015347480773926]","[11.638917922973633, 3.9012577533721924, 14.861848831176758]",-14.079195,-11.179517,incorrect,False,-28.15839,-33.53855,correct,True,-19.950136,-13.184332,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,5.715583,30444,"[0.8125778436660767, 10.669404983520508]","[2.6671676635742188, 5.269795894622803]",837,"[6.264524459838867, 7.198840618133545, 8.813962936401367]","[1.3700611591339111, 11.014063835144043, 18.316896438598633]",-10.454556,-7.935431,incorrect,False,-20.909113,-23.806293,correct,True,-14.810543,-9.358593,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,5.4410486,20726,"[1.4722137451171875, 10.945135116577148]","[8.797736167907715, 13.284271240234375]",1054,"[5.778709888458252, 10.144721031188965, 15.375031471252441]","[3.201047897338867, 3.709829092025757, 10.278139114379883]",-10.07259,-5.803602,incorrect,False,-20.14518,-17.410807,incorrect,False,-14.173211,-9.866712,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,3.9795513,3023,"[4.189268112182617, 14.627093315124512]","[9.072408676147461, 14.469914436340332]",770,"[5.993458271026611, 10.009713172912598, 17.975406646728516]","[9.712815284729004, 10.669628143310547, 10.902070045471191]",-7.5574474,-5.3775973,incorrect,False,-15.114895,-16.132792,correct,True,-11.976742,-10.172551,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,1.8282506,673,"[6.644656181335449, 18.89288902282715]","[28.104751586914062, 14.097807884216309]",179,"[8.430445671081543, 12.165928840637207, 19.240970611572266]","[20.973758697509766, 11.60095500946045, 15.23546314239502]",-7.010972,-4.986858,incorrect,False,-14.021944,-14.960574,correct,True,-12.468419,-10.682625,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,0.1469613,4,"[18.255578994750977, 21.677934646606445]","[-5.612836837768555, 2.9040989875793457]",11,"[15.96298885345459, 14.089211463928223, 21.39598846435547]","[-3.095479965209961, 11.67772388458252, -2.1330513954162598]",-3.0838935,-3.5724952,correct,True,-6.167787,-10.717485,correct,True,-6.027297,-8.319891,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,1.1437024,3,"[11.58879280090332, 20.775104522705078]","[9.708426475524902, 1.7062842845916748]",4,"[11.149682998657227, 17.993133544921875, 16.462804794311523]","[8.79928207397461, 5.017300128936768, 8.812827110290527]",-1.4064262,-1.0865983,incorrect,False,-2.8128524,-3.2597947,correct,True,-2.810411,-3.2495165,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,3.4870028,2,"[12.566183090209961, 13.773189544677734]",,5,"[11.780318260192871, 15.774409294128418, 14.950151443481445]",,-0.9924242,-0.9333574,incorrect,False,-1.9848484,-2.8000722,correct,True,-1.9578745,-2.7437384,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,0,7.9864974,121221,[-5.219001293182373],[3.3156802654266357],53817,[-0.9118248820304871],[-0.0864255428314209],-19.116552,-14.809377,incorrect,False,-19.116552,-14.809377,incorrect,False,-19.116552,-14.809377,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,1,7.2052736,86219,[-2.4882259368896484],[1.6018328666687012],52544,[-0.779255747795105],[0.8992677330970764],-17.212532,-15.503563,incorrect,False,-17.212532,-15.503563,incorrect,False,-17.212532,-15.503563,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,2,5.5685163,72641,[-1.0132057666778564],[2.3213376998901367],54771,[-0.12112011760473251],[2.483386516571045],-17.046406,-16.154322,incorrect,False,-17.046406,-16.154322,incorrect,False,-17.046406,-16.154322,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,3,6.548085,52858,[0.5789519548416138],[4.603867053985596],41150,[1.2856744527816772],[3.1959617137908936],-16.023773,-15.317051,incorrect,False,-16.023773,-15.317051,incorrect,False,-16.023773,-15.317051,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,4,5.365836,28143,[2.433729410171509],[-2.9234535694122314],27338,[2.495750665664673],[-4.497799396514893],-14.966148,-14.904127,incorrect,False,-14.966148,-14.904127,incorrect,False,-14.966148,-14.904127,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,5,5.8353596,39741,[0.6462514400482178],[0.441768616437912],50887,[-0.02069334127008915],[2.958873748779297],-15.3277855,-15.994731,correct,True,-15.3277855,-15.994731,correct,True,-15.3277855,-15.994731,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,6,3.9254189,37131,[0.7575817108154297],[-0.04443255066871643],31106,[1.172206163406372],[-1.0977027416229248],-15.614953,-15.200329,incorrect,False,-15.614953,-15.200329,incorrect,False,-15.614953,-15.200329,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,7,5.5831594,37284,[0.7543747425079346],[6.2063889503479],36123,[0.8315576910972595],[2.7538726329803467],-15.144309,-15.067126,incorrect,False,-15.144309,-15.067126,incorrect,False,-15.144309,-15.067126,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,8,6.0298877,16548,[2.6999270915985107],[-1.9340507984161377],28840,[1.6373674869537354],[-3.688261032104492],-13.437355,-14.499914,correct,True,-13.437355,-14.499914,correct,True,-13.437355,-14.499914,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,9,5.4599266,18525,[1.9972683191299438],[1.2966387271881104],39871,[0.5068299770355225],[1.1616367101669312],-13.72947,-15.219909,correct,True,-13.72947,-15.219909,correct,True,-13.72947,-15.219909,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,10,4.8799543,19212,[2.357611894607544],[-1.1819586753845215],42008,[0.8105037808418274],[-0.9239507913589478],-14.001241,-15.548348,correct,True,-14.001241,-15.548348,correct,True,-14.001241,-15.548348,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,11,2.4570236,20784,[1.9102344512939453],[0.13800479471683502],39310,[0.5298892855644226],[-1.8751838207244873],-15.087809,-16.468153,correct,True,-15.087809,-16.468153,correct,True,-15.087809,-16.468153,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,12,2.3365536,18238,[1.814742088317871],[4.195107460021973],44649,[0.031096063554286957],[6.341598033905029],-14.822273,-16.605919,correct,True,-14.822273,-16.605919,correct,True,-14.822273,-16.605919,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,13,5.035028,11020,[2.8117847442626953],[3.765073299407959],20163,[1.7361642122268677],[5.101598739624023],-12.898924,-13.974545,correct,True,-12.898924,-13.974545,correct,True,-12.898924,-13.974545,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,14,5.6386156,6505,[3.6271793842315674],[21.19415855407715],9728,[3.0077199935913086],[16.921382904052734],-12.055585,-12.675044,correct,True,-12.055585,-12.675044,correct,True,-12.055585,-12.675044,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,15,6.3079176,12,[10.428292274475098],[5.613232612609863],85,[8.421538352966309],[8.003517150878906],-4.62631,-6.633064,correct,True,-4.62631,-6.633064,correct,True,-4.62631,-6.633064,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,16,5.097389,18,[10.53182601928711],[11.993868827819824],34,[9.5433931350708],[14.158175468444824],-4.8071856,-5.7956185,correct,True,-4.8071856,-5.7956185,correct,True,-4.8071856,-5.7956185,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,17,4.6791434,3,[12.932806015014648],[13.949466705322266],4,[12.795742988586426],[18.08353614807129],-2.843576,-2.980639,correct,True,-2.843576,-2.980639,correct,True,-2.843576,-2.980639,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,18,2.349793,4,[16.10686492919922],[32.949981689453125],1,[17.348798751831055],[27.647563934326172],-2.365057,-1.1231232,incorrect,False,-2.365057,-1.1231232,incorrect,False,-2.365057,-1.1231232,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,19,0.55697167,1,[26.900653839111328],[-5.411296367645264],2,[25.21793556213379],[-10.277016639709473],-0.19468789,-1.8774061,correct,True,-0.19468789,-1.8774061,correct,True,-0.19468789,-1.8774061,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,20,0.158081,1,[18.678752899169922],[5.824034690856934],2,[14.83206844329834],[5.226472854614258],-0.027841961,-3.8745265,correct,True,-0.027841961,-3.8745265,correct,True,-0.027841961,-3.8745265,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,21,2.3711548,1,[14.758523941040039],,4,[12.052940368652344],,-0.56048274,-3.2660663,correct,True,-0.56048274,-3.2660663,correct,True,-0.56048274,-3.2660663,correct,True
