task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",10,8.875,64,"[4.56640625, 1.494140625, 1.1669921875]","[-0.90185546875, -0.63134765625, -1.5283203125]",27418,[-1.443359375],[1.330078125],-8.75,-13.06,correct,True,-26.25,-13.06,incorrect,False,-7.055,-13.06,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",11,8.836,228,"[3.865234375, 1.0869140625, 0.51025390625]","[-0.37548828125, 0.1834716796875, -2.068359375]",22906,[-0.70068359375],[-0.375],-9.34,-12.39,correct,True,-28.05,-12.39,incorrect,False,-7.824,-12.39,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",12,8.45,319,"[3.529296875, 1.0908203125, -0.29931640625]","[-1.1142578125, -0.89404296875, -0.62060546875]",22998,[-0.85400390625],[2.271484375],-9.86,-12.5,correct,True,-29.58,-12.5,incorrect,False,-8.12,-12.5,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",13,7.387,758,"[2.904296875, 0.5107421875, -0.482666015625]","[-1.1103515625, 2.3984375, -0.392333984375]",12200,[0.25],[2.0859375],-10.44,-11.54,correct,True,-31.31,-11.54,incorrect,False,-8.88,-11.54,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",14,7.58,3642,"[1.9619140625, 1.4775390625, -0.5712890625]","[0.447265625, 1.4345703125, 0.298095703125]",7007,[1.2939453125],[2.189453125],-10.64,-10.83,correct,True,-31.92,-10.83,incorrect,False,-10.16,-10.83,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",15,1.591,3039,"[1.994140625, 2.01953125, -0.413330078125]","[3.310546875, 0.67529296875, 2.724609375]",2177,[2.27734375],[11.8984375],-10.984,-11.72,correct,True,-32.97,-11.72,incorrect,False,-12.0,-11.72,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",16,0.2942,816,"[3.40625, 2.181640625, 0.48486328125]","[1.7705078125, 2.8828125, 4.29296875]",11,[8.140625],[3.546875],-11.18,-8.93,incorrect,False,-33.56,-8.93,incorrect,False,-13.664,-8.93,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",17,1.776,336,"[3.90234375, 3.208984375, 1.6962890625]","[-1.5986328125, 2.29296875, 1.0703125]",7,[9.0234375],[0.845703125],-9.44,-5.2,incorrect,False,-28.31,-5.2,incorrect,False,-10.33,-5.2,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",18,0.427,787,"[3.0546875, 3.765625, 1.8994140625]","[0.8837890625, 4.05859375, 6.1796875]",7,[8.875],[4.87109375],-10.1,-6.906,incorrect,False,-30.31,-6.906,incorrect,False,-12.73,-6.906,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",19,0.3953,1316,"[2.97265625, 4.76953125, 3.759765625]","[0.6650390625, 11.2890625, 0.9287109375]",10,[9.5546875],[7.234375],-10.06,-8.42,incorrect,False,-30.19,-8.42,incorrect,False,-15.01,-8.42,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",20,0.2402,1273,"[2.923828125, 8.4296875, 3.552734375]","[5.7265625, 3.5234375, -0.10260009765625]",8,[11.2109375],[10.171875],-9.33,-7.562,incorrect,False,-27.98,-7.562,incorrect,False,-15.836,-7.562,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",21,0.0743,307,"[4.49609375, 8.5546875, 3.34375]","[4.1484375, 5.3359375, 2.7421875]",5,[13.2890625],[7.03125],-9.29,-6.61,incorrect,False,-27.86,-6.61,incorrect,False,-15.41,-6.61,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",22,0.344,197,"[5.25390625, 9.1015625, 4.01171875]","[6.09765625, 4.8515625, 7.10546875]",2,[13.953125],[5.578125],-8.06,-4.15,incorrect,False,-24.19,-4.15,incorrect,False,-12.85,-4.15,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",23,0.9434,90,"[6.58203125, 9.5859375, 5.81640625]","[4.390625, 5.7578125, 5.5390625]",2,[14.234375],[10.96875],-6.88,-2.613,incorrect,False,-20.64,-2.613,incorrect,False,-10.266,-2.613,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",24,1.472,57,"[7.24609375, 10.3359375, 7.10546875]","[7.01171875, 5.7421875, 3.21875]",1,[16.171875],[5.62890625],-6.426,-0.934,incorrect,False,-19.28,-0.934,incorrect,False,-9.87,-0.934,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",25,0.9595,24,"[8.46875, 11.078125, 7.609375]","[5.37109375, 7.74609375, 1.6787109375]",2,[16.609375],[9.46875],-5.85,-1.647,incorrect,False,-17.56,-1.647,incorrect,False,-9.79,-1.647,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",26,1.384,20,"[9.2421875, 12.2109375, 7.7109375]","[13.03125, 10.125, 3.244140625]",1,[17.875],[7.8515625],-5.51,-0.744,incorrect,False,-16.53,-0.744,incorrect,False,-9.375,-0.744,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",27,0.89,8,"[12.078125, 13.890625, 8.15625]","[8.2734375, 5.39453125, 5.05859375]",1,[18.90625],[-7.1015625],-4.508,-0.3103,incorrect,False,-13.52,-0.3103,incorrect,False,-7.137,-0.3103,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",28,1.269,5,"[13.484375, 14.2109375, 9.0]","[9.1796875, 7.33203125, 2.078125]",2,[16.140625],[-2.974609375],-2.623,-1.196,incorrect,False,-7.87,-1.196,incorrect,False,-3.852,-1.196,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",29,1.078,2,"[14.9296875, 15.1015625, 9.171875]","[2.619140625, 6.46875, 7.7578125]",3,[14.6875],[-5.6953125],-1.949,-2.582,correct,True,-5.848,-2.582,incorrect,False,-2.34,-2.582,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",30,1.12,2,"[14.8828125, 15.8046875, 10.703125]","[3.595703125, 8.859375, 4.08203125]",5,[12.953125],[0.297119140625],-1.261,-3.824,correct,True,-3.781,-3.824,correct,True,-1.895,-3.824,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",31,1.112,2,"[15.15625, 16.703125, 11.359375]","[7.59765625, 6.73046875, 4.2734375]",5,[12.640625],[7.12109375],-0.902,-4.062,correct,True,-2.705,-4.062,correct,True,-1.546,-4.062,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",32,1.256,1,"[16.09375, 17.375, 11.90625]","[6.67578125, 6.80859375, 4.06640625]",3,[13.578125],[-3.7109375],-0.4338,-3.09,correct,True,-1.302,-3.09,correct,True,-0.574,-3.09,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",33,0.7363,1,"[16.890625, 17.578125, 12.34375]","[3.482421875, 19.03125, 4.875]",4,[12.3671875],[-0.08319091796875],-0.2588,-4.746,correct,True,-0.7764,-4.746,correct,True,-0.2363,-4.746,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",34,0.656,1,"[16.90625, 20.453125, 12.9453125]","[-3.876953125, 14.71875, 2.587890625]",5,[11.8359375],[-0.6552734375],-0.1498,-5.26,correct,True,-0.4495,-5.26,correct,True,-0.1921,-5.26,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",35,1.157,1,"[15.6875, 23.359375, 13.0546875]","[13.9765625, 0.4677734375, 26.71875]",5,[11.3828125],[6.25390625],-0.2505,-4.844,correct,True,-0.7515,-4.844,correct,True,-0.5366,-4.844,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",36,0.3484,1,"[17.71875, 22.5625, 19.71875]","[2.904296875, 4.76953125, 4.0546875]",5,[11.96875],[1.59375],-0.02307,-5.8,correct,True,-0.0692,-5.8,correct,True,-0.0659,-5.8,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",37,0.8193,1,"[17.015625, 22.671875, 19.546875]","[3.619140625, 8.0078125, 5.44140625]",6,[11.421875],[5.99609375],-0.0697,-5.8,correct,True,-0.2092,-5.8,correct,True,-0.2078,-5.8,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",38,1.641,1,"[16.453125, 23.890625, 19.90625]","[5.38671875, 5.12890625, 15.5234375]",11,[12.0234375],[8.3515625],-0.1884,-4.992,correct,True,-0.565,-4.992,correct,True,-0.5635,-4.992,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",39,2.607,1,"[16.171875, 21.90625, 23.21875]",,6,[13.8046875],,-0.29,-3.234,correct,True,-0.87,-3.234,correct,True,-0.868,-3.234,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,3.334,18154,"[-0.67626953125, 3.685546875, 1.8701171875]","[-0.38916015625, 2.115234375, -0.0025081634521484375]",13313,[-0.265625],[0.427490234375],-9.99,-12.13,correct,True,-29.98,-12.13,incorrect,False,-12.55,-12.13,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,7.746,15115,"[-0.64599609375, 3.48828125, 1.126953125]","[1.525390625, 1.44921875, 4.37109375]",8166,[0.01015472412109375],[1.341796875],-9.984,-10.69,correct,True,-29.95,-10.69,incorrect,False,-11.34,-10.69,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,9.35,5912,"[0.359619140625, 3.326171875, 3.9140625]","[0.466796875, -0.34033203125, 0.55810546875]",3822,[0.7001953125],[0.45068359375],-8.64,-9.79,correct,True,-25.94,-9.79,incorrect,False,-10.13,-9.79,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,9.34,4862,"[0.509765625, 2.244140625, 3.08984375]","[0.47705078125, 2.087890625, -1.287109375]",3543,[0.7392578125],[2.484375],-8.82,-9.74,correct,True,-26.47,-9.74,incorrect,False,-9.98,-9.74,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,8.68,4831,"[0.646484375, 2.84765625, 1.8017578125]","[0.46240234375, -0.56884765625, 0.6455078125]",855,[1.837890625],[-1.3115234375],-9.22,-8.875,incorrect,False,-27.66,-8.875,incorrect,False,-10.06,-8.875,incorrect,False
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,8.29,7565,"[0.74462890625, 2.169921875, 1.8251953125]","[2.6640625, -0.199462890625, 1.740234375]",8228,[0.66162109375],[-0.24267578125],-9.68,-10.664,correct,True,-29.03,-10.664,incorrect,False,-10.58,-10.664,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,7.24,2636,"[1.9501953125, 1.6904296875, 2.275390625]","[3.162109375, -0.74072265625, -1.791015625]",12553,[0.445068359375],[-0.45849609375],-9.53,-11.33,correct,True,-28.6,-11.33,incorrect,False,-9.82,-11.33,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,8.945,273,"[3.36328125, 0.9892578125, 1.2353515625]","[1.40625, -2.091796875, -0.89990234375]",13814,[0.11700439453125],[0.00220489501953125],-9.5,-11.24,correct,True,-28.5,-11.24,incorrect,False,-7.992,-11.24,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",8,8.88,228,"[3.47265625, -0.2147216796875, 0.765625]","[1.7001953125, 2.291015625, 0.91650390625]",12525,[0.09393310546875],[-0.208984375],-9.82,-11.19,correct,True,-29.47,-11.19,incorrect,False,-7.812,-11.19,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",9,9.02,271,"[3.96875, 1.0419921875, 1.03125]","[1.4248046875, -0.990234375, 0.1951904296875]",19145,[-0.028076171875],[-2.625],-9.31,-11.9,correct,True,-27.94,-11.9,incorrect,False,-7.902,-11.9,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",10,8.83,78,"[4.46875, 0.330078125, 0.9951171875]","[-1.12890625, -0.8359375, -0.8759765625]",26448,[-1.3212890625],[1.3818359375],-9.31,-12.91,correct,True,-27.92,-12.91,incorrect,False,-7.113,-12.91,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",11,8.8,282,"[3.64453125, -0.144775390625, 0.61572265625]","[-0.484375, 0.3505859375, -1.9306640625]",21122,[-0.5576171875],[-0.317626953125],-9.89,-12.18,correct,True,-29.69,-12.18,incorrect,False,-7.98,-12.18,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",12,8.29,466,"[3.24609375, 0.0340576171875, -0.1324462890625]","[-1.828125, -0.65576171875, -0.289794921875]",21396,[-0.6865234375],[2.091796875],-10.36,-12.336,correct,True,-31.1,-12.336,incorrect,False,-8.4,-12.336,correct,True
capitals-recognition,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",13,7.496,1761,"[2.294921875, -0.280517578125, -0.2174072265625]","[-0.98779296875, 1.8984375, -1.33984375]",12110,[0.32763671875],[2.197265625],-10.83,-11.49,correct,True,-32.5,-11.49,incorrect,False,-9.52,-11.49,correct,True
