task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,10.32,8836,[2.34375],[0.02716064453125],85375,"[-0.59228515625, 7.00390625]","[-3.654296875, 0.5458984375]",-10.766,-9.836,incorrect,False,-10.766,-19.67,correct,True,-10.766,-13.7,correct,True,10.68,85443,[-0.6630859375],[-1.44921875],67520,"[-0.1968994140625, 4.28125]","[0.424560546875, 0.787109375]",-13.305,-10.95,incorrect,False,-13.305,-21.9,correct,True,-13.305,-12.836,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,10.33,9758,[2.236328125],[0.452880859375],105089,"[-1.3701171875, 6.86328125]","[0.646484375, 1.005859375]",-10.84,-10.31,incorrect,False,-10.84,-20.62,correct,True,-10.84,-14.45,correct,True,10.68,88859,[-0.75537109375],[-0.68017578125],65226,"[-0.1331787109375, 4.20703125]","[1.3662109375, 1.2685546875]",-13.38,-10.98,incorrect,False,-13.38,-21.95,correct,True,-13.38,-12.766,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,10.26,10240,[2.22265625],[0.0217437744140625],100654,"[-1.13671875, 6.80859375]","[-1.5029296875, -0.7587890625]",-10.91,-10.28,incorrect,False,-10.91,-20.56,correct,True,-10.91,-14.266,correct,True,10.69,89175,[-0.7587890625],[0.38037109375],60077,"[0.0010519027709960938, 4.26953125]","[0.343017578125, 3.517578125]",-13.41,-10.86,incorrect,False,-13.41,-21.72,correct,True,-13.41,-12.64,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,10.31,11292,[2.1328125],[2.63671875],106384,"[-1.4228515625, 6.39453125]","[0.07305908203125, 2.0859375]",-10.98,-10.65,incorrect,False,-10.98,-21.3,correct,True,-10.98,-14.53,correct,True,10.69,87674,[-0.72021484375],[0.0863037109375],59427,"[0.01480865478515625, 4.91015625]","[-2.060546875, 3.517578125]",-13.35,-10.53,incorrect,False,-13.35,-21.06,correct,True,-13.35,-12.62,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,10.26,6647,[2.63671875],[-1.705078125],105058,"[-1.3359375, 6.5546875]","[-3.734375, -2.38671875]",-10.53,-10.55,correct,True,-10.53,-21.1,correct,True,-10.53,-14.5,correct,True,10.695,86936,[-0.69580078125],[0.52783203125],62811,"[-0.07049560546875, 5.44921875]","[-1.7353515625, -1.0126953125]",-13.33,-10.27,incorrect,False,-13.33,-20.55,correct,True,-13.33,-12.695,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,10.23,13496,[2.01171875],[0.900390625],118887,"[-2.22265625, 5.546875]","[-1.275390625, 1.3388671875]",-11.16,-11.5,correct,True,-11.16,-23.0,correct,True,-11.16,-15.39,correct,True,10.71,86300,[-0.66748046875],[0.39208984375],65801,"[-0.1260986328125, 4.6640625]","[-1.50390625, 1.1533203125]",-13.3,-10.7,incorrect,False,-13.3,-21.4,correct,True,-13.3,-12.76,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,10.23,11886,[2.171875],[-1.314453125],121252,"[-2.46875, 5.61328125]","[-2.6640625, -0.68603515625]",-11.05,-11.625,correct,True,-11.05,-23.25,correct,True,-11.05,-15.69,correct,True,10.73,85885,[-0.6484375],[0.6171875],67464,"[-0.1697998046875, 4.6484375]","[-0.7041015625, -1.68359375]",-13.266,-10.7,incorrect,False,-13.266,-21.4,correct,True,-13.266,-12.79,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,10.17,20198,[1.658203125],[0.517578125],124821,"[-3.046875, 5.125]","[-1.8408203125, 2.41796875]",-11.586,-12.15,correct,True,-11.586,-24.3,correct,True,-11.586,-16.28,correct,True,10.71,83968,[-0.58447265625],[1.0693359375],69267,"[-0.204345703125, 3.765625]","[0.303466796875, 0.943359375]",-13.21,-11.17,incorrect,False,-13.21,-22.34,correct,True,-13.21,-12.83,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,32,10.15,19745,[1.6826171875],[1.9091796875],125914,"[-3.345703125, 5.4140625]","[-1.990234375, -0.72119140625]",-11.57,-12.16,correct,True,-11.57,-24.31,correct,True,-11.57,-16.6,correct,True,10.73,79630,[-0.449462890625],[-0.441162109375],68247,"[-0.1630859375, 3.724609375]","[-0.27392578125, 3.0]",-13.08,-11.16,incorrect,False,-13.08,-22.31,correct,True,-13.08,-12.79,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,33,10.1,12696,[2.12109375],[-1.7373046875],126761,"[-3.66796875, 4.59765625]","[-1.41796875, 3.1484375]",-11.14,-12.69,correct,True,-11.14,-25.38,correct,True,-11.14,-16.94,correct,True,10.77,80611,[-0.458984375],[0.8173828125],69500,"[-0.176025390625, 4.4296875]","[0.0413818359375, 1.45703125]",-13.07,-10.81,incorrect,False,-13.07,-21.62,correct,True,-13.07,-12.79,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,34,9.88,27066,[1.3271484375],[-1.6494140625],127187,"[-3.916015625, 5.19921875]","[-1.7431640625, 2.521484375]",-11.98,-12.555,correct,True,-11.98,-25.11,correct,True,-11.98,-17.22,correct,True,10.79,78818,[-0.392578125],[0.47021484375],69760,"[-0.1661376953125, 4.64453125]","[0.00106048583984375, -0.103271484375]",-13.01,-10.75,incorrect,False,-13.01,-21.5,correct,True,-13.01,-12.78,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,35,10.06,37307,[0.7470703125],[-0.66455078125],127517,"[-4.375, 5.61328125]","[-1.2705078125, 1.103515625]",-12.37,-12.44,correct,True,-12.37,-24.88,correct,True,-12.37,-17.48,correct,True,10.79,77262,[-0.349609375],[-0.89453125],69515,"[-0.161376953125, 4.3828125]","[0.765625, 5.90234375]",-12.95,-10.83,incorrect,False,-12.95,-21.66,correct,True,-12.95,-12.766,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,36,10.09,44388,[0.47900390625],[-0.162353515625],127632,"[-4.53125, 5.71875]","[1.130859375, -0.12158203125]",-12.6,-12.45,incorrect,False,-12.6,-24.9,correct,True,-12.6,-17.61,correct,True,10.81,79172,[-0.38720703125],[0.362548828125],67913,"[-0.1185302734375, 5.9140625]","[-0.303466796875, -2.869140625]",-12.98,-9.97,incorrect,False,-12.98,-19.94,correct,True,-12.98,-12.7,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,37,10.06,45117,[0.40673828125],[1.9580078125],126841,"[-3.982421875, 5.41796875]","[0.291015625, 3.3203125]",-12.64,-12.34,incorrect,False,-12.64,-24.69,correct,True,-12.64,-17.03,correct,True,10.81,78673,[-0.374755859375],[-0.5],68672,"[-0.131591796875, 4.5234375]","[1.3896484375, -0.21630859375]",-12.97,-10.625,incorrect,False,-12.97,-21.25,correct,True,-12.97,-12.73,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,38,10.18,27170,[1.1259765625],[2.6875],125859,"[-3.521484375, 6.34375]","[0.6669921875, 1.822265625]",-11.914,-11.625,incorrect,False,-11.914,-23.25,correct,True,-11.914,-16.56,correct,True,10.79,81102,[-0.431396484375],[0.395751953125],64979,"[-0.033294677734375, 4.12890625]","[0.10821533203125, 3.24609375]",-13.06,-10.766,incorrect,False,-13.06,-21.53,correct,True,-13.06,-12.67,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,39,10.25,10693,[2.03515625],[2.50390625],124074,"[-3.068359375, 6.42578125]","[3.619140625, 1.4912109375]",-10.95,-11.36,correct,True,-10.95,-22.72,correct,True,-10.95,-16.06,correct,True,10.7,79621,[-0.416259765625],[2.37890625],63962,"[-0.0191497802734375, 4.83984375]","[-0.5830078125, 2.8046875]",-13.11,-10.375,incorrect,False,-13.11,-20.75,correct,True,-13.11,-12.71,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,40,10.27,3866,[2.80078125],[0.478515625],104798,"[-1.5390625, 6.59765625]","[-2.021484375, 0.412841796875]",-10.11,-10.484,correct,True,-10.11,-20.97,correct,True,-10.11,-14.45,correct,True,10.63,68616,[-0.1324462890625],[1.2607421875],67395,"[-0.101318359375, 5.46875]","[-0.9697265625, 3.197265625]",-12.87,-10.12,incorrect,False,-12.87,-20.23,correct,True,-12.87,-12.836,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,41,10.32,3106,[2.84765625],[-1.78125],114615,"[-2.150390625, 6.484375]","[-0.5732421875, -0.88134765625]",-9.94,-10.77,correct,True,-9.94,-21.55,correct,True,-9.94,-14.94,correct,True,10.58,59670,[0.08477783203125],[0.0496826171875],74463,"[-0.296142578125, 6.328125]","[1.474609375, -0.9228515625]",-12.695,-9.78,incorrect,False,-12.695,-19.56,correct,True,-12.695,-13.08,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,42,10.445,7445,[2.087890625],[1.51953125],116273,"[-2.220703125, 5.90625]","[-0.97998046875, -2.546875]",-10.62,-11.03,correct,True,-10.62,-22.06,correct,True,-10.62,-14.92,correct,True,10.484,57153,[0.14990234375],[0.75732421875],48959,"[0.37060546875, 5.4453125]","[-3.1796875, -0.533203125]",-12.71,-9.97,incorrect,False,-12.71,-19.94,correct,True,-12.71,-12.49,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,43,10.43,4610,[2.466796875],[-1.5400390625],118727,"[-2.408203125, 4.8046875]","[-0.322265625, -1.013671875]",-10.234,-11.75,correct,True,-10.234,-23.5,correct,True,-10.234,-15.1,correct,True,10.58,53038,[0.28271484375],[-0.32421875],73189,"[-0.2392578125, 5.06640625]","[0.416259765625, 0.2056884765625]",-12.53,-10.49,incorrect,False,-12.53,-20.98,correct,True,-12.53,-13.05,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,44,10.52,11923,[1.703125],[1.5595703125],118876,"[-2.298828125, 4.1953125]","[1.61328125, 0.8095703125]",-10.984,-11.97,correct,True,-10.984,-23.94,correct,True,-10.984,-14.984,correct,True,10.47,55910,[0.1923828125],[-0.77734375],64766,"[-0.04425048828125, 4.88671875]","[-0.61669921875, 0.70751953125]",-12.69,-10.56,incorrect,False,-12.69,-21.12,correct,True,-12.69,-12.93,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,45,10.58,7810,[2.01953125],[1.935546875],107664,"[-1.5615234375, 4.18359375]","[2.14453125, 3.53125]",-10.64,-11.64,correct,True,-10.64,-23.28,correct,True,-10.64,-14.23,correct,True,10.52,65492,[-0.04559326171875],[0.489013671875],71444,"[-0.2257080078125, 4.71875]","[2.0625, 3.294921875]",-12.91,-10.72,incorrect,False,-12.91,-21.44,correct,True,-12.91,-13.086,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,46,10.58,4300,[2.427734375],[1.9765625],82272,"[-0.7080078125, 5.02734375]","[2.458984375, 2.732421875]",-10.2,-10.75,correct,True,-10.2,-21.5,correct,True,-10.2,-13.336,correct,True,10.64,61013,[0.143310546875],[-1.4658203125],44262,"[0.57958984375, 5.37890625]","[-1.4560546875, 0.63134765625]",-12.71,-9.984,incorrect,False,-12.71,-19.97,correct,True,-12.71,-12.27,incorrect,False,An
