task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,3.271021,4221,[-25.053707122802734],[-9.87627124786377],1329,[-22.909881591796875],[-10.197406768798828],-14.032673,-11.888847,incorrect,False,-14.032673,-11.888847,incorrect,False,-14.032673,-11.888847,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,2.8889194,2684,[-24.727113723754883],[-11.2882080078125],890,[-22.703704833984375],[-10.371208190917969],-13.55785,-11.534441,incorrect,False,-13.55785,-11.534441,incorrect,False,-13.55785,-11.534441,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,3.3152654,1033,[-23.749025344848633],[8.403672218322754],342,[-21.745464324951172],[7.913782119750977],-11.484711,-9.48115,incorrect,False,-11.484711,-9.48115,incorrect,False,-11.484711,-9.48115,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,3.900141,27,[-18.92681884765625],[8.911942481994629],7,[-17.21234893798828],[8.357892036437988],-4.934915,-3.2204452,incorrect,False,-4.934915,-3.2204452,incorrect,False,-4.934915,-3.2204452,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,2.2662861,2,[-13.797039031982422],[-7.823132038116455],1,[-12.4297456741333],[-9.287857055664062],-2.0659053,-0.69861203,incorrect,False,-2.0659053,-0.69861203,incorrect,False,-2.0659053,-0.69861203,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,1.8644494,2,[-13.1000394821167],[-21.234180450439453],1,[-12.136759757995605],[-19.900035858154297],-1.7369244,-0.7736446,incorrect,False,-1.7369244,-0.7736446,incorrect,False,-1.7369244,-0.7736446,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,1.3878219,2,[-14.878005981445312],[-11.60898494720459],1,[-13.792043685913086],[-9.765963554382324],-1.642565,-0.5566028,incorrect,False,-1.642565,-0.5566028,incorrect,False,-1.642565,-0.5566028,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,1.3368211,2,[-14.52396297454834],[-54.84611892700195],1,[-13.212985038757324],[-59.94654846191406],-1.8735638,-0.5625859,incorrect,False,-1.8735638,-0.5625859,incorrect,False,-1.8735638,-0.5625859,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,1.53825,2,[-22.216421127319336],[-74.95475769042969],1,[-22.01182746887207],[-72.17679595947266],-1.2805744,-1.0759808,incorrect,False,-1.2805744,-1.0759808,incorrect,False,-1.2805744,-1.0759808,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,1.5057662,3,[-37.92245101928711],[-133.46697998046875],1,[-36.9830436706543],[-132.24288940429688],-1.786386,-0.84697866,incorrect,False,-1.786386,-0.84697866,incorrect,False,-1.786386,-0.84697866,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,2.8328207,3,[-71.0545654296875],[-147.96763610839844],1,[-69.97599029541016],[-150.1497802734375],-2.183913,-1.1053379,incorrect,False,-2.183913,-1.1053379,incorrect,False,-2.183913,-1.1053379,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,4.8965344,3,[-99.3564224243164],,1,[-98.89488220214844],,-2.3195577,-1.8580174,incorrect,False,-2.3195577,-1.8580174,incorrect,False,-2.3195577,-1.8580174,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,7.8699594,46525,"[-12.066962242126465, -0.9248676300048828]","[-37.86627960205078, -33.02937316894531]",11052,"[-8.148048400878906, -11.274158477783203, -8.342339515686035]","[-29.634370803833008, -13.990941047668457, -17.718467712402344]",-9.952539,-9.358163,incorrect,False,-19.905079,-28.07449,correct,True,-15.488073,-11.56916,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,5.854067,46311,"[-16.47604751586914, -5.585482120513916]","[-20.373802185058594, -18.2282772064209]",9177,"[-11.300344467163086, -12.61145305633545, -10.281437873840332]","[-21.707029342651367, -17.820877075195312, -4.698125839233398]",-10.842457,-9.466331,incorrect,False,-21.684914,-28.398993,correct,True,-17.452692,-12.276989,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,5.699487,42089,"[-17.654869079589844, -7.538608551025391]","[-37.048091888427734, -33.17049789428711]",6540,"[-12.696118354797363, -14.066330909729004, -9.400028228759766]","[-38.21903991699219, -29.944795608520508, 1.008307695388794]",-10.393584,-8.378594,incorrect,False,-20.787169,-25.135784,correct,True,-16.91641,-11.957659,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,4.442706,37320,"[-20.345909118652344, -10.336678504943848]","[-14.201471328735352, -17.320703506469727]",5583,"[-15.604387283325195, -16.761159896850586, -7.5689778327941895]","[-11.442692756652832, -18.567995071411133, -18.087207794189453]",-11.048313,-7.904455,incorrect,False,-22.096626,-23.713366,correct,True,-17.146723,-12.405201,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,4.3344965,26987,"[-20.401559829711914, -10.958312034606934]","[-23.386642456054688, -17.86753273010254]",2254,"[-15.549068450927734, -17.60371971130371, -9.275662422180176]","[-26.364526748657227, -8.97397232055664, -1.1557966470718384]",-10.53667,-7.4037833,incorrect,False,-21.07334,-22.21135,correct,True,-16.004143,-11.151652,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,4.305258,24118,"[-21.7288818359375, -11.72162914276123]","[-15.247821807861328, -24.626436233520508]",3196,"[-17.53120994567871, -17.0319881439209, -7.825772285461426]","[-15.706686973571777, -17.907028198242188, -10.728233337402344]",-10.531813,-6.3502393,incorrect,False,-21.063625,-19.050718,incorrect,False,-15.866109,-11.668437,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,4.436772,23174,"[-22.328571319580078, -13.069131851196289]","[-9.144057273864746, -24.994401931762695]",3267,"[-18.164047241210938, -18.561553955078125, -8.069974899291992]","[-17.981204986572266, -7.166638374328613, -11.267574310302734]",-10.566398,-6.36424,incorrect,False,-21.132795,-19.09272,incorrect,False,-15.956731,-11.792207,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,5.029443,11470,"[-20.784730911254883, -14.672358512878418]","[-18.527254104614258, -17.588342666625977]",4181,"[-18.896039962768555, -17.928144454956055, -8.463964462280273]","[-18.556880950927734, -20.644792556762695, -5.48038387298584]",-9.434173,-6.1061807,incorrect,False,-18.868345,-18.318542,incorrect,False,-13.851645,-11.9629545,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,4.9761934,8124,"[-22.03569793701172, -15.561003684997559]","[0.6734611392021179, -18.67081642150879]",2631,"[-20.140499114990234, -19.277603149414062, -7.927778720855713]","[-1.4949040412902832, -17.725881576538086, -23.44390869140625]",-8.897372,-5.595566,incorrect,False,-17.794744,-16.786697,incorrect,False,-13.336658,-11.441459,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,4.591003,5576,"[-20.365798950195312, -16.366558074951172]","[-23.504417419433594, -2.2010626792907715]",2145,"[-18.807985305786133, -20.292137145996094, -10.131686210632324]","[-32.65647888183594, -10.112604141235352, -11.847001075744629]",-8.671214,-5.6341653,incorrect,False,-17.342428,-16.902496,incorrect,False,-12.846774,-11.28896,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,4.6068077,3104,"[-22.259899139404297, -15.48884391784668]","[-19.870872497558594, -9.231694221496582]",2783,"[-22.065980911254883, -20.278053283691406, -10.489270210266113]","[-6.870358467102051, -10.196394920349121, -9.765467643737793]",-8.075243,-5.5195026,incorrect,False,-16.150486,-16.558508,correct,True,-12.121482,-11.927564,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,3.9133873,3590,"[-23.503801345825195, -15.475894927978516]","[-20.462255477905273, -17.599666595458984]",1190,"[-21.635080337524414, -20.35219955444336, -10.533228874206543]","[-17.72096061706543, 10.767553329467773, -14.771202087402344]",-8.203278,-5.0422482,incorrect,False,-16.406555,-15.126745,incorrect,False,-12.956221,-11.0875,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,4.0605593,2290,"[-24.678190231323242, -16.297502517700195]","[-21.579334259033203, -10.275924682617188]",657,"[-22.400291442871094, -17.44869613647461, -11.389616966247559]","[-18.469951629638672, -17.99042510986328, 3.904698133468628]",-8.055424,-4.258194,incorrect,False,-16.110847,-12.774582,incorrect,False,-12.256521,-9.978622,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,3.5172467,2168,"[-26.095136642456055, -16.163490295410156]","[-10.286795616149902, 5.091294288635254]",498,"[-23.427631378173828, -18.575448989868164, -9.393288612365723]","[-8.182177543640137, 0.45682984590530396, 18.321189880371094]",-7.992485,-4.026349,incorrect,False,-15.98497,-12.079047,incorrect,False,-12.593939,-9.926434,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,4.114719,549,"[-24.98792839050293, -13.452766418457031]","[-0.5838733315467834, -4.532305717468262]",85,"[-22.10758399963379, -16.755569458007812, -4.121235370635986]","[1.1800259351730347, -13.091425895690918, 8.438933372497559]",-5.3025737,-3.2147655,incorrect,False,-10.605147,-9.644297,incorrect,False,-9.745532,-6.8651876,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,3.8032882,15,"[-21.606794357299805, -12.338591575622559]","[4.87127685546875, -16.473634719848633]",1,"[-18.563045501708984, -17.19556999206543, -0.19843789935112]","[3.8911561965942383, -10.421930313110352, -2.185274124145508]",-2.5320787,-1.1601198,incorrect,False,-5.0641575,-3.4803593,incorrect,False,-4.3710036,-1.3272548,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,1.3955142,4,"[-16.46660804748535, -13.511200904846191]","[-17.392324447631836, -4.764700412750244]",1,"[-14.060990333557129, -17.156049728393555, 0.9330591559410095]","[-14.046039581298828, -16.073041915893555, -9.782458305358887]",-2.1460357,-1.1438102,incorrect,False,-4.2920713,-3.4314303,incorrect,False,-3.2542737,-0.8486559,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,1.5136797,4,"[-17.217552185058594, -12.60559368133545]","[-38.048641204833984, -12.674198150634766]",1,"[-14.451399803161621, -17.991640090942383, 0.5124317407608032]","[-29.47113609313965, 0.6532959342002869, -29.996196746826172]",-2.0016978,-0.74947524,incorrect,False,-4.0033956,-2.2484257,incorrect,False,-3.6623347,-0.89618236,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,1.3102944,6,"[-21.235397338867188, -12.957755088806152]","[1.9144681692123413, -15.360649108886719]",1,"[-17.300086975097656, -15.870866775512695, -4.202151298522949]","[0.7612383365631104, -9.108758926391602, -40.53737258911133]",-2.3809557,-0.5873999,incorrect,False,-4.7619114,-1.7621998,incorrect,False,-4.610549,-0.6752386,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,0.9994887,4,"[-17.176273345947266, -13.690765380859375]","[-55.50530242919922, -53.52313995361328]",1,"[-14.007372856140137, -15.462838172912598, -11.73495864868164]","[-54.903690338134766, -19.158370971679688, -39.8984260559082]",-1.9897157,-0.67167205,incorrect,False,-3.9794314,-2.015016,incorrect,False,-3.825882,-0.6569814,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,0.9792854,4,"[-25.68313980102539, -21.030691146850586]","[-43.77266311645508, -56.215576171875]",1,"[-22.759159088134766, -16.867101669311523, -19.4091854095459]","[-48.299537658691406, -34.735660552978516, -23.881628036499023]",-1.8676536,-0.3026289,incorrect,False,-3.7353072,-0.90788674,incorrect,False,-3.6629982,-0.73901755,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,1.0809033,4,"[-32.49271774291992, -31.919994354248047]","[-109.0988540649414, -121.6888656616211]",2,"[-31.760604858398438, -22.11850929260254, -22.1251220703125]","[-107.20684814453125, -66.34351348876953, -145.01193237304688]",-1.2711222,-0.5900139,incorrect,False,-2.5422444,-1.7700417,incorrect,False,-2.4333549,-1.7012421,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,1.397924,3,"[-59.74925231933594, -57.947601318359375]","[-141.84742736816406, -92.05388641357422]",2,"[-58.57282257080078, -35.07078170776367, -65.481201171875]","[-145.03775024414062, -7.747339725494385, -132.76248168945312]",-1.2418671,-0.4010416,incorrect,False,-2.4837341,-1.2031248,incorrect,False,-2.3380451,-1.1616153,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,5.0027423,3,"[-91.44695281982422, -95.42603302001953]",,1,"[-91.12973022460938, -34.34024429321289, -143.16629028320312]",,-1.2075148,-0.7021455,incorrect,False,-2.4150295,-2.1064365,incorrect,False,-2.370421,-2.0531983,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,0,7.8189793,9825,[-8.082079887390137],[-26.074466705322266],23951,[-9.487869262695312],[-27.118511199951172],-11.438404,-12.844194,correct,True,-11.438404,-12.844194,correct,True,-11.438404,-12.844194,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,1,5.838254,7259,[-10.726570129394531],[-26.196001052856445],18412,[-12.318930625915527],[-24.426401138305664],-11.939244,-13.531605,correct,True,-11.939244,-13.531605,correct,True,-11.939244,-13.531605,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,2,5.496676,6761,[-12.638203620910645],[-37.66755676269531],15532,[-14.057953834533691],[-27.967912673950195],-12.096081,-13.515831,correct,True,-12.096081,-13.515831,correct,True,-12.096081,-13.515831,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,3,4.3478775,7199,[-15.204718589782715],[-21.750232696533203],9799,[-15.756027221679688],[-22.872684478759766],-12.865674,-13.416983,correct,True,-12.865674,-13.416983,correct,True,-12.865674,-13.416983,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,4,4.295716,6242,[-16.64703941345215],[-31.455726623535156],9245,[-17.351350784301758],[-29.396772384643555],-12.650982,-13.355293,correct,True,-12.650982,-13.355293,correct,True,-12.650982,-13.355293,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,5,4.1295714,6718,[-19.263427734375],[-22.2687931060791],8358,[-19.681392669677734],[-15.4185791015625],-12.91018,-13.328145,correct,True,-12.91018,-13.328145,correct,True,-12.91018,-13.328145,correct,True
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,6,4.275021,8942,[-20.50989532470703],[-15.340630531311035],8077,[-20.29732322692871],[-13.393486022949219],-13.593162,-13.3805895,incorrect,False,-13.593162,-13.3805895,incorrect,False,-13.593162,-13.3805895,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,7,4.6655083,7725,[-20.52092170715332],[-22.439674377441406],5853,[-20.00040054321289],[-21.209699630737305],-13.250139,-12.729618,incorrect,False,-13.250139,-12.729618,incorrect,False,-13.250139,-12.729618,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,8,4.5825634,5661,[-22.391979217529297],[-1.3032273054122925],3809,[-21.74706268310547],[-0.07510890066623688],-12.91788,-12.272964,incorrect,False,-12.91788,-12.272964,incorrect,False,-12.91788,-12.272964,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,9,3.9385462,6017,[-20.749740600585938],[-26.822574615478516],3843,[-19.975244522094727],[-22.089616775512695],-13.30897,-12.534474,incorrect,False,-13.30897,-12.534474,incorrect,False,-13.30897,-12.534474,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,10,3.8869495,6699,[-23.167232513427734],[-13.139729499816895],3097,[-21.745281219482422],[-11.31644344329834],-13.979246,-12.557295,incorrect,False,-13.979246,-12.557295,incorrect,False,-13.979246,-12.557295,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,11,2.7936516,6880,[-23.469022750854492],[-18.541141510009766],2990,[-21.876108169555664],[-20.900089263916016],-15.077242,-13.484327,incorrect,False,-15.077242,-13.484327,incorrect,False,-15.077242,-13.484327,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,12,2.84838,2810,[-24.277799606323242],[-8.308231353759766],1582,[-23.2698917388916],[-7.388683795928955],-13.596364,-12.588456,incorrect,False,-13.596364,-12.588456,incorrect,False,-13.596364,-12.588456,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,13,2.6590726,1900,[-23.715599060058594],[-12.634645462036133],1027,[-22.648508071899414],[-11.973126411437988],-13.174904,-12.107813,incorrect,False,-13.174904,-12.107813,incorrect,False,-13.174904,-12.107813,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,14,2.9893007,786,[-23.10167694091797],[-2.792116403579712],446,[-22.035747528076172],[-3.46060848236084],-11.340458,-10.2745285,incorrect,False,-11.340458,-10.2745285,incorrect,False,-11.340458,-10.2745285,incorrect,False
capitals-recall,3,country,Canada,has_competitor,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,The capital of Canada is,15,3.366811,46,[-20.727949142456055],[10.727378845214844],28,[-19.921213150024414],[13.47557544708252],-6.564165,-5.757429,incorrect,False,-6.564165,-5.757429,incorrect,False,-6.564165,-5.757429,incorrect,False
