task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,5.8181624,3337,[4.4192280769348145],[-1.8905742168426514],15003,[2.1339237689971924],[0.6777874827384949],-10.920612,-13.205917,correct,True,-10.920612,-13.205917,correct,True,-10.920612,-13.205917,correct,True,9.789803,69232,[-0.813971996307373],[-0.7558414340019226],77539,[-1.1546175479888916],[1.6800053119659424],-13.90743,-14.2480755,correct,True,-13.90743,-14.2480755,correct,True,-13.90743,-14.2480755,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,4.740243,4238,[3.752093553543091],[2.300753355026245],11591,[2.232435703277588],[4.02051305770874],-11.54803,-13.067687,correct,True,-11.54803,-13.067687,correct,True,-11.54803,-13.067687,correct,True,9.795058,69627,[-0.8182251453399658],[0.5891695618629456],77497,[-1.1410887241363525],[0.3578961491584778],-13.924507,-14.247371,correct,True,-13.924507,-14.247371,correct,True,-13.924507,-14.247371,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,5.8722553,4231,[4.027324199676514],[2.319627523422241],7299,[3.216996908187866],[5.9792938232421875],-11.327642,-12.137969,correct,True,-11.327642,-12.137969,correct,True,-11.327642,-12.137969,correct,True,9.792257,69550,[-0.8095080256462097],[-2.356915235519409],77482,[-1.1342030763626099],[1.3598815202713013],-13.924551,-14.249246,correct,True,-13.924551,-14.249246,correct,True,-13.924551,-14.249246,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,5.4134946,2725,[4.235201835632324],[4.0745134353637695],1602,[4.931378364562988],[2.7036964893341064],-10.744544,-10.0483675,incorrect,False,-10.744544,-10.0483675,incorrect,False,-10.744544,-10.0483675,incorrect,False,9.793927,70484,[-0.8290790319442749],[0.5884817242622375],77570,[-1.1219851970672607],[-0.25432735681533813],-13.962031,-14.254938,correct,True,-13.962031,-14.254938,correct,True,-13.962031,-14.254938,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,6.166931,1104,[5.398592948913574],[14.384620666503906],848,[5.693238735198975],[7.127896785736084],-9.440704,-9.146058,incorrect,False,-9.440704,-9.146058,incorrect,False,-9.440704,-9.146058,incorrect,False,9.79589,70266,[-0.823647677898407],[-2.0671238899230957],77547,[-1.1245464086532593],[-1.6381175518035889],-13.957219,-14.258118,correct,True,-13.957219,-14.258118,correct,True,-13.957219,-14.258118,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,15,6.485091,34,[9.34675407409668],[-1.6271146535873413],245,[7.3367919921875],[0.677241861820221],-5.7431393,-7.7531013,correct,True,-5.7431393,-7.7531013,correct,True,-5.7431393,-7.7531013,correct,True,9.804837,70437,[-0.8441306352615356],[-1.8414818048477173],77622,[-1.1405510902404785],[-0.5545601844787598],-13.9634905,-14.259911,correct,True,-13.9634905,-14.259911,correct,True,-13.9634905,-14.259911,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,16,6.640334,119,[7.5175933837890625],[10.011366844177246],331,[6.508042812347412],[16.966184616088867],-7.057822,-8.067373,correct,True,-7.057822,-8.067373,correct,True,-7.057822,-8.067373,correct,True,9.803279,70762,[-0.8644071221351624],[0.5452532172203064],77560,[-1.1455296277999878],[-2.4086105823516846],-13.982044,-14.263166,correct,True,-13.982044,-14.263166,correct,True,-13.982044,-14.263166,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,4.3064795,40,[9.694891929626465],[15.679032325744629],15,[11.080513000488281],[13.15695858001709],-6.1756916,-4.7900705,incorrect,False,-6.1756916,-4.7900705,incorrect,False,-6.1756916,-4.7900705,incorrect,False,9.806548,69698,[-0.8560261130332947],[-3.181265115737915],77723,[-1.1868735551834106],[-1.6849589347839355],-13.945074,-14.275921,correct,True,-13.945074,-14.275921,correct,True,-13.945074,-14.275921,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,2.6276855,9,[14.483999252319336],[22.023698806762695],7,[14.571163177490234],[14.300926208496094],-4.0711718,-3.9840078,incorrect,False,-4.0711718,-3.9840078,incorrect,False,-4.0711718,-3.9840078,incorrect,False,9.795575,71419,[-0.938119649887085],[-2.240159511566162],78519,[-1.2315512895584106],[-2.598533868789673],-14.030586,-14.324017,correct,True,-14.030586,-14.324017,correct,True,-14.030586,-14.324017,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,1.8319693,1,[21.4094181060791],[-0.3602038621902466],9,[17.546772003173828],[-2.7052676677703857],-0.97617835,-4.8388243,correct,True,-0.97617835,-4.8388243,correct,True,-0.97617835,-4.8388243,correct,True,9.781979,71951,[-1.0059844255447388],[3.1959657669067383],79318,[-1.3110179901123047],[3.3671722412109375],-14.072756,-14.37779,correct,True,-14.072756,-14.37779,correct,True,-14.072756,-14.37779,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,0.9144524,2,[17.84853744506836],[3.5845353603363037],6,[13.40326976776123],[-0.3390815556049347],-1.214162,-5.6594296,correct,True,-1.214162,-5.6594296,correct,True,-1.214162,-5.6594296,correct,True,10.044106,85382,[1.3238898515701294],[-1.2974485158920288],94617,[0.9370698928833008],[-1.7946316003799438],-14.148411,-14.535231,correct,True,-14.148411,-14.535231,correct,True,-14.148411,-14.535231,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,1.427449,1,[14.065908432006836],,10,[8.961771965026855],,-0.24040101,-5.3445373,correct,True,-0.24040101,-5.3445373,correct,True,-0.24040101,-5.3445373,correct,True,8.063124,23769,[0.7651004791259766],,84465,[-1.643096685409546],,-12.302049,-14.710246,correct,True,-12.302049,-14.710246,correct,True,-12.302049,-14.710246,correct,True,An
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,7.973541,32270,[-0.004601007327437401],[-1.3545819520950317],612,[5.266252040863037],[1.1162500381469727],-13.699332,-8.428478,incorrect,False,-13.699332,-8.428478,incorrect,False,-13.699332,-8.428478,incorrect,False,6.9177437,66706,[-2.5254883766174316],[0.6384968161582947],488,[5.235205173492432],[-0.45787107944488525],-16.170084,-8.4093895,incorrect,False,-16.170084,-8.4093895,incorrect,False,-16.170084,-8.4093895,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,5.856144,55622,[-0.9577581286430359],[6.0206298828125],3702,[4.359615325927734],[2.2356293201446533],-16.368141,-11.050769,incorrect,False,-16.368141,-11.050769,incorrect,False,-16.368141,-11.050769,incorrect,False,9.537038,33122,[0.5713580250740051],[1.3572666645050049],54269,[-0.3303762674331665],[0.6571639180183411],-12.414642,-13.316377,correct,True,-12.414642,-13.316377,correct,True,-12.414642,-13.316377,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,7.1305776,12788,[2.7515501976013184],[-4.402117729187012],5684,[4.049598693847656],[1.5360711812973022],-12.653459,-11.35541,incorrect,False,-12.653459,-11.35541,incorrect,False,-12.653459,-11.35541,incorrect,False,9.559461,33201,[0.5825734734535217],[2.495872735977173],54353,[-0.3202924430370331],[1.8258455991744995],-12.413813,-13.316679,correct,True,-12.413813,-13.316679,correct,True,-12.413813,-13.316679,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,7.497737,30166,[0.22445237636566162],[2.567080497741699],3228,[3.9209024906158447],[2.243896722793579],-14.1103115,-10.413862,incorrect,False,-14.1103115,-10.413862,incorrect,False,-14.1103115,-10.413862,incorrect,False,9.684211,31546,[0.6752985715866089],[1.4577109813690186],52086,[-0.21802043914794922],[0.4655623137950897],-12.323528,-13.216848,correct,True,-12.323528,-13.216848,correct,True,-12.323528,-13.216848,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,6.8091774,21888,[1.2316402196884155],[4.309490203857422],2784,[4.414235591888428],[3.822216272354126],-13.599017,-10.416422,incorrect,False,-13.599017,-10.416422,incorrect,False,-13.599017,-10.416422,incorrect,False,9.723286,31631,[0.6885645985603333],[2.7136008739471436],52294,[-0.20794828236103058],[4.421542644500732],-12.323532,-13.220045,correct,True,-12.323532,-13.220045,correct,True,-12.323532,-13.220045,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,5,6.8820615,7034,[2.7696473598480225],[1.540686011314392],1025,[5.257035732269287],[5.005443096160889],-11.695122,-9.207733,incorrect,False,-11.695122,-9.207733,incorrect,False,-11.695122,-9.207733,incorrect,False,9.737976,31275,[0.7202178239822388],[-2.158674955368042],51011,[-0.14280512928962708],[3.2175984382629395],-12.310583,-13.173606,correct,True,-12.310583,-13.173606,correct,True,-12.310583,-13.173606,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,6,6.1428833,5184,[3.17421293258667],[1.7688524723052979],260,[6.799479007720947],[-0.26532021164894104],-11.496172,-7.8709054,incorrect,False,-11.496172,-7.8709054,incorrect,False,-11.496172,-7.8709054,incorrect,False,9.733177,33261,[0.6622741222381592],[1.628164529800415],50170,[-0.07056138664484024],[1.5073301792144775],-12.410173,-13.143009,correct,True,-12.410173,-13.143009,correct,True,-12.410173,-13.143009,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,7,6.4430113,5429,[3.777296543121338],[-1.8780635595321655],484,[6.763357639312744],[-1.5648202896118164],-11.42216,-8.436099,incorrect,False,-11.42216,-8.436099,incorrect,False,-11.42216,-8.436099,incorrect,False,9.764779,32564,[0.6879810094833374],[1.7169780731201172],49148,[-0.03328736498951912],[5.059741973876953],-12.37492,-13.096188,correct,True,-12.37492,-13.096188,correct,True,-12.37492,-13.096188,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,8,5.2337756,7973,[3.2277908325195312],[4.468883037567139],706,[6.298337936401367],[1.1308239698410034],-12.221906,-9.151359,incorrect,False,-12.221906,-9.151359,incorrect,False,-12.221906,-9.151359,incorrect,False,9.788835,32246,[0.703835129737854],[-1.5850021839141846],47621,[0.03289932385087013],[0.6375105977058411],-12.357519,-13.028456,correct,True,-12.357519,-13.028456,correct,True,-12.357519,-13.028456,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,9,5.5266514,3300,[4.224632263183594],[7.08322286605835],981,[5.706752777099609],[0.9949849247932434],-10.910141,-9.4280205,incorrect,False,-10.910141,-9.4280205,incorrect,False,-10.910141,-9.4280205,incorrect,False,9.794223,32513,[0.6854461431503296],[1.3750172853469849],47297,[0.038831550627946854],[-0.8520311117172241],-12.36595,-13.012564,correct,True,-12.36595,-13.012564,correct,True,-12.36595,-13.012564,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,10,6.1812663,600,[6.287515640258789],[4.16372537612915],634,[6.224835395812988],[-2.0307905673980713],-8.76278,-8.82546,correct,True,-8.76278,-8.82546,correct,True,-8.76278,-8.82546,correct,True,9.805689,32366,[0.6962047219276428],[3.0021655559539795],47533,[0.032319411635398865],[6.567324638366699],-12.356252,-13.020138,correct,True,-12.356252,-13.020138,correct,True,-12.356252,-13.020138,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,11,5.4055386,313,[7.083388328552246],[2.933622121810913],1421,[5.409046649932861],[2.8079562187194824],-8.269021,-9.943362,correct,True,-8.269021,-9.943362,correct,True,-8.269021,-9.943362,correct,True,9.811365,32193,[0.7165103554725647],[-0.9064041376113892],46692,[0.07885533571243286],[-0.8652162551879883],-12.34861,-12.986265,correct,True,-12.34861,-12.986265,correct,True,-12.34861,-12.986265,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,12,6.2694883,288,[7.2461371421813965],[7.141108989715576],1257,[5.699103832244873],[1.5733388662338257],-7.992285,-9.539318,correct,True,-7.992285,-9.539318,correct,True,-7.992285,-9.539318,correct,True,9.80813,32563,[0.7044774889945984],[2.7000982761383057],47094,[0.06885991245508194],[1.934159755706787],-12.37011,-13.005727,correct,True,-12.37011,-13.005727,correct,True,-12.37011,-13.005727,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,13,6.7145925,70,[8.517288208007812],[-0.07640087604522705],1626,[5.2821431159973145],[3.4555656909942627],-6.518248,-9.753393,correct,True,-6.518248,-9.753393,correct,True,-6.518248,-9.753393,correct,True,9.809857,32447,[0.7268974184989929],[0.19828134775161743],47080,[0.0851772129535675],[-2.7131195068359375],-12.3662815,-13.008001,correct,True,-12.3662815,-13.008001,correct,True,-12.3662815,-13.008001,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,14,6.8028264,63,[8.51766586303711],[15.739778518676758],724,[6.222334861755371],[5.882833957672119],-6.5157948,-8.811126,correct,True,-6.5157948,-8.811126,correct,True,-6.5157948,-8.811126,correct,True,9.8129425,32364,[0.7287909388542175],[-3.843536376953125],47644,[0.05976488068699837],[1.3879393339157104],-12.364766,-13.0337925,correct,True,-12.364766,-13.0337925,correct,True,-12.364766,-13.0337925,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,15,6.060018,2,[12.296232223510742],[1.7624962329864502],290,[7.349668979644775],[0.43334299325942993],-3.0526838,-7.999247,correct,True,-3.0526838,-7.999247,correct,True,-3.0526838,-7.999247,correct,True,9.822136,32915,[0.689933717250824],[-4.1256327629089355],46921,[0.07363119721412659],[3.9730350971221924],-12.389511,-13.005814,correct,True,-12.389511,-13.005814,correct,True,-12.389511,-13.005814,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,16,7.596046,2,[10.917511940002441],[15.857601165771484],518,[6.334051609039307],[11.604640007019043],-3.6422079,-8.225668,correct,True,-3.6422079,-8.225668,correct,True,-3.6422079,-8.225668,correct,True,9.821506,33772,[0.6411939859390259],[-2.528956174850464],45606,[0.1196020171046257],[0.413980096578598],-12.4359,-12.957493,correct,True,-12.4359,-12.957493,correct,True,-12.4359,-12.957493,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,17,2.9507835,2,[14.395333290100098],[17.687210083007812],45,[9.122983932495117],[12.992094993591309],-1.941058,-7.2134075,correct,True,-1.941058,-7.2134075,correct,True,-1.941058,-7.2134075,correct,True,9.8267,33899,[0.5994527339935303],[-1.7294299602508545],44638,[0.126615971326828],[3.2541630268096924],-12.445772,-12.91861,correct,True,-12.445772,-12.91861,correct,True,-12.445772,-12.91861,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,18,1.1586721,1,[18.88507843017578],[20.594388961791992],13,[12.678894996643066],[15.244131088256836],-0.29986927,-6.5060525,correct,True,-0.29986927,-6.5060525,correct,True,-0.29986927,-6.5060525,correct,True,9.818978,34551,[0.5569175481796265],[-3.737520217895508],42412,[0.2086908519268036],[-1.9832780361175537],-12.48968,-12.837907,correct,True,-12.48968,-12.837907,correct,True,-12.48968,-12.837907,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,19,0.8685129,1,[22.96852684020996],[-3.3067004680633545],13,[16.0844783782959],[-0.5239638686180115],-0.21132375,-7.095372,correct,True,-0.21132375,-7.095372,correct,True,-0.21132375,-7.095372,correct,True,9.808864,35803,[0.4551771879196167],[0.9652079939842224],42671,[0.15425866842269897],[2.0861849784851074],-12.563183,-12.864101,correct,True,-12.563183,-12.864101,correct,True,-12.563183,-12.864101,correct,True,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,20,0.8786949,1,[17.26114845275879],[3.179539203643799],3,[13.009805679321289],[6.062860488891602],-0.46925464,-4.7205973,correct,True,-0.46925464,-4.7205973,correct,True,-0.46925464,-4.7205973,correct,True,10.10187,65889,[1.7152241468429565],[-3.7206192016601562],51849,[2.226827383041382],[-3.76320481300354],-13.479828,-12.968225,incorrect,False,-13.479828,-12.968225,incorrect,False,-13.479828,-12.968225,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,21,2.9170175,1,[13.041640281677246],,4,[11.776366233825684],,-1.1458378,-2.4111118,correct,True,-1.1458378,-2.4111118,correct,True,-1.1458378,-2.4111118,correct,True,8.149519,41178,[-3.416484832763672],,18178,[-2.1970250606536865],,-13.352697,-12.133238,incorrect,False,-13.352697,-12.133238,incorrect,False,-13.352697,-12.133238,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,0,7.9082527,710,[5.152109622955322],[1.151871681213379],10738,[1.9437156915664673],[1.5152677297592163],-8.599081,-11.807475,correct,True,-8.599081,-11.807475,correct,True,-8.599081,-11.807475,correct,True,6.9177437,488,[5.235205173492432],[-0.45787107944488525],69489,[-2.6777195930480957],[-1.0133695602416992],-8.4093895,-16.322315,correct,True,-8.4093895,-16.322315,correct,True,-8.4093895,-16.322315,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,1,5.9037943,3843,[4.197984218597412],[1.0188037157058716],12487,[2.3634591102600098],[-1.7662664651870728],-11.109209,-12.943733,correct,True,-11.109209,-12.943733,correct,True,-11.109209,-12.943733,correct,True,9.537038,54269,[-0.3303762674331665],[0.6571639180183411],72435,[-1.0617426633834839],[2.2788078784942627],-13.316377,-14.047743,correct,True,-13.316377,-14.047743,correct,True,-13.316377,-14.047743,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,2,7.067734,7562,[3.328115224838257],[2.2250401973724365],32293,[0.573653519153595],[-0.061011675745248795],-11.818916,-14.573379,correct,True,-11.818916,-14.573379,correct,True,-11.818916,-14.573379,correct,True,9.559461,54353,[-0.3202924430370331],[1.8258455991744995],71987,[-1.0274126529693604],[-0.11856886744499207],-13.316679,-14.023799,correct,True,-13.316679,-14.023799,correct,True,-13.316679,-14.023799,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,3,7.465525,3738,[3.673882246017456],[2.956414222717285],26451,[0.4428033232688904],[-2.1791982650756836],-10.614123,-13.845202,correct,True,-10.614123,-13.845202,correct,True,-10.614123,-13.845202,correct,True,9.684211,52086,[-0.21802043914794922],[0.4655623137950897],71190,[-0.9856975078582764],[-0.822394073009491],-13.216848,-13.984526,correct,True,-13.216848,-13.984526,correct,True,-13.216848,-13.984526,correct,True,A
