task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,9.059811,440,[5.707842826843262],[2.2190070152282715],1474,[4.687913417816162],[1.7961513996124268],-8.194217,-9.214146,correct,True,-8.194217,-9.214146,correct,True,-8.194217,-9.214146,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,9.015406,428,[6.309381008148193],[-4.6298370361328125],1686,[5.170375823974609],[-1.9078985452651978],-8.198939,-9.337944,correct,True,-8.198939,-9.337944,correct,True,-8.198939,-9.337944,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,9.084115,2856,[4.2795915603637695],[3.381772756576538],2934,[4.252242565155029],[0.2646108567714691],-9.8015,-9.82885,correct,True,-9.8015,-9.82885,correct,True,-9.8015,-9.82885,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,9.127186,911,[5.501254558563232],[4.482814311981201],3602,[4.302435874938965],[0.756207287311554],-8.819439,-10.018257,correct,True,-8.819439,-10.018257,correct,True,-8.819439,-10.018257,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,8.756239,288,[7.099298477172852],[1.9836490154266357],5635,[4.490353584289551],[3.846266508102417],-7.968011,-10.576956,correct,True,-7.968011,-10.576956,correct,True,-7.968011,-10.576956,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,8.581339,182,[7.47569465637207],[2.3915343284606934],1499,[5.7296319007873535],[-0.02013772539794445],-7.635189,-9.381252,correct,True,-7.635189,-9.381252,correct,True,-7.635189,-9.381252,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,8.263867,60,[8.026851654052734],[11.702937126159668],1156,[5.486607074737549],[4.745980262756348],-6.7211137,-9.261358,correct,True,-6.7211137,-9.261358,correct,True,-6.7211137,-9.261358,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,6.3363934,6,[11.969942092895508],[1.4038058519363403],603,[6.8618693351745605],[-1.5134583711624146],-3.9509907,-9.059063,correct,True,-3.9509907,-9.059063,correct,True,-3.9509907,-9.059063,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,6.2037735,7,[11.604737281799316],[11.258119583129883],1507,[5.870013236999512],[8.331576347351074],-4.2585297,-9.993254,correct,True,-4.2585297,-9.993254,correct,True,-4.2585297,-9.993254,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,4.6611176,1,[15.190381050109863],[-0.541754424571991],129,[8.553192138671875],[1.6927659511566162],-1.372641,-8.0098295,correct,True,-1.372641,-8.0098295,correct,True,-1.372641,-8.0098295,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,4.2207355,2,[14.290383338928223],[6.899315357208252],83,[8.707930564880371],[4.99179220199585],-2.1279106,-7.7103634,correct,True,-2.1279106,-7.7103634,correct,True,-2.1279106,-7.7103634,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,3.1590533,1,[15.410929679870605],[20.699289321899414],28,[9.669002532958984],[21.782493591308594],-0.5975495,-6.3394766,correct,True,-0.5975495,-6.3394766,correct,True,-0.5975495,-6.3394766,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,0.2755692,1,[20.804113388061523],[22.48301887512207],3,[15.955986022949219],[20.45196533203125],-0.038983375,-4.8871107,correct,True,-0.038983375,-4.8871107,correct,True,-0.038983375,-4.8871107,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,0.06666118,1,[25.458181381225586],[6.617515563964844],2,[20.46669578552246],[4.971042633056641],-0.010054772,-5.00154,correct,True,-0.010054772,-5.00154,correct,True,-0.010054772,-5.00154,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,0.05814114,1,[25.814815521240234],[0.18264655768871307],2,[20.6516056060791],[1.3486663103103638],-0.008331543,-5.1715417,correct,True,-0.008331543,-5.1715417,correct,True,-0.008331543,-5.1715417,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,0.111206904,1,[24.00334930419922],[20.09891128540039],2,[19.547677993774414],[16.790283203125],-0.017303925,-4.4729753,correct,True,-0.017303925,-4.4729753,correct,True,-0.017303925,-4.4729753,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,0.062371165,1,[27.511608123779297],[12.475288391113281],2,[22.52490234375],[11.356605529785156],-0.009470655,-4.9961762,correct,True,-0.009470655,-4.9961762,correct,True,-0.009470655,-4.9961762,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,0.05930901,1,[28.69388771057129],[26.249610900878906],2,[23.790821075439453],[3.9717538356781006],-0.009304258,-4.9123707,correct,True,-0.009304258,-4.9123707,correct,True,-0.009304258,-4.9123707,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,0.00036275503,1,[33.99329376220703],[15.590609550476074],2,[23.287200927734375],[14.11313533782959],-2.9325056e-05,-10.706122,correct,True,-2.9325056e-05,-10.706122,correct,True,-2.9325056e-05,-10.706122,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,0.00036684953,1,[36.08448791503906],[27.361265182495117],2,[25.565364837646484],[20.815174102783203],-3.0755524e-05,-10.519154,correct,True,-3.0755524e-05,-10.519154,correct,True,-3.0755524e-05,-10.519154,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,0.00014840394,1,[40.668617248535156],[6.909707546234131],2,[29.17456817626953],[3.8214235305786133],-1.1563234e-05,-11.4940605,correct,True,-1.1563234e-05,-11.4940605,correct,True,-1.1563234e-05,-11.4940605,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,0.000118442986,1,[40.489288330078125],[5.851151466369629],2,[28.748464584350586],[5.545494556427002],-9.059865e-06,-11.740832,correct,True,-9.059865e-06,-11.740832,correct,True,-9.059865e-06,-11.740832,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,32,0.00018117235,1,[39.96272277832031],[-8.979984283447266],2,[28.728038787841797],[-10.010960578918457],-1.442422e-05,-11.234698,correct,True,-1.442422e-05,-11.234698,correct,True,-1.442422e-05,-11.234698,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,33,0.00017602263,1,[37.651039123535156],[-6.152163982391357],2,[26.313417434692383],[-8.746047973632812],-1.3828182e-05,-11.337635,correct,True,-1.3828182e-05,-11.337635,correct,True,-1.3828182e-05,-11.337635,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,34,0.00016419096,1,[34.93912124633789],[3.7628514766693115],2,[23.453706741333008],[-1.0503584146499634],-1.2636105e-05,-11.485427,correct,True,-1.2636105e-05,-11.485427,correct,True,-1.2636105e-05,-11.485427,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,35,0.00010392536,1,[33.523738861083984],[-12.52092456817627],2,[21.6142520904541],[-9.53722858428955],-7.748574e-06,-11.909494,correct,True,-7.748574e-06,-11.909494,correct,True,-7.748574e-06,-11.909494,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,36,0.00075221085,1,[26.205507278442383],[-10.241137504577637],2,[16.444416046142578],[-10.473359107971191],-6.7708585e-05,-9.761159,correct,True,-6.7708585e-05,-9.761159,correct,True,-6.7708585e-05,-9.761159,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,37,0.004064268,1,[17.883358001708984],[-13.988555908203125],2,[9.852978706359863],[-13.250581741333008],-0.00042369924,-8.030803,correct,True,-0.00042369924,-8.030803,correct,True,-0.00042369924,-8.030803,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,38,0.02976344,1,[9.251595497131348],[-18.55953598022461],2,[3.2361137866973877],[-16.774791717529297],-0.0036047022,-6.019087,correct,True,-0.0036047022,-6.019087,correct,True,-0.0036047022,-6.019087,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,39,1.4709651,1,[0.9128507375717163],,4,[-3.110577344894409],,-0.23153104,-4.254959,correct,True,-0.23153104,-4.254959,correct,True,-0.23153104,-4.254959,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,3.159503,44375,"[-0.7008628845214844, 4.59725284576416]","[-3.468280792236328, -1.8877131938934326]",16306,"[0.8420305848121643, 5.546741008758545, 4.39164924621582]","[-1.2573001384735107, -0.17902053892612457, 1.280266284942627]",-11.220061,-10.352374,incorrect,False,-22.440123,-31.057121,correct,True,-15.051928,-13.509035,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,2.256866,92874,"[-2.443432569503784, 4.040023326873779]","[1.7144602537155151, -2.9953274726867676]",51253,"[0.15334388613700867, 5.570023059844971, 4.601641654968262]","[1.997161865234375, 0.32530948519706726, 6.141784191131592]",-12.787638,-10.837476,incorrect,False,-25.575275,-32.51243,correct,True,-18.170927,-15.574149,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,5.9410486,70259,"[-0.7256217002868652, 3.3281443119049072]","[-2.8104286193847656, -1.1935410499572754]",27694,"[1.3816184997558594, 5.594272613525391, 7.174786567687988]","[-1.735011339187622, -0.7377200126647949, -2.2332708835601807]",-11.508517,-8.997289,incorrect,False,-23.017035,-26.991867,correct,True,-15.218405,-13.111169,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,8.4401455,70658,"[-2.2412829399108887, 2.902920722961426]","[0.00315357418730855, -6.862365245819092]",25862,"[0.07550245523452759, 5.170731544494629, 5.74798583984375]","[1.4585665464401245, 1.7361632585525513, -2.030825614929199]",-11.48382,-8.765881,incorrect,False,-22.96764,-26.297642,correct,True,-14.895378,-12.578594,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,8.743056,25134,"[-1.405306100845337, 0.3746228814125061]","[-2.7234582901000977, -0.25352251529693604]",3387,"[1.071608066558838, 5.654146671295166, 4.647593021392822]","[-0.4685337245464325, 1.424223780632019, 1.8171130418777466]",-11.11335,-7.51391,incorrect,False,-22.2267,-22.541729,correct,True,-12.5365305,-10.059617,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,8.7152405,59932,"[-2.748357057571411, 0.27683401107788086]","[0.6359215974807739, -0.6204308867454529]",8465,"[0.564424991607666, 5.867517948150635, 5.26746940612793]","[-5.569181442260742, -1.2792454957962036, -3.700155019760132]",-12.44454,-7.573693,incorrect,False,-24.88908,-22.721079,incorrect,False,-14.399539,-11.086759,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,8.295162,49583,"[-1.8792721033096313, 0.04467172548174858]","[-0.6855330467224121, 4.589284420013428]",63461,"[-2.5863358974456787, 5.2893524169921875, 3.5264246463775635]","[0.4624007046222687, 3.7739298343658447, -0.6519598960876465]",-12.06175,-9.027461,incorrect,False,-24.1235,-27.082382,correct,True,-14.058354,-14.765418,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,7.5395346,52877,"[-1.9997717142105103, 1.8142396211624146]","[0.9701767563819885, 3.480924606323242]",53542,"[-2.0311379432678223, 6.615211486816406, 3.153290271759033]","[4.752687931060791, 0.47757306694984436, 0.786785900592804]",-11.759049,-9.37537,incorrect,False,-23.518099,-28.12611,correct,True,-14.2537365,-14.2851,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,8.252175,69081,"[-1.4015077352523804, 3.1720757484436035]","[-3.751093626022339, 3.920081615447998]",33975,"[0.41140392422676086, 6.369780540466309, 3.126909017562866]","[-1.0128252506256104, -1.511711835861206, 2.629883050918579]",-11.467202,-9.284668,incorrect,False,-22.934404,-27.854004,correct,True,-14.951257,-13.138344,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,8.885469,83990,"[-3.095808982849121, 4.575597763061523]","[2.9745850563049316, -4.249039649963379]",30140,"[-0.06010417640209198, 5.506663799285889, 4.00008487701416]","[1.2304892539978027, 0.4785534739494324, -2.813345432281494]",-11.695661,-9.261167,incorrect,False,-23.391321,-27.7835,correct,True,-15.797476,-12.761768,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,8.992491,87912,"[-1.6226669549942017, 2.9706952571868896]","[0.600432276725769, -3.408376932144165]",54557,"[0.4950004816055298, 5.434417724609375, 2.7404580116271973]","[-1.239790916442871, 4.850863933563232, -2.8262650966644287]",-12.414062,-10.125854,incorrect,False,-24.828123,-30.37756,correct,True,-16.089165,-13.971495,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,9.007133,86331,"[-1.2576993703842163, 1.8703358173370361]","[-0.03509392589330673, 1.049957275390625]",69484,"[-0.08256523311138153, 6.616775035858154, 1.744732141494751]","[-1.1249668598175049, -2.703699827194214, 0.2135143131017685]",-12.686415,-9.860696,incorrect,False,-25.37283,-29.582088,correct,True,-15.888406,-14.71327,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,9.021233,78972,"[-1.2307912111282349, 2.1435649394989014]","[1.5408329963684082, -5.333227634429932]",67198,"[-0.5205342173576355, 5.528787612915039, 1.7734395265579224]","[-0.4288155436515808, 2.947338104248047, 4.697038650512695]",-11.8579855,-9.720954,incorrect,False,-23.715971,-29.162863,correct,True,-15.261206,-14.550947,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,9.0261345,72065,"[-0.6352440118789673, 0.5655214786529541]","[2.1367123126983643, 2.6519503593444824]",72668,"[-0.6698160171508789, 6.205898284912109, 3.4818363189697266]","[1.0854215621948242, -0.2754150927066803, 2.2646749019622803]",-12.293629,-9.545722,incorrect,False,-24.587257,-28.637165,correct,True,-14.754141,-14.78871,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,8.69677,62273,"[0.1869928389787674, 1.2955180406570435]","[5.263497829437256, -1.3161048889160156]",70621,"[-0.24595907330513, 5.930738925933838, 4.129887104034424]","[1.4902269840240479, -1.683227777481079, 4.539140224456787]",-11.857134,-9.556107,incorrect,False,-23.714268,-28.66832,correct,True,-14.320957,-14.753909,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,8.55657,23002,"[2.1926071643829346, 0.9697981476783752]","[1.678109884262085, -2.2380142211914062]",59509,"[0.3380313515663147, 5.38177490234375, 5.409111976623535]","[6.354375839233398, -2.070080280303955, -4.394054889678955]",-10.912142,-8.847787,incorrect,False,-21.824284,-26.543362,correct,True,-12.309877,-14.164452,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,8.149797,13254,"[2.698453426361084, 0.2906768321990967]","[6.705889701843262, -0.8790316581726074]",14383,"[2.5998854637145996, 4.508676528930664, 3.980767011642456]","[2.0451128482818604, 3.1685984134674072, -0.2640889883041382]",-10.95863,-8.453681,incorrect,False,-21.91726,-25.361042,correct,True,-11.687804,-11.786374,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,5.308815,1663,"[5.135435581207275, 0.05816243961453438]","[7.0265092849731445, -1.146727204322815]",10845,"[3.1777069568634033, 5.33451509475708, 3.8084158897399902]","[3.2984797954559326, 5.234995365142822, 4.753741264343262]",-10.502662,-8.354556,incorrect,False,-21.005323,-25.06367,correct,True,-10.294476,-12.25221,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,5.9361296,206,"[7.1673736572265625, -0.22455430030822754]","[6.329762935638428, -4.509853363037109]",4978,"[4.081939220428467, 6.608175277709961, 5.0748677253723145]","[3.454648971557617, -1.6803300380706787, 7.041983604431152]",-9.289234,-7.4462256,incorrect,False,-18.578468,-22.338676,correct,True,-8.15785,-11.243288,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,5.5264354,34,"[9.226353645324707, -1.1572481393814087]","[3.622295618057251, 1.2112131118774414]",1589,"[5.205435752868652, 6.098557949066162, 6.849633693695068]","[3.2740089893341064, 2.354245662689209, 7.212883949279785]",-8.581585,-6.4772034,incorrect,False,-17.16317,-19.43161,correct,True,-6.24014,-10.26106,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,4.787608,14,"[10.049469947814941, -0.8538584113121033]","[6.567956924438477, 4.899400234222412]",433,"[6.092364311218262, 6.498086452484131, 8.46676254272461]","[5.3829345703125, -4.778037071228027, 7.000836372375488]",-7.947809,-5.6780343,incorrect,False,-15.895618,-17.034103,correct,True,-5.3985004,-9.355603,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,5.123318,5,"[11.504217147827148, 0.3152763545513153]","[14.984546661376953, 6.8396453857421875]",84,"[7.472119331359863, 4.835936069488525, 10.261162757873535]","[7.952852725982666, 6.900259971618652, 8.299030303955078]",-6.2121563,-4.6452146,incorrect,False,-12.424313,-13.935644,correct,True,-3.3190613,-7.351158,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,3.2639542,2,"[15.492257118225098, 2.758939504623413]","[15.240683555603027, 1.660850167274475]",62,"[9.464469909667969, 6.664087295532227, 12.010984420776367]","[12.353453636169434, -2.907227039337158, 12.87440299987793]",-4.3802977,-4.5139337,correct,True,-8.760595,-13.541801,correct,True,-1.3841009,-7.4118867,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,1.0115685,1,"[18.818355560302734, 2.9964704513549805]","[2.555934190750122, 6.220085620880127]",17,"[12.462064743041992, 5.418717861175537, 14.77587604522705]","[2.9535887241363525, 4.588653564453125, 13.94192123413086]",-4.097448,-4.8754754,correct,True,-8.194896,-14.626426,correct,True,-0.18441828,-6.5407033,correct,True
