task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,1.15,30,"[7.85546875, 8.6640625, 7.6171875]","[3.359375, 8.8125, 3.802734375]",1,[18.359375],[6.64453125],-7.445,-0.6675,incorrect,False,-22.34,-0.6675,incorrect,False,-11.164,-0.6675,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,1.115,23,"[8.15625, 10.1171875, 8.203125]","[14.609375, 10.8359375, 3.619140625]",2,[18.75],[8.875],-8.82,-0.9805,incorrect,False,-26.45,-0.9805,incorrect,False,-11.6,-0.9805,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,1.031,10,"[11.3359375, 12.0390625, 8.6953125]","[3.919921875, 4.80078125, 5.23046875]",1,[19.90625],[-7.3671875],-7.28,-0.4917,incorrect,False,-21.84,-0.4917,incorrect,False,-9.09,-0.4917,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,1.215,8,"[11.4453125, 12.3515625, 9.5078125]","[8.9140625, 8.4140625, 2.958984375]",1,[16.703125],[0.0003719329833984375],-3.945,-0.648,incorrect,False,-11.836,-0.648,incorrect,False,-5.92,-0.648,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,1.47,5,"[12.5703125, 13.4140625, 9.84375]","[4.40625, 8.5390625, 8.4609375]",1,[15.8828125],[-2.650390625],-2.807,-0.814,incorrect,False,-8.42,-0.814,incorrect,False,-4.145,-0.814,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,1.828,4,"[12.796875, 14.5078125, 11.4921875]","[10.8828125, 8.765625, 3.533203125]",1,[14.7265625],[5.1875],-1.517,-1.076,incorrect,False,-4.55,-1.076,incorrect,False,-3.021,-1.076,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,1.722,3,"[14.2578125, 15.4375, 12.0]","[11.953125, 6.7890625, 5.3203125]",1,[15.0390625],[7.2421875],-0.8584,-0.9062,correct,True,-2.576,-0.9062,incorrect,False,-1.704,-0.9062,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,32,1.543,1,"[15.6484375, 16.21875, 12.7734375]","[5.59375, 6.86328125, 4.859375]",2,[15.546875],[-5.36328125],-0.4875,-1.082,correct,True,-1.463,-1.082,incorrect,False,-0.9985,-1.082,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,33,0.997,1,"[15.90625, 16.578125, 13.3203125]","[4.83984375, 16.765625, 6.61328125]",2,[13.9140625],[0.00653076171875],-0.1881,-2.225,correct,True,-0.5645,-2.225,correct,True,-0.26,-2.225,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,34,0.6567,1,"[16.109375, 18.953125, 14.234375]","[-2.70703125, 14.6796875, 2.015625]",2,[13.3515625],[-0.0838623046875],-0.0795,-2.861,correct,True,-0.2385,-2.861,correct,True,-0.1321,-2.861,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,35,1.152,1,"[15.296875, 21.671875, 14.25]","[15.0859375, 4.3828125, 25.890625]",2,[13.03125],[4.30859375],-0.1169,-2.51,correct,True,-0.3506,-2.51,correct,True,-0.2698,-2.51,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,36,0.358,1,"[17.1875, 21.4375, 20.34375]","[3.841796875, 3.732421875, 1.9638671875]",3,[12.9609375],[-0.986328125],-0.0202,-4.254,correct,True,-0.0606,-4.254,correct,True,-0.05667,-4.254,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,37,0.6255,1,"[16.828125, 21.328125, 19.703125]","[5.36328125, 8.359375, 4.69921875]",5,[11.8984375],[5.9921875],-0.03464,-5.016,correct,True,-0.1039,-5.016,correct,True,-0.102,-5.016,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,38,1.58,1,"[16.828125, 22.671875, 19.828125]","[6.21875, 6.203125, 14.1875]",8,[12.4921875],[6.02734375],-0.1254,-4.71,correct,True,-0.3762,-4.71,correct,True,-0.3745,-4.71,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,39,3.229,1,"[15.984375, 20.78125, 22.140625]",,10,[12.59375],,-0.3223,-4.35,correct,True,-0.9663,-4.35,correct,True,-0.9634,-4.35,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,6.977,14211,"[-0.1502685546875, 3.51171875]","[-1.9541015625, 1.3974609375]",6375,"[0.6474609375, 1.955078125, 3.5234375]","[-3.359375, 2.28125, 6.55859375]",-9.2,-9.07,incorrect,False,-18.4,-27.22,correct,True,-11.37,-10.57,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,5.14,21343,"[-1.10546875, 3.271484375]","[-0.81396484375, 1.97265625]",22273,"[-1.203125, 2.54296875, 6.625]","[-1.92578125, 3.330078125, 2.25390625]",-10.01,-8.71,incorrect,False,-20.02,-26.12,correct,True,-12.56,-12.664,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,9.29,22925,"[-1.1669921875, 3.369140625]","[0.2471923828125, 2.28125]",27862,"[-1.85546875, 3.537109375, 5.69140625]","[2.271484375, 3.705078125, 7.0078125]",-9.97,-8.38,incorrect,False,-19.94,-25.16,correct,True,-11.89,-12.58,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,9.375,22443,"[-0.689453125, 3.646484375]","[-0.666015625, 5.24609375]",15804,"[0.0037708282470703125, 4.7109375, 8.296875]","[-0.54296875, -0.57958984375, 7.8203125]",-10.0,-6.633,incorrect,False,-20.0,-19.9,incorrect,False,-11.94,-11.25,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,9.18,22819,"[-0.91650390625, 5.45703125]","[-0.300537109375, 2.310546875]",17566,"[-0.3291015625, 3.505859375, 10.546875]","[-0.411865234375, 0.455322265625, 0.0010213851928710938]",-9.25,-6.676,incorrect,False,-18.5,-20.03,correct,True,-12.17,-11.58,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,8.93,20247,"[-0.857421875, 5.69921875]","[-1.517578125, 1.6181640625]",17120,"[-0.497802734375, 3.263671875, 9.125]","[2.345703125, 2.87890625, 2.251953125]",-9.15,-7.203,incorrect,False,-18.3,-21.61,correct,True,-12.12,-11.76,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,9.03,26799,"[-1.54296875, 5.36328125]","[2.775390625, 2.919921875]",8458,"[0.779296875, 4.0625, 9.046875]","[0.352783203125, 2.443359375, 4.20703125]",-9.73,-6.633,incorrect,False,-19.45,-19.9,correct,True,-12.984,-10.664,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,8.66,15338,"[-0.037139892578125, 5.76171875]","[2.6796875, 4.4609375]",7734,"[0.8701171875, 4.5859375, 9.7578125]","[-1.453125, -0.97265625, 1.615234375]",-9.01,-6.336,incorrect,False,-18.02,-19.02,correct,True,-11.59,-10.69,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,8.93,4328,"[1.3505859375, 6.99609375]","[-1.8876953125, 1.6923828125]",13664,"[0.00691986083984375, 3.748046875, 9.5078125]","[0.210693359375, 1.2548828125, -0.39013671875]",-7.875,-6.805,incorrect,False,-15.75,-20.42,correct,True,-10.01,-11.35,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,9.03,10564,"[0.3974609375, 6.79296875]","[-2.294921875, -0.56689453125]",13193,"[0.0987548828125, 3.791015625, 8.671875]","[1.041015625, 1.9921875, 1.560546875]",-8.26,-6.984,incorrect,False,-16.52,-20.95,correct,True,-10.94,-11.234,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,8.8,16184,"[-0.61572265625, 6.06640625]","[1.251953125, 1.7744140625]",7028,"[0.5380859375, 4.26171875, 8.59375]","[3.044921875, 1.044921875, 5.80859375]",-9.07,-6.6,incorrect,False,-18.14,-19.81,correct,True,-11.66,-10.5,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,8.91,14571,"[-0.071044921875, 6.31640625]","[0.052215576171875, 4.90625]",2787,"[1.7607421875, 4.2109375, 10.234375]","[-1.54296875, 1.599609375, 6.73046875]",-9.05,-6.066,incorrect,False,-18.1,-18.2,correct,True,-11.4,-9.56,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,8.875,14512,"[-0.04583740234375, 7.4453125]","[1.224609375, 0.8173828125]",6082,"[1.0283203125, 4.36328125, 11.921875]","[2.21484375, 0.259765625, 2.041015625]",-8.586,-6.047,incorrect,False,-17.17,-18.14,correct,True,-11.4,-10.32,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,8.28,10106,"[0.456787109375, 7.28515625]","[1.5849609375, 1.076171875]",2539,"[1.8544921875, 4.11328125, 11.7578125]","[3.609375, 0.375, -1.482421875]",-8.31,-5.81,incorrect,False,-16.62,-17.42,correct,True,-11.03,-9.63,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,8.59,6011,"[1.111328125, 7.171875]","[-0.91796875, 3.68359375]",398,"[3.255859375, 3.935546875, 10.671875]","[-1.00390625, 0.71875, 10.1796875]",-7.766,-5.61,incorrect,False,-15.53,-16.83,correct,True,-10.414,-8.27,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,8.305,8771,"[0.6259765625, 7.796875]","[14.875, 2.544921875]",1034,"[2.53515625, 3.736328125, 13.2421875]","[11.203125, 5.2890625, 7.203125]",-7.926,-5.535,incorrect,False,-15.85,-16.61,correct,True,-10.914,-9.01,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,8.09,7,"[7.4140625, 7.98046875]","[1.9033203125, -0.1121826171875]",6,"[7.46875, 5.421875, 15.3828125]","[2.953125, 1.521484375, 8.1015625]",-5.04,-3.375,incorrect,False,-10.08,-10.125,correct,True,-4.562,-4.508,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,5.586,13,"[7.4140625, 7.45703125]","[-1.9912109375, 0.27880859375]",8,"[7.859375, 5.625, 16.890625]","[-3.6328125, 2.294921875, 14.046875]",-5.58,-3.295,incorrect,False,-11.16,-9.88,incorrect,False,-4.992,-4.547,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,6.457,24,"[6.2578125, 6.94921875]","[4.58203125, 2.01171875]",31,"[6.08984375, 5.921875, 20.109375]","[3.349609375, -0.35986328125, 6.1171875]",-6.1,-3.615,incorrect,False,-12.2,-10.84,incorrect,False,-5.74,-5.906,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,5.86,17,"[7.18359375, 6.79296875]","[6.56640625, 5.01953125]",28,"[6.625, 5.19140625, 20.234375]","[6.2890625, 3.177734375, 14.3203125]",-6.22,-3.838,incorrect,False,-12.44,-11.516,incorrect,False,-5.246,-5.805,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,5.203,10,"[8.5859375, 7.6484375]","[5.234375, -1.1259765625]",12,"[7.9921875, 5.51953125, 22.4375]","[5.39453125, 5.7578125, 12.2421875]",-5.6,-3.428,incorrect,False,-11.2,-10.29,incorrect,False,-4.027,-4.62,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,5.086,7,"[9.34375, 6.734375]","[6.08203125, 6.29296875]",9,"[8.859375, 6.640625, 24.203125]","[3.498046875, 2.998046875, 8.7109375]",-5.887,-2.785,incorrect,False,-11.77,-8.35,incorrect,False,-3.506,-3.99,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,4.438,7,"[10.0, 8.1796875]","[8.4140625, 5.8046875]",14,"[8.8203125, 6.78125, 24.828125]","[3.740234375, 11.109375, 10.34375]",-4.5,-3.006,incorrect,False,-9.0,-9.016,correct,True,-3.43,-4.61,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,3.578,3,"[11.3828125, 9.203125]","[12.9296875, 5.4453125]",15,"[9.0, 9.2890625, 25.8125]","[10.4375, 5.73828125, 6.09765625]",-3.621,-2.535,incorrect,False,-7.242,-7.605,correct,True,-2.645,-5.027,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,24,2.395,1,"[14.0703125, 10.265625]","[16.328125, 5.57421875]",7,"[11.1953125, 10.0625, 25.921875]","[10.828125, 6.2265625, 9.8125]",-3.04,-1.993,incorrect,False,-6.08,-5.98,incorrect,False,-0.8564,-3.73,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,25,0.882,1,"[16.734375, 11.03125]","[15.578125, 5.765625]",4,"[12.828125, 10.921875, 26.78125]","[11.9375, 1.703125, 10.1484375]",-2.799,-1.866,incorrect,False,-5.598,-5.598,correct,True,-0.2272,-4.133,correct,True
