task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,8.519681,6565,[1.3844451904296875],[0.48420411348342896],3789,"[2.030470371246338, 0.4996250867843628, 5.892302989959717]","[0.6797036528587341, -1.3458319902420044, 1.252149224281311]",-10.606583,-9.248503,incorrect,False,-10.606583,-27.745508,correct,True,-10.606583,-9.960558,incorrect,False,0.45676717,12396,[0.5057907104492188],[0.8208699822425842],1363,"[2.946378707885742, 3.8890633583068848, 3.4854722023010254]","[-1.731399655342102, 0.06603901833295822, 0.8552448153495789]",-14.717623,-9.724845,incorrect,False,-14.717623,-29.174536,correct,True,-14.717623,-12.277032,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,8.579477,5632,[1.4625810384750366],[-2.3489181995391846],3036,"[2.1314759254455566, -0.02006831392645836, 5.640844821929932]","[-1.9674928188323975, 2.9136219024658203, 0.9275131821632385]",-10.37809,-9.366387,incorrect,False,-10.37809,-28.099163,correct,True,-10.37809,-9.709195,incorrect,False,0.97027636,11727,[0.687228798866272],[-0.7740316390991211],2827,"[2.3849518299102783, 3.8515546321868896, 3.352693796157837]","[0.36709102988243103, -1.2773362398147583, 2.7360363006591797]",-13.811717,-9.668042,incorrect,False,-13.811717,-29.004126,correct,True,-13.811717,-12.11399,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,8.566531,12177,[0.4089296758174896],[0.0784282237291336],7245,"[1.2019619941711426, 1.125974416732788, 5.796770095825195]","[-1.7483874559402466, 0.8661207556724548, 4.277758598327637]",-11.497106,-9.224947,incorrect,False,-11.497106,-27.67484,correct,True,-11.497106,-10.704074,incorrect,False,6.1754427,11898,[0.45405125617980957],[-3.4654786586761475],2420,"[2.327120304107666, 3.139409065246582, 4.0106730461120605]","[-0.26740047335624695, 0.8568304181098938, -0.08889813721179962]",-11.734433,-8.851588,incorrect,False,-11.734433,-26.554766,correct,True,-11.734433,-9.861363,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,8.35441,14501,[0.3980310559272766],[6.773195743560791],14843,"[0.35258913040161133, 1.3113477230072021, 6.814382076263428]","[-0.24761845171451569, 3.118530035018921, 0.1092175543308258]",-11.819437,-9.337319,incorrect,False,-11.819437,-28.01196,correct,True,-11.819437,-11.86488,correct,True,5.3168535,21320,[-0.6721946597099304],[4.892612934112549],3302,"[2.0829930305480957, 3.258514642715454, 3.7517406940460205]","[-1.1322252750396729, 1.3508920669555664, -0.6504669785499573]",-13.0994215,-9.170452,incorrect,False,-13.0994215,-27.511356,correct,True,-13.0994215,-10.344232,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,8.350825,757,[3.405947685241699],[4.391023635864258],13869,"[0.19676588475704193, 2.27394962310791, 6.492537021636963]","[-2.541964292526245, 3.2110064029693604, 2.9160869121551514]",-8.557431,-9.142591,correct,True,-8.557431,-27.427774,correct,True,-8.557431,-11.766613,correct,True,5.163607,8244,[0.9296143651008606],[0.016604237258434296],4936,"[1.5232263803482056, 3.4475903511047363, 3.2713141441345215]","[-2.2404704093933105, 0.0640612542629242, 2.497020721435547]",-11.37521,-9.380635,incorrect,False,-11.37521,-28.141907,correct,True,-11.37521,-10.781597,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,15,8.414754,182,[4.977421760559082],[6.4394731521606445],24954,"[-0.9713192582130432, 3.1672890186309814, 6.665965557098389]","[3.9420971870422363, 2.7034709453582764, 1.2962726354599]",-7.437732,-9.491418,correct,True,-7.437732,-28.474255,correct,True,-7.437732,-13.386473,correct,True,5.964081,10127,[0.7828035354614258],[1.556729793548584],12321,"[0.47160813212394714, 2.8956499099731445, 3.7712323665618896]","[0.33418455719947815, -0.19005274772644043, 7.183311462402344]",-11.540078,-9.935271,incorrect,False,-11.540078,-29.805813,correct,True,-11.540078,-11.8512745,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,16,8.184852,6,[7.1880879402160645],[4.289268970489502],9840,"[0.8724120259284973, 3.757727861404419, 6.531737327575684]","[-1.4883172512054443, 1.8393172025680542, 4.670480728149414]",-4.976199,-8.704416,correct,True,-4.976199,-26.113249,correct,True,-4.976199,-11.291875,correct,True,6.672268,7322,[1.1829828023910522],[-1.4772366285324097],11720,"[0.5225837826728821, 2.3944194316864014, 5.765040874481201]","[-2.277135133743286, 1.9770809412002563, 5.153655052185059]",-11.04451,-9.527688,incorrect,False,-11.04451,-28.583065,correct,True,-11.04451,-11.704908,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,17,7.766083,4,[8.065770149230957],[5.540974140167236],14580,"[0.19714878499507904, 3.9887404441833496, 7.673619270324707]","[-0.9965657591819763, 0.3761918544769287, 6.541466236114502]",-4.231779,-8.522145,correct,True,-4.231779,-25.566435,correct,True,-4.231779,-12.100401,correct,True,7.590534,11471,[0.5819529294967651],[-0.37536805868148804],17683,"[-0.23427222669124603, 2.726470708847046, 7.051197528839111]","[-1.6073368787765503, -0.8422403335571289, 7.200435161590576]",-11.514605,-9.11719,incorrect,False,-11.514605,-27.35157,correct,True,-11.514605,-12.330831,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,18,6.939598,2,[9.218688011169434],[2.751295328140259],17390,"[-0.13954320549964905, 3.6934444904327393, 9.184908866882324]","[2.0754318237304688, 0.9521462321281433, 2.1048810482025146]",-3.2386541,-8.344306,correct,True,-3.2386541,-25.032917,correct,True,-3.2386541,-12.596886,correct,True,7.561614,12566,[0.3870164453983307],[-1.152090311050415],20589,"[-0.6817705035209656, 2.124171495437622, 8.758734703063965]","[1.1276427507400513, -0.8980886936187744, 4.107089996337891]",-11.794502,-9.035584,incorrect,False,-11.794502,-27.106754,correct,True,-11.794502,-12.863288,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,6.583951,3,[8.946293830871582],[20.456214904785156],10709,"[0.6834375858306885, 3.5710394382476807, 9.105375289916992]","[2.2246317863464355, 6.122936248779297, -1.3327387571334839]",-3.6134462,-8.183901,correct,True,-3.6134462,-24.551702,correct,True,-3.6134462,-11.876303,correct,True,7.5255346,14917,[0.007219342980533838],[1.3423842191696167],17012,"[-0.26427221298217773, 1.6390970945358276, 9.2808256149292]","[-3.3017351627349854, 2.0179195404052734, -1.3492475748062134]",-12.090498,-8.938262,incorrect,False,-12.090498,-26.814785,correct,True,-12.090498,-12.361989,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,0.8380311,1,[16.055692672729492],[3.511678457260132],5629,"[1.5025014877319336, 5.46561861038208, 7.850428104400635]","[2.555363893508911, 5.452798843383789, 7.829811096191406]",-0.15250154,-8.9532585,correct,True,-0.15250154,-26.859776,correct,True,-0.15250154,-14.705692,correct,True,6.7891974,11978,[0.3609970808029175],[2.3597190380096436],22842,"[-1.1013028621673584, 1.9862335920333862, 7.961209774017334]","[-1.7253724336624146, 2.023106098175049, 5.6953935623168945]",-11.994437,-9.5426855,incorrect,False,-11.994437,-28.628056,correct,True,-11.994437,-13.4567375,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,0.9271967,1,[15.522309303283691],[4.60365104675293],2517,"[2.3378002643585205, 6.779107093811035, 9.549190521240234]","[0.29841649532318115, 3.203627824783325, 3.7661521434783936]",-0.15498714,-7.6325717,correct,True,-0.15498714,-22.897715,correct,True,-0.15498714,-13.339497,correct,True,7.215463,9651,[0.8060804009437561],[0.5785992741584778],25251,"[-1.33739173412323, 2.2421960830688477, 8.833070755004883]","[-0.18968139588832855, 0.10127662867307663, 3.3118245601654053]",-11.499123,-9.228298,incorrect,False,-11.499123,-27.684895,correct,True,-11.499123,-13.642596,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,0.7823133,1,[15.848164558410645],[0.5536564588546753],3140,"[2.2569704055786133, 7.331982135772705, 9.903752326965332]","[5.870172500610352, 8.528080940246582, 7.632660388946533]",-0.11155313,-7.4566345,correct,True,-0.11155313,-22.369904,correct,True,-0.11155313,-13.702747,correct,True,7.030859,8903,[0.837537407875061],[-4.7596845626831055],24521,"[-1.2472164630889893, 2.0221924781799316, 8.90955924987793]","[-1.7546498775482178, 3.8638195991516113, 6.314146041870117]",-11.446774,-9.185661,incorrect,False,-11.446774,-27.556984,correct,True,-11.446774,-13.5315275,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,1.4817021,1,[14.88361644744873],[2.5684990882873535],663,"[3.969165086746216, 9.434374809265137, 11.356945991516113]","[-0.027839576825499535, 9.52153205871582, 10.554594039916992]",-0.24600707,-5.560103,correct,True,-0.24600707,-16.68031,correct,True,-0.24600707,-11.160459,correct,True,6.5604625,14953,[-0.03610231354832649],[-2.0425145626068115],25268,"[-1.4582979679107666, 2.635165214538574, 9.767378807067871]","[0.20464468002319336, 2.62349796295166, 12.044912338256836]",-12.44309,-8.780843,incorrect,False,-12.44309,-26.342527,correct,True,-12.44309,-13.865285,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,1.6252983,1,[14.738195419311523],[0.36625128984451294],815,"[3.708005428314209, 12.021573066711426, 13.780220985412598]","[-2.4643468856811523, 5.016560077667236, 7.886196136474609]",-0.31150904,-4.5313306,correct,True,-0.31150904,-13.593991,correct,True,-0.31150904,-11.341699,correct,True,6.849752,17983,[-0.3848040997982025],[-0.6234864592552185],24629,"[-1.3143887519836426, 3.02488112449646, 11.714550018310547]","[-0.9034464359283447, 3.380075693130493, 4.993724822998047]",-12.744248,-8.180682,incorrect,False,-12.744248,-24.542046,correct,True,-12.744248,-13.673834,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,2.286643,1,[14.001760482788086],[7.211755752563477],2006,"[2.7532618045806885, 12.782885551452637, 14.982876777648926]","[1.3620437383651733, 7.489801406860352, 7.853385925292969]",-0.371837,-4.4012046,correct,True,-0.371837,-13.203613,correct,True,-0.371837,-11.620336,correct,True,6.5869627,18140,[-0.45923006534576416],[-0.7561637759208679],24773,"[-1.3898959159851074, 3.476901054382324, 12.080464363098145]","[1.3455166816711426, 4.073826789855957, 7.218469142913818]",-12.855634,-8.137153,incorrect,False,-12.855634,-24.411457,correct,True,-12.855634,-13.786298,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,0.84973544,1,[15.50509262084961],[0.4010044038295746],1206,"[3.0304930210113525, 14.275036811828613, 16.32822608947754]","[-0.04891645163297653, 10.209156036376953, 3.169745445251465]",-0.14036794,-4.4485135,correct,True,-0.14036794,-13.34554,correct,True,-0.14036794,-12.614967,correct,True,6.848691,16853,[-0.5572787523269653],[1.573262095451355],21110,"[-1.103410005569458, 4.093806743621826, 13.040275573730469]","[-1.2111529111862183, 7.418008804321289, 5.284217834472656]",-12.636616,-7.6228433,incorrect,False,-12.636616,-22.86853,correct,True,-12.636616,-13.182747,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,0.94353825,1,[15.105240821838379],[-4.206789493560791],1133,"[2.9155657291412354, 16.666406631469727, 16.29752540588379]","[-2.712824583053589, 0.9118930697441101, 12.455164909362793]",-0.14645624,-4.2601447,correct,True,-0.14645624,-12.780435,correct,True,-0.14645624,-12.336132,correct,True,6.659315,13991,[-0.30426713824272156],[0.7872564196586609],21114,"[-1.2378861904144287, 5.281118869781494, 13.55677318572998]","[0.5024193525314331, -1.178971529006958, 10.095185279846191]",-12.3793,-7.3547435,incorrect,False,-12.3793,-22.06423,correct,True,-12.3793,-13.31292,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,2.74826,1,[12.927932739257812],[2.8294239044189453],2500,"[1.9163466691970825, 16.060340881347656, 18.878305435180664]","[3.6516499519348145, 5.722450256347656, 7.318450927734375]",-0.6997087,-4.011541,correct,True,-0.6997087,-12.034622,correct,True,-0.6997087,-11.711295,correct,True,5.8378963,11561,[-0.14372749626636505],[-1.5266791582107544],18460,"[-1.064583420753479, 4.620100498199463, 14.997918128967285]","[5.123745918273926, 2.0941433906555176, 11.143668174743652]",-12.503279,-7.6603622,incorrect,False,-12.503279,-22.981087,correct,True,-12.503279,-13.424136,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,2.5598664,1,[12.886821746826172],[2.362311363220215],718,"[2.899906873703003, 16.977025985717773, 19.259519577026367]","[10.595725059509277, 3.0532076358795166, 22.988670349121094]",-0.5846404,-3.5960808,correct,True,-0.5846404,-10.788242,correct,True,-0.5846404,-10.571555,correct,True,6.0558023,10640,[-0.3992956280708313],[0.6363414525985718],8901,"[-0.11797665059566498, 4.81979513168335, 16.482826232910156]","[5.982926845550537, 6.999959468841553, 5.153231143951416]",-12.516936,-7.228504,incorrect,False,-12.516936,-21.685513,correct,True,-12.516936,-12.235617,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,2.9545379,1,[12.886150360107422],[10.518853187561035],74,"[6.5150604248046875, 17.162946701049805, 25.085376739501953]","[6.460178375244141, 8.250358581542969, 21.123470306396484]",-1.1634564,-2.5231214,correct,True,-1.1634564,-7.569364,correct,True,-1.1634564,-7.5345464,correct,True,5.8317637,7391,[-0.20518790185451508],[-0.25997158885002136],2762,"[1.4740676879882812, 6.392098426818848, 16.760408401489258]","[2.5243289470672607, 2.5980064868927, 1.8049283027648926]",-12.814484,-6.0465736,incorrect,False,-12.814484,-18.13972,correct,True,-12.814484,-11.135227,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,2.4388933,1,[16.65597152709961],,95,"[9.256546020507812, 18.092979431152344, 29.44818878173828]",,-0.55226916,-2.6747715,correct,True,-0.55226916,-8.024315,correct,True,-0.55226916,-7.9516945,correct,True,6.4667215,10262,[-0.2924917936325073],,2986,"[2.525261640548706, 5.841906547546387, 10.3391695022583]",,-15.005004,-6.1077247,incorrect,False,-15.005004,-18.323174,correct,True,-15.005004,-12.18725,incorrect,False,An
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,6.814433,15535,"[-0.6609535813331604, 5.274282932281494, 5.241429805755615]","[1.005490779876709, 4.755467891693115, 3.7226123809814453]",5803,[0.5486690402030945],[-0.8182238936424255],-8.047318,-10.664556,correct,True,-24.141956,-10.664556,incorrect,False,-11.874178,-10.664556,incorrect,False,8.230971,30004,"[-2.8215582370758057, 6.204472064971924, 4.922606945037842]","[-1.9723520278930664, 2.8082363605499268, 4.104612350463867]",3684,[1.5474992990493774],[1.8672553300857544],-8.723866,-10.020075,correct,True,-26.171598,-10.020075,incorrect,False,-14.389132,-10.020075,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,8.611902,9985,"[0.35375189781188965, 6.59925651550293, 6.034468650817871]","[-0.4821944832801819, 2.7588305473327637, 4.3056721687316895]",14403,[-0.2769910395145416],[-0.5041475892066956],-7.3610997,-11.74543,correct,True,-22.0833,-11.74543,incorrect,False,-11.114687,-11.74543,correct,True,8.400932,31309,"[-3.3797008991241455, 6.779139041900635, 6.482338905334473]","[4.957324028015137, 0.5566855072975159, 3.037749767303467]",3090,[2.3874847888946533],[0.9571223855018616],-8.808789,-9.791055,correct,True,-26.426369,-9.791055,incorrect,False,-15.558241,-9.791055,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,2,8.1079,17056,"[-0.131863534450531, 6.611112594604492, 6.70204496383667]","[1.512363314628601, 1.7021464109420776, 3.5746941566467285]",19789,[-0.5199453234672546],[-1.7743898630142212],-7.7061543,-12.778972,correct,True,-23.118464,-12.778972,incorrect,False,-12.39089,-12.778972,correct,True,8.545089,24603,"[-1.2399629354476929, 5.547123908996582, 6.248308181762695]","[-0.22371047735214233, 2.1014509201049805, 1.2502425909042358]",2650,[2.3828353881835938],[1.3192025423049927],-8.575514,-9.601588,correct,True,-25.726542,-9.601588,incorrect,False,-13.224385,-9.601588,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,3,8.556138,7873,"[0.8944830894470215, 5.821638107299805, 6.995719909667969]","[-3.178481101989746, 3.8122971057891846, 2.232388973236084]",23434,[-1.4887621402740479],[0.9055545926094055],-7.4960427,-13.247997,correct,True,-22.488129,-13.247997,incorrect,False,-10.864751,-13.247997,correct,True,7.736062,24366,"[-1.1236653327941895, 5.171269416809082, 5.289310932159424]","[0.23385542631149292, 4.119757652282715, 3.9748477935791016]",2608,[2.5724847316741943],[0.04041419178247452],-9.100064,-9.734094,correct,True,-27.300194,-9.734094,incorrect,False,-13.430244,-9.734094,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,4,8.4539795,21554,"[-1.0479599237442017, 6.064629077911377, 6.769148826599121]","[-0.2611188590526581, 1.0948292016983032, -0.375399649143219]",19118,[-0.6736060380935669],[0.27878379821777344],-8.0660715,-12.586475,correct,True,-24.198215,-12.586475,incorrect,False,-12.960827,-12.586475,incorrect,False,8.691545,17094,"[-0.426072895526886, 5.88176155090332, 6.177648067474365]","[-4.016969680786133, 2.6759443283081055, 0.6216831207275391]",5876,[1.3929424285888672],[0.5396633148193359],-8.097703,-10.41375,correct,True,-24.29311,-10.41375,incorrect,False,-12.232765,-10.41375,incorrect,False,A
