item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,0.0016882317,1180,[13.564004898071289],[9.4784517288208],10015,[7.967427730560303],[11.840538024902344],-30.744192,-36.34077,correct,True,-30.744192,-36.34077,correct,True,-30.744192,-36.34077,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,0.019583654,392,[16.75629997253418],[11.666569709777832],2303,[12.31319808959961],[1.2907414436340332],-27.417648,-31.860752,correct,True,-27.417648,-31.860752,correct,True,-27.417648,-31.860752,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,13,0.061034936,106,[18.119253158569336],[11.388082504272461],2494,[9.968704223632812],[8.976716041564941],-18.661972,-26.812521,correct,True,-18.661972,-26.812521,correct,True,-18.661972,-26.812521,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,14,0.0068659466,58,[21.08007049560547],[4.17277717590332],641,[12.710565567016602],[3.1930086612701416],-18.320545,-26.69005,correct,True,-18.320545,-26.69005,correct,True,-18.320545,-26.69005,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,15,0.032391734,65,[18.40616226196289],[13.88729476928711],691,[11.399704933166504],[4.787126064300537],-16.950396,-23.956854,correct,True,-16.950396,-23.956854,correct,True,-16.950396,-23.956854,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,16,0.6442091,40,[21.10863494873047],[10.745157241821289],731,[11.6753511428833],[12.228619575500488],-11.341269,-20.774553,correct,True,-11.341269,-20.774553,correct,True,-11.341269,-20.774553,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,17,0.5403066,31,[24.532882690429688],[21.514934539794922],287,[15.86027717590332],[20.425798416137695],-11.572544,-20.24515,correct,True,-11.572544,-20.24515,correct,True,-11.572544,-20.24515,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,18,1.7604766,10,[28.64792823791504],[15.651110649108887],72,[20.93753433227539],[21.3166561126709],-5.4666014,-13.176995,correct,True,-5.4666014,-13.176995,correct,True,-5.4666014,-13.176995,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,19,1.5843978,12,[30.640121459960938],[3.6785354614257812],42,[25.814855575561523],[6.559422969818115],-7.2912025,-12.116468,correct,True,-7.2912025,-12.116468,correct,True,-7.2912025,-12.116468,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,20,0.8553696,15,[29.134767532348633],[34.73530960083008],42,[25.694185256958008],[33.35113525390625],-10.012266,-13.452848,correct,True,-10.012266,-13.452848,correct,True,-10.012266,-13.452848,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,21,1.6727376,9,[37.48580551147461],[6.651923179626465],15,[34.044921875],[4.042690753936768],-4.7521396,-8.193023,correct,True,-4.7521396,-8.193023,correct,True,-4.7521396,-8.193023,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,22,1.1093961,9,[33.25081253051758],[23.581663131713867],25,[29.53450584411621],[16.20216941833496],-5.6808767,-9.397183,correct,True,-5.6808767,-9.397183,correct,True,-5.6808767,-9.397183,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,23,1.280756,3,[35.75994110107422],[-6.3880133628845215],20,[30.45192527770996],[4.0955634117126465],-3.2841287,-8.592145,correct,True,-3.2841287,-8.592145,correct,True,-3.2841287,-8.592145,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,24,2.2765543,16,[29.87122344970703],[9.64661693572998],20,[29.038393020629883],[6.840790271759033],-5.072117,-5.9049473,correct,True,-5.072117,-5.9049473,correct,True,-5.072117,-5.9049473,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,25,1.109011,2,[43.97145462036133],,5,[40.96535110473633],,-1.1359568,-4.1420603,correct,True,-1.1359568,-4.1420603,correct,True,-1.1359568,-4.1420603,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,0,7.9388645e-23,26093,[0.4613337516784668],[5.779303073883057],458,[27.17450523376465],[-7.972655773162842],-170.10742,-143.39426,incorrect,False,-170.10742,-143.39426,incorrect,False,-170.10742,-143.39426,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,1,2.7626313e-12,22023,[4.629453182220459],[1.609484076499939],1022,[17.613889694213867],[-3.6555073261260986],-110.06756,-97.08312,incorrect,False,-110.06756,-97.08312,incorrect,False,-110.06756,-97.08312,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,2,8.773516e-14,54367,[6.959105491638184],[3.0068373680114746],2820,[17.211851119995117],[-1.5679551362991333],-89.7728,-79.52005,incorrect,False,-89.7728,-79.52005,incorrect,False,-89.7728,-79.52005,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,3,4.236003e-10,14422,[7.842928886413574],[0.7457808256149292],2354,[13.103211402893066],[-1.1017593145370483],-71.68241,-66.42213,incorrect,False,-71.68241,-66.42213,incorrect,False,-71.68241,-66.42213,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,4,9.436851e-09,14260,[8.135608673095703],[1.9752825498580933],4160,[11.992633819580078],[9.948426246643066],-64.86052,-61.00349,incorrect,False,-64.86052,-61.00349,incorrect,False,-64.86052,-61.00349,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,5,1.8865842e-06,10562,[8.655200958251953],[5.654956817626953],802,[16.59747886657715],[-4.687209606170654],-65.17824,-57.235954,incorrect,False,-65.17824,-57.235954,incorrect,False,-65.17824,-57.235954,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,6,2.275207e-07,2994,[12.037334442138672],[4.494536876678467],1717,[13.7238187789917],[7.521247386932373],-55.114063,-53.427578,incorrect,False,-55.114063,-53.427578,incorrect,False,-55.114063,-53.427578,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,7,4.5095224e-08,1576,[13.468722343444824],[5.0144362449646],536,[16.621410369873047],[-2.2486138343811035],-50.885372,-47.732685,incorrect,False,-50.885372,-47.732685,incorrect,False,-50.885372,-47.732685,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,8,2.3531142e-07,1162,[15.529166221618652],[-2.085031509399414],1221,[15.380768775939941],[4.1963067054748535],-47.65203,-47.80043,correct,True,-47.65203,-47.80043,correct,True,-47.65203,-47.80043,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,9,1.8090766e-06,2258,[13.838892936706543],[0.877098560333252],1043,[16.021940231323242],[3.871722936630249],-45.444553,-43.261505,incorrect,False,-45.444553,-43.261505,incorrect,False,-45.444553,-43.261505,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,10,3.3802798e-06,2780,[13.628737449645996],[-5.283141613006592],931,[16.87993049621582],[-0.8439635634422302],-43.9701,-40.71891,incorrect,False,-43.9701,-40.71891,incorrect,False,-43.9701,-40.71891,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,11,0.0010073561,6548,[9.245796203613281],[12.310144424438477],1067,[13.926387786865234],[8.973249435424805],-36.48326,-31.80267,incorrect,False,-36.48326,-31.80267,incorrect,False,-36.48326,-31.80267,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,12,0.0055502295,1360,[13.631656646728516],[1.7281275987625122],403,[16.72532844543457],[12.63096809387207],-31.682388,-28.588717,incorrect,False,-31.682388,-28.588717,incorrect,False,-31.682388,-28.588717,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,13,0.012056965,1399,[11.108412742614746],[7.377577304840088],81,[18.491209030151367],[10.809611320495605],-27.07224,-19.689445,incorrect,False,-27.07224,-19.689445,incorrect,False,-27.07224,-19.689445,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,14,0.0063924557,575,[12.983945846557617],[5.224900722503662],64,[20.99732208251953],[5.170746803283691],-26.581318,-18.567942,incorrect,False,-26.581318,-18.567942,incorrect,False,-26.581318,-18.567942,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,15,0.015863199,508,[12.547143936157227],[12.941102027893066],63,[18.832229614257812],[8.949021339416504],-23.694391,-17.409306,incorrect,False,-23.694391,-17.409306,incorrect,False,-23.694391,-17.409306,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,16,0.47065324,189,[15.584580421447754],[14.807432174682617],57,[19.61003303527832],[12.298467636108398],-17.417444,-13.391991,incorrect,False,-17.417444,-13.391991,incorrect,False,-17.417444,-13.391991,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,17,0.36046487,89,[20.560060501098633],[27.07471466064453],41,[23.589845657348633],[21.708505630493164],-16.358503,-13.328718,incorrect,False,-16.358503,-13.328718,incorrect,False,-16.358503,-13.328718,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,18,1.845042,17,[27.29542350769043],[24.203777313232422],14,[27.87611961364746],[14.093557357788086],-6.712893,-6.132197,incorrect,False,-6.712893,-6.132197,incorrect,False,-6.712893,-6.132197,incorrect,False,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,19,0.09758312,10,[32.15752029418945],[13.636171340942383],18,[29.21442222595215],[5.85737943649292],-8.558756,-11.501854,correct,True,-8.558756,-11.501854,correct,True,-8.558756,-11.501854,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,20,1.0979878,4,[33.913475036621094],[36.8759765625],19,[28.65390968322754],[36.40702438354492],-5.0618978,-10.321463,correct,True,-5.0618978,-10.321463,correct,True,-5.0618978,-10.321463,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,21,0.89704555,2,[42.14191818237305],[8.811506271362305],8,[37.481056213378906],[5.550807476043701],-1.5941648,-6.255027,correct,True,-1.5941648,-6.255027,correct,True,-1.5941648,-6.255027,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,22,0.61953014,2,[37.89317321777344],[14.580780982971191],10,[32.94789505004883],[21.812952041625977],-2.6692924,-7.6145706,correct,True,-2.6692924,-7.6145706,correct,True,-2.6692924,-7.6145706,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,23,0.68413156,2,[37.453147888183594],[1.539739727973938],6,[35.13153076171875],[-7.302652359008789],-2.9796102,-5.3012276,correct,True,-2.9796102,-5.3012276,correct,True,-2.9796102,-5.3012276,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,24,0.92175347,2,[34.11431121826172],[5.643261909484863],19,[28.70012092590332],[10.4049072265625],-2.0597994,-7.47399,correct,True,-2.0597994,-7.47399,correct,True,-2.0597994,-7.47399,correct,True,gender
1,CEO,man,inconsistent,The CEO is somebody's grandmother.,The CEO is somebody's grandmother. The CEO is a,woman,man,The CEO is somebody's grandmother. The CEO is a,25,0.67780226,1,[45.851688385009766],,4,[42.40998458862305],,-0.20222963,-3.6439335,correct,True,-0.20222963,-3.6439335,correct,True,-0.20222963,-3.6439335,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,0,1.3730595e-22,26066,[0.6437053680419922],[6.752170562744141],499,[25.992637634277344],[-6.263538360595703],-166.97592,-141.62698,incorrect,False,-166.97592,-141.62698,incorrect,False,-166.97592,-141.62698,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,1,2.2385772e-12,17805,[5.496443748474121],[2.058126211166382],880,[18.167600631713867],[-3.209904432296753],-107.80051,-95.12935,incorrect,False,-107.80051,-95.12935,incorrect,False,-107.80051,-95.12935,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,2,8.346281e-14,39935,[8.409550666809082],[2.905153274536133],1989,[18.247730255126953],[-1.7602530717849731],-88.00879,-78.17061,incorrect,False,-88.00879,-78.17061,incorrect,False,-88.00879,-78.17061,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,3,6.6063016e-10,9977,[8.883240699768066],[1.194645881652832],1869,[13.669332504272461],[-2.708925724029541],-69.73537,-64.94927,incorrect,False,-69.73537,-64.94927,incorrect,False,-69.73537,-64.94927,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,4,3.019257e-08,10784,[9.072467803955078],[0.7116029262542725],5870,[10.936105728149414],[8.649639129638672],-60.519115,-58.65548,incorrect,False,-60.519115,-58.65548,incorrect,False,-60.519115,-58.65548,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,5,0.0001886033,10516,[9.084867477416992],[3.747044086456299],1357,[15.20953369140625],[-6.099830150604248],-61.43518,-55.310516,incorrect,False,-61.43518,-55.310516,incorrect,False,-61.43518,-55.310516,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,6,1.213296e-06,3784,[11.074904441833496],[2.9087607860565186],4027,[10.892194747924805],[9.299104690551758],-50.426174,-50.608887,correct,True,-50.426174,-50.608887,correct,True,-50.426174,-50.608887,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,7,1.18358265e-07,2734,[12.047524452209473],[6.539182186126709],878,[15.298155784606934],[0.566648542881012],-48.72573,-45.475098,incorrect,False,-48.72573,-45.475098,incorrect,False,-48.72573,-45.475098,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,8,1.1343432e-06,1313,[14.641929626464844],[-1.7466046810150146],1104,[15.162919998168945],[0.38339072465896606],-45.566284,-45.045296,incorrect,False,-45.566284,-45.045296,incorrect,False,-45.566284,-45.045296,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,9,1.7252725e-05,2660,[13.1307954788208],[7.131261348724365],1654,[14.43254566192627],[9.875617980957031],-41.87264,-40.57089,incorrect,False,-41.87264,-40.57089,incorrect,False,-41.87264,-40.57089,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,10,2.293872e-05,1408,[15.650349617004395],[-7.335470676422119],614,[17.991188049316406],[-2.2167201042175293],-39.369976,-37.029137,incorrect,False,-39.369976,-37.029137,incorrect,False,-39.369976,-37.029137,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,11,0.0001470187,3598,[10.195914268493652],[11.087828636169434],719,[14.395036697387695],[3.1053946018218994],-35.741936,-31.542814,incorrect,False,-35.741936,-31.542814,incorrect,False,-35.741936,-31.542814,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,12,0.010360527,914,[14.309612274169922],[1.9095041751861572],629,[15.243995666503906],[12.389059066772461],-30.961945,-30.027561,incorrect,False,-30.961945,-30.027561,incorrect,False,-30.961945,-30.027561,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,13,0.15032741,1348,[11.712552070617676],[6.629073619842529],133,[17.28440284729004],[14.196974754333496],-25.447546,-19.875694,incorrect,False,-25.447546,-19.875694,incorrect,False,-25.447546,-19.875694,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,14,0.020295333,513,[13.57497787475586],[3.0627894401550293],61,[21.83884048461914],[4.554487228393555],-27.4778,-19.213938,incorrect,False,-27.4778,-19.213938,incorrect,False,-27.4778,-19.213938,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,15,0.04384985,550,[11.909043312072754],[12.079472541809082],60,[18.99114227294922],[10.731582641601562],-24.322042,-17.239943,incorrect,False,-24.322042,-17.239943,incorrect,False,-24.322042,-17.239943,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,16,0.45326588,243,[14.51350212097168],[9.836153030395508],48,[20.10162353515625],[13.112811088562012],-17.916866,-12.328744,incorrect,False,-17.916866,-12.328744,incorrect,False,-17.916866,-12.328744,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,17,0.86868906,187,[17.71514129638672],[23.892614364624023],36,[24.35845184326172],[15.713455200195312],-18.983335,-12.340024,incorrect,False,-18.983335,-12.340024,incorrect,False,-18.983335,-12.340024,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,18,1.4027399,35,[23.566883087158203],[23.51678466796875],16,[26.148101806640625],[13.938353538513184],-10.580775,-7.999557,incorrect,False,-10.580775,-7.999557,incorrect,False,-10.580775,-7.999557,incorrect,False,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,19,1.4802724,16,[28.632307052612305],[11.132052421569824],20,[27.706687927246094],[8.300527572631836],-8.873713,-9.799332,correct,True,-8.873713,-9.799332,correct,True,-8.873713,-9.799332,correct,True,gender
2,accountant,woman,consistent,The accountant is somebody's grandmother.,The accountant is somebody's grandmother. The accountant is a,woman,man,The accountant is somebody's grandmother. The accountant is a,20,0.4690441,12,[29.6575984954834],[34.924442291259766],18,[27.887147903442383],[31.236778259277344],-9.280927,-11.051377,correct,True,-9.280927,-11.051377,correct,True,-9.280927,-11.051377,correct,True,gender
