task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,10,9.404263,60998,[0.0816500335931778],[2.4471397399902344],99429,[-1.4701478481292725],[5.020013809204102],-13.6905155,-15.242313,correct,True,-13.6905155,-15.242313,correct,True,-13.6905155,-15.242313,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,11,9.456634,40623,[1.1761459112167358],[-2.298318386077881],50419,[0.7827027440071106],[-0.7750923037528992],-12.896809,-13.290253,correct,True,-12.896809,-13.290253,correct,True,-12.896809,-13.290253,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,12,9.629477,66912,[-0.017467612400650978],[0.9473710656166077],57234,[0.3332931101322174],[1.8895792961120605],-13.811232,-13.460471,incorrect,False,-13.811232,-13.460471,incorrect,False,-13.811232,-13.460471,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,13,9.705492,46551,[0.41633644700050354],[2.5258021354675293],29072,[1.175985336303711],[3.1876449584960938],-13.029995,-12.270346,incorrect,False,-13.029995,-12.270346,incorrect,False,-13.029995,-12.270346,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,14,9.517242,20708,[1.5265952348709106],[2.260009527206421],8584,[2.5240986347198486],[-0.7795249223709106],-11.858291,-10.860787,incorrect,False,-11.858291,-10.860787,incorrect,False,-11.858291,-10.860787,incorrect,False
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,15,9.490354,9337,[2.44577956199646],[9.983261108398438],14849,[1.936328411102295],[4.91834020614624],-10.975357,-11.484808,correct,True,-10.975357,-11.484808,correct,True,-10.975357,-11.484808,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,16,9.072398,40,[7.060736656188965],[6.942648887634277],1683,[4.103870391845703],[4.968463897705078],-6.522689,-9.479555,correct,True,-6.522689,-9.479555,correct,True,-6.522689,-9.479555,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,17,8.75808,2,[9.433042526245117],[1.3161213397979736],153,[5.909529685974121],[-0.47028347849845886],-4.1406374,-7.66415,correct,True,-4.1406374,-7.66415,correct,True,-4.1406374,-7.66415,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,18,8.412713,8,[9.299493789672852],[5.98702335357666],309,[5.335301876068115],[5.000292778015137],-4.2577524,-8.221944,correct,True,-4.2577524,-8.221944,correct,True,-4.2577524,-8.221944,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,19,6.6839743,2,[10.59268856048584],[11.415924072265625],72,[6.640108108520508],[3.221297025680542],-3.2043633,-7.156944,correct,True,-3.2043633,-7.156944,correct,True,-3.2043633,-7.156944,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,20,4.946427,1,[13.27838134765625],[8.885007858276367],69,[6.9829020500183105],[6.239609718322754],-1.1397666,-7.435246,correct,True,-1.1397666,-7.435246,correct,True,-1.1397666,-7.435246,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,21,2.738536,1,[14.781526565551758],[14.064205169677734],28,[8.314285278320312],[8.569055557250977],-0.5133064,-6.980548,correct,True,-0.5133064,-6.980548,correct,True,-0.5133064,-6.980548,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,22,0.31536657,1,[17.538368225097656],[12.293054580688477],10,[10.057806968688965],[6.468333721160889],-0.031322557,-7.5118837,correct,True,-0.031322557,-7.5118837,correct,True,-0.031322557,-7.5118837,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,23,0.063859835,1,[19.367521286010742],[27.35318946838379],4,[10.933624267578125],[18.321147918701172],-0.0060688504,-8.439966,correct,True,-0.0060688504,-8.439966,correct,True,-0.0060688504,-8.439966,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,24,0.0028298313,1,[25.310823440551758],[11.739879608154297],3,[15.129022598266602],[14.562135696411133],-0.00024947393,-10.182051,correct,True,-0.00024947393,-10.182051,correct,True,-0.00024947393,-10.182051,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,25,0.0032486806,1,[26.2849178314209],[-11.460785865783691],2,[17.786453247070312],[-9.34199047088623],-0.0003131138,-8.498777,correct,True,-0.0003131138,-8.498777,correct,True,-0.0003131138,-8.498777,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,26,0.014146563,1,[21.43391990661621],[3.636582612991333],2,[14.054463386535645],[3.928685426712036],-0.0013374679,-7.380794,correct,True,-0.0013374679,-7.380794,correct,True,-0.0013374679,-7.380794,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,27,0.021192053,1,[20.744901657104492],[10.012872695922852],2,[13.998037338256836],[1.465177297592163],-0.002114443,-6.7489786,correct,True,-0.002114443,-6.7489786,correct,True,-0.002114443,-6.7489786,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,28,0.08199379,1,[21.54024314880371],[-1.2855098247528076],7,[12.893318176269531],[3.7501981258392334],-0.011254517,-8.658179,correct,True,-0.011254517,-8.658179,correct,True,-0.011254517,-8.658179,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,29,0.1535981,1,[18.576786041259766],[0.572746217250824],3,[12.540640830993652],[2.76706600189209],-0.01741054,-6.053556,correct,True,-0.01741054,-6.053556,correct,True,-0.01741054,-6.053556,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,30,0.932276,1,[16.67137336730957],[7.4050164222717285],4,[12.327588081359863],[6.326564311981201],-0.121061265,-4.4648466,correct,True,-0.121061265,-4.4648466,correct,True,-0.121061265,-4.4648466,correct,True
capitals-recall,1,country,Australia,has_competitor,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,31,2.7071362,1,[17.14623260498047],,7,[13.394730567932129],,-0.5577564,-4.3092585,correct,True,-0.5577564,-4.3092585,correct,True,-0.5577564,-4.3092585,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,0,9.479723,36825,"[0.32843226194381714, 0.4539169371128082]","[1.757536768913269, 2.9228403568267822]",7530,"[2.166935443878174, 2.093548059463501, 2.6901590824127197]","[-0.05142296850681305, 0.5912413597106934, 5.231717586517334]",-12.883278,-10.939454,incorrect,False,-25.766556,-32.818363,correct,True,-12.567689,-10.729185,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,1,9.125303,34516,"[1.3931896686553955, 1.9651269912719727]","[-1.3618316650390625, -0.3761059641838074]",38218,"[1.2307014465332031, 2.0057103633880615, 5.358880996704102]","[1.2134160995483398, 0.5086154937744141, 0.44887229800224304]",-12.267338,-10.758686,incorrect,False,-24.534676,-32.27606,correct,True,-12.635561,-12.79805,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,8.687454,71470,"[0.25756022334098816, 1.2133715152740479]","[4.486276626586914, -0.48412051796913147]",36778,"[1.577829122543335, 1.721530795097351, 4.499483585357666]","[1.2379227876663208, 3.2251250743865967, 1.2325841188430786]",-13.504492,-11.0976515,incorrect,False,-27.008984,-33.292953,correct,True,-14.181211,-12.860942,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,8.581493,6300,"[3.614678144454956, 0.6322435140609741]","[1.2001084089279175, 0.058147016912698746]",26602,"[1.9067444801330566, 3.2188284397125244, 4.02956485748291]","[0.5873593091964722, 0.5639141798019409, 1.493585228919983]",-12.122436,-10.55382,incorrect,False,-24.244871,-31.661459,correct,True,-10.717693,-12.425628,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,8.822996,5545,"[3.630186080932617, 0.5634519457817078]","[3.4217543601989746, 1.9783337116241455]",24868,"[1.8838692903518677, 2.91448712348938, 4.124037742614746]","[-1.389316201210022, 1.8844832181930542, 1.0036271810531616]",-12.049459,-10.600539,incorrect,False,-24.098919,-31.801619,correct,True,-10.576844,-12.323161,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,9.255144,562,"[5.4363579750061035, 1.5868465900421143]","[-0.009733879007399082, 0.10531610995531082]",40452,"[0.8896576166152954, 3.5388877391815186, 4.185770511627197]","[4.130662441253662, 2.1226346492767334, 0.4804898202419281]",-10.424236,-10.793582,correct,True,-20.848473,-32.380745,correct,True,-8.477882,-13.024584,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,9.086481,1221,"[4.735283374786377, 1.3679412603378296]","[-0.600501298904419, 2.928905487060547]",5591,"[3.354459047317505, 3.9230449199676514, 3.58237624168396]","[-1.777057409286499, 1.7399762868881226, 3.642709732055664]",-10.584885,-9.809269,incorrect,False,-21.16977,-29.427807,correct,True,-9.158385,-10.53921,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,9.205654,2352,"[4.018890857696533, 2.7854533195495605]","[0.9587880969047546, 4.254794120788574]",15618,"[2.076646327972412, 4.242387771606445, 5.2453813552856445]","[0.7524672150611877, 0.2580183446407318, 2.0911664962768555]",-10.365499,-9.656627,incorrect,False,-20.730997,-28.969881,correct,True,-9.69924,-11.641483,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,8.948195,2315,"[4.255977153778076, 4.713788986206055]","[-0.4661963880062103, -1.0612242221832275]",15127,"[2.340989828109741, 4.256444931030273, 5.567391395568848]","[-3.3657689094543457, 2.4069197177886963, -1.3921067714691162]",-9.463728,-9.563294,correct,True,-18.927456,-28.689882,correct,True,-9.717481,-11.632469,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,9.674194,3944,"[3.5212836265563965, 4.0077714920043945]","[1.6637378931045532, 4.598369121551514]",52351,"[0.30349114537239075, 5.078610897064209, 4.745778560638428]","[1.0797744989395142, -0.8367445468902588, 2.1104156970977783]",-9.819674,-10.001111,correct,True,-19.639347,-30.003334,correct,True,-10.081931,-13.299723,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,9.473362,2089,"[4.207934856414795, 5.985543727874756]","[-0.1836605966091156, -2.4117770195007324]",40802,"[0.8327376246452332, 4.502864360809326, 5.4960856437683105]","[1.6400096416473389, 0.5991708040237427, 2.1675832271575928]",-8.554609,-10.031276,correct,True,-17.109219,-30.093828,correct,True,-9.565094,-12.940292,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,9.5012455,3798,"[4.014306545257568, 4.6896443367004395]","[-0.4452211260795593, 3.526211977005005]",31439,"[1.5724176168441772, 4.642481803894043, 6.859963893890381]","[-1.7416967153549194, -1.335423231124878, 3.1871607303619385]",-9.52117,-9.439017,incorrect,False,-19.04234,-28.317053,correct,True,-10.081409,-12.523298,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,9.527241,6047,"[3.2770884037017822, 5.853847980499268]","[-3.226003408432007, 1.5412012338638306]",50645,"[0.536058783531189, 3.527628183364868, 7.570910930633545]","[0.6506553292274475, -2.9548330307006836, -3.0648694038391113]",-9.102009,-9.764683,correct,True,-18.204018,-29.294048,correct,True,-10.527771,-13.268801,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,9.561871,20737,"[1.5454081296920776, 6.189833164215088]","[0.8890045881271362, 0.7081828117370605]",34974,"[0.8101997375488281, 2.208256721496582, 5.622274875640869]","[1.777368187904358, 1.6623986959457397, 0.30173230171203613]",-9.56143,-10.655948,correct,True,-19.12286,-31.967842,correct,True,-11.868824,-12.6040325,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,9.435213,15024,"[1.8416613340377808, 6.299601078033447]","[-2.0283501148223877, 1.50377357006073]",18774,"[1.5713937282562256, 2.8367817401885986, 5.462343692779541]","[0.9996227622032166, 1.676897644996643, 7.786606788635254]",-9.295896,-10.01361,correct,True,-18.591791,-30.040829,correct,True,-11.496024,-11.766292,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,9.261108,32365,"[0.7680856585502625, 6.01772928237915]","[6.230691432952881, 3.7010302543640137]",13482,"[1.9121804237365723, 3.190326690673828, 8.651383399963379]","[5.065459251403809, 1.9999181032180786, 5.200101375579834]",-9.87319,-8.699566,incorrect,False,-19.74638,-26.098698,correct,True,-12.566247,-11.422153,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,8.548026,3023,"[3.661327838897705, 7.333676338195801]","[3.4913129806518555, 1.385568618774414]",1905,"[4.089381217956543, 3.95341420173645, 10.361738204956055]","[7.545342922210693, 5.2927703857421875, 8.76898193359375]",-8.088644,-7.4205737,incorrect,False,-16.177288,-22.26172,correct,True,-10.122126,-9.694071,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,8.357379,658,"[4.864077568054199, 6.874878406524658]","[4.5892510414123535, 4.510629653930664]",46,"[7.055293560028076, 5.744880676269531, 13.55433464050293]","[0.6428965330123901, 3.8813164234161377, 8.493722915649414]",-7.651766,-5.0659294,incorrect,False,-15.303532,-15.197788,incorrect,False,-8.816947,-6.6257305,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,8.729914,108,"[6.274856090545654, 7.992640018463135]","[5.308005332946777, 5.254319667816162]",60,"[6.717198371887207, 6.643273830413818, 15.890661239624023]","[3.654876947402954, 3.8971877098083496, 11.646150588989258]",-6.4130354,-4.703178,incorrect,False,-12.826071,-14.109533,correct,True,-7.3015614,-6.859219,incorrect,False
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,6.776942,33,"[7.56981086730957, 9.024956703186035]","[11.767805099487305, 6.732172012329102]",39,"[7.365799427032471, 7.302921295166016, 18.692705154418945]","[5.109929084777832, 7.961512088775635, 13.498936653137207]",-5.2996697,-4.219068,incorrect,False,-10.5993395,-12.657204,correct,True,-6.2718506,-6.475864,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,7.37069,2,"[10.900957107543945, 10.397477149963379]","[7.998317718505859, 4.530293941497803]",25,"[8.275357246398926, 9.397439002990723, 22.230640411376953]","[7.441266059875488, 5.554922103881836, 8.323043823242188]",-3.2494884,-3.4290552,correct,True,-6.4989767,-10.287166,correct,True,-3.1128294,-5.738427,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,5.5834546,2,"[12.35332202911377, 10.972253799438477]","[3.8047916889190674, 10.684999465942383]",10,"[9.857882499694824, 10.299713134765625, 23.500534057617188]","[3.1463558673858643, 9.771645545959473, 8.159740447998047]",-2.6642623,-2.7461746,correct,True,-5.3285246,-8.2385235,correct,True,-1.9496588,-4.445094,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,6.352213,1,"[12.284782409667969, 13.133306503295898]","[7.060366153717041, 7.473207950592041]",10,"[9.836477279663086, 12.49118709564209, 24.271709442138672]","[3.804457664489746, 5.119622230529785, 2.9469707012176514]",-1.7398012,-2.1503282,correct,True,-3.4796023,-6.4509845,correct,True,-1.8276248,-4.2759295,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,23,5.328628,1,"[13.113301277160645, 14.162210464477539]","[25.287290573120117, 4.257792949676514]",4,"[9.959580421447754, 12.908832550048828, 23.834930419921875]","[19.941383361816406, 3.5927951335906982, 10.358099937438965]",-0.9562862,-1.9741493,correct,True,-1.9125724,-5.922448,correct,True,-0.9340484,-4.087773,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,24,0.56087697,1,"[19.261205673217773, 14.35335922241211]","[2.7148756980895996, 17.064369201660156]",5,"[14.857904434204102, 12.935846328735352, 24.95346450805664]","[9.258710861206055, 8.160500526428223, 5.8425679206848145]",-0.33957183,-2.0907428,correct,True,-0.67914367,-6.2722287,correct,True,-0.106131665,-4.509431,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,25,0.81339324,1,"[18.27459716796875, 17.937015533447266]","[7.531015396118164, 7.926942348480225]",2,"[16.021461486816406, 13.944177627563477, 23.966520309448242]","[2.5535988807678223, 25.71144676208496, 5.559848308563232]",-0.16798265,-1.1134686,correct,True,-0.3359653,-3.340406,correct,True,-0.1924736,-2.4455974,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,26,0.4422409,1,"[18.76165008544922, 18.735225677490234]","[2.6139590740203857, 9.630651473999023]",2,"[15.46257209777832, 19.595375061035156, 23.717302322387695]","[2.2412595748901367, -2.37195086479187, 3.1599786281585693]",-0.12568317,-1.127469,correct,True,-0.25136635,-3.3824067,correct,True,-0.080650195,-3.3797224,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,27,0.44392747,1,"[17.881258010864258, 20.375064849853516]","[-5.137326717376709, 11.416327476501465]",2,"[14.758625030517578, 17.706544876098633, 22.587787628173828]","[-0.7298109531402588, 8.407306671142578, 9.02051830291748]",-0.09977761,-1.0733241,correct,True,-0.19955522,-3.2199724,correct,True,-0.0763928,-3.199022,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,28,1.9615042,1,"[14.996833801269531, 22.486473083496094]","[8.95571517944336, 7.430410385131836]",2,"[13.338593482971191, 18.67951774597168, 23.245635986328125]","[6.018406391143799, 8.921177864074707, 5.961960315704346]",-0.23002452,-0.687682,correct,True,-0.46004903,-2.063046,correct,True,-0.3874864,-2.045729,correct,True
capitals-recall,2,country,Brazil,has_competitor,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,29,1.2767692,1,"[16.00901222229004, 22.651517868041992]","[3.1351428031921387, 9.513134002685547]",2,"[13.659085273742676, 19.22051429748535, 21.818649291992188]","[1.03592848777771, 14.112818717956543, 13.233964920043945]",-0.15412515,-0.87172,correct,True,-0.3082503,-2.61516,correct,True,-0.23135701,-2.58128,correct,True
