task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,19,0.03655012,118876,[-0.3264096975326538],[-2.596705198287964],179155,[-4.841427803039551],[13.965934753417969],-50.091568,-54.606586,correct,True,-50.091568,-54.606586,correct,True,-50.091568,-54.606586,correct,True,8.109422,159306,[-1.3906019926071167],[1.6611130237579346],142373,[-1.0293364524841309],[4.572657585144043],-16.032486,-15.671221,incorrect,False,-16.032486,-15.671221,incorrect,False,-16.032486,-15.671221,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,20,0.15994398,119296,[-0.679731547832489],[8.5746431350708],143656,[-2.2723307609558105],[-5.092878818511963],-44.267277,-45.859875,correct,True,-44.267277,-45.859875,correct,True,-44.267277,-45.859875,correct,True,7.6167274,157768,[-1.3722929954528809],[5.189737796783447],133282,[-0.856859564781189],[-2.0958523750305176],-16.072721,-15.557288,incorrect,False,-16.072721,-15.557288,incorrect,False,-16.072721,-15.557288,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,21,1.933383,106374,[0.27785706520080566],[-0.08016732335090637],154622,[-2.7928738594055176],[18.838661193847656],-37.176437,-40.24717,correct,True,-37.176437,-40.24717,correct,True,-37.176437,-40.24717,correct,True,7.0055604,142723,[-1.1264277696609497],[-2.6516222953796387],138274,[-1.032825231552124],[3.4220423698425293],-15.850872,-15.75727,incorrect,False,-15.850872,-15.75727,incorrect,False,-15.850872,-15.75727,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,22,1.7817262,103066,[0.2546761631965637],[20.080718994140625],109875,[-0.21155257523059845],[8.679059982299805],-36.902443,-37.36867,correct,True,-36.902443,-37.36867,correct,True,-36.902443,-37.36867,correct,True,7.5832148,175386,[-2.116206407546997],[-0.9664177298545837],101048,[-0.40142911672592163],[3.736470937728882],-16.73903,-15.024254,incorrect,False,-16.73903,-15.024254,incorrect,False,-16.73903,-15.024254,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,23,1.4338219,60411,[3.3639442920684814],[50.128238677978516],89293,[1.1641806364059448],[8.195476531982422],-37.779747,-39.97951,correct,True,-37.779747,-39.97951,correct,True,-37.779747,-39.97951,correct,True,6.9364185,204900,[-3.7576656341552734],[0.4598848521709442],51860,[1.3905086517333984],[0.29288193583488464],-20.11346,-14.965286,incorrect,False,-20.11346,-14.965286,incorrect,False,-20.11346,-14.965286,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,24,1.5830125,7960,[11.267839431762695],[23.035884857177734],65722,[2.4038493633270264],[22.939006805419922],-32.86486,-41.728848,correct,True,-32.86486,-41.728848,correct,True,-32.86486,-41.728848,correct,True,1.2646044,211950,[-9.414108276367188],[-0.4873834550380707],47439,[4.315677165985107],[1.206180453300476],-44.347084,-30.617298,incorrect,False,-44.347084,-30.617298,incorrect,False,-44.347084,-30.617298,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,25,1.5419149,1828,[14.388185501098633],[2.404020071029663],18621,[6.816561698913574],[2.0723795890808105],-23.76619,-31.337812,correct,True,-23.76619,-31.337812,correct,True,-23.76619,-31.337812,correct,True,5.4780307,209040,[-4.450089454650879],[1.153635859489441],40703,[2.614227294921875],[1.2517259120941162],-22.873556,-15.80924,incorrect,False,-22.873556,-15.80924,incorrect,False,-22.873556,-15.80924,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,26,1.3698909,2151,[14.421602249145508],[4.395509719848633],18700,[6.942324638366699],[23.936304092407227],-25.713312,-33.19259,correct,True,-25.713312,-33.19259,correct,True,-25.713312,-33.19259,correct,True,7.5450263,180871,[-2.6258933544158936],[-0.4338379204273224],40555,[2.1836302280426025],[-1.9113603830337524],-19.003246,-14.193722,incorrect,False,-19.003246,-14.193722,incorrect,False,-19.003246,-14.193722,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,27,2.3165555,1728,[13.92976188659668],[68.94865417480469],6808,[9.423480033874512],[25.92271614074707],-22.765202,-27.271482,correct,True,-22.765202,-27.271482,correct,True,-22.765202,-27.271482,correct,True,8.991977,178200,[-2.2416484355926514],[-0.783298671245575],49140,[1.4495800733566284],[-0.9116373062133789],-17.330872,-13.639643,incorrect,False,-17.330872,-13.639643,incorrect,False,-17.330872,-13.639643,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,28,2.7159708,280,[23.403331756591797],[-16.179048538208008],2865,[12.887541770935059],[0.7652865648269653],-14.273653,-24.789442,correct,True,-14.273653,-24.789442,correct,True,-14.273653,-24.789442,correct,True,10.192421,184666,[-1.9173789024353027],[-1.235437035560608],59204,[0.916962206363678],[4.495750904083252],-15.996668,-13.162327,incorrect,False,-15.996668,-13.162327,incorrect,False,-15.996668,-13.162327,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,29,2.6269445,450,[21.232717514038086],[38.37189483642578],3210,[12.896164894104004],[-12.350858688354492],-17.604572,-25.941128,correct,True,-17.604572,-25.941128,correct,True,-17.604572,-25.941128,correct,True,10.482688,183205,[-1.813117504119873],[-0.022824838757514954],36124,[1.4944489002227783],[-4.088823318481445],-15.610098,-12.30253,incorrect,False,-15.610098,-12.30253,incorrect,False,-15.610098,-12.30253,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,30,2.5067863,136,[25.411481857299805],[16.132728576660156],5705,[10.293828964233398],[2.648827075958252],-11.430598,-26.548252,correct,True,-11.430598,-26.548252,correct,True,-11.430598,-26.548252,correct,True,10.587352,179890,[-1.7083555459976196],[1.1937427520751953],44414,[1.1571776866912842],[7.834024429321289],-15.378449,-12.512916,incorrect,False,-15.378449,-12.512916,incorrect,False,-15.378449,-12.512916,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,31,0.9630614,45,[25.400333404541016],[-1.551298975944519],5125,[9.688963890075684],[-6.313985347747803],-8.296406,-24.007774,correct,True,-8.296406,-24.007774,correct,True,-8.296406,-24.007774,correct,True,10.641748,175051,[-1.5393351316452026],[8.15946102142334],32225,[1.5564213991165161],[-9.862528800964355],-15.187125,-12.09137,incorrect,False,-15.187125,-12.09137,incorrect,False,-15.187125,-12.09137,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,32,1.9206825,68,[22.84916114807129],[14.237212181091309],10124,[7.734132766723633],[4.856438159942627],-8.365319,-23.480349,correct,True,-8.365319,-23.480349,correct,True,-8.365319,-23.480349,correct,True,10.745378,171402,[-1.372706651687622],[4.8165202140808105],37597,[1.352739691734314],[-3.111184597015381],-14.95734,-12.231894,incorrect,False,-14.95734,-12.231894,incorrect,False,-14.95734,-12.231894,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,33,0.66782963,59,[23.383739471435547],[69.17459869384766],9405,[7.919863224029541],[56.85215759277344],-8.709611,-24.173489,correct,True,-8.709611,-24.173489,correct,True,-8.709611,-24.173489,correct,True,11.0759325,141976,[-0.7505881786346436],[1.634804606437683],47782,[0.9049590229988098],[-15.310084342956543],-14.014744,-12.359196,incorrect,False,-14.014744,-12.359196,incorrect,False,-14.014744,-12.359196,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,34,1.021978,2,[32.07402801513672],[43.35424041748047],909,[15.248091697692871],[47.10672378540039],-2.1580486,-18.983984,correct,True,-2.1580486,-18.983984,correct,True,-2.1580486,-18.983984,correct,True,11.141254,138926,[-0.6889483332633972],[-0.35798296332359314],67583,[0.4677744209766388],[-0.5538713335990906],-13.888723,-12.732,incorrect,False,-13.888723,-12.732,incorrect,False,-13.888723,-12.732,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,35,0.35661232,1,[36.991310119628906],[71.58332824707031],199,[21.015178680419922],[-6.12325382232666],-0.10119081,-16.077322,correct,True,-0.10119081,-16.077322,correct,True,-0.10119081,-16.077322,correct,True,11.171153,142142,[-0.6840875148773193],[-10.194602966308594],70109,[0.4459310472011566],[7.037277698516846],-13.884712,-12.754694,incorrect,False,-13.884712,-12.754694,incorrect,False,-13.884712,-12.754694,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,36,7.665301e-05,1,[45.56943130493164],[85.14856719970703],225,[19.585363388061523],[-7.612477779388428],-5.6028207e-06,-25.984074,correct,True,-5.6028207e-06,-25.984074,correct,True,-5.6028207e-06,-25.984074,correct,True,11.220131,151540,[-0.8480740189552307],[7.058779716491699],61144,[0.5594257116317749],[18.470420837402344],-13.971565,-12.564066,incorrect,False,-13.971565,-12.564066,incorrect,False,-13.971565,-12.564066,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,37,4.3712145e-08,1,[56.58412170410156],[1.9760476350784302],312,[17.813377380371094],[-1.986791729927063],0.0,-38.770744,correct,True,0.0,-38.770744,correct,True,0.0,-38.770744,correct,True,11.273759,145379,[-0.7456145882606506],[13.329510688781738],46542,[0.8201304078102112],[-7.976178169250488],-13.809481,-12.243735,incorrect,False,-13.809481,-12.243735,incorrect,False,-13.809481,-12.243735,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,38,3.299528e-08,1,[55.3026237487793],[10.09858512878418],393,[17.01180076599121],[1.0285953283309937],0.0,-38.290825,correct,True,0.0,-38.290825,correct,True,0.0,-38.290825,correct,True,11.308,132532,[-0.557583212852478],[-6.350850582122803],51315,[0.706503689289093],[-3.790527582168579],-13.593408,-12.329321,incorrect,False,-13.593408,-12.329321,incorrect,False,-13.593408,-12.329321,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,39,3.2319553e-05,1,[53.36981201171875],[5.14886999130249],479,[16.096542358398438],[33.680362701416016],-2.264974e-06,-37.273273,correct,True,-2.264974e-06,-37.273273,correct,True,-2.264974e-06,-37.273273,correct,True,11.267439,148726,[-0.7845985889434814],[3.155825138092041],58059,[0.5997586250305176],[-6.563039302825928],-13.865078,-12.4807205,incorrect,False,-13.865078,-12.4807205,incorrect,False,-13.865078,-12.4807205,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,40,0.0006399459,1,[51.15000534057617],[17.78204917907715],118,[19.59549903869629],[-12.701923370361328],-5.9006856e-05,-31.554565,correct,True,-5.9006856e-05,-31.554565,correct,True,-5.9006856e-05,-31.554565,correct,True,11.261573,130599,[-0.6173593401908875],[2.1524784564971924],77062,[0.18430155515670776],[-4.260581970214844],-13.626597,-12.824937,incorrect,False,-13.626597,-12.824937,incorrect,False,-13.626597,-12.824937,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,41,3.9778224e-05,1,[51.58340072631836],[15.025720596313477],306,[16.671995162963867],[20.147396087646484],-2.7418098e-06,-34.91141,correct,True,-2.7418098e-06,-34.91141,correct,True,-2.7418098e-06,-34.91141,correct,True,11.312703,123321,[-0.4847259521484375],[-0.14616759121418],99959,[-0.15651698410511017],[2.034010410308838],-13.46476,-13.136551,incorrect,False,-13.46476,-13.136551,incorrect,False,-13.46476,-13.136551,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,42,0.0003694168,1,[51.20301818847656],[54.960323333740234],173,[19.060876846313477],[-13.682136535644531],-3.170917e-05,-32.142174,correct,True,-3.170917e-05,-32.142174,correct,True,-3.170917e-05,-32.142174,correct,True,5.688757,134879,[-1.1580777168273926],[16.21469497680664],38607,[1.8685579299926758],[-3.206592082977295],-18.657719,-15.631083,incorrect,False,-18.657719,-15.631083,incorrect,False,-18.657719,-15.631083,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,43,3.5403914e-06,1,[73.6357650756836],[29.86712074279785],1193,[17.953662872314453],[33.15516662597656],-2.3841855e-07,-55.682102,correct,True,-2.3841855e-07,-55.682102,correct,True,-2.3841855e-07,-55.682102,correct,True,0.040721957,6511,[16.56439971923828],[27.48818016052246],81315,[0.122170589864254],[27.12748908996582],-41.88778,-58.33001,correct,True,-41.88778,-58.33001,correct,True,-41.88778,-58.33001,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,44,9.816227e-06,1,[73.18728637695312],[9.59557819366455],355,[28.499408721923828],[15.255363464355469],-5.960463e-07,-44.687878,correct,True,-5.960463e-07,-44.687878,correct,True,-5.960463e-07,-44.687878,correct,True,0.9540156,6461,[29.654356002807617],[-1.4182671308517456],28196,[17.23409652709961],[15.797926902770996],-44.00419,-56.42445,correct,True,-44.00419,-56.42445,correct,True,-44.00419,-56.42445,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,45,0.0004675637,1,[44.55302047729492],,44,[23.38443374633789],,-3.8980677e-05,-21.168625,correct,True,-3.8980677e-05,-21.168625,correct,True,-3.8980677e-05,-21.168625,correct,True,0.0066910405,20503,[19.355838775634766],,17030,[20.167648315429688],,-41.0432,-40.23139,incorrect,False,-41.0432,-40.23139,incorrect,False,-41.0432,-40.23139,incorrect,False,An
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,0,6.349704e-09,114912,[-6.404680252075195],[-12.051752090454102],192607,[-17.00580596923828],[-15.51397705078125],-112.14141,-122.74254,correct,True,-112.14141,-122.74254,correct,True,-112.14141,-122.74254,correct,True,8.653597e-09,194705,[-20.92792510986328],[-11.702783584594727],63785,[1.265252709388733],[-26.033613204956055],-125.33637,-103.143196,incorrect,False,-125.33637,-103.143196,incorrect,False,-125.33637,-103.143196,incorrect,False,A
animals,2,Atypical,bat,mammal,bird,0.7777777778,A bat is a type of,What kind of animal is a bat?,A bat is a type of,1,6.925848e-08,129028,[-8.503922462463379],[-37.435665130615234],191198,[-18.66025733947754],[-0.49851566553115845],-114.00046,-124.15679,correct,True,-114.00046,-124.15679,correct,True,-114.00046,-124.15679,correct,True,1.4977869e-06,192096,[-20.17966079711914],[-22.03729820251465],103271,[-4.5552978515625],[7.964974403381348],-119.12735,-103.50299,incorrect,False,-119.12735,-103.50299,incorrect,False,-119.12735,-103.50299,incorrect,False,A
