subject_id,Session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,midpoint_entropy,midpoint_rank_correct,midpoint_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-02,1,325,0.656240940093994,bear,bird,0.45,0.45_bird_10_n01797886_3046.png,False,-1.1609178595136387,1.6607685089111328,0.1666666666666666,-3.418438717090506,1.441246747970581,0.1,-4.997750367193333,26.537400007247925,10.0,0.6269591519591516,9.0,43.10922224993001,6.0
subject-01,1,1052,0.626415014266968,bicycle,bird,0.45,0.45_bird_10_n01797886_3046.png,False,-0.9239210790037612,1.6607685089111328,0.1666666666666666,-3.418438717090506,1.441246747970581,0.1,-4.997750367193333,26.537400007247925,10.0,0.6269591519591516,9.0,43.10922224993001,6.0
subject-04,1,4,0.917410850524902,dog,dog,1.0,1_dog_10_n02105505_7816.png,True,-0.6089253727638293,1.070333480834961,1.0,-0.7160964234896909,1.6586406230926514,0.0769230769230769,-4.879812417054337,26.489991307258606,10.0,1.7146936396936394,10.0,40.892470492495775,10.0
subject-03,1,16,1.00289916992188,dog,dog,1.0,1_dog_10_n02105505_7816.png,True,0.1312580166977438,1.070333480834961,1.0,-0.7160964234896909,1.6586406230926514,0.0769230769230769,-4.879812417054337,26.489991307258606,10.0,1.7146936396936394,10.0,40.892470492495775,10.0
subject-02,1,205,1.15205812454224,dog,dog,1.0,1_dog_10_n02105505_7816.png,True,1.0841932093831723,1.070333480834961,1.0,-0.7160964234896909,1.6586406230926514,0.0769230769230769,-4.879812417054337,26.489991307258606,10.0,1.7146936396936394,10.0,40.892470492495775,10.0
subject-01,1,1212,,na,dog,1.0,1_dog_10_n02105505_7816.png,False,,1.070333480834961,1.0,-0.7160964234896909,1.6586406230926514,0.0769230769230769,-4.879812417054337,26.489991307258606,10.0,1.7146936396936394,10.0,40.892470492495775,10.0
subject-04,1,5,0.845407962799072,bicycle,bicycle,0.7,0.7_bicycle_10_n02835271_4656.png,True,-0.9113507872792149,1.9097049236297607,0.5,-1.7170015493858386,1.554314136505127,0.2,-3.3310057451097834,26.929682731628418,10.0,1.5297979797979797,10.0,33.59351894123231,10.0
subject-03,1,740,0.981725931167603,bicycle,bicycle,0.7,0.7_bicycle_10_n02835271_4656.png,True,0.035875365501434595,1.9097049236297607,0.5,-1.7170015493858386,1.554314136505127,0.2,-3.3310057451097834,26.929682731628418,10.0,1.5297979797979797,10.0,33.59351894123231,10.0
subject-02,1,63,1.32492804527283,bicycle,bicycle,0.7,0.7_bicycle_10_n02835271_4656.png,True,1.866965942327997,1.9097049236297607,0.5,-1.7170015493858386,1.554314136505127,0.2,-3.3310057451097834,26.929682731628418,10.0,1.5297979797979797,10.0,33.59351894123231,10.0
subject-01,1,435,1.05505299568176,boat,bicycle,0.7,0.7_bicycle_10_n02835271_4656.png,False,0.9215437206155541,1.9097049236297607,0.5,-1.7170015493858386,1.554314136505127,0.2,-3.3310057451097834,26.929682731628418,10.0,1.5297979797979797,10.0,33.59351894123231,10.0
subject-04,1,6,0.875,car,car,1.0,1_car_10_n04285008_5788.png,True,-0.7870587706739575,0.6253973245620728,0.1111111111111111,-5.2885433960130985,1.7791239023208618,0.0833333333333333,-4.683300675790499,26.004218816757202,10.0,0.775274725274725,8.0,47.95208380942353,6.0
subject-03,1,122,0.982913970947266,car,car,1.0,1_car_10_n04285008_5788.png,True,0.041227328194815296,0.6253973245620728,0.1111111111111111,-5.2885433960130985,1.7791239023208618,0.0833333333333333,-4.683300675790499,26.004218816757202,10.0,0.775274725274725,8.0,47.95208380942353,6.0
subject-02,1,749,0.879189014434814,car,car,1.0,1_car_10_n04285008_5788.png,True,-0.15138611032907356,0.6253973245620728,0.1111111111111111,-5.2885433960130985,1.7791239023208618,0.0833333333333333,-4.683300675790499,26.004218816757202,10.0,0.775274725274725,8.0,47.95208380942353,6.0
subject-01,1,1224,0.569567918777466,car,car,1.0,1_car_10_n04285008_5788.png,True,-1.1686714703251344,0.6253973245620728,0.1111111111111111,-5.2885433960130985,1.7791239023208618,0.0833333333333333,-4.683300675790499,26.004218816757202,10.0,0.775274725274725,8.0,47.95208380942353,6.0
subject-04,1,7,1.25690698623657,cat,bear,0.45,0.45_bear_10_n02134418_7067.png,False,0.8170210414956178,1.518646001815796,0.3333333333333333,-2.540781673897886,1.385990023612976,0.125,-4.5960476383314015,25.83651292324066,10.0,1.4702380952380947,9.0,38.81962913760621,6.0
subject-03,1,76,0.725682020187378,bear,bear,0.45,0.45_bear_10_n02134418_7067.png,True,-1.117568721886104,1.518646001815796,0.3333333333333333,-2.540781673897886,1.385990023612976,0.125,-4.5960476383314015,25.83651292324066,10.0,1.4702380952380947,9.0,38.81962913760621,6.0
subject-02,1,299,0.53410005569458,bear,bear,0.45,0.45_bear_10_n02134418_7067.png,True,-1.7139843124949468,1.518646001815796,0.3333333333333333,-2.540781673897886,1.385990023612976,0.125,-4.5960476383314015,25.83651292324066,10.0,1.4702380952380947,9.0,38.81962913760621,6.0
subject-01,1,1177,0.635467052459717,cat,bear,0.45,0.45_bear_10_n02134418_7067.png,False,-0.8849482894381012,1.518646001815796,0.3333333333333333,-2.540781673897886,1.385990023612976,0.125,-4.5960476383314015,25.83651292324066,10.0,1.4702380952380947,9.0,38.81962913760621,6.0
subject-04,1,8,1.30092215538025,car,dog,0.55,0.55_dog_10_n02109525_13146.png,False,1.0018928736355803,1.3300328254699707,0.1111111111111111,-4.996286559811069,1.6380338668823242,0.0714285714285714,-4.945494690289577,26.76806640625,10.0,0.3737845487845486,8.0,45.957681752860886,6.0
subject-03,1,873,1.49195694923401,car,dog,0.55,0.55_dog_10_n02109525_13146.png,False,2.334398883351757,1.3300328254699707,0.1111111111111111,-4.996286559811069,1.6380338668823242,0.0714285714285714,-4.945494690289577,26.76806640625,10.0,0.3737845487845486,8.0,45.957681752860886,6.0
subject-02,1,364,1.15280389785767,truck,dog,0.55,0.55_dog_10_n02109525_13146.png,False,1.087570147452035,1.3300328254699707,0.1111111111111111,-4.996286559811069,1.6380338668823242,0.0714285714285714,-4.945494690289577,26.76806640625,10.0,0.3737845487845486,8.0,45.957681752860886,6.0
subject-01,1,1097,0.689648866653442,clock,dog,0.55,0.55_dog_10_n02109525_13146.png,False,-0.6516730427042542,1.3300328254699707,0.1111111111111111,-4.996286559811069,1.6380338668823242,0.0714285714285714,-4.945494690289577,26.76806640625,10.0,0.3737845487845486,8.0,45.957681752860886,6.0
subject-04,1,9,0.89652681350708,bear,bear,3.0,3_bear_10_n02134418_47.png,True,-0.696642181788473,1.0722942352294922,1.0,-0.35590831342563717,2.02378511428833,0.1428571428571428,-3.188298402283552,27.38637888431549,10.0,2.7023809523809517,10.0,30.729627589696786,10.0
subject-03,1,460,0.738322973251343,cat,bear,3.0,3_bear_10_n02134418_47.png,False,-1.060622893669553,1.0722942352294922,1.0,-0.35590831342563717,2.02378511428833,0.1428571428571428,-3.188298402283552,27.38637888431549,10.0,2.7023809523809517,10.0,30.729627589696786,10.0
subject-02,1,422,1.10340118408203,dog,bear,3.0,3_bear_10_n02134418_47.png,False,0.8638695920655608,1.0722942352294922,1.0,-0.35590831342563717,2.02378511428833,0.1428571428571428,-3.188298402283552,27.38637888431549,10.0,2.7023809523809517,10.0,30.729627589696786,10.0
subject-01,1,329,0.782505035400391,elephant,bear,3.0,3_bear_10_n02134418_47.png,False,-0.2518886132321072,1.0722942352294922,1.0,-0.35590831342563717,2.02378511428833,0.1428571428571428,-3.188298402283552,27.38637888431549,10.0,2.7023809523809517,10.0,30.729627589696786,10.0
subject-04,1,10,0.854450941085815,car,oven,0.55,0.55_oven_10_n04111531_2371.png,False,-0.8733686098527284,1.7795368432998655,0.1666666666666666,-3.699892889081943,1.4424231052398682,0.0625,-8.139806699468071,26.064310550689697,10.0,0.238629426129426,10.0,63.46531442870244,6.0
subject-03,1,310,1.3865978717804,airplane,oven,0.55,0.55_oven_10_n04111531_2371.png,False,1.8597701195735863,1.7795368432998655,0.1666666666666666,-3.699892889081943,1.4424231052398682,0.0625,-8.139806699468071,26.064310550689697,10.0,0.238629426129426,10.0,63.46531442870244,6.0
subject-02,1,581,0.923257112503052,bear,oven,0.55,0.55_oven_10_n04111531_2371.png,False,0.04815875794395918,1.7795368432998655,0.1666666666666666,-3.699892889081943,1.4424231052398682,0.0625,-8.139806699468071,26.064310550689697,10.0,0.238629426129426,10.0,63.46531442870244,6.0
subject-01,1,634,1.22110199928284,bird,oven,0.55,0.55_oven_10_n04111531_2371.png,False,1.6364537482948676,1.7795368432998655,0.1666666666666666,-3.699892889081943,1.4424231052398682,0.0625,-8.139806699468071,26.064310550689697,10.0,0.238629426129426,10.0,63.46531442870244,6.0
subject-04,1,11,0.950107097625732,bird,bird,1.5,1.5_bird_10_n01843065_6365.png,True,-0.4715951017861177,0.3163554966449737,1.0,-0.053807451612235706,1.6790623664855957,0.125,-4.096633935386683,25.637635976076126,10.0,1.984163059163059,10.0,36.75772497802918,10.0
subject-03,1,3,0.76135778427124,bird,bird,1.5,1.5_bird_10_n01843065_6365.png,True,-0.9568541046627268,0.3163554966449737,1.0,-0.053807451612235706,1.6790623664855957,0.125,-4.096633935386683,25.637635976076126,10.0,1.984163059163059,10.0,36.75772497802918,10.0
subject-02,1,677,0.84082818031311,bird,bird,1.5,1.5_bird_10_n01843065_6365.png,True,-0.32508790203803334,0.3163554966449737,1.0,-0.053807451612235706,1.6790623664855957,0.125,-4.096633935386683,25.637635976076126,10.0,1.984163059163059,10.0,36.75772497802918,10.0
subject-01,1,415,0.686517953872681,bird,bird,1.5,1.5_bird_10_n01843065_6365.png,True,-0.6651529245115115,0.3163554966449737,1.0,-0.053807451612235706,1.6790623664855957,0.125,-4.096633935386683,25.637635976076126,10.0,1.984163059163059,10.0,36.75772497802918,10.0
subject-04,1,12,1.22811484336853,car,boat,0.4,0.4_boat_10_n03344393_4509.png,False,0.696088728686037,1.6481645107269287,0.1111111111111111,-4.212389793965694,1.6416702270507812,0.25,-2.8870884898008193,26.663055419921875,10.0,2.1464646464646466,1.0,30.885726300715035,5.0
subject-03,1,709,1.40775609016418,car,boat,0.4,0.4_boat_10_n03344393_4509.png,False,1.9550851059796102,1.6481645107269287,0.1111111111111111,-4.212389793965694,1.6416702270507812,0.25,-2.8870884898008193,26.663055419921875,10.0,2.1464646464646466,1.0,30.885726300715035,5.0
subject-02,1,855,1.14644598960876,bear,boat,0.4,0.4_boat_10_n03344393_4509.png,False,1.0587808867479251,1.6481645107269287,0.1111111111111111,-4.212389793965694,1.6416702270507812,0.25,-2.8870884898008193,26.663055419921875,10.0,2.1464646464646466,1.0,30.885726300715035,5.0
subject-01,1,806,0.52849292755127,boat,boat,0.4,0.4_boat_10_n03344393_4509.png,True,-1.3455163924723,1.6481645107269287,0.1111111111111111,-4.212389793965694,1.6416702270507812,0.25,-2.8870884898008193,26.663055419921875,10.0,2.1464646464646466,1.0,30.885726300715035,5.0
subject-04,1,13,0.935755014419556,bear,bear,1.0,1_bear_10_n02132136_10559.png,True,-0.531876499517198,0.6525990962982178,1.0,-0.14710588558378085,1.8309736251831057,0.1428571428571428,-3.7396746373537697,26.26893723011017,10.0,2.6119047619047615,10.0,33.480419306194634,10.0
subject-03,1,615,0.915692090988159,bear,bear,1.0,1_bear_10_n02132136_10559.png,True,-0.2615983851176768,0.6525990962982178,1.0,-0.14710588558378085,1.8309736251831057,0.1428571428571428,-3.7396746373537697,26.26893723011017,10.0,2.6119047619047615,10.0,33.480419306194634,10.0
subject-02,1,617,0.648437976837158,bear,bear,1.0,1_bear_10_n02132136_10559.png,True,-1.19625047751802,0.6525990962982178,1.0,-0.14710588558378085,1.8309736251831057,0.1428571428571428,-3.7396746373537697,26.26893723011017,10.0,2.6119047619047615,10.0,33.480419306194634,10.0
subject-01,1,1026,0.837363004684448,bear,bear,1.0,1_bear_10_n02132136_10559.png,True,-0.0157022375913618,0.6525990962982178,1.0,-0.14710588558378085,1.8309736251831057,0.1428571428571428,-3.7396746373537697,26.26893723011017,10.0,2.6119047619047615,10.0,33.480419306194634,10.0
subject-04,1,14,0.839622974395752,keyboard,keyboard,inf,inf_keyboard_10_n04505470_4138.png,True,-0.9356488060267764,0.0003178231709171,1.0,-2.3961354270552374e-05,1.785475492477417,0.2,-3.6184395451801405,22.249402653455036,9.0,4.026190476190476,8.0,32.06668093940582,9.0
subject-03,1,527,1.06654906272888,keyboard,keyboard,inf,inf_keyboard_10_n04505470_4138.png,True,0.4179923984685132,0.0003178231709171,1.0,-2.3961354270552374e-05,1.785475492477417,0.2,-3.6184395451801405,22.249402653455036,9.0,4.026190476190476,8.0,32.06668093940582,9.0
subject-02,1,412,0.781460046768188,keyboard,keyboard,inf,inf_keyboard_10_n04505470_4138.png,True,-0.5939129003280254,0.0003178231709171,1.0,-2.3961354270552374e-05,1.785475492477417,0.2,-3.6184395451801405,22.249402653455036,9.0,4.026190476190476,8.0,32.06668093940582,9.0
subject-01,1,834,0.823627948760986,keyboard,keyboard,inf,inf_keyboard_10_n04505470_4138.png,True,-0.07483736636340395,0.0003178231709171,1.0,-2.3961354270552374e-05,1.785475492477417,0.2,-3.6184395451801405,22.249402653455036,9.0,4.026190476190476,8.0,32.06668093940582,9.0
subject-04,1,15,0.999476909637451,boat,truck,1.0,1_truck_10_n04467665_56754.png,False,-0.2642327815546944,1.9130711555480957,0.2,-3.104355127819997,1.6290197372436523,0.0909090909090909,-4.835111297782053,26.960753083229065,10.0,0.5839799089799087,3.0,44.89237817233224,6.0
subject-03,1,341,1.10072588920593,boat,truck,1.0,1_truck_10_n04467665_56754.png,False,0.5719544992453119,1.9130711555480957,0.2,-3.104355127819997,1.6290197372436523,0.0909090909090909,-4.835111297782053,26.960753083229065,10.0,0.5839799089799087,3.0,44.89237817233224,6.0
subject-02,1,1161,1.00044798851013,boat,truck,1.0,1_truck_10_n04467665_56754.png,False,0.39768696224406996,1.9130711555480957,0.2,-3.104355127819997,1.6290197372436523,0.0909090909090909,-4.835111297782053,26.960753083229065,10.0,0.5839799089799087,3.0,44.89237817233224,6.0
subject-01,1,1139,1.25453400611877,car,truck,1.0,1_truck_10_n04467665_56754.png,False,1.7803924435842997,1.9130711555480957,0.2,-3.104355127819997,1.6290197372436523,0.0909090909090909,-4.835111297782053,26.960753083229065,10.0,0.5839799089799087,3.0,44.89237817233224,6.0
subject-04,1,16,0.98955512046814,bear,bear,1.0,1_bear_10_n02132136_11125.png,True,-0.3059061268472987,2.034623861312866,1.0,-1.135878141003226,1.596799612045288,0.1428571428571428,-3.879263482412409,27.1147723197937,10.0,2.211904761904761,10.0,34.918074793264,10.0
subject-03,1,865,0.857490062713623,bear,bear,1.0,1_bear_10_n02132136_11125.png,True,-0.5237908548788915,2.034623861312866,1.0,-1.135878141003226,1.596799612045288,0.1428571428571428,-3.879263482412409,27.1147723197937,10.0,2.211904761904761,10.0,34.918074793264,10.0
subject-02,1,570,1.10948896408081,bear,bear,1.0,1_bear_10_n02132136_11125.png,True,0.8914356843450765,2.034623861312866,1.0,-1.135878141003226,1.596799612045288,0.1428571428571428,-3.879263482412409,27.1147723197937,10.0,2.211904761904761,10.0,34.918074793264,10.0
subject-01,1,713,1.00895094871521,dog,bear,1.0,1_bear_10_n02132136_11125.png,False,0.7230552325297698,2.034623861312866,1.0,-1.135878141003226,1.596799612045288,0.1428571428571428,-3.879263482412409,27.1147723197937,10.0,2.211904761904761,10.0,34.918074793264,10.0
subject-04,1,17,1.3389949798584,truck,keyboard,0.55,0.55_keyboard_10_n03085013_21301.png,False,1.1618057616911173,1.3908793926239014,0.2,-4.06604617111083,1.542890548706055,0.0833333333333333,-4.91962418861221,26.017950773239136,10.0,0.7409090909090905,7.0,45.480004617904996,6.0
subject-03,1,271,0.618037939071655,cat,keyboard,0.55,0.55_keyboard_10_n03085013_21301.png,False,-1.6024911261325563,1.3908793926239014,0.2,-4.06604617111083,1.542890548706055,0.0833333333333333,-4.91962418861221,26.017950773239136,10.0,0.7409090909090905,7.0,45.480004617904996,6.0
subject-02,1,450,0.920172929763794,truck,keyboard,0.55,0.55_keyboard_10_n03085013_21301.png,False,0.03419326214511102,1.3908793926239014,0.2,-4.06604617111083,1.542890548706055,0.0833333333333333,-4.91962418861221,26.017950773239136,10.0,0.7409090909090905,7.0,45.480004617904996,6.0
subject-01,1,1166,0.867388963699341,truck,keyboard,0.55,0.55_keyboard_10_n03085013_21301.png,False,0.11357200510150726,1.3908793926239014,0.2,-4.06604617111083,1.542890548706055,0.0833333333333333,-4.91962418861221,26.017950773239136,10.0,0.7409090909090905,7.0,45.480004617904996,6.0
subject-04,1,18,1.2872838973999,truck,bear,0.45,0.45_bear_10_n02134418_2157.png,False,0.9446096735689321,1.2561676502227783,0.1666666666666666,-4.1062777207184,1.4906234741210938,0.1428571428571428,-4.403440592680491,25.77158784866333,10.0,1.0908730158730153,5.0,40.68978148608473,6.0
subject-03,1,638,1.06155395507812,clock,bear,0.45,0.45_bear_10_n02134418_2157.png,False,0.39549009656421774,1.2561676502227783,0.1666666666666666,-4.1062777207184,1.4906234741210938,0.1428571428571428,-4.403440592680491,25.77158784866333,10.0,1.0908730158730153,5.0,40.68978148608473,6.0
subject-02,1,435,0.876877784729004,bottle,bear,0.45,0.45_bear_10_n02134418_2157.png,False,-0.16185159550795358,1.2561676502227783,0.1666666666666666,-4.1062777207184,1.4906234741210938,0.1428571428571428,-4.403440592680491,25.77158784866333,10.0,1.0908730158730153,5.0,40.68978148608473,6.0
subject-01,1,502,0.620563983917236,car,bear,0.45,0.45_bear_10_n02134418_2157.png,False,-0.9491121983634935,1.2561676502227783,0.1666666666666666,-4.1062777207184,1.4906234741210938,0.1428571428571428,-4.403440592680491,25.77158784866333,10.0,1.0908730158730153,5.0,40.68978148608473,6.0
subject-04,1,19,0.924682140350342,elephant,elephant,inf,inf_elephant_10_n02504458_12303.png,True,-0.5783846137890843,0.00092802522704,1.0,-7.558154578826774e-05,1.8782767057418823,0.1,-3.907949442303415,24.823661189060658,10.0,4.642857142857142,7.0,30.148823803639743,9.0
subject-03,1,29,0.818405866622925,elephant,elephant,inf,inf_elephant_10_n02504458_12303.png,True,-0.6998600092615261,0.00092802522704,1.0,-7.558154578826774e-05,1.8782767057418823,0.1,-3.907949442303415,24.823661189060658,10.0,4.642857142857142,7.0,30.148823803639743,9.0
subject-02,1,1249,0.829241991043091,elephant,elephant,inf,inf_elephant_10_n02504458_12303.png,True,-0.37755135548892566,0.00092802522704,1.0,-7.558154578826774e-05,1.8782767057418823,0.1,-3.907949442303415,24.823661189060658,10.0,4.642857142857142,7.0,30.148823803639743,9.0
subject-01,1,18,0.828555107116699,elephant,elephant,inf,inf_elephant_10_n02504458_12303.png,True,-0.05362390021743647,0.00092802522704,1.0,-7.558154578826774e-05,1.8782767057418823,0.1,-3.907949442303415,24.823661189060658,10.0,4.642857142857142,7.0,30.148823803639743,9.0
subject-04,1,20,0.848499059677124,bird,bird,3.0,3_bird_10_n02037110_11362.png,True,-0.8983676100181628,0.1980739831924438,1.0,-0.0305613713775211,2.0097436904907227,0.125,-3.459781162891531,25.907538771629333,10.0,2.757936507936508,9.0,33.8696917649937,10.0
subject-03,1,14,0.899348020553589,bird,bird,3.0,3_bird_10_n02037110_11362.png,True,-0.3352262692350078,0.1980739831924438,1.0,-0.0305613713775211,2.0097436904907227,0.125,-3.459781162891531,25.907538771629333,10.0,2.757936507936508,9.0,33.8696917649937,10.0
subject-02,1,463,1.07577180862427,bird,bird,3.0,3_bird_10_n02037110_11362.png,True,0.7387609459504573,0.1980739831924438,1.0,-0.0305613713775211,2.0097436904907227,0.125,-3.459781162891531,25.907538771629333,10.0,2.757936507936508,9.0,33.8696917649937,10.0
subject-01,1,748,1.1623809337616,bird,bird,3.0,3_bird_10_n02037110_11362.png,True,1.3836351365192565,0.1980739831924438,1.0,-0.0305613713775211,2.0097436904907227,0.125,-3.459781162891531,25.907538771629333,10.0,2.757936507936508,9.0,33.8696917649937,10.0
subject-04,1,21,0.964359998703003,knife,knife,3.0,3_knife_10_n03041632_41493.png,True,-0.41173028729765404,1.66395902633667,1.0,-0.582875021666133,1.8310012817382812,0.1111111111111111,-4.055741880266447,27.404264211654663,10.0,1.9818181818181817,10.0,37.04936117973366,10.0
subject-03,1,1055,1.15745496749878,knife,knife,3.0,3_knife_10_n03041632_41493.png,True,0.8275115233874961,1.66395902633667,1.0,-0.582875021666133,1.8310012817382812,0.1111111111111111,-4.055741880266447,27.404264211654663,10.0,1.9818181818181817,10.0,37.04936117973366,10.0
subject-02,1,537,1.13962197303772,knife,knife,3.0,3_knife_10_n03041632_41493.png,True,1.0278810397508382,1.66395902633667,1.0,-0.582875021666133,1.8310012817382812,0.1111111111111111,-4.055741880266447,27.404264211654663,10.0,1.9818181818181817,10.0,37.04936117973366,10.0
subject-01,1,546,1.02837204933167,knife,knife,3.0,3_knife_10_n03041632_41493.png,True,0.8066711487844206,1.66395902633667,1.0,-0.582875021666133,1.8310012817382812,0.1111111111111111,-4.055741880266447,27.404264211654663,10.0,1.9818181818181817,10.0,37.04936117973366,10.0
subject-04,1,22,1.18805813789368,keyboard,keyboard,1.0,1_keyboard_10_n04505470_1724.png,True,0.5278431743760473,0.0072890175506472,1.0,-0.0007743256297802831,1.2723230123519895,0.1111111111111111,-4.837566093674215,23.8111316813156,10.0,2.818326118326118,9.0,38.803224219344806,10.0
subject-03,1,93,0.960341930389404,chair,keyboard,1.0,1_keyboard_10_n04505470_1724.png,False,-0.0604567408465627,0.0072890175506472,1.0,-0.0007743256297802831,1.2723230123519895,0.1111111111111111,-4.837566093674215,23.8111316813156,10.0,2.818326118326118,9.0,38.803224219344806,10.0
subject-02,1,1166,0.79985523223877,keyboard,keyboard,1.0,1_keyboard_10_n04505470_1724.png,True,-0.5106176136582585,0.0072890175506472,1.0,-0.0007743256297802831,1.2723230123519895,0.1111111111111111,-4.837566093674215,23.8111316813156,10.0,2.818326118326118,9.0,38.803224219344806,10.0
subject-01,1,132,1.03682088851929,keyboard,keyboard,1.0,1_keyboard_10_n04505470_1724.png,True,0.8430469157356669,0.0072890175506472,1.0,-0.0007743256297802831,1.2723230123519895,0.1111111111111111,-4.837566093674215,23.8111316813156,10.0,2.818326118326118,9.0,38.803224219344806,10.0
subject-04,1,23,0.841925859451294,airplane,airplane,1.5,1.5_airplane_10_n02690373_787.png,True,-0.9259762638621413,0.0069213863462209,1.0,-0.000672327936271162,1.8396704196929932,0.3333333333333333,-2.19731603739539,25.198082303628325,10.0,7.25,0.0,20.447353789357887,9.0
subject-03,1,665,1.27392101287842,airplane,airplane,1.5,1.5_airplane_10_n02690373_787.png,True,1.3521757144251412,0.0069213863462209,1.0,-0.000672327936271162,1.8396704196929932,0.3333333333333333,-2.19731603739539,25.198082303628325,10.0,7.25,0.0,20.447353789357887,9.0
subject-02,1,402,0.831317901611328,airplane,airplane,1.5,1.5_airplane_10_n02690373_787.png,True,-0.36815141950248914,0.0069213863462209,1.0,-0.000672327936271162,1.8396704196929932,0.3333333333333333,-2.19731603739539,25.198082303628325,10.0,7.25,0.0,20.447353789357887,9.0
subject-01,1,1002,0.704065799713135,airplane,airplane,1.5,1.5_airplane_10_n02690373_787.png,True,-0.5896021492376653,0.0069213863462209,1.0,-0.000672327936271162,1.8396704196929932,0.3333333333333333,-2.19731603739539,25.198082303628325,10.0,7.25,0.0,20.447353789357887,9.0
subject-04,1,24,1.06973218917847,bicycle,elephant,1.0,1_elephant_10_n02504458_3535.png,False,0.030852356113539814,1.96521258354187,0.1666666666666666,-3.3030940283987444,1.682445049285889,0.1111111111111111,-4.536635217764099,27.25211274623871,10.0,1.2691197691197686,8.0,41.614833938805376,0.0
subject-03,1,1116,0.638066053390503,boat,elephant,1.0,1_elephant_10_n02504458_3535.png,False,-1.5122671096575808,1.96521258354187,0.1666666666666666,-3.3030940283987444,1.682445049285889,0.1111111111111111,-4.536635217764099,27.25211274623871,10.0,1.2691197691197686,8.0,41.614833938805376,0.0
subject-02,1,452,1.17213916778564,oven,elephant,1.0,1_elephant_10_n02504458_3535.png,False,1.1751222329726296,1.96521258354187,0.1666666666666666,-3.3030940283987444,1.682445049285889,0.1111111111111111,-4.536635217764099,27.25211274623871,10.0,1.2691197691197686,8.0,41.614833938805376,0.0
