subject_id,Session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,midpoint_entropy,midpoint_rank_correct,midpoint_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-03,1,310,1.3865978717804,airplane,oven,0.55,0.55_oven_10_n04111531_2371.png,False,1.8597701195735863,2.416719913482666,1.0,-1.5671958803875365,2.526487350463867,0.0625,-5.673259634020079,30.692795753479004,10.0,1.224679487179487,10.0,43.452532466353716,6.0
subject-02,1,581,0.923257112503052,bear,oven,0.55,0.55_oven_10_n04111531_2371.png,False,0.04815875794395918,2.416719913482666,1.0,-1.5671958803875365,2.526487350463867,0.0625,-5.673259634020079,30.692795753479004,10.0,1.224679487179487,10.0,43.452532466353716,6.0
subject-01,1,634,1.22110199928284,bird,oven,0.55,0.55_oven_10_n04111531_2371.png,False,1.6364537482948676,2.416719913482666,1.0,-1.5671958803875365,2.526487350463867,0.0625,-5.673259634020079,30.692795753479004,10.0,1.224679487179487,10.0,43.452532466353716,6.0
subject-04,1,11,0.950107097625732,bird,bird,1.5,1.5_bird_10_n01843065_6365.png,True,-0.4715951017861177,0.7074640989303589,1.0,-0.13310028853304273,2.6172661781311035,0.0714285714285714,-3.4369920185234446,27.706348299980164,9.0,3.1414835164835164,8.0,33.192498220515766,9.0
subject-03,1,3,0.76135778427124,bird,bird,1.5,1.5_bird_10_n01843065_6365.png,True,-0.9568541046627268,0.7074640989303589,1.0,-0.13310028853304273,2.6172661781311035,0.0714285714285714,-3.4369920185234446,27.706348299980164,9.0,3.1414835164835164,8.0,33.192498220515766,9.0
subject-02,1,677,0.84082818031311,bird,bird,1.5,1.5_bird_10_n01843065_6365.png,True,-0.32508790203803334,0.7074640989303589,1.0,-0.13310028853304273,2.6172661781311035,0.0714285714285714,-3.4369920185234446,27.706348299980164,9.0,3.1414835164835164,8.0,33.192498220515766,9.0
subject-01,1,415,0.686517953872681,bird,bird,1.5,1.5_bird_10_n01843065_6365.png,True,-0.6651529245115115,0.7074640989303589,1.0,-0.13310028853304273,2.6172661781311035,0.0714285714285714,-3.4369920185234446,27.706348299980164,9.0,3.1414835164835164,8.0,33.192498220515766,9.0
subject-04,1,12,1.22811484336853,car,boat,0.4,0.4_boat_10_n03344393_4509.png,False,0.696088728686037,2.0567994117736816,0.3333333333333333,-2.375329784360207,2.5237960815429688,0.3333333333333333,-2.349078197493931,30.183493614196777,10.0,1.9678571428571425,3.0,31.734743763662802,10.0
subject-03,1,709,1.40775609016418,car,boat,0.4,0.4_boat_10_n03344393_4509.png,False,1.9550851059796102,2.0567994117736816,0.3333333333333333,-2.375329784360207,2.5237960815429688,0.3333333333333333,-2.349078197493931,30.183493614196777,10.0,1.9678571428571425,3.0,31.734743763662802,10.0
subject-02,1,855,1.14644598960876,bear,boat,0.4,0.4_boat_10_n03344393_4509.png,False,1.0587808867479251,2.0567994117736816,0.3333333333333333,-2.375329784360207,2.5237960815429688,0.3333333333333333,-2.349078197493931,30.183493614196777,10.0,1.9678571428571425,3.0,31.734743763662802,10.0
subject-01,1,806,0.52849292755127,boat,boat,0.4,0.4_boat_10_n03344393_4509.png,True,-1.3455163924723,2.0567994117736816,0.3333333333333333,-2.375329784360207,2.5237960815429688,0.3333333333333333,-2.349078197493931,30.183493614196777,10.0,1.9678571428571425,3.0,31.734743763662802,10.0
subject-04,1,13,0.935755014419556,bear,bear,1.0,1_bear_10_n02132136_10559.png,True,-0.531876499517198,0.2167605757713318,1.0,-0.03256734740717811,2.508542537689209,0.25,-2.183866199138503,27.936709105968475,10.0,6.283333333333333,8.0,22.572226124068003,9.0
subject-03,1,615,0.915692090988159,bear,bear,1.0,1_bear_10_n02132136_10559.png,True,-0.2615983851176768,0.2167605757713318,1.0,-0.03256734740717811,2.508542537689209,0.25,-2.183866199138503,27.936709105968475,10.0,6.283333333333333,8.0,22.572226124068003,9.0
subject-02,1,617,0.648437976837158,bear,bear,1.0,1_bear_10_n02132136_10559.png,True,-1.19625047751802,0.2167605757713318,1.0,-0.03256734740717811,2.508542537689209,0.25,-2.183866199138503,27.936709105968475,10.0,6.283333333333333,8.0,22.572226124068003,9.0
subject-01,1,1026,0.837363004684448,bear,bear,1.0,1_bear_10_n02132136_10559.png,True,-0.0157022375913618,0.2167605757713318,1.0,-0.03256734740717811,2.508542537689209,0.25,-2.183866199138503,27.936709105968475,10.0,6.283333333333333,8.0,22.572226124068003,9.0
subject-04,1,14,0.839622974395752,keyboard,keyboard,inf,inf_keyboard_10_n04505470_4138.png,True,-0.9356488060267764,0.0240173749625682,1.0,-0.002494583038215919,2.5992496013641357,0.1666666666666666,-2.439706028000129,22.781846242258325,9.0,5.906818181818181,5.0,21.118267357123976,5.0
subject-03,1,527,1.06654906272888,keyboard,keyboard,inf,inf_keyboard_10_n04505470_4138.png,True,0.4179923984685132,0.0240173749625682,1.0,-0.002494583038215919,2.5992496013641357,0.1666666666666666,-2.439706028000129,22.781846242258325,9.0,5.906818181818181,5.0,21.118267357123976,5.0
subject-02,1,412,0.781460046768188,keyboard,keyboard,inf,inf_keyboard_10_n04505470_4138.png,True,-0.5939129003280254,0.0240173749625682,1.0,-0.002494583038215919,2.5992496013641357,0.1666666666666666,-2.439706028000129,22.781846242258325,9.0,5.906818181818181,5.0,21.118267357123976,5.0
subject-01,1,834,0.823627948760986,keyboard,keyboard,inf,inf_keyboard_10_n04505470_4138.png,True,-0.07483736636340395,0.0240173749625682,1.0,-0.002494583038215919,2.5992496013641357,0.1666666666666666,-2.439706028000129,22.781846242258325,9.0,5.906818181818181,5.0,21.118267357123976,5.0
subject-04,1,15,0.999476909637451,boat,truck,1.0,1_truck_10_n04467665_56754.png,False,-0.2642327815546944,1.8732211589813232,1.0,-0.6982650346594302,2.5160715579986572,0.2,-2.5514534307895924,30.13931131362915,10.0,2.6440476190476185,10.0,29.080980814395584,10.0
subject-03,1,341,1.10072588920593,boat,truck,1.0,1_truck_10_n04467665_56754.png,False,0.5719544992453119,1.8732211589813232,1.0,-0.6982650346594302,2.5160715579986572,0.2,-2.5514534307895924,30.13931131362915,10.0,2.6440476190476185,10.0,29.080980814395584,10.0
subject-02,1,1161,1.00044798851013,boat,truck,1.0,1_truck_10_n04467665_56754.png,False,0.39768696224406996,1.8732211589813232,1.0,-0.6982650346594302,2.5160715579986572,0.2,-2.5514534307895924,30.13931131362915,10.0,2.6440476190476185,10.0,29.080980814395584,10.0
subject-01,1,1139,1.25453400611877,car,truck,1.0,1_truck_10_n04467665_56754.png,False,1.7803924435842997,1.8732211589813232,1.0,-0.6982650346594302,2.5160715579986572,0.2,-2.5514534307895924,30.13931131362915,10.0,2.6440476190476185,10.0,29.080980814395584,10.0
subject-04,1,16,0.98955512046814,bear,bear,1.0,1_bear_10_n02132136_11125.png,True,-0.3059061268472987,0.4780462384223938,1.0,-0.08520676879406881,2.549403667449951,0.5,-2.204836541789668,28.217779219150543,10.0,6.449999999999999,8.0,23.044199672205046,9.0
subject-03,1,865,0.857490062713623,bear,bear,1.0,1_bear_10_n02132136_11125.png,True,-0.5237908548788915,0.4780462384223938,1.0,-0.08520676879406881,2.549403667449951,0.5,-2.204836541789668,28.217779219150543,10.0,6.449999999999999,8.0,23.044199672205046,9.0
subject-02,1,570,1.10948896408081,bear,bear,1.0,1_bear_10_n02132136_11125.png,True,0.8914356843450765,0.4780462384223938,1.0,-0.08520676879406881,2.549403667449951,0.5,-2.204836541789668,28.217779219150543,10.0,6.449999999999999,8.0,23.044199672205046,9.0
subject-01,1,713,1.00895094871521,dog,bear,1.0,1_bear_10_n02132136_11125.png,False,0.7230552325297698,0.4780462384223938,1.0,-0.08520676879406881,2.549403667449951,0.5,-2.204836541789668,28.217779219150543,10.0,6.449999999999999,8.0,23.044199672205046,9.0
subject-04,1,17,1.3389949798584,truck,keyboard,0.55,0.55_keyboard_10_n03085013_21301.png,False,1.1618057616911173,2.183561325073242,0.0769230769230769,-4.057121323958293,2.509897232055664,0.0769230769230769,-3.3421506240086467,30.40965223312378,10.0,0.8793151293151291,6.0,37.86613452444367,6.0
subject-03,1,271,0.618037939071655,cat,keyboard,0.55,0.55_keyboard_10_n03085013_21301.png,False,-1.6024911261325563,2.183561325073242,0.0769230769230769,-4.057121323958293,2.509897232055664,0.0769230769230769,-3.3421506240086467,30.40965223312378,10.0,0.8793151293151291,6.0,37.86613452444367,6.0
subject-02,1,450,0.920172929763794,truck,keyboard,0.55,0.55_keyboard_10_n03085013_21301.png,False,0.03419326214511102,2.183561325073242,0.0769230769230769,-4.057121323958293,2.509897232055664,0.0769230769230769,-3.3421506240086467,30.40965223312378,10.0,0.8793151293151291,6.0,37.86613452444367,6.0
subject-01,1,1166,0.867388963699341,truck,keyboard,0.55,0.55_keyboard_10_n03085013_21301.png,False,0.11357200510150726,2.183561325073242,0.0769230769230769,-4.057121323958293,2.509897232055664,0.0769230769230769,-3.3421506240086467,30.40965223312378,10.0,0.8793151293151291,6.0,37.86613452444367,6.0
subject-04,1,18,1.2872838973999,truck,bear,0.45,0.45_bear_10_n02134418_2157.png,False,0.9446096735689321,1.6243751049041748,0.5,-2.203213669511891,2.5613012313842773,0.25,-2.4011202582348496,29.934942483901978,10.0,3.761904761904762,9.0,28.24244378586416,9.0
subject-03,1,638,1.06155395507812,clock,bear,0.45,0.45_bear_10_n02134418_2157.png,False,0.39549009656421774,1.6243751049041748,0.5,-2.203213669511891,2.5613012313842773,0.25,-2.4011202582348496,29.934942483901978,10.0,3.761904761904762,9.0,28.24244378586416,9.0
subject-02,1,435,0.876877784729004,bottle,bear,0.45,0.45_bear_10_n02134418_2157.png,False,-0.16185159550795358,1.6243751049041748,0.5,-2.203213669511891,2.5613012313842773,0.25,-2.4011202582348496,29.934942483901978,10.0,3.761904761904762,9.0,28.24244378586416,9.0
subject-01,1,502,0.620563983917236,car,bear,0.45,0.45_bear_10_n02134418_2157.png,False,-0.9491121983634935,1.6243751049041748,0.5,-2.203213669511891,2.5613012313842773,0.25,-2.4011202582348496,29.934942483901978,10.0,3.761904761904762,9.0,28.24244378586416,9.0
subject-04,1,19,0.924682140350342,elephant,elephant,inf,inf_elephant_10_n02504458_12303.png,True,-0.5783846137890843,0.0238008666783571,1.0,-0.0024621971552794344,2.397315740585327,0.5,-2.024193804014027,23.35777385113761,9.0,8.333333333333332,1.0,18.543836046777948,0.0
subject-03,1,29,0.818405866622925,elephant,elephant,inf,inf_elephant_10_n02504458_12303.png,True,-0.6998600092615261,0.0238008666783571,1.0,-0.0024621971552794344,2.397315740585327,0.5,-2.024193804014027,23.35777385113761,9.0,8.333333333333332,1.0,18.543836046777948,0.0
subject-02,1,1249,0.829241991043091,elephant,elephant,inf,inf_elephant_10_n02504458_12303.png,True,-0.37755135548892566,0.0238008666783571,1.0,-0.0024621971552794344,2.397315740585327,0.5,-2.024193804014027,23.35777385113761,9.0,8.333333333333332,1.0,18.543836046777948,0.0
subject-01,1,18,0.828555107116699,elephant,elephant,inf,inf_elephant_10_n02504458_12303.png,True,-0.05362390021743647,0.0238008666783571,1.0,-0.0024621971552794344,2.397315740585327,0.5,-2.024193804014027,23.35777385113761,9.0,8.333333333333332,1.0,18.543836046777948,0.0
subject-04,1,20,0.848499059677124,bird,bird,3.0,3_bird_10_n02037110_11362.png,True,-0.8983676100181628,0.5390557050704956,1.0,-0.09466428005358558,2.571789264678955,0.0666666666666666,-3.562248649613387,28.31807553768158,10.0,3.8781135531135527,7.0,33.34357012998044,9.0
subject-03,1,14,0.899348020553589,bird,bird,3.0,3_bird_10_n02037110_11362.png,True,-0.3352262692350078,0.5390557050704956,1.0,-0.09466428005358558,2.571789264678955,0.0666666666666666,-3.562248649613387,28.31807553768158,10.0,3.8781135531135527,7.0,33.34357012998044,9.0
subject-02,1,463,1.07577180862427,bird,bird,3.0,3_bird_10_n02037110_11362.png,True,0.7387609459504573,0.5390557050704956,1.0,-0.09466428005358558,2.571789264678955,0.0666666666666666,-3.562248649613387,28.31807553768158,10.0,3.8781135531135527,7.0,33.34357012998044,9.0
subject-01,1,748,1.1623809337616,bird,bird,3.0,3_bird_10_n02037110_11362.png,True,1.3836351365192565,0.5390557050704956,1.0,-0.09466428005358558,2.571789264678955,0.0666666666666666,-3.562248649613387,28.31807553768158,10.0,3.8781135531135527,7.0,33.34357012998044,9.0
subject-04,1,21,0.964359998703003,knife,knife,3.0,3_knife_10_n03041632_41493.png,True,-0.41173028729765404,0.0234645809978246,1.0,-0.0026231211185163313,2.6083035469055176,0.1111111111111111,-3.008580492978356,26.791410943493247,9.0,3.99563492063492,9.0,25.354115232593816,9.0
subject-03,1,1055,1.15745496749878,knife,knife,3.0,3_knife_10_n03041632_41493.png,True,0.8275115233874961,0.0234645809978246,1.0,-0.0026231211185163313,2.6083035469055176,0.1111111111111111,-3.008580492978356,26.791410943493247,9.0,3.99563492063492,9.0,25.354115232593816,9.0
subject-02,1,537,1.13962197303772,knife,knife,3.0,3_knife_10_n03041632_41493.png,True,1.0278810397508382,0.0234645809978246,1.0,-0.0026231211185163313,2.6083035469055176,0.1111111111111111,-3.008580492978356,26.791410943493247,9.0,3.99563492063492,9.0,25.354115232593816,9.0
subject-01,1,546,1.02837204933167,knife,knife,3.0,3_knife_10_n03041632_41493.png,True,0.8066711487844206,0.0234645809978246,1.0,-0.0026231211185163313,2.6083035469055176,0.1111111111111111,-3.008580492978356,26.791410943493247,9.0,3.99563492063492,9.0,25.354115232593816,9.0
subject-04,1,22,1.18805813789368,keyboard,keyboard,1.0,1_keyboard_10_n04505470_1724.png,True,0.5278431743760473,0.0654906332492828,1.0,-0.007977271558275016,2.47745132446289,0.125,-2.9037228647897115,26.19492396712303,9.0,5.0197552447552445,6.0,27.740455380783857,9.0
subject-03,1,93,0.960341930389404,chair,keyboard,1.0,1_keyboard_10_n04505470_1724.png,False,-0.0604567408465627,0.0654906332492828,1.0,-0.007977271558275016,2.47745132446289,0.125,-2.9037228647897115,26.19492396712303,9.0,5.0197552447552445,6.0,27.740455380783857,9.0
subject-02,1,1166,0.79985523223877,keyboard,keyboard,1.0,1_keyboard_10_n04505470_1724.png,True,-0.5106176136582585,0.0654906332492828,1.0,-0.007977271558275016,2.47745132446289,0.125,-2.9037228647897115,26.19492396712303,9.0,5.0197552447552445,6.0,27.740455380783857,9.0
subject-01,1,132,1.03682088851929,keyboard,keyboard,1.0,1_keyboard_10_n04505470_1724.png,True,0.8430469157356669,0.0654906332492828,1.0,-0.007977271558275016,2.47745132446289,0.125,-2.9037228647897115,26.19492396712303,9.0,5.0197552447552445,6.0,27.740455380783857,9.0
subject-04,1,23,0.841925859451294,airplane,airplane,1.5,1.5_airplane_10_n02690373_787.png,True,-0.9259762638621413,0.018513236194849,1.0,-0.001859007615595757,2.5482916831970215,1.0,-1.5985635117074688,25.033646758645773,9.0,7.877777777777777,3.0,20.39555069958773,9.0
subject-03,1,665,1.27392101287842,airplane,airplane,1.5,1.5_airplane_10_n02690373_787.png,True,1.3521757144251412,0.018513236194849,1.0,-0.001859007615595757,2.5482916831970215,1.0,-1.5985635117074688,25.033646758645773,9.0,7.877777777777777,3.0,20.39555069958773,9.0
subject-02,1,402,0.831317901611328,airplane,airplane,1.5,1.5_airplane_10_n02690373_787.png,True,-0.36815141950248914,0.018513236194849,1.0,-0.001859007615595757,2.5482916831970215,1.0,-1.5985635117074688,25.033646758645773,9.0,7.877777777777777,3.0,20.39555069958773,9.0
subject-01,1,1002,0.704065799713135,airplane,airplane,1.5,1.5_airplane_10_n02690373_787.png,True,-0.5896021492376653,0.018513236194849,1.0,-0.001859007615595757,2.5482916831970215,1.0,-1.5985635117074688,25.033646758645773,9.0,7.877777777777777,3.0,20.39555069958773,9.0
subject-04,1,24,1.06973218917847,bicycle,elephant,1.0,1_elephant_10_n02504458_3535.png,False,0.030852356113539814,2.5397279262542725,0.0666666666666666,-4.062927192791804,2.4553754329681396,0.2,-2.644828376238601,30.6691951751709,5.0,2.6310897435897433,1.0,35.165728770290016,0.0
subject-03,1,1116,0.638066053390503,boat,elephant,1.0,1_elephant_10_n02504458_3535.png,False,-1.5122671096575808,2.5397279262542725,0.0666666666666666,-4.062927192791804,2.4553754329681396,0.2,-2.644828376238601,30.6691951751709,5.0,2.6310897435897433,1.0,35.165728770290016,0.0
subject-02,1,452,1.17213916778564,oven,elephant,1.0,1_elephant_10_n02504458_3535.png,False,1.1751222329726296,2.5397279262542725,0.0666666666666666,-4.062927192791804,2.4553754329681396,0.2,-2.644828376238601,30.6691951751709,5.0,2.6310897435897433,1.0,35.165728770290016,0.0
subject-01,1,94,0.843881130218506,clock,elephant,1.0,1_elephant_10_n02504458_3535.png,False,0.012361004011494174,2.5397279262542725,0.0666666666666666,-4.062927192791804,2.4553754329681396,0.2,-2.644828376238601,30.6691951751709,5.0,2.6310897435897433,1.0,35.165728770290016,0.0
