subject_id,session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-02,1,11,0.838557004928589,knife,boat,0,boat4.png,False,-0.5906555220006776,0.1769010722637176,0.3333333333333333,-5.3896997562114155,24.35782289505005,9,2.477777777777778,9,35.986296224942826,2
subject-02,1,12,,na,clock,0,clock9.png,False,,0.5341020226478577,1.0,-0.11355582864054921,25.773021161556244,10,5.012179487179487,6,28.857301695400526,6
subject-02,1,13,1.30305004119873,cat,cat,0,cat8.png,True,1.4304648085984772,0.8320249319076538,0.25,-3.751757338956622,25.9503892660141,9,0.518326118326118,10,43.633510431662444,10
subject-02,1,14,1.45526504516602,airplane,knife,0,knife2.png,False,2.0927887082437673,0.4567306041717529,1.0,-0.07806566492823909,25.52503228187561,9,7.503968253968254,4,19.493232225074106,9
subject-02,1,15,1.15370202064514,elephant,elephant,0,elephant1.png,True,0.7806158397109216,0.2242017686367035,1.0,-0.04819997224184907,26.55151805281639,10,2.480891330891331,10,31.77810423750726,10
subject-02,1,16,1.33007192611694,cat,clock,0,clock1.png,False,1.5480434948536188,1.0105984210968018,0.5,-1.50946460719858,27.396589159965515,10,2.9368797868797865,8,32.83779767953674,6
subject-02,1,17,1.01262593269348,elephant,elephant,0,elephant2.png,True,0.16676002863118958,1.462674856185913,1.0,-0.457483438929068,28.142909288406372,10,2.0468253968253967,10,34.45157897862644,10
subject-02,1,18,1.40305280685425,car,elephant,0,elephant10.png,False,1.865600767590479,1.2900938987731934,0.0909090909090909,-5.3610635540136515,27.67066216468811,10,1.014321789321789,1,40.43103953316568,1
subject-02,1,19,0.887548923492432,dog,dog,0,dog4.png,True,-0.3774799630309329,1.5292118787765503,0.5,-1.567096677265635,27.723833441734314,5,1.3920995670995668,10,35.908220382189484,10
subject-02,1,20,1.26184797286987,bear,oven,0,oven1.png,False,1.2511847517199415,0.1176650375127792,0.2,-7.515732498960675,25.223919734358788,9,1.142399267399267,6,43.466413957579334,6
subject-02,1,21,1.22245717048645,chair,oven,0,oven6.png,False,1.0797859463147257,0.1149904876947403,0.25,-5.906173357106009,24.425181344151497,9,1.8560897435897434,6,39.891531335991395,6
subject-02,1,22,1.3343710899353,airplane,truck,0,truck6.png,False,1.5667501852006627,0.1164510697126388,0.1666666666666666,-7.179554630904085,25.500965639948845,9,2.0754329004329,2,38.60139526988931,0
subject-02,1,23,0.81890082359314,bird,bird,0,bird9.png,True,-0.6761842697253578,1.6529052257537842,0.5,-1.0559407616153296,29.078139305114746,10,1.3322802197802193,8,39.74551682283378,10
subject-02,1,24,1.0552339553833,car,truck,0,truck10.png,False,0.35215772930832473,0.8483099341392517,0.1428571428571428,-5.056818396423247,26.72241371870041,9,2.422258297258297,2,35.58551659569979,0
subject-02,1,25,0.839663982391357,airplane,airplane,0,airplane8.png,True,-0.585838798216224,0.562287449836731,1.0,-0.13992402948040483,26.711125135421753,10,2.674242424242424,9,33.823808255088075,9
subject-02,1,26,0.946459054946899,chair,chair,0,chair10.png,True,-0.12114788684530371,0.1993972957134246,1.0,-0.03319693189206421,25.35698625445366,9,4.2595238095238095,8,26.433985036932402,9
subject-02,1,27,1.50021600723267,oven,oven,0,oven10.png,True,2.2883810986968722,0.151302695274353,0.3333333333333333,-6.034615570395124,25.132411122322083,9,1.5578754578754577,6,40.232423668399456,6
subject-02,1,28,0.856839179992676,knife,knife,0,knife8.png,True,-0.5111054042931875,0.3676647245883941,1.0,-0.06369862329948742,24.494971483945847,9,7.003968253968254,4,19.101808417830995,5
subject-02,1,29,0.749418973922729,cat,cat,0,cat2.png,True,-0.9785164211482468,1.6986392736434937,0.25,-2.6043964150650036,27.724356532096863,9,1.0365440115440112,8,38.899522974751044,8
subject-02,1,30,1.12313604354858,chair,dog,0,dog3.png,False,0.6476159604650314,1.6781264543533323,1.0,-0.8167631552443656,28.822258830070496,10,2.230988455988456,10,33.25195808514575,10
subject-02,1,31,1.03586506843567,chair,chair,0,chair7.png,True,0.26787906820012214,1.1977248191833496,0.5,-0.9635784050519798,27.262067079544067,10,2.0734848484848483,0,31.70874881873108,7
subject-02,1,32,1.31253814697266,bear,clock,0,clock3.png,False,1.4717498268466571,0.3845948576927185,1.0,-0.08149319507127516,24.455850899219513,9,4.414957264957264,7,28.752523660054187,6
subject-02,1,33,,na,dog,0,dog2.png,False,,1.059274435043335,0.1428571428571428,-4.845889256941585,27.17441427707672,10,0.9710678210678209,7,38.85220670138642,6
subject-02,1,34,1.05457901954651,bear,elephant,0,elephant4.png,False,0.3493079467892939,0.2706356048583984,0.5,-3.951192638705457,25.605454087257385,9,1.6817210567210565,1,38.45384735098602,1
subject-02,1,35,0.615163087844849,bottle,bottle,0,bottle2.png,True,-1.5626959021443765,0.4004149138927459,1.0,-0.11787295330549778,24.217580884695053,9,3.505494505494505,9,28.219253119715518,0
subject-02,1,36,0.943508148193359,knife,boat,0,boat1.png,False,-0.13398798813330937,0.2709161937236786,0.25,-5.366983831882187,24.893140643835068,9,2.2416666666666667,2,35.11564646750146,2
subject-02,1,37,1.04216384887695,elephant,bear,0,bear7.png,False,0.2952865688810309,0.0380529910326004,0.1111111111111111,-9.095833272638775,25.02587766945362,9,1.8301587301587299,6,41.88404097894363,4
subject-02,1,38,0.924787998199463,cat,bear,0,bear1.png,False,-0.2154438395457391,0.8371682167053223,0.3333333333333333,-3.2334037015502752,25.855608701705933,9,2.6655122655122656,8,33.60681965234186,7
subject-02,1,39,0.66292405128479,bicycle,bicycle,0,bicycle3.png,True,-1.3548765234242888,1.8240084648132324,1.0,-0.8854870100349441,29.66544795036316,10,7.477777777777777,8,24.531738627468325,10
subject-02,1,40,1.21290898323059,knife,keyboard,0,keyboard4.png,False,1.0382394991641961,1.1582952737808228,0.3333333333333333,-1.8600738400861454,26.21070158481598,9,2.5532467532467535,5,30.519410783439035,4
subject-02,1,41,0.924983024597168,bicycle,bicycle,0,bicycle1.png,True,-0.21459523302933098,0.7821623086929321,1.0,-0.20323642091508554,28.705861449241638,10,7.485353535353535,8,24.324281259882955,9
subject-02,1,42,1.03981995582581,dog,dog,0,dog7.png,True,0.2850877294399723,2.1757519245147705,0.5,-1.687223139577615,29.179062604904175,5,1.3266233766233764,10,34.38167386522102,10
subject-02,1,43,1.13005304336548,car,clock,0,clock2.png,False,0.6777134815580211,0.7825013399124146,1.0,-0.2189852334968046,25.55911958217621,5,4.448290598290598,7,28.966884192906235,6
subject-02,1,44,1.25868511199951,bear,bear,0,bear10.png,True,1.2374223873597074,1.3355778455734253,0.3333333333333333,-2.6965414447137577,27.645246505737305,10,2.3369047619047616,3,32.1104498801216,7
subject-02,1,45,0.712756156921387,bottle,bottle,0,bottle9.png,True,-1.1380451094865438,0.8854260444641113,1.0,-0.2205356604308822,25.988403916358948,9,3.4031135531135526,9,27.75361121784888,0
subject-02,1,46,,na,elephant,0,elephant8.png,False,,1.3585662841796875,1.0,-0.4578744601045355,27.980400562286377,10,2.5972222222222223,10,32.10827904396114,9
subject-02,1,47,1.10751104354858,bear,bear,0,bear2.png,True,0.579627847189539,1.3922713994979858,0.2,-3.3754631477940853,27.940189957618713,9,2.211904761904762,8,33.19051754431012,7
subject-02,1,48,1.12178087234497,airplane,keyboard,0,keyboard7.png,False,0.6417192863339134,0.924674153327942,0.3333333333333333,-3.0280816132544284,25.691233277320862,9,2.477489177489178,5,32.241106228052125,4
subject-02,1,49,0.620449066162109,bottle,bottle,0,bottle8.png,True,-1.5396953458176132,0.3745360672473907,1.0,-0.07905356621691606,25.300053149461746,9,3.453113553113553,9,27.64629148978886,9
subject-02,1,50,1.06475901603699,keyboard,boat,0,boat8.png,False,0.39360354707978185,0.3425770998001098,0.25,-5.502480987159791,24.204804301261902,9,1.9916666666666665,2,37.1626479677331,2
subject-02,1,51,0.84934401512146,chair,chair,0,chair4.png,True,-0.5437186598632822,0.8954275846481323,1.0,-0.46997635453224473,27.53571128845215,10,3.6226551226551225,9,27.990560984824736,9
subject-02,1,52,0.924118995666504,bicycle,bicycle,0,bicycle6.png,True,-0.21835482962525313,1.9658880233764648,0.2,-3.5883591385665468,28.74655294418335,9,5.460714285714286,0,31.357980679198068,0
subject-02,1,53,0.938203811645508,chair,chair,0,chair1.png,True,-0.15706842551357364,0.2907571196556091,0.5,-2.958733563205035,24.555747151374817,9,2.5444444444444443,0,33.798104656545775,6
subject-02,1,54,0.753059864044189,cat,cat,0,cat5.png,True,-0.9626740371481545,1.4968347549438477,0.2,-3.5978916812592767,28.347256422042847,10,0.7486263736263734,8,40.41817178316328,8
subject-02,1,55,0.926951885223389,bird,car,0,car8.png,False,-0.2060282493954639,0.6222917437553406,0.0666666666666666,-5.802389920013663,26.351183593273163,9,0.09954212454212408,4,50.146282985528416,0
subject-02,1,56,0.949758052825928,dog,dog,0,dog1.png,True,-0.10679315778962165,0.9780890941619872,0.1666666666666666,-4.707601270080966,26.93509078025818,10,1.0309884559884557,7,38.845988925735995,6
subject-02,1,57,1.0098180770874,bottle,bottle,0,bottle1.png,True,0.15454237711071642,0.1499397754669189,1.0,-0.024160411740836222,24.014189049601555,9,4.036446886446886,8,26.57736316732285,0
subject-02,1,58,0.930623054504395,bird,bird,0,bird7.png,True,-0.1900541135279092,1.3296146392822266,0.0833333333333333,-5.005253716865668,27.372692704200745,9,0.12330586080586038,10,49.7941810291276,6
subject-02,1,59,0.968966960906982,bear,elephant,0,elephant5.png,False,-0.023210603004775305,1.1037060022354126,1.0,-0.33435183373451327,27.828163027763367,10,2.396464646464646,10,32.319384820899636,10
subject-02,1,60,1.50008201599121,bird,boat,0,boat7.png,False,2.287798070747925,0.2351906299591064,0.1666666666666666,-5.766832345891582,24.26218819618225,9,1.9444444444444442,2,37.31716802836733,2
subject-02,1,61,0.933347940444946,boat,truck,0,truck4.png,False,-0.1781974828726147,0.6831589937210083,0.25,-3.996430788114304,26.28192889690399,9,3.0857142857142854,4,34.097104347272186,0
subject-02,1,62,0.848782062530518,truck,truck,0,truck8.png,True,-0.5461638500334208,1.5209696292877195,0.1111111111111111,-4.551738645169329,28.101032257080078,10,2.2734126984126983,2,34.69206934646871,0
subject-02,1,63,0.838720083236694,bottle,bottle,0,bottle4.png,True,-0.5899459292656876,0.9056259393692015,1.0,-0.4766271360375895,25.035207867622375,9,3.505494505494505,9,28.632821562837748,0
subject-02,1,64,0.88328218460083,oven,car,0,car5.png,False,-0.3960455647640008,1.0978254079818726,0.1,-5.256313008503281,26.741753935813904,9,0.141779054279054,9,49.406907601715,0
subject-02,1,65,0.805552959442139,knife,knife,0,knife3.png,True,-0.7342640201179428,1.280087947845459,1.0,-0.3717829136613654,26.570257663726807,9,6.561111111111111,4,20.383254192503,5
subject-02,1,66,1.18792200088501,knife,boat,0,boat2.png,False,0.9295151608522588,0.3305868506431579,0.0833333333333333,-5.943787547096399,25.267123639583588,9,2.227777777777778,2,35.7848246187016,2
subject-02,1,67,1.24049401283264,bear,bear,0,bear8.png,True,1.158268562670884,1.576876878738403,0.5,-1.5335139104302808,26.547012090682983,9,2.703968253968254,9,31.573474864577314,10
subject-02,1,68,0.855111122131348,airplane,airplane,0,airplane7.png,True,-0.5186245974850323,0.8228142261505127,1.0,-0.6590064680196629,25.858278632164,9,2.2714285714285714,10,36.181152470711886,3
subject-02,1,69,1.31351208686829,oven,oven,0,oven7.png,True,1.4759876723473038,0.2323933541774749,0.2,-6.50428191506854,25.39397844672203,9,0.951785714285714,6,43.441979684762785,6
subject-02,1,70,0.9275221824646,elephant,elephant,0,elephant3.png,True,-0.20354674965554984,1.3091505765914917,0.125,-4.074674904197661,26.835612893104553,5,1.143192918192918,1,39.61352953020183,1
subject-02,1,71,0.91215705871582,knife,knife,0,knife1.png,True,-0.2704040791866871,0.4626525640487671,1.0,-0.08561595510039202,24.19581699371338,9,7.111111111111111,4,18.32781045812547,5
subject-02,1,72,1.06201481819153,knife,knife,0,knife9.png,True,0.3816628857058626,0.1734974980354309,1.0,-0.024430954123163942,24.09703040122986,9,7.436111111111111,4,19.230580831116633,5
subject-02,1,73,1.32266592979431,airplane,keyboard,0,keyboard2.png,False,1.515818232971964,0.9772682189941406,0.3333333333333333,-3.3493273142063624,26.02284848690033,9,2.5608225108225113,5,32.56050224251735,4
subject-02,1,74,0.959028959274292,chair,chair,0,chair2.png,True,-0.0664532257718381,0.5549784898757935,0.5,-1.7332018272846916,25.929165840148926,9,2.5155122655122653,0,30.05308511300962,9
subject-02,1,75,0.895303010940552,bird,truck,0,truck7.png,False,-0.343740073381598,0.1029206290841102,0.25,-7.623899221143544,25.178512908518314,9,3.1975579975579977,4,38.981429788912465,0
subject-02,1,76,0.78745698928833,bird,cat,0,cat10.png,False,-0.8130039157113572,1.3860822916030884,0.3333333333333333,-3.161419547654075,28.080768942832947,10,0.6597985347985345,10,42.33575781853692,7
subject-02,1,77,0.824360847473145,bottle,bottle,0,bottle7.png,True,-0.6524263995147547,0.9076037406921388,1.0,-0.34082942121919263,26.77130162715912,10,3.336446886446886,9,29.04079368592336,0
subject-02,1,78,1.24449610710144,airplane,keyboard,0,keyboard3.png,False,1.1756826323340115,0.2315678298473358,0.2,-5.641990557712976,24.98717227578163,9,1.8754079254079252,6,38.362120418488885,4
subject-02,1,79,0.783146142959595,cat,cat,0,cat9.png,True,-0.8317614394560789,1.552127718925476,0.125,-4.335040885376538,28.061052441596985,10,0.327380952380952,10,44.61673405863523,7
subject-02,1,80,0.803832054138184,elephant,elephant,0,elephant9.png,True,-0.7417520908214107,0.1342518627643585,1.0,-0.022464990779179933,26.613557249307632,10,3.253968253968254,9,28.96451605805583,9
subject-02,1,81,1.11008286476135,bottle,bottle,0,bottle10.png,True,0.5908184565935791,0.2805601358413696,1.0,-0.06261420601411985,24.165100932121277,9,3.953113553113553,8,26.48579818704957,0
subject-02,1,82,0.63233494758606,bicycle,bicycle,0,bicycle2.png,True,-1.4879770320492516,1.0527037382125854,1.0,-0.27275013683468785,29.034146189689636,10,7.9520202020202015,8,23.722468320870703,10
subject-02,1,83,0.744737863540649,knife,knife,0,knife7.png,True,-0.9988850523746112,0.0236362945288419,1.0,-0.0025260138832189595,23.290407260414213,9,7.453968253968254,4,18.35275143428155,5
subject-02,1,84,0.859731912612915,elephant,elephant,0,elephant6.png,True,-0.498518432577314,0.3467084765434265,1.0,-0.06239613131337548,27.86437100172043,10,2.41031746031746,10,31.246022329532806,9
subject-02,1,85,0.879849910736084,chair,chair,0,chair6.png,True,-0.410980209519768,0.7242881059646606,0.5,-1.355882620324528,26.148768067359924,9,2.7416666666666663,0,30.161796847521117,6
subject-02,1,86,0.872354030609131,bird,oven,0,oven4.png,False,-0.4435965773386989,0.459288090467453,0.1666666666666666,-6.02259863357431,25.338867634534836,9,1.0072802197802193,6,42.26420485324866,6
subject-02,1,87,0.67870306968689,clock,clock,0,clock10.png,True,-1.2862182392324135,1.771845459938049,1.0,-0.8694968622700346,28.09455978870392,5,3.1531135531135526,9,31.95911770227626,6
subject-02,1,88,0.823600053787231,bird,bird,0,bird3.png,True,-0.6557367948617754,1.3284151554107666,0.1428571428571428,-4.197183590531037,27.793187737464905,10,0.45325091575091536,8,44.8165724944627,6
subject-02,1,89,0.74401593208313,bicycle,bicycle,0,bicycle8.png,True,-1.0020263488681114,0.2790760397911072,1.0,-0.046262176478435446,27.499891221523285,10,7.659523809523809,0,22.82092218196042,9
subject-02,1,90,1.04225206375122,knife,knife,0,knife5.png,True,0.29567041290435586,0.0422463119029998,1.0,-0.004828468472850521,24.023905154317617,9,7.436111111111111,4,19.277414065452295,5
subject-02,1,91,0.878286123275757,chair,chair,0,chair8.png,True,-0.4177846228952246,0.7669309377670288,1.0,-0.26871287362476615,27.49709928035736,10,3.916666666666666,9,27.527216876379697,9
subject-02,1,92,0.654742002487183,bicycle,bicycle,0,bicycle5.png,True,-1.3904785752948372,1.2128949165344238,1.0,-0.5519353779281496,29.3389732837677,10,7.659523809523809,0,24.218881614182838,10
subject-02,1,93,0.653080940246582,bird,bird,0,bird1.png,True,-1.3977062545122207,2.288992166519165,0.1111111111111111,-3.401391361439696,29.16842532157898,5,0.3362234987234984,8,44.293877386141254,6
subject-02,1,94,0.81125283241272,dog,dog,0,dog8.png,True,-0.7094625091304372,0.1974261105060577,0.5,-3.666799052638583,26.820307284593582,10,1.546139971139971,8,38.122158669074906,8
subject-02,1,95,1.01197814941406,truck,clock,0,clock7.png,False,0.16394136860052297,0.8511953353881836,1.0,-0.32022585637842815,25.971550226211548,9,3.28003663003663,9,30.3590547728653,6
subject-02,1,96,0.740099191665649,bird,bird,0,bird8.png,True,-1.019069023503273,1.94354784488678,0.1428571428571428,-3.1586122164072297,28.59706938266754,5,0.4631715506715503,8,43.95182751506435,6
subject-02,1,97,0.71500301361084,bicycle,bicycle,0,bicycle10.png,True,-1.1282684984710993,2.0921552181243896,1.0,-1.1502208283759905,29.75967240333557,10,5.7511655011655005,0,27.015452283323363,7
subject-02,1,98,0.745163917541504,car,car,0,car10.png,True,-0.9970311894836281,0.2572767734527588,0.0909090909090909,-6.522738239740992,25.336657285690308,9,0.10011238761238739,9,50.98515370504225,0
subject-02,1,99,1.05774998664856,boat,boat,0,boat9.png,True,0.36310558330302467,1.7922217845916748,0.2,-3.7175960242277903,29.468806982040405,10,1.862301587301587,2,33.08482100477063,2
subject-02,1,100,1.43184518814087,truck,oven,0,oven8.png,False,1.990883307135176,0.641850471496582,0.2,-4.790213810932784,26.664063811302185,9,1.3351190476190473,6,38.39396832254122,6
subject-02,1,101,1.49204206466675,cat,bear,0,bear6.png,False,2.2528143189798073,1.0105020999908447,0.125,-4.972848925275703,26.87538480758667,9,1.8373015873015868,3,36.5359310286717,7
subject-02,1,102,1.41278100013733,oven,clock,0,clock4.png,False,1.9079304640318182,1.2233519554138184,1.0,-0.5897980423881595,26.180797219276428,5,2.7482905982905983,10,33.603296068141994,6
subject-02,1,103,0.713412046432495,bottle,bottle,0,bottle5.png,True,-1.1351911773023893,0.8005474805831909,1.0,-0.26826981411192924,24.679706573486328,9,3.553113553113553,9,27.81857718491366,0
subject-02,1,104,0.957427024841309,dog,dog,0,dog9.png,True,-0.07342362575196974,1.6043179035186768,1.0,-0.5816210263461141,28.375306129455566,10,2.131818181818182,10,34.23670415183585,10
subject-02,1,105,0.870092868804932,bottle,bottle,0,bottle6.png,True,-0.4534354333308972,0.2374956905841827,1.0,-0.03686422557124346,25.054278761148453,9,4.003113553113553,8,27.54376772684189,0
subject-02,1,106,0.892356872558594,car,clock,0,clock6.png,False,-0.3565594263440196,0.7800217866897583,1.0,-0.20548784419563706,26.32568049430847,10,5.143589743589743,6,28.834956335990785,6
subject-02,1,107,0.836875915527344,knife,knife,0,knife6.png,True,-0.5979703441855144,0.5501472353935242,1.0,-0.09964242498769026,25.170568585395813,9,7.453968253968254,4,19.73890799717973,5
subject-02,1,108,1.47907400131226,airplane,car,0,car6.png,False,2.1963871727200424,0.2452020645141601,0.0625,-7.79564356798114,25.691543102264404,9,0.07959956709956678,4,54.28596948227269,0
subject-02,1,109,1.17731809616089,bear,bear,0,bear4.png,True,0.8833750344173148,0.6980478763580322,1.0,-0.16674854375038586,27.098673343658447,10,3.7452380952380953,9,28.485082696287293,9
subject-02,1,110,0.69937801361084,cat,cat,0,cat1.png,True,-1.1962566117465918,1.6755263805389404,0.3333333333333333,-1.980642217979754,27.858680605888367,5,1.1356893106893104,9,38.82525669484091,7
subject-02,1,111,0.981884002685547,bear,car,0,car1.png,False,0.032994536171246897,0.1193983480334281,0.0833333333333333,-7.9439975010404815,24.957842223346233,9,0.11369047619047579,9,53.83529967903196,0
subject-02,1,112,0.672441959381104,bottle,bottle,0,bottle3.png,True,-1.313461828141222,0.93168443441391,1.0,-0.7283590303551353,25.259301006793976,9,3.505494505494505,9,29.43331280022213,0
subject-02,1,113,0.754541158676147,car,car,0,car7.png,True,-0.9562285698053103,1.08372962474823,0.125,-4.362931789472945,26.857073068618774,10,0.17586996336996308,9,48.33998940114638,0
subject-02,1,114,1.08304500579834,bear,keyboard,0,keyboard9.png,False,0.4731702634477285,0.024218738079071,0.25,-8.454473017925553,24.110654041171074,9,2.0885281385281385,5,42.711466456827985,4
subject-02,1,115,0.691822052001953,bicycle,bicycle,0,bicycle9.png,True,-1.2291344084678895,1.726635456085205,1.0,-0.5938455920691754,29.86194944381714,10,6.416666666666666,8,26.14536613165542,10
subject-02,1,116,1.00392603874207,car,car,0,car3.png,True,0.12890470860218342,0.1393853276968002,0.0714285714285714,-7.377664405803928,24.87269578874111,9,0.16737429237429208,4,51.0775944377322,0
subject-02,1,117,0.826734066009521,oven,keyboard,0,keyboard5.png,False,-0.6420999578713221,0.8504175543785095,0.3333333333333333,-3.9973024432009145,25.48292988538742,9,2.403246753246753,5,34.283672187175824,4
subject-02,1,118,0.885323047637939,dog,dog,0,dog10.png,True,-0.3871652814138098,1.7302876710891724,0.25,-3.235550761194436,28.56040060520172,10,0.8135642135642135,6,38.80125810557495,7
subject-02,1,119,0.975613832473755,airplane,airplane,0,airplane9.png,True,0.0057115254438272,1.0002779960632324,1.0,-0.24841294927213245,27.526887893676758,10,3.4894230769230767,8,32.4417138371876,3
subject-02,1,120,0.897804975509644,boat,boat,0,boat3.png,True,-0.3328534269473774,2.107492446899414,0.1666666666666666,-3.139732585448095,29.229526042938232,9,1.894444444444444,2,32.39412351642407,2
subject-02,1,121,,na,boat,0,boat6.png,False,,1.0659945011138916,0.3333333333333333,-3.060969684767974,26.06471014022827,9,2.361111111111111,9,33.59197346315697,0
subject-02,1,122,0.724602937698364,keyboard,keyboard,0,keyboard8.png,True,-1.0864969319879814,1.1946980953216553,0.3333333333333333,-2.9298188542514207,27.462268590927124,10,2.51991341991342,5,32.97302347877719,4
subject-02,1,123,0.799139976501465,knife,knife,0,knife10.png,True,-0.762168443196621,0.0524550043046474,1.0,-0.007147522585391168,22.01175469532609,9,7.436111111111111,4,17.565958352328522,5
subject-02,1,124,0.721762895584106,truck,truck,0,truck3.png,True,-1.0988546347061474,0.0226065032184124,0.3333333333333333,-7.261557682518631,24.39289252087474,9,3.2337662337662336,4,39.92972566922128,0
subject-02,1,125,0.850260019302368,airplane,airplane,0,airplane1.png,True,-0.5397329065184883,0.6979068517684937,1.0,-0.1383120589581443,26.86064088344574,10,2.826760739260739,9,33.34940927157891,9
subject-02,1,126,0.740260124206543,cat,bird,0,bird2.png,False,-1.018368767514792,1.8647401332855225,0.1,-3.906369519584394,28.46418023109436,5,0.4175366300366298,8,44.097934198968076,6
subject-02,1,127,1.08464908599854,bear,oven,0,oven9.png,False,0.48015000017439546,1.6727228164672852,0.125,-3.863290332300759,28.260186672210693,5,0.9910714285714283,7,38.078853866406156,6
subject-02,1,128,0.699419021606445,chair,chair,0,chair3.png,True,-1.1960781761465664,0.9003721475601196,1.0,-0.25249804225585865,26.611395120620728,10,3.5039682539682535,9,29.325304507671905,9
subject-02,1,129,0.997677087783813,keyboard,oven,0,oven5.png,False,0.1017140279235928,0.9167710542678832,0.1666666666666666,-5.374407732004108,25.47123897075653,9,1.0239468864468861,6,42.09246993247056,6
subject-02,1,130,0.718194007873535,elephant,elephant,0,elephant7.png,True,-1.1143837189899113,0.1615795791149139,1.0,-0.02502469390687393,26.253598421812057,9,3.2444444444444445,9,29.086633636792428,9
subject-02,1,131,1.10067391395569,airplane,airplane,0,airplane4.png,True,0.549877860550139,1.098313570022583,1.0,-0.4742518177379673,27.45121717453003,10,1.946565934065934,10,36.12295036047186,10
subject-02,1,132,0.969198942184448,car,car,0,car4.png,True,-0.0222011969650854,1.7774224281311035,0.125,-3.801288207368239,27.98019504547119,5,0.17586996336996308,9,47.36763355403154,0
subject-02,1,133,1.50017023086548,oven,keyboard,0,keyboard10.png,False,2.2881819147712497,0.5386461019515991,0.3333333333333333,-4.5005481129098195,24.718389868736267,9,2.5608225108225113,5,35.340925743733756,4
subject-02,1,134,0.81245493888855,bird,bird,0,bird4.png,True,-0.704231856250569,1.342275857925415,0.25,-3.824839805493565,26.975212335586548,9,0.678647741147741,8,44.568422694976995,6
subject-02,1,135,0.902752876281738,truck,truck,0,truck5.png,True,-0.3113239269045601,0.0184795446693897,0.1666666666666666,-8.925702995783992,23.614036682993174,9,3.0218253968253963,4,42.992122343751284,0
subject-02,1,136,1.15507984161377,dog,dog,0,dog5.png,True,0.7866110683885895,1.72717022895813,0.2,-2.9682189729161625,28.465683937072754,10,0.9825757575757574,8,36.77129115929289,6
subject-02,1,137,1.02987098693848,bird,bird,0,bird6.png,True,0.24179738552405824,2.061314582824707,0.3333333333333333,-2.7700083122214547,28.763838052749634,5,0.5726953601953597,10,43.564774287949696,6
subject-02,1,138,0.998347997665405,bear,bear,0,bear5.png,True,0.10463331733334162,1.6186182498931885,0.5,-1.17192176742322,27.502834796905518,9,2.8468253968253965,9,29.592769191788424,10
subject-02,1,139,1.04291796684265,car,car,0,car9.png,True,0.2985679165722371,1.1016991138458252,0.1666666666666666,-4.181459695961067,26.78067648410797,9,0.3050366300366296,9,47.277160751696286,0
subject-02,1,140,1.04734396934509,cat,bear,0,bear9.png,False,0.3178265123798216,2.149468421936035,0.2,-2.3411308802287745,29.22723889350891,5,2.153968253968254,9,31.268392111605387,9
subject-02,1,141,0.699676036834717,boat,boat,0,boat5.png,True,-1.1949598413975562,2.092430353164673,0.1428571428571428,-3.3327904315389763,30.10653042793274,10,2.162301587301587,4,32.65290308928,2
